Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-01-06;50,00;16,33;2,04;1,02;15,31;2,04;17,35;4,08;5,10;10,20;2,04;5,10;3,06;0,74;1,47;27,94;7,35;22,45;7,14;0,51;15,31;1,02;8,16;2,04;18,37;2,04;0,51;6,12;4,08;0,50;4,00;2,00;3,00;0,50;1,00;1,00;1,00;2,04;0,51;0,51;1,02;1,02;0,00
2019-01-13;53,00;17,33;2,04;1,02;14,27;3,06;17,33;3,06;5,10;9,17;2,04;5,10;4,08;2,94;1,47;26,50;8,83;20,38;7,13;2,04;20,38;1,02;8,15;2,04;21,40;1,02;0,51;3,06;4,08;1,00;4,00;3,00;3,00;1,00;1,00;1,00;1,00;1,02;0,51;0,51;1,02;1,02;0,00
2019-01-20;49,00;18,77;3,13;1,04;12,51;4,17;20,85;4,17;5,21;10,43;2,09;4,17;2,09;2,97;1,48;22,27;8,91;28,15;6,26;1,04;16,68;1,04;7,30;3,13;21,89;1,04;0,00;3,13;3,13;1,00;5,00;3,00;3,00;0,50;1,00;2,00;1,00;1,04;0,52;0,52;0,52;1,04;0,00
2019-01-27;44,00;15,71;1,05;1,05;13,62;3,14;15,71;3,14;5,24;7,33;1,05;4,19;4,19;1,52;0,76;24,28;9,10;20,95;6,29;1,05;18,86;0,52;7,33;2,10;24,10;2,10;0,52;4,19;4,19;1,00;4,00;3,00;3,00;0,50;1,00;2,00;2,00;2,10;0,00;1,05;0,52;1,05;0,00
2019-02-03;43,00;20,98;2,10;0,52;16,78;4,20;19,93;4,20;6,29;5,24;3,15;5,24;4,20;1,48;1,48;23,72;8,90;26,22;7,34;1,05;17,83;0,52;8,39;1,05;20,98;1,05;0,52;4,20;5,24;0,50;5,00;4,00;4,00;0,50;1,00;1,00;2,00;1,05;0,52;1,05;1,05;0,52;0,52
2019-02-10;46,00;20,81;2,19;1,10;15,33;3,29;19,71;3,29;5,48;7,67;2,19;5,48;3,29;1,59;1,59;28,55;12,69;38,33;10,95;2,19;23,00;1,10;9,86;2,19;21,90;2,19;0,00;4,38;5,48;1,00;7,00;4,00;3,00;1,00;1,00;1,00;1,00;1,10;0,55;1,10;1,10;1,10;0,55
2019-02-17;48,00;20,27;1,07;1,07;14,93;3,20;16,00;5,33;6,40;7,47;2,13;6,40;3,20;1,55;3,10;38,71;12,39;34,13;8,53;2,13;25,60;1,07;11,73;2,13;22,40;2,13;0,00;4,27;7,47;1,00;5,00;5,00;5,00;0,50;2,00;1,00;2,00;3,20;1,07;1,07;1,07;1,07;0,00
2019-02-24;46,00;24,05;2,09;1,05;12,55;4,18;21,95;5,23;6,27;6,27;2,09;4,18;3,14;1,48;2,97;31,16;11,87;30,32;8,36;2,09;20,91;2,09;10,45;2,09;23,00;2,09;0,00;5,23;5,23;0,50;6,00;4,00;6,00;1,00;1,00;2,00;3,00;3,14;1,05;1,05;1,05;2,09;0,52
2019-03-03;46,00;23,00;1,05;0,52;13,59;4,18;17,77;5,23;5,23;7,32;3,14;6,27;4,18;2,97;2,97;32,65;11,87;31,36;11,50;1,05;19,86;0,52;10,45;2,09;23,00;2,09;1,05;4,18;5,23;0,50;6,00;3,00;5,00;0,50;1,00;2,00;2,00;3,14;0,00;1,05;2,09;1,05;0,00
2019-03-10;48,00;23,49;1,02;1,02;12,26;3,06;19,40;4,09;5,11;7,15;2,04;5,11;3,06;0,73;1,45;26,18;11,64;27,57;9,19;2,04;18,38;1,02;10,21;1,02;20,43;1,02;0,51;4,09;5,11;1,00;4,00;3,00;5,00;0,00;2,00;2,00;2,00;2,04;1,02;1,02;1,02;1,02;0,00
2019-03-17;45,00;23,00;2,00;0,50;11,00;4,00;18,00;5,00;7,00;7,00;3,00;6,00;3,00;1,45;1,45;31,94;13,06;31,00;9,00;1,00;18,00;0,50;9,00;1,00;20,00;2,00;0,50;7,00;5,00;0,50;5,00;4,00;5,00;1,00;1,00;2,00;2,00;2,00;0,50;1,00;1,00;1,00;0,00
2019-03-24;52,00;23,00;2,00;0,50;15,00;4,00;18,00;5,00;4,00;9,00;1,00;4,00;4,00;1,44;2,89;28,89;13,00;25,00;11,00;3,00;20,00;2,00;11,00;2,00;21,00;1,00;0,50;5,00;5,00;0,52;4,16;5,20;7,28;0,52;1,04;2,08;3,12;2,00;1,00;1,00;2,00;2,00;0,50
2019-03-31;59,00;24,00;2,00;2,00;10,00;4,00;20,00;5,00;5,00;9,00;3,00;6,00;3,00;2,88;1,44;37,41;11,51;29,00;12,00;3,00;24,00;1,00;9,00;2,00;24,00;4,00;0,50;5,00;4,00;1,02;7,12;4,07;5,09;0,00;1,02;2,03;3,05;2,00;1,00;1,00;2,00;1,00;0,00
2019-04-07;61,00;33,00;2,00;0,50;11,00;6,00;22,00;9,00;5,00;9,00;2,00;7,00;5,00;2,90;4,36;34,86;20,33;33,00;13,00;2,00;24,00;2,00;10,00;3,00;28,00;2,00;0,50;9,00;6,00;1,02;8,13;5,08;5,08;1,02;1,02;4,07;4,07;5,00;1,00;0,50;2,00;1,00;0,50
2019-04-14;64,00;29,00;2,00;0,50;11,00;4,00;21,00;12,00;6,00;15,00;1,00;8,00;1,00;2,84;2,84;39,82;27,02;42,00;17,00;2,00;29,00;4,00;13,00;2,00;27,00;4,00;1,00;7,00;10,00;2,03;11,17;8,13;8,13;0,00;3,05;2,03;4,06;6,00;1,00;2,00;2,00;2,00;1,00
2019-04-21;69,00;26,00;3,00;1,00;10,00;6,00;19,00;6,00;8,00;11,00;3,00;6,00;2,00;4,31;2,88;38,81;20,13;36,00;18,00;2,00;31,00;2,00;12,00;2,00;32,00;2,00;0,50;6,00;7,00;1,03;9,27;7,21;9,27;0,51;3,09;3,09;3,09;5,00;0,50;1,00;2,00;0,50;0,50
2019-04-28;66,00;34,03;2,06;1,03;12,38;6,19;19,59;7,22;7,22;14,44;3,09;5,16;4,13;2,93;4,40;39,60;22,00;37,13;16,50;3,09;26,81;2,06;14,44;2,06;28,88;2,06;0,00;5,16;6,19;1,00;9,00;7,00;8,00;0,50;2,00;3,00;3,00;5,16;1,03;1,03;2,06;1,03;0,00
2019-05-05;62,00;33,14;3,21;1,07;10,69;6,41;22,45;6,41;8,55;20,31;2,14;5,34;3,21;3,02;4,54;34,78;18,15;36,34;16,03;3,21;21,38;1,07;13,90;4,28;27,79;1,07;1,07;6,41;5,34;1,00;9,00;6,00;7,00;1,00;1,00;2,00;3,00;4,28;1,07;0,53;2,14;1,07;0,53
2019-05-12;55,00;27,00;3,00;1,00;8,00;5,00;19,00;9,00;8,00;14,00;2,00;5,00;2,00;4,34;4,34;40,53;17,37;30,00;13,00;3,00;26,00;1,00;15,00;3,00;26,00;2,00;0,00;8,00;5,00;1,04;10,38;6,23;7,26;1,04;2,08;1,04;5,19;4,00;1,00;1,00;1,00;1,00;0,50
