Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-03-17;39,00;9,00;0,00;9,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;7,80;26,00;0,00;0,00;9,00;0,00;0,00;0,00;60,67;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;31,00;0,00;5,64;0,00;12,68;0,00;0,00;5,64;0,00;0,00;0,00;0,00;11,63;0,00;0,00;0,00;12,68;6,20;0,00;86,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,64;0,00;5,64;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;70,00;0,00;0,00;11,20;0,00;0,00;0,00;0,00;11,20;14,00;14,00;35,00;56,00;0,00;0,00;11,20;0,00;11,67;0,00;70,00;0,00;0,00;36,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;22,40;0,00;0,00;0,00
2019-04-07;39,00;0,00;0,00;6,24;0,00;0,00;6,24;0,00;0,00;0,00;0,00;7,80;42,90;0,00;0,00;0,00;0,00;0,00;6,50;48,75;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,24;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;32,00;7,53;0,00;7,53;24,47;0,00;0,00;0,00;0,00;0,00;0,00;9,14;77,71;7,53;0,00;7,53;0,00;0,00;0,00;80,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,53;16,94;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;60,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,22;10,43;5,00;0,00;5,00;5,00;0,00;0,00;23,57;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-28;35,00;0,00;0,00;11,20;0,00;0,00;0,00;5,60;0,00;7,00;0,00;10,50;35,00;0,00;0,00;5,60;11,20;0,00;5,83;72,92;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,60;0,00;0,00;11,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-05;16,00;4,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,33;16,00;0,00;0,00;0,00;4,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;21,00;0,00;7,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,40;25,20;7,00;0,00;0,00;14,00;0,00;0,00;73,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;21,00;0,00;0,00;10,50;5,25;0,00;5,25;0,00;0,00;0,00;0,00;7,00;10,50;5,25;0,00;5,25;10,50;0,00;0,00;57,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,25;5,25;0,00;0,00;5,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;25,00;0,00;0,00;50,00;0,00;12,50;0,00;12,50;0,00;0,00;0,00;0,00;75,00;0,00;0,00;0,00;25,00;0,00;0,00;68,75;0,00;0,00;0,00;25,00;12,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-02;25,00;0,00;4,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;25,00;0,00;0,00;0,00;4,00;4,17;0,00;8,33;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-09;22,00;5,18;10,35;5,18;5,18;0,00;0,00;5,18;0,00;0,00;0,00;6,29;31,43;0,00;0,00;0,00;0,00;11,00;0,00;27,50;5,50;0,00;5,18;10,35;0,00;0,00;5,18;0,00;0,00;0,00;16,82;0,00;0,00;5,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-16;22,00;0,00;0,00;9,43;4,19;0,00;0,00;0,00;0,00;5,50;0,00;0,00;8,25;0,00;4,19;9,43;4,19;4,40;0,00;63,80;4,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,62;4,19;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-23;45,00;0,00;8,18;45,00;0,00;8,18;0,00;0,00;0,00;0,00;0,00;11,25;11,25;0,00;0,00;0,00;18,41;0,00;0,00;135,00;0,00;0,00;0,00;8,18;0,00;0,00;0,00;8,18;0,00;0,00;0,00;0,00;0,00;0,00;8,18;8,18;0,00;8,18;0,00;0,00;0,00;0,00
2019-06-30;41,00;0,00;12,62;53,62;0,00;0,00;12,62;28,38;12,62;16,40;0,00;24,60;106,60;0,00;0,00;12,62;41,00;0,00;0,00;109,33;0,00;0,00;0,00;12,62;0,00;12,62;0,00;0,00;0,00;0,00;0,00;0,00;12,62;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-07;42,00;4,00;4,00;33,00;0,00;12,00;0,00;0,00;0,00;5,25;0,00;5,25;21,00;4,00;0,00;4,00;0,00;8,84;0,00;75,16;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;4,00;8,00;0,00;4,00;0,00;0,00;4,00;8,00;0,00;0,00;0,00;0,00;0,00
2019-07-14;36,00;0,00;9,53;22,24;0,00;4,24;0,00;9,53;0,00;0,00;0,00;5,54;36,00;4,24;0,00;0,00;9,53;0,00;0,00;76,50;0,00;0,00;0,00;9,53;4,24;0,00;0,00;0,00;13,76;0,00;0,00;4,24;9,53;0,00;0,00;0,00;0,00;4,24;0,00;0,00;0,00;0,00
2019-07-21;57,00;17,00;4,00;13,00;9,00;17,00;0,00;4,00;0,00;0,00;0,00;0,00;259,09;4,00;0,00;17,00;17,00;0,00;0,00;70,15;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;13,00;0,00;9,00;4,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-07-28;59,00;0,00;0,00;6,74;0,00;0,00;0,00;21,91;0,00;0,00;0,00;0,00;113,79;6,74;6,74;0,00;0,00;0,00;0,00;118,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,74;6,74;6,74;0,00;6,74;0,00;0,00;6,74;37,09;0,00;0,00;0,00;0,00;0,00
2019-08-04;71,00;6,45;6,45;59,38;6,45;11,62;6,45;6,45;0,00;6,76;0,00;23,67;54,10;0,00;0,00;0,00;18,07;5,68;0,00;130,64;0,00;0,00;0,00;0,00;6,45;0,00;0,00;0,00;6,45;11,62;11,62;0,00;11,62;6,45;0,00;6,45;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-11;77,00;5,00;0,00;19,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;10,27;61,60;0,00;0,00;10,00;5,00;0,00;4,28;143,31;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-08-18;75,00;0,00;4,76;21,43;0,00;4,76;0,00;4,76;0,00;0,00;0,00;0,00;53,13;0,00;0,00;4,76;15,48;0,00;0,00;144,83;0,00;0,00;0,00;0,00;4,76;0,00;0,00;0,00;0,00;4,76;15,48;0,00;0,00;0,00;0,00;0,00;0,00;4,76;0,00;0,00;0,00;0,00
2019-08-25;43,00;0,00;0,00;11,86;0,00;5,93;5,93;5,93;5,93;7,82;0,00;7,82;43,00;0,00;5,93;11,86;5,93;0,00;0,00;119,08;0,00;0,00;5,93;0,00;0,00;0,00;0,00;5,93;0,00;0,00;5,93;0,00;17,79;0,00;0,00;0,00;5,93;0,00;0,00;0,00;0,00;0,00
2019-09-01;54,00;0,00;0,00;8,00;8,00;4,00;4,00;8,00;4,00;0,00;0,00;5,14;7,71;0,00;4,00;4,00;4,00;4,32;0,00;54,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-09-08;36,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;15,43;0,00;0,00;16,00;8,00;4,24;0,00;63,53;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-15;31,00;0,00;8,00;8,00;12,00;0,00;0,00;4,00;0,00;0,00;0,00;7,75;28,42;0,00;0,00;4,00;4,00;4,43;0,00;44,29;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;4,00;12,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-22;20,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;20,00;0,00;0,00;0,00;4,00;0,00;0,00;60,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00
2019-09-29;33,00;0,00;5,50;0,00;5,50;0,00;0,00;5,50;0,00;0,00;0,00;0,00;44,00;11,00;0,00;11,00;0,00;6,00;0,00;27,00;0,00;0,00;5,50;0,00;0,00;0,00;0,00;0,00;0,00;5,50;0,00;0,00;5,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;28,00;0,00;8,00;8,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;5,09;22,91;0,00;0,00;12,00;4,00;4,31;0,00;36,62;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;33,00;6,60;6,60;19,80;0,00;19,80;6,60;0,00;0,00;0,00;0,00;12,38;20,63;0,00;0,00;0,00;13,20;7,33;0,00;80,67;0,00;6,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,60;0,00;6,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;39,00;4,00;4,00;8,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;15,60;0,00;0,00;12,00;12,00;4,33;0,00;26,00;0,00;0,00;0,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-27;44,00;0,00;6,52;26,07;6,52;0,00;6,52;13,04;0,00;0,00;0,00;8,00;32,00;0,00;0,00;13,04;6,52;6,77;0,00;128,62;6,77;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,52;0,00;19,56;0,00;6,52;0,00;0,00;6,52;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;40,00;10,67;10,67;21,33;10,67;0,00;10,67;0,00;0,00;6,67;0,00;0,00;46,67;0,00;0,00;0,00;10,67;11,43;0,00;131,43;0,00;0,00;0,00;0,00;10,67;0,00;0,00;0,00;0,00;21,33;0,00;0,00;0,00;10,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-10;36,00;0,00;4,65;9,29;9,29;0,00;0,00;0,00;0,00;6,00;6,00;0,00;45,00;0,00;0,00;13,94;0,00;0,00;0,00;82,29;0,00;0,00;4,65;0,00;4,65;0,00;0,00;0,00;0,00;9,29;13,94;0,00;4,65;4,65;0,00;0,00;9,29;0,00;0,00;0,00;0,00;0,00
2019-11-17;56,00;0,00;6,59;18,12;6,59;6,59;6,59;6,59;6,59;0,00;0,00;4,31;51,69;6,59;0,00;13,18;0,00;0,00;0,00;136,50;0,00;0,00;6,59;0,00;6,59;6,59;0,00;0,00;6,59;13,18;6,59;13,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;46,00;4,00;0,00;11,00;0,00;0,00;0,00;4,00;0,00;0,00;2,56;2,56;23,00;0,00;0,00;0,00;0,00;0,00;0,00;65,71;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-12-01;40,00;0,00;4,00;20,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;15,00;0,00;0,00;4,00;4,00;0,00;0,00;53,33;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;8,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-12-08;59,00;23,60;0,00;11,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,75;140,13;0,00;0,00;23,60;0,00;0,00;0,00;327,78;0,00;11,80;0,00;0,00;0,00;0,00;0,00;11,80;11,80;11,80;11,80;11,80;23,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-15;36,00;0,00;8,00;8,00;8,00;0,00;0,00;0,00;4,00;5,14;5,14;5,14;7,71;0,00;0,00;8,00;0,00;0,00;0,00;97,41;0,00;0,00;8,00;0,00;4,00;0,00;0,00;4,00;8,00;4,00;8,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;4,24;0,00;0,00
2019-12-22;91,00;0,00;7,11;12,80;7,11;7,11;7,11;12,80;0,00;0,00;0,00;0,00;65,52;7,11;0,00;12,80;0,00;6,07;6,07;224,47;6,07;0,00;12,80;0,00;12,80;0,00;0,00;0,00;7,11;12,80;0,00;19,91;0,00;0,00;0,00;0,00;7,11;0,00;0,00;0,00;0,00;0,00
2019-12-29;100,00;4,00;4,00;13,00;0,00;0,00;0,00;0,00;0,00;5,13;0,00;5,13;38,46;4,00;0,00;39,00;17,00;0,00;0,00;217,39;0,00;4,00;4,00;4,00;13,00;4,00;0,00;4,00;0,00;22,00;13,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;45,00;4,62;0,00;26,54;4,62;0,00;4,62;13,85;0,00;0,00;0,00;6,00;45,00;0,00;0,00;0,00;0,00;10,00;0,00;122,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,23;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-12;36,00;4,00;0,00;7,00;7,00;4,00;0,00;4,00;7,00;2,57;2,57;18,00;15,43;33,00;0,00;15,00;0,00;0,00;0,00;84,71;0,00;4,00;7,00;4,00;7,00;0,00;0,00;0,00;4,00;0,00;11,00;7,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2020-01-19;19,00;7,00;7,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;10,86;27,14;0,00;0,00;11,00;4,00;0,00;0,00;69,67;0,00;4,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-26;30,00;0,00;4,62;12,69;4,62;0,00;0,00;4,62;0,00;0,00;0,00;3,00;21,00;12,69;0,00;4,62;0,00;5,00;0,00;97,50;0,00;0,00;0,00;0,00;0,00;0,00;4,62;4,62;0,00;4,62;8,08;12,69;8,08;0,00;0,00;0,00;4,62;4,62;0,00;0,00;0,00;0,00
2020-02-02;45,00;5,45;0,00;9,55;5,45;0,00;0,00;0,00;0,00;0,00;0,00;3,46;31,15;0,00;5,45;0,00;9,55;6,00;6,00;81,00;0,00;5,45;0,00;0,00;9,55;0,00;0,00;0,00;0,00;5,45;5,45;0,00;15,00;0,00;0,00;5,45;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-09;74,00;4,00;7,00;33,00;0,00;0,00;0,00;15,00;0,00;2,55;0,00;7,66;25,52;11,00;4,00;11,00;0,00;0,00;0,00;74,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;7,00;4,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-16;37,00;11,00;0,00;11,00;7,00;4,00;0,00;4,00;0,00;7,93;0,00;7,93;26,43;11,00;0,00;4,00;0,00;4,35;4,35;93,59;0,00;4,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-23;15,00;3,21;0,00;3,21;3,21;0,00;0,00;0,00;0,00;3,00;0,00;3,00;15,00;0,00;0,00;15,00;0,00;0,00;0,00;87,50;0,00;0,00;0,00;0,00;3,21;3,21;0,00;0,00;0,00;7,50;0,00;0,00;3,21;0,00;0,00;3,21;3,21;0,00;0,00;0,00;0,00;0,00
2020-03-01;29,00;8,70;29,00;8,70;8,70;0,00;0,00;0,00;0,00;0,00;0,00;21,75;58,00;0,00;0,00;8,70;0,00;11,60;0,00;145,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20,30;20,30;29,00;0,00;0,00;0,00;0,00;8,70;0,00;0,00;0,00;0,00;0,00
2020-03-08;21,00;0,00;0,00;8,65;12,35;0,00;0,00;0,00;0,00;0,00;0,00;3,00;27,00;0,00;0,00;8,65;0,00;0,00;0,00;21,00;0,00;0,00;3,71;0,00;8,65;0,00;0,00;0,00;0,00;0,00;0,00;3,71;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-15;17,00;0,00;39,67;0,00;96,33;0,00;0,00;0,00;0,00;0,00;0,00;17,00;85,00;0,00;0,00;17,00;17,00;0,00;0,00;93,50;0,00;0,00;0,00;0,00;17,00;0,00;0,00;0,00;0,00;0,00;17,00;0,00;17,00;17,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;13,00;0,00;26,00;13,00;203,67;0,00;0,00;0,00;0,00;0,00;0,00;13,00;65,00;0,00;0,00;13,00;0,00;0,00;0,00;91,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;3,00;0,00;0,00;0,00;22,00;0,00;0,00;0,00;0,00;0,00;3,00;3,00;6,00;0,00;0,00;3,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;7,00;0,00;3,00;0,00;3,00;0,00;3,00;0,00;0,00;2,33;0,00;0,00;2,33;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;0,00;0,00;7,00;10,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;2,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;13,00;0,00;3,00;6,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;13,00;0,00;0,00;16,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;2,60;0,00;0,00;0,00;0,00;0,00;0,00;15,17;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;0,00;0,00;3,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;7,00;0,00;0,00;7,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;21,00;0,00;0,00;7,00;0,00;0,00;0,00;38,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;16,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;11,00;0,00;3,30;3,30;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,75;0,00;0,00;0,00;3,30;0,00;0,00;11,00;0,00;0,00;0,00;0,00;3,30;3,30;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;3,00;0,00;2,00;0,00;11,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-31;15,00;0,00;0,00;4,29;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;32,14;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-07;14,00;0,00;0,00;14,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;23,33;0,00;0,00;6,00;0,00;0,00;0,00;14,00;9,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
