Semaine;London (GB);Paris (FR);Amsterdam (NL);Roma (IT);Lille (FR);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-12-29;83,00;53,27;19,82;56,00;0,00;18,00;37,00;19,00;17,00;20,00;21,00;23,00;48,00;4,00;7,17;17,42;2,05;5,12;3,07;9,22;6,15;5,12;7,17;4,10;0,00;3,07;4,10;1,02;2,05;0,51;1,02;0,51;0,51
2020-01-05;90,00;64,11;18,49;59,00;0,00;19,00;31,00;18,00;17,00;24,00;24,00;21,00;25,00;1,00;6,59;20,85;3,29;9,88;3,29;6,59;6,59;4,39;5,49;4,39;1,10;3,29;3,29;1,10;1,10;1,10;1,10;0,55;0,00
2020-01-12;89,00;64,28;17,31;69,00;1,00;18,00;33,00;15,00;21,00;24,00;28,00;25,00;26,00;2,00;6,07;18,20;2,02;6,07;5,06;4,05;4,05;3,03;4,05;4,05;1,01;3,03;4,05;1,01;1,01;0,00;2,02;0,00;0,00
2020-01-19;84,00;63,00;21,00;66,00;0,50;17,00;34,00;19,00;16,00;25,00;26,00;21,00;26,00;1,00;6,72;20,16;3,36;7,84;3,36;5,60;7,84;4,48;4,48;4,48;1,12;4,48;3,36;1,12;1,12;0,56;0,56;0,56;0,00
2020-01-26;80,00;62,77;19,69;70,00;1,00;15,00;28,00;12,00;17,00;24,00;22,00;19,00;22,00;2,00;5,80;17,39;4,64;6,96;6,96;8,12;8,12;3,48;8,12;4,64;0,58;1,16;3,48;0,58;2,32;0,58;2,32;0,00;0,58
2020-02-02;92,00;54,70;21,14;58,00;0,00;20,00;29,00;17,00;18,00;30,00;23,00;21,00;24,00;2,00;7,17;19,12;0,60;4,78;2,39;9,56;9,56;3,58;4,78;3,58;1,19;3,58;2,39;2,39;3,58;0,60;1,19;0,60;0,00
2020-02-09;78,00;53,24;23,52;66,00;0,50;19,00;21,00;18,00;22,00;17,00;20,00;27,00;24,00;3,00;6,09;23,16;2,44;6,09;3,66;7,31;6,09;4,88;6,09;3,66;2,44;4,88;2,44;1,22;1,22;0,00;1,22;0,00;0,61
2020-02-16;68,00;65,33;26,67;62,60;0,54;16,19;35,62;17,27;23,75;28,06;21,59;26,98;21,59;2,16;5,00;16,00;3,00;4,00;4,00;5,00;6,00;2,00;4,00;5,00;0,50;3,00;2,00;1,00;2,00;0,50;1,00;0,50;1,00
2020-02-23;60,00;52,50;11,25;56,00;0,00;18,00;29,00;15,00;21,00;19,00;20,00;24,00;15,00;2,00;4,07;18,31;2,03;6,10;3,05;5,08;6,10;3,05;5,08;3,05;1,02;3,05;4,07;1,02;1,02;0,51;1,02;0,00;0,51
2020-03-01;51,00;44,78;14,93;47,00;0,50;14,00;26,00;16,00;13,00;20,00;17,00;12,00;15,00;2,00;4,00;12,00;3,00;5,00;2,00;7,00;3,00;1,00;3,00;2,00;2,00;3,00;1,00;1,00;2,00;0,50;1,00;0,50;0,00
2020-03-08;59,00;41,79;12,29;32,00;0,50;12,00;13,00;13,00;15,00;13,00;10,00;10,00;11,00;1,00;3,40;10,21;3,40;7,94;1,13;6,81;2,27;2,27;3,40;3,40;0,57;4,54;3,40;0,57;1,13;0,57;0,57;0,00;0,00
2020-03-15;33,00;26,65;7,62;18,56;0,52;5,16;7,22;6,19;4,13;7,22;7,22;31,97;6,19;1,03;1,00;8,00;1,00;6,00;2,00;5,00;3,00;2,00;1,00;2,00;1,00;3,00;1,00;0,50;2,00;0,50;1,00;0,00;0,50
2020-03-22;19,00;15,20;3,80;19,00;0,50;2,00;5,00;5,00;3,00;6,00;4,00;18,00;4,00;0,50;2,53;5,07;0,63;2,53;0,00;2,53;3,80;1,27;0,63;1,27;0,00;2,53;0,00;0,63;1,27;0,63;0,63;0,00;0,00
2020-03-29;21,00;19,50;4,50;23,47;0,00;2,47;7,41;3,71;4,94;9,88;6,18;12,35;7,41;0,00;1,00;4,00;0,00;3,00;1,00;2,00;4,00;1,00;0,50;0,50;0,50;1,00;1,00;0,50;0,50;0,00;1,00;0,00;0,00
2020-04-05;19,00;19,00;2,53;25,00;0,00;3,00;17,00;6,00;3,00;8,00;4,00;11,00;7,00;1,00;1,36;2,71;0,00;2,71;1,36;1,36;6,79;1,36;1,36;0,68;0,68;0,68;1,36;0,68;0,00;0,68;1,36;0,00;0,00
2020-04-12;15,00;16,25;1,25;16,00;0,00;2,00;6,00;6,00;7,00;7,00;3,00;9,00;6,00;1,00;2,00;4,00;1,00;2,00;1,00;1,00;3,00;0,50;0,50;1,00;0,00;1,00;0,50;1,00;0,50;0,00;1,00;0,00;0,50
2020-04-19;17,00;14,57;2,43;15,00;1,00;3,00;6,00;4,00;5,00;5,00;2,00;8,00;3,00;1,00;2,00;4,00;0,50;2,00;1,00;2,00;2,00;1,00;1,00;0,50;0,00;1,00;0,00;0,50;0,50;0,50;1,00;0,00;0,00
2020-04-26;18,00;12,86;2,57;16,00;0,00;6,00;6,00;7,00;3,00;6,00;4,00;9,00;4,00;0,50;1,06;3,18;1,06;3,18;1,06;1,06;2,12;1,06;1,06;1,06;0,53;1,06;0,53;0,53;0,53;1,06;1,06;0,53;0,00
2020-05-03;17,00;14,57;2,43;16,00;0,00;2,00;5,00;4,00;4,00;6,00;3,00;10,00;4,00;0,00;1,06;3,19;0,53;4,25;1,06;1,06;2,13;0,00;0,53;0,53;0,53;2,13;1,06;0,53;0,53;0,00;0,53;0,00;0,00
2020-05-10;18,00;15,23;2,77;22,50;0,00;4,50;6,75;4,50;2,25;5,63;3,38;6,75;5,63;1,13;2,00;3,00;0,50;1,00;0,50;2,00;3,00;1,00;0,00;1,00;1,00;0,00;0,50;0,50;0,50;0,00;1,00;0,00;0,00
2020-05-17;20,00;11,25;2,50;19,00;0,50;3,00;7,00;7,00;4,00;7,00;4,00;6,00;4,00;0,50;2,50;3,75;0,00;3,75;1,25;1,25;2,50;0,63;1,25;1,25;0,63;1,25;0,00;0,63;0,63;0,00;1,25;0,00;0,63
2020-05-24;16,00;16,00;4,00;20,27;0,00;4,27;4,27;5,33;3,20;6,40;5,33;9,60;4,27;0,53;2,00;3,00;1,00;2,00;0,50;1,00;2,00;2,00;1,00;1,00;1,00;1,00;1,00;0,50;0,50;0,50;1,00;0,00;0,00
2020-05-31;19,00;11,88;4,75;17,00;0,50;4,00;5,00;5,00;5,00;5,00;5,00;5,00;4,00;1,00;1,19;3,56;1,19;2,38;1,19;2,38;1,19;1,19;1,19;1,19;1,19;1,19;1,19;1,19;1,19;0,00;0,59;0,00;0,00
2020-06-07;19,00;17,64;2,71;19,00;0,00;5,28;6,33;4,22;3,17;7,39;4,22;8,44;3,17;1,06;2,00;4,00;0,50;2,00;2,00;2,00;4,00;0,50;2,00;1,00;0,50;1,00;0,50;0,50;0,50;0,50;0,50;0,00;0,00
2020-06-14;16,00;17,23;6,15;19,00;0,50;4,00;7,00;4,00;5,00;10,00;3,00;6,00;5,00;1,00;3,00;2,00;2,00;2,00;1,00;5,00;3,00;1,00;1,00;1,00;1,00;2,00;2,00;1,00;0,50;0,00;1,00;0,50;0,00
2020-06-21;18,00;20,40;3,60;11,00;0,50;3,00;11,00;4,00;4,00;8,00;3,00;5,00;7,00;1,00;3,00;4,00;1,00;3,00;1,00;2,00;3,00;1,00;2,00;2,00;0,50;1,00;2,00;0,50;1,00;0,00;0,50;0,00;0,50
2020-06-28;18,00;19,29;6,43;13,00;0,00;4,00;8,00;5,00;5,00;7,00;6,00;6,00;9,00;1,00;3,60;6,00;1,20;2,40;2,40;1,20;3,60;1,20;3,60;2,40;0,60;1,20;2,40;0,60;1,20;0,00;0,60;0,00;0,00
2020-07-05;16,00;24,00;6,67;13,87;0,00;5,33;9,60;2,13;6,40;5,33;6,40;8,53;10,67;1,07;4,00;4,00;1,00;2,00;1,00;2,00;3,00;2,00;3,00;2,00;0,00;1,00;2,00;2,00;0,00;0,00;1,00;0,00;0,00
2020-07-12;21,00;17,29;4,94;19,00;0,00;5,00;6,00;6,00;4,00;8,00;6,00;8,00;8,00;1,00;2,33;3,50;1,17;5,83;3,50;2,33;3,50;2,33;3,50;1,17;1,17;1,17;2,33;1,17;23,33;1,17;1,17;0,00;0,58
2020-07-19;23,00;19,37;4,84;13,00;1,00;6,00;8,00;8,00;6,00;6,00;7,00;7,00;8,00;1,00;2,19;4,38;1,10;3,29;1,10;2,19;3,29;0,55;2,19;2,19;1,10;3,29;1,10;2,19;8,76;1,10;1,10;0,00;0,00
2020-07-26;21,00;18,53;6,18;14,00;1,00;9,00;8,00;5,00;6,00;10,00;5,00;11,00;8,00;0,50;3,32;5,53;1,11;4,42;1,11;3,32;3,32;1,11;2,21;1,11;1,11;3,32;1,11;1,11;2,21;0,55;0,55;1,11;0,00
2020-08-02;20,00;18,75;10,00;20,00;1,00;10,00;8,00;6,00;4,00;10,00;7,00;8,00;6,00;2,00;3,53;3,53;2,35;5,88;3,53;2,35;3,53;2,35;3,53;2,35;1,18;2,35;2,35;1,18;3,53;0,59;1,18;0,00;0,59
2020-08-09;18,00;22,15;5,54;22,24;0,53;10,59;9,53;5,29;6,35;8,47;5,29;8,47;5,29;1,06;3,00;5,00;2,00;5,00;3,00;4,00;4,00;1,00;3,00;2,00;1,00;3,00;3,00;2,00;2,00;1,00;1,00;0,00;1,00
2020-08-16;20,00;25,00;7,50;17,00;0,50;8,00;9,00;5,00;5,00;10,00;3,00;9,00;6,00;2,00;2,35;4,71;1,18;4,71;3,53;3,53;2,35;2,35;3,53;1,18;1,18;2,35;2,35;2,35;1,18;0,59;2,35;0,00;0,00
2020-08-23;19,00;20,19;7,13;15,00;1,00;7,00;6,00;6,00;5,00;12,00;5,00;9,00;7,00;2,00;2,71;6,79;2,71;5,43;1,36;5,43;5,43;1,36;2,71;2,71;1,36;2,71;1,36;1,36;1,36;0,00;1,36;0,00;0,00
2020-08-30;27,00;23,32;4,91;16,00;1,00;6,00;12,00;7,00;4,00;10,00;3,00;10,00;10,00;1,00;5,40;9,45;1,35;8,10;4,05;4,05;2,70;2,70;2,70;1,35;0,00;2,70;2,70;1,35;1,35;0,00;2,70;0,68;0,68
2020-09-06;22,00;27,18;5,18;18,00;0,50;8,00;15,00;3,00;5,00;9,00;4,00;10,00;8,00;2,00;1,10;5,50;1,10;3,30;3,30;3,30;4,40;2,20;2,20;1,10;1,10;2,20;2,20;1,10;1,10;1,10;1,10;0,00;0,00
2020-09-13;22,00;30,46;8,46;22,00;1,38;9,63;8,25;6,88;5,50;15,13;6,88;12,38;11,00;0,69;2,00;6,00;1,00;3,00;2,00;0,50;4,00;1,00;2,00;1,00;1,00;1,00;2,00;1,00;0,50;0,50;0,50;0,00;0,50
2020-09-20;22,00;37,13;5,50;22,00;0,55;5,50;7,70;5,50;5,50;8,80;9,90;8,80;7,70;1,10;1,00;4,00;1,00;2,00;0,00;4,00;1,00;0,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;0,00;0,50;0,50;0,50
2020-09-27;24,00;27,43;5,14;22,67;0,67;5,33;12,00;5,33;8,00;13,33;2,67;6,67;8,00;1,33;1,00;6,00;1,00;1,00;1,00;2,00;3,00;1,00;1,00;1,00;0,50;1,00;2,00;1,00;1,00;0,00;0,00;0,00;0,00
2020-10-04;24,00;26,53;5,05;15,00;1,00;4,00;4,00;6,00;7,00;11,00;4,00;16,00;8,00;1,00;1,00;3,00;1,00;3,00;1,00;2,00;6,00;2,00;3,00;2,00;0,50;2,00;1,00;1,00;1,00;1,00;1,00;0,00;0,00
2020-10-11;17,00;24,85;5,23;18,06;0,53;9,56;8,50;6,38;6,38;9,56;3,19;6,38;5,31;1,06;2,00;4,00;2,00;3,00;1,00;3,00;3,00;0,50;3,00;2,00;1,00;2,00;1,00;1,00;1,00;0,50;0,50;0,00;0,50
2020-10-18;19,00;20,27;3,80;18,00;0,00;6,00;6,00;4,00;4,00;14,00;5,00;7,00;5,00;1,00;2,38;7,13;1,19;3,56;1,19;2,38;4,75;0,59;2,38;2,38;0,00;1,19;1,19;0,59;1,19;0,00;1,19;0,59;0,59
2020-10-25;18,00;15,43;3,86;14,82;0,00;3,18;6,35;5,29;5,29;12,71;2,12;5,29;5,29;1,06;1,00;4,00;0,00;2,00;2,00;2,00;3,00;0,00;3,00;1,00;0,00;1,00;1,00;1,00;1,00;0,00;0,50;0,00;0,00
2020-11-01;18,00;14,14;2,57;13,00;1,00;2,00;4,00;3,00;3,00;8,00;3,00;5,00;61,00;0,50;1,13;2,25;0,56;3,38;0,56;0,56;3,38;1,13;1,13;0,00;0,56;0,56;0,56;0,56;1,13;0,00;0,56;0,00;0,00
