Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;43,00;6,00;6,00;18,00;0,00;18,00;0,00;6,00;0,00;6,00;0,00;24,00;43,00;12,00;0,00;18,00;0,00;0,00;0,00;12,00;6,00;0,00;0,00;6,00;0,00;0,00;6,00;0,00;6,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,62;30,87;18,74;0,00;6,00;0,00
2019-01-13;29,00;12,00;6,00;0,00;23,00;6,00;0,00;6,00;0,00;12,00;0,00;18,00;6,00;0,00;12,00;0,00;6,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;29,00;11,81;0,00;6,00;0,00
2019-01-20;28,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;11,00;17,00;6,00;6,00;0,00;0,00;11,00;0,00;6,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;5,38;61,38;0,00;0,00;6,00;11,00
2019-01-27;50,00;11,00;0,00;11,00;0,00;6,00;0,00;6,00;0,00;6,00;0,00;6,00;6,00;0,00;0,00;17,00;6,00;0,00;0,00;17,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;6,00;6,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;60,64;0,00;0,00;11,00;6,00
2019-02-03;30,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;6,00;0,00;6,00;24,00;6,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;58,93;0,00;6,00;6,00;6,00
2019-02-10;24,00;6,00;36,00;12,00;6,00;12,00;12,00;0,00;0,00;0,00;0,00;0,00;30,00;0,00;0,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;6,55;6,55;12,00;12,00;0,00;6,00;0,00
2019-02-17;18,00;0,00;0,00;18,00;6,00;0,00;12,00;0,00;0,00;6,00;0,00;0,00;29,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;55,13;18,00;0,00;0,00;0,00
2019-02-24;6,00;0,00;6,00;12,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;6,00;30,00;0,00;0,00;12,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;85,20;6,00;0,00;0,00;0,00
2019-03-03;36,00;0,00;12,00;6,00;0,00;12,00;6,00;18,00;6,00;0,00;0,00;0,00;30,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;6,55;42,55;6,55;0,00;6,00;6,00
2019-03-10;25,00;0,00;25,00;12,00;0,00;6,00;0,00;6,00;0,00;6,00;0,00;6,00;19,00;0,00;6,00;19,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;25,00;18,48;0,00;12,00;6,00
2019-03-17;55,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;12,00;0,00;6,00;12,00;0,00;18,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,47;11,86;0,00;0,00;6,00;0,00
2019-03-24;42,00;12,00;0,00;6,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;18,00;0,00;0,00;0,00;0,00;12,00;0,00;12,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,85;11,85;0,00;0,00;0,00
2019-03-31;17,00;6,00;12,00;12,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;6,00;29,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,31;0,00;6,00;0,00;6,00
2019-04-07;29,00;11,00;6,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;11,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,37;0,00;5,37;5,37;0,00;0,00;0,00
2019-04-14;68,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;19,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;11,87;0,00;0,00;0,00;0,00
2019-04-21;53,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;42,00;12,00;6,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;11,90;0,00;0,00;0,00;6,00
2019-04-28;18,00;6,00;6,00;6,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;12,00;6,00;12,00;0,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,63;0,00;0,00;0,00
2019-05-05;12,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;17,00;0,00;6,00;29,00;0,00;0,00;0,00;0,00;6,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;17,45;0,00;0,00;0,00;0,00
2019-05-12;29,00;0,00;18,00;0,00;0,00;18,00;0,00;6,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;23,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;12,00;0,00;0,00;23,00;0,00;6,00;6,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;5,48;5,48;5,48;0,00;0,00;0,00
2019-05-26;68,00;6,00;23,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00;0,00;6,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-02;39,00;11,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;17,00;0,00;0,00;6,00;6,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-09;40,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;17,00;0,00;0,00;6,00;6,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,89;0,00;0,00;0,00;0,00
2019-06-16;30,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;36,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,43;0,00;0,00;0,00;0,00
2019-06-23;37,00;0,00;0,00;18,00;0,00;0,00;0,00;6,00;0,00;6,00;0,00;6,00;12,00;0,00;0,00;0,00;0,00;6,00;0,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,53;6,53;0,00;0,00;0,00
2019-06-30;48,00;6,00;12,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;36,00;0,00;0,00;6,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18,55;6,55;6,00;0,00;6,00
2019-07-07;59,00;0,00;0,00;0,00;0,00;12,00;0,00;6,00;0,00;0,00;0,00;0,00;35,00;0,00;0,00;6,00;0,00;0,00;0,00;18,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;12,02;5,46;0,00;0,00;0,00
2019-07-14;49,00;6,00;6,00;6,00;0,00;6,00;0,00;6,00;6,00;6,00;0,00;6,00;31,00;0,00;12,00;18,00;6,00;0,00;0,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,39;0,00;11,72;0,00;0,00;0,00;6,00
2019-07-21;49,00;31,00;31,00;6,00;6,00;6,00;0,00;12,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;6,00;6,00;0,00;0,00;18,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,98;6,53;0,00;0,00;0,00
2019-07-28;51,00;6,00;0,00;0,00;13,00;6,00;0,00;6,00;0,00;0,00;6,00;6,00;44,00;0,00;0,00;0,00;6,00;0,00;0,00;32,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;13,02;0,00;6,00;0,00;0,00
2019-08-04;75,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;6,00;6,00;0,00;6,00;25,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;6,00;13,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18,48;6,52;0,00;0,00;0,00
2019-08-11;82,00;0,00;0,00;19,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;38,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;24,82;12,95;0,00;0,00;0,00
2019-08-18;86,00;0,00;12,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;31,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,97;0,00;0,00;0,00;0,00
2019-08-25;100,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;18,00;0,00;0,00;0,00;12,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,43;0,00;0,00;0,00;0,00
2019-09-01;28,00;0,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;6,00;28,00;0,00;0,00;6,00;11,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;10,77;5,38;0,00;0,00;0,00
2019-09-08;22,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;17,00;0,00;0,00;11,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,71;5,24;0,00;0,00;0,00
