Semaine;London (GB);Paris (FR);Amsterdam (NL);Barcelona (ES);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);stanbul (TR);Budapest (HU);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2020-11-29;23,00;15,33;2,56;5,11;0,00;5,00;1,00;10,00;5,00;3,00;4,00;2,00;2,00;2,00;2,00;0,50;1,00;0,50;2,00;4,00;2,00;0,00;0,00;0,50;1,00;0,00;0,00;0,50;0,00;2,00;0,50;0,00
2020-12-06;22,00;22,00;2,75;2,75;0,00;5,00;2,00;6,00;5,00;7,00;3,00;1,00;3,00;4,00;2,00;1,00;2,00;1,00;1,00;3,00;2,00;0,50;1,00;1,00;1,00;0,50;0,00;0,50;0,50;2,00;0,00;0,00
2020-12-13;26,00;15,60;5,20;2,60;0,00;4,00;3,00;3,00;5,00;4,00;3,00;2,00;2,00;3,00;3,00;0,50;2,00;0,50;3,00;2,00;3,00;0,50;0,50;0,00;0,00;0,50;0,00;0,50;0,50;2,00;0,50;0,00
2020-12-20;45,00;13,24;2,65;2,65;0,50;3,00;2,00;2,00;7,00;5,00;3,00;2,00;4,00;2,00;2,00;1,00;3,00;0,50;2,00;3,00;3,00;0,50;1,00;0,50;1,00;0,00;0,50;0,50;0,00;3,00;0,00;0,00
2020-12-27;30,00;19,09;2,73;5,45;0,00;4,00;3,00;4,00;6,00;6,00;5,00;5,00;2,00;2,00;2,00;0,50;0,50;0,50;3,00;2,00;2,00;0,50;0,50;0,50;1,00;0,00;0,50;0,00;0,50;5,00;0,00;0,00
2021-01-03;24,00;18,67;5,33;5,33;0,00;13,00;2,00;3,00;4,00;8,00;3,00;1,00;2,00;2,00;3,00;1,00;2,00;1,00;3,00;4,00;2,00;0,50;1,00;0,50;1,00;0,50;0,50;0,00;0,00;1,00;0,00;0,00
2021-01-10;21,00;15,75;2,63;5,25;0,50;14,00;2,00;3,00;5,00;4,00;3,00;1,00;1,00;4,00;1,00;0,50;3,00;1,00;2,00;3,00;2,00;0,50;0,50;0,50;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-01-17;22,00;19,25;2,75;5,50;0,50;10,00;2,00;4,00;4,00;6,00;3,00;1,00;1,00;3,00;2,00;1,00;2,00;1,00;4,00;2,00;2,00;0,00;1,00;0,00;1,00;0,50;0,00;0,50;0,50;2,00;0,00;0,00
2021-01-24;15,00;15,00;2,50;5,00;0,00;4,00;3,00;1,00;6,00;3,00;2,00;2,00;1,00;3,00;2,00;1,00;2,00;0,00;3,00;3,00;3,00;0,00;1,00;0,00;1,00;0,50;0,00;1,00;0,00;2,00;0,00;0,50
2021-01-31;15,00;12,50;2,50;2,50;0,00;5,00;1,00;3,00;6,00;4,00;2,00;1,00;1,00;3,00;3,00;1,00;2,00;1,00;2,00;3,00;3,00;0,00;0,50;0,50;1,00;0,50;1,00;0,00;0,00;1,00;0,00;0,00
2021-02-07;19,00;16,29;2,71;8,14;0,50;4,00;1,00;4,00;10,00;7,00;3,00;1,00;1,00;3,00;1,00;1,00;2,00;0,50;3,00;3,00;3,00;0,50;1,00;0,50;1,00;1,00;0,50;0,50;0,00;2,00;0,00;0,50
2021-02-14;18,00;15,43;2,57;5,14;0,50;5,00;2,00;4,00;6,00;6,00;4,00;2,00;1,00;6,00;3,00;1,00;3,00;0,50;2,00;3,00;4,00;0,50;2,00;0,00;1,00;0,50;0,50;0,00;0,50;1,00;0,00;0,00
2021-02-21;19,00;16,29;2,71;2,71;0,50;6,00;2,00;3,00;6,00;3,00;4,00;2,00;1,00;4,00;1,00;1,00;1,00;1,00;2,00;2,00;9,00;0,50;1,00;0,50;1,00;0,00;0,00;0,00;0,50;1,00;0,50;0,50
2021-02-28;22,00;19,25;2,75;2,75;0,50;4,00;1,00;4,00;5,00;4,00;3,00;1,00;1,00;3,00;2,00;1,00;2,00;1,00;1,00;1,00;3,00;0,50;0,50;0,50;1,00;0,00;0,50;0,00;0,00;2,00;0,00;0,00
2021-03-07;22,00;16,50;2,75;5,50;0,00;5,00;2,00;3,00;5,00;3,00;3,00;1,00;3,00;4,00;3,00;1,00;2,00;1,00;3,00;1,00;2,00;0,00;0,50;0,00;1,00;0,00;0,00;0,00;0,00;2,00;0,50;0,50
2021-03-14;21,00;15,75;2,63;5,25;0,00;8,00;1,00;4,00;6,00;5,00;4,00;2,00;2,00;4,00;2,00;1,00;2,00;0,50;3,00;2,00;2,00;0,50;0,50;0,00;1,00;1,00;0,00;1,00;0,50;2,00;0,00;0,00
2021-03-21;16,00;16,00;2,67;5,33;0,50;5,00;2,00;3,00;6,00;5,00;2,00;0,50;2,00;4,00;2,00;0,50;2,00;0,50;2,00;3,00;3,00;0,50;1,00;0,00;1,00;0,50;0,50;1,00;0,00;2,00;0,00;0,00
2021-03-28;19,00;13,57;2,71;5,43;0,50;7,00;3,00;2,00;6,00;3,00;5,00;1,00;1,00;3,00;2,00;1,00;2,00;1,00;3,00;1,00;2,00;0,00;1,00;1,00;1,00;0,50;0,00;0,50;0,50;1,00;0,00;0,00
2021-04-04;24,00;16,00;2,67;8,00;0,00;6,00;3,00;4,00;5,00;4,00;4,00;3,00;1,00;5,00;3,00;1,00;2,00;1,00;4,00;3,00;2,00;0,00;0,50;0,00;1,00;0,50;0,50;1,00;0,00;3,00;0,50;0,00
2021-04-11;28,00;17,82;2,55;5,09;0,50;8,00;4,00;3,00;7,00;3,00;3,00;1,00;1,00;4,00;2,00;1,00;1,00;1,00;3,00;1,00;3,00;0,00;1,00;0,50;1,00;0,00;0,50;0,00;0,50;3,00;0,50;0,00
2021-04-18;21,00;15,75;2,63;7,88;0,00;7,00;3,00;3,00;5,00;3,00;3,00;1,00;1,00;5,00;3,00;1,00;2,00;1,00;2,00;2,00;3,00;1,00;1,00;0,50;1,00;0,50;0,50;0,50;0,00;3,00;0,00;0,50
2021-04-25;17,00;14,57;2,43;7,29;0,00;7,00;2,00;3,00;6,00;4,00;3,00;3,00;2,00;5,00;2,00;0,50;2,00;0,50;6,00;2,00;2,00;0,00;1,00;0,00;1,00;0,50;0,00;0,00;0,50;2,00;0,50;0,00
2021-05-02;24,00;21,33;2,67;8,00;0,50;23,00;2,00;2,00;4,00;4,00;2,00;3,00;1,00;6,00;1,00;0,50;2,00;0,50;3,00;3,00;4,00;0,50;1,00;0,00;1,00;0,00;0,50;0,50;0,50;2,00;0,00;0,50
2021-05-09;19,00;19,00;2,71;8,14;1,00;13,00;2,00;4,00;6,00;3,00;4,00;2,00;1,00;6,00;2,00;1,00;1,00;1,00;3,00;2,00;3,00;1,00;1,00;0,50;0,50;1,00;0,50;0,00;0,00;3,00;0,50;0,50
2021-05-16;21,00;21,00;5,25;7,88;0,50;8,00;4,00;4,00;7,00;6,00;3,00;2,00;1,00;6,00;3,00;5,00;3,00;1,00;4,00;2,00;3,00;1,00;34,00;0,50;1,00;0,00;0,50;1,00;0,00;5,00;0,50;0,50
2021-05-23;22,00;22,00;5,50;11,00;0,50;8,00;3,00;5,00;6,00;4,00;5,00;2,00;1,00;6,00;3,00;1,00;3,00;1,00;4,00;3,00;3,00;0,50;2,00;0,50;1,00;0,50;0,50;0,50;0,50;4,00;0,50;0,00
2021-05-30;21,00;26,25;5,25;10,50;0,50;8,00;4,00;5,00;7,00;5,00;3,00;3,00;3,00;8,00;3,00;1,00;3,00;2,00;4,00;2,00;4,00;0,50;1,00;0,00;2,00;1,00;1,00;0,50;0,50;2,00;0,00;0,50
2021-06-06;18,00;30,86;5,14;12,86;0,50;9,00;5,00;3,00;6,00;5,00;4,00;4,00;1,00;7,00;2,00;2,00;2,00;0,50;3,00;2,00;5,00;1,00;1,00;1,00;1,00;1,00;0,50;0,00;0,50;3,00;0,00;0,00
2021-06-13;30,00;22,50;5,00;15,00;0,50;10,00;7,00;5,00;9,00;5,00;5,00;3,00;1,00;5,00;3,00;1,00;2,00;2,00;6,00;2,00;4,00;0,00;2,00;0,50;1,00;1,00;0,50;0,00;0,00;2,00;0,50;0,50
2021-06-20;23,00;20,44;7,67;12,78;0,50;9,00;7,00;6,00;9,00;7,00;8,00;4,00;2,00;7,00;3,00;2,00;4,00;3,00;7,00;2,00;5,00;1,00;1,00;0,00;1,00;1,00;0,50;1,00;0,50;3,00;0,00;0,00
2021-06-27;23,00;25,56;7,67;12,78;0,50;8,00;4,00;7,00;6,00;6,00;6,00;3,00;1,00;7,00;3,00;2,00;3,00;2,00;9,00;2,00;5,00;1,00;2,00;0,00;1,00;0,50;0,00;0,50;0,00;6,00;0,00;0,00
2021-07-04;25,00;27,78;11,11;19,44;0,00;10,00;5,00;5,00;11,00;5,00;6,00;6,00;1,00;9,00;4,00;2,00;3,00;3,00;5,00;3,00;5,00;0,50;3,00;1,00;3,00;1,00;0,50;0,50;0,50;3,00;0,50;0,00
2021-07-11;29,00;29,00;10,55;10,55;0,00;8,00;4,00;8,00;7,00;4,00;5,00;5,00;1,00;7,00;4,00;1,00;1,00;2,00;5,00;3,00;4,00;1,00;2,00;0,50;2,00;1,00;2,00;0,50;0,00;2,00;0,00;0,50
2021-07-18;19,00;29,86;8,14;13,57;0,50;7,00;6,00;5,00;10,00;5,00;6,00;4,00;1,00;8,00;3,00;1,00;3,00;2,00;7,00;2,00;5,00;1,00;1,00;0,00;2,00;1,00;0,50;0,50;0,50;4,00;0,50;0,50
2021-07-25;24,00;29,33;5,33;13,33;0,50;8,00;3,00;5,00;9,00;5,00;9,00;6,00;1,00;6,00;4,00;1,00;5,00;1,00;5,00;4,00;5,00;1,00;3,00;0,50;2,00;0,50;0,50;1,00;0,00;4,00;0,00;0,50
2021-08-01;15,00;27,50;10,00;12,50;1,00;8,00;5,00;8,00;8,00;5,00;7,00;6,00;1,00;12,00;4,00;2,00;4,00;3,00;5,00;4,00;5,00;1,00;2,00;1,00;2,00;0,50;0,00;2,00;0,50;3,00;0,00;0,50
2021-08-08;22,00;38,50;11,00;16,50;0,50;14,00;5,00;7,00;15,00;5,00;6,00;4,00;2,00;9,00;3,00;1,00;5,00;3,00;10,00;3,00;7,00;1,00;4,00;1,00;2,00;1,00;0,50;0,50;1,00;3,00;0,50;0,50
2021-08-15;25,00;35,00;12,50;12,50;0,00;13,00;7,00;7,00;13,00;6,00;6,00;5,00;1,00;6,00;4,00;2,00;4,00;3,00;11,00;3,00;7,00;2,00;2,00;0,50;2,00;1,00;0,50;0,50;0,00;6,00;0,50;0,50
2021-08-22;22,00;33,00;13,75;13,75;0,50;10,00;5,00;8,00;13,00;8,00;10,00;4,00;2,00;8,00;6,00;2,00;5,00;3,00;9,00;3,00;7,00;0,50;1,00;1,00;1,00;0,50;0,00;0,50;0,00;4,00;0,50;0,00
2021-08-29;24,00;45,33;13,33;16,00;0,50;10,00;6,00;8,00;11,00;7,00;12,00;8,00;1,00;5,00;6,00;0,50;6,00;2,00;7,00;3,00;7,00;2,00;2,00;1,00;2,00;1,00;0,50;1,00;0,50;4,00;0,00;1,00
2021-09-05;21,00;49,88;15,75;13,13;0,50;14,00;7,00;8,00;11,00;5,00;8,00;7,00;3,00;6,00;3,00;1,00;4,00;1,00;7,00;7,00;4,00;1,00;2,00;0,50;2,00;0,00;0,50;0,50;0,00;2,00;0,50;0,50
2021-09-12;26,00;46,80;13,00;13,00;0,00;15,00;8,00;10,00;11,00;5,00;20,00;7,00;1,00;5,00;5,00;1,00;6,00;1,00;6,00;3,00;5,00;1,00;2,00;0,50;2,00;0,50;0,50;0,50;0,50;2,00;0,00;0,50
2021-09-19;28,00;43,27;10,18;12,73;0,00;15,00;8,00;12,00;12,00;4,00;9,00;8,00;1,00;5,00;6,00;2,00;5,00;3,00;10,00;3,00;6,00;1,00;1,00;0,50;2,00;1,00;0,50;0,50;0,50;3,00;0,00;0,00
2021-09-26;30,00;55,00;15,00;12,50;0,50;11,00;7,00;12,00;16,00;8,00;9,00;9,00;2,00;4,00;7,00;2,00;2,00;2,00;8,00;5,00;8,00;0,50;3,00;0,50;2,00;1,00;0,50;0,00;1,00;2,00;0,00;0,50
2021-10-03;28,00;58,55;15,27;12,73;0,00;12,00;7,00;11,00;13,00;7,00;16,00;10,00;1,00;4,00;7,00;1,00;5,00;1,00;8,00;4,00;13,00;1,00;3,00;1,00;2,00;0,50;0,50;0,50;0,00;1,00;0,00;0,50
2021-10-10;37,00;58,14;13,21;15,86;0,50;13,00;4,00;12,00;13,00;8,00;15,00;11,00;1,00;3,00;7,00;2,00;4,00;3,00;12,00;5,00;10,00;2,00;2,00;1,00;1,00;0,00;0,00;1,00;0,50;2,00;0,00;0,00
