Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2020-04-19;40,00;360,00;426,67;133,33;253,33;304,00;8,00;192,00;56,00;113,33;140,00;116,67;206,67;80,00;320,00;60,00;20,00;146,67;160,00;22,22;84,44;29,09;72,73;81,82;43,64;20,74;38,52;13,33;38,52;14,00;13,00;8,00;4,00;17,00;6,00;3,00
2020-04-26;37,00;333,00;382,33;111,00;209,67;296,00;9,25;194,25;46,25;151,36;124,45;84,09;191,73;111,00;308,33;61,67;12,33;132,14;200,86;21,14;74,00;20,56;59,61;61,67;57,56;24,13;32,17;33,78;43,43;10,00;9,00;7,00;3,00;10,00;1,00;0,00
2020-05-03;50,00;483,33;550,00;166,67;300,00;390,00;5,00;250,00;70,00;139,29;121,43;125,00;203,57;87,50;300,00;62,50;25,00;135,00;195,00;25,00;80,00;27,08;54,17;70,83;70,83;18,33;53,33;18,33;50,00;5,00;4,00;5,00;1,00;13,00;1,00;3,00
2020-05-10;47,00;407,33;532,67;125,33;235,00;357,20;9,40;244,40;65,80;133,17;141,00;152,75;238,92;94,00;317,25;47,00;11,75;164,50;252,63;29,38;94,00;31,33;85,05;80,57;80,57;27,12;50,62;28,92;48,81;13,00;4,00;8,00;5,00;12,00;7,00;4,00
2020-05-17;41,00;451,00;519,33;136,67;246,00;410,00;10,25;266,50;71,75;152,82;167,73;141,64;260,91;123,00;355,33;95,67;27,33;184,50;230,63;25,63;107,63;30,21;82,00;82,00;103,58;25,63;49,54;27,33;46,13;16,00;9,00;5,00;3,00;11,00;1,00;5,00
2020-05-24;44,00;440,00;484,00;132,00;278,67;429,00;11,00;297,00;77,00;184,00;148,00;140,00;264,00;161,33;293,33;73,33;29,33;165,00;231,00;22,00;82,50;27,79;97,26;76,42;108,84;32,52;57,39;28,70;65,04;18,00;4,00;6,00;6,00;14,00;3,00;7,00
2020-05-31;57,00;589,00;703,00;190,00;380,00;410,40;11,40;273,60;102,60;175,75;175,75;213,75;308,75;114,00;327,75;85,50;42,75;215,33;304,00;44,33;120,33;36,27;93,27;77,73;90,68;16,89;76,00;23,22;80,22;7,00;11,00;7,00;3,00;18,00;3,00;3,00
2020-06-07;46,00;521,33;628,67;168,67;322,00;450,80;9,20;257,60;82,80;138,00;121,57;167,57;216,86;103,50;230,00;69,00;34,50;119,60;225,40;23,00;82,80;16,56;64,40;75,44;57,04;24,53;58,27;27,60;36,80;22,00;11,00;11,00;5,00;14,00;3,00;3,00
2020-06-14;67,00;714,67;893,33;312,67;402,00;603,00;13,40;415,40;107,20;268,00;279,17;335,00;362,92;167,50;335,00;117,25;33,50;238,22;409,44;44,67;148,89;42,64;109,64;140,09;161,41;42,19;79,41;24,81;94,30;20,00;14,00;4,00;4,00;11,00;6,00;3,00
2020-06-21;49,00;506,33;588,00;179,67;375,67;450,80;19,60;284,20;98,00;142,92;175,58;257,25;273,58;110,25;306,25;73,50;24,50;183,75;263,38;30,63;110,25;21,00;102,67;95,67;93,33;22,62;77,27;30,15;69,73;16,00;14,00;11,00;6,00;21,00;3,00;4,00
2020-06-28;44,00;319,00;418,00;121,00;231,00;337,33;7,33;198,00;66,00;108,53;120,27;149,60;190,67;77,00;231,00;55,00;22,00;118,80;176,00;22,00;88,00;16,92;52,46;54,15;74,46;15,13;48,13;20,63;46,75;9,00;16,00;13,00;6,00;15,00;1,00;4,00
2020-07-05;49,00;506,33;539,00;147,00;294,00;431,20;9,80;274,40;78,40;165,85;150,77;229,92;316,62;134,75;245,00;73,50;24,50;147,00;228,67;27,22;98,00;25,57;100,13;72,43;89,48;21,97;65,90;37,17;59,14;9,00;9,00;4,00;6,00;23,00;3,00;4,00
2020-07-12;32,00;288,00;288,00;104,00;160,00;288,00;10,67;160,00;42,67;96,00;91,73;132,27;174,93;80,00;168,00;56,00;32,00;89,60;144,00;22,40;60,80;16,00;50,46;57,85;41,85;19,00;32,00;9,00;41,00;12,31;20,92;34,46;4,92;18,46;1,23;4,92
2020-07-19;52,00;455,00;507,00;182,00;286,00;378,86;14,86;185,71;66,86;137,65;186,59;189,65;244,71;114,40;260,00;72,80;52,00;143,00;221,00;34,67;82,33;32,93;98,80;83,20;86,67;26,70;56,22;16,86;53,41;15,00;10,00;30,00;7,00;16,00;0,00;9,00
2020-07-26;56,00;434,00;546,00;168,00;308,00;424,00;8,00;280,00;72,00;164,71;144,94;194,35;303,06;89,60;268,80;78,40;33,60;154,00;228,67;42,00;79,33;34,76;117,79;81,10;71,45;35,78;73,11;15,56;82,44;8,00;9,00;8,00;0,00;23,00;6,00;0,00
2020-08-02;53,00;371,00;445,20;159,00;233,20;357,75;6,63;205,38;59,63;128,71;146,38;143,86;234,71;79,50;220,83;44,17;26,50;102,47;169,60;31,80;70,67;21,49;74,49;54,43;57,30;16,13;27,65;17,28;40,33;27,00;16,00;9,00;7,00;28,00;6,00;6,00
2020-08-09;61,00;488,00;594,75;167,75;366,00;470,57;17,43;270,14;61,00;161,47;150,71;251,18;265,53;134,20;317,20;85,40;24,40;147,42;213,50;35,58;81,33;32,53;107,77;89,47;73,20;16,49;54,41;29,68;70,89;22,00;19,00;13,00;1,00;32,00;1,00;4,00
2020-08-16;45,00;420,00;465,00;150,00;345,00;423,00;18,00;243,00;81,00;125,36;144,64;186,43;225,00;78,75;225,00;67,50;33,75;139,50;202,50;36,00;63,00;24,38;78,75;67,50;60,00;18,62;62,07;15,52;45,00;13,00;7,00;9,00;4,00;12,00;1,00;6,00
2020-08-23;49,00;522,67;637,00;163,33;343,00;470,40;19,60;264,60;98,00;188,46;158,31;184,69;252,54;85,75;245,00;61,25;24,50;163,33;217,78;27,22;114,33;34,71;81,67;61,25;91,88;20,28;81,10;13,52;55,76;10,00;6,00;10,00;4,00;14,00;4,00;6,00
2020-08-30;60,00;324,00;408,00;144,00;264,00;345,00;7,50;217,50;67,50;145,26;129,47;183,16;246,32;100,00;230,00;50,00;30,00;115,71;180,00;17,14;77,14;33,53;61,76;70,59;52,94;27,80;54,15;19,02;61,46;8,00;6,00;14,00;4,00;35,00;6,00;4,00
2020-09-06;49,00;392,00;441,00;134,75;208,25;375,67;8,17;253,17;57,17;123,94;109,53;161,41;216,18;78,40;205,80;49,00;19,60;118,42;208,25;28,58;69,42;23,66;60,83;65,90;62,52;21,78;40,83;17,69;55,81;8,00;11,00;10,00;10,00;20,00;7,00;1,00
