Semaine;Réunion (RE);Mayotte (YT);Maurice (MU);Seychelles (SC);Zanzibar (TZ);Madagascar (MG)
2019-12-22;26,00;0,00;47,00;30,00;21,00;26,00
2019-12-29;37,00;0,00;50,00;42,00;33,00;12,00
2020-01-05;34,00;4,00;68,00;15,00;30,00;7,00
2020-01-12;33,00;7,00;44,00;22,00;15,00;4,00
2020-01-19;42,00;15,00;54,00;31,00;11,00;4,00
2020-01-26;31,00;8,00;65,00;15,00;8,00;4,00
2020-02-02;34,00;8,00;15,00;23,00;27,00;11,00
2020-02-09;52,00;0,00;22,00;26,00;11,00;15,00
2020-02-16;56,00;4,00;34,00;15,00;15,00;19,00
2020-02-23;49,00;0,00;41,00;38,00;8,00;22,00
2020-03-01;48,00;4,00;26,00;26,00;4,00;19,00
2020-03-08;25,00;0,00;0,00;29,00;11,00;4,00
2020-03-15;21,00;0,00;18,00;11,00;0,00;4,00
2020-03-22;25,00;4,00;28,00;18,00;4,00;4,00
2020-03-29;31,00;7,00;35,00;7,00;3,00;3,00
2020-04-05;18,00;0,00;11,00;18,00;4,00;4,00
2020-04-12;38,00;4,00;32,00;11,00;4,00;7,00
2020-04-19;65,00;10,00;34,00;10,00;7,00;0,00
2020-04-26;17,00;7,00;13,00;3,00;3,00;3,00
2020-05-03;17,00;17,00;10,00;10,00;0,00;0,00
2020-05-10;20,00;10,00;10,00;7,00;3,00;0,00
2020-05-17;18,00;4,00;7,00;11,00;4,00;0,00
2020-05-24;14,00;7,00;14,00;21,00;3,00;7,00
2020-05-31;19,00;0,00;13,00;16,00;0,00;3,00
2020-06-07;38,00;10,00;6,00;13,00;6,00;6,00
2020-06-14;20,00;3,00;24,00;13,00;3,00;7,00
2020-06-21;14,00;11,00;39,00;18,00;7,00;7,00
2020-06-28;21,00;0,00;14,00;14,00;7,00;7,00
2020-07-05;33,00;7,00;15,00;0,00;0,00;4,00
2020-07-12;19,00;4,00;12,00;8,00;0,00;4,00
2020-07-19;37,00;4,00;21,00;8,00;0,00;4,00
2020-07-26;31,00;4,00;16,00;8,00;4,00;8,00
2020-08-02;34,00;0,00;50,00;0,00;0,00;0,00
2020-08-09;25,00;0,00;80,00;7,00;7,00;0,00
2020-08-16;36,00;4,00;25,00;7,00;7,00;0,00
2020-08-23;37,00;15,00;26,00;11,00;7,00;11,00
2020-08-30;66,00;4,00;22,00;15,00;4,00;4,00
2020-09-06;34,00;4,00;8,00;15,00;0,00;8,00
2020-09-13;56,00;4,00;26,00;11,00;0,00;4,00
2020-09-20;15,00;7,00;11,00;7,00;11,00;4,00
2020-09-27;25,00;0,00;11,00;4,00;11,00;7,00
2020-10-04;18,00;0,00;4,00;7,00;0,00;7,00
2020-10-11;39,00;0,00;35,00;12,00;4,00;0,00
2020-10-18;39,00;0,00;19,00;8,00;4,00;4,00
2020-10-25;26,00;0,00;11,00;7,00;11,00;4,00
2020-11-01;28,00;7,00;21,00;0,00;18,00;0,00
2020-11-08;30,00;0,00;19,00;4,00;19,00;0,00
2020-11-15;25,00;0,00;22,00;11,00;14,00;7,00
2020-11-22;40,00;0,00;18,00;7,00;15,00;4,00
2020-11-29;44,00;4,00;29,00;4,00;26,00;0,00
2020-12-06;41,00;0,00;15,00;15,00;4,00;7,00
2020-12-13;38,00;11,00;23,00;11,00;11,00;8,00
2020-12-20;40,00;12,00;16,00;4,00;16,00;0,00
2020-12-27;44,00;4,00;40,00;8,00;32,00;12,00
2021-01-03;26,00;7,00;15,00;30,00;7,00;4,00
2021-01-10;100,00;11,00;26,00;19,00;11,00;15,00
2021-01-17;33,00;4,00;4,00;29,00;7,00;11,00
2021-01-24;47,00;7,00;15,00;22,00;7,00;4,00
2021-01-31;29,00;15,00;15,00;26,00;0,00;7,00
2021-02-07;30,00;0,00;26,00;15,00;0,00;0,00
2021-02-14;38,00;4,00;8,00;11,00;8,00;0,00
2021-02-21;45,00;8,00;19,00;4,00;4,00;0,00
2021-02-28;23,00;11,00;8,00;11,00;19,00;0,00
2021-03-07;33,00;4,00;22,00;18,00;44,00;7,00
2021-03-14;38,00;0,00;18,00;28,00;11,00;7,00
2021-03-21;41,00;0,00;15,00;15,00;15,00;11,00
2021-03-28;44,00;4,00;8,00;20,00;12,00;4,00
2021-04-04;22,00;4,00;15,00;26,00;7,00;4,00
2021-04-11;26,00;4,00;19,00;23,00;8,00;4,00
2021-04-18;15,00;4,00;8,00;12,00;8,00;0,00
2021-04-25;34,00;0,00;38,00;15,00;11,00;8,00
2021-05-02;29,00;4,00;18,00;32,00;11,00;7,00
2021-05-09;30,00;11,00;15,00;45,00;11,00;11,00
2021-05-16;25,00;4,00;7,00;22,00;11,00;11,00
2021-05-23;39,00;4,00;31,00;46,00;15,00;15,00
2021-05-30;27,00;0,00;8,00;27,00;23,00;4,00
2021-06-06;15,00;4,00;39,00;15,00;12,00;0,00
2021-06-13;15,00;0,00;34,00;22,00;15,00;4,00
2021-06-20;19,00;8,00;15,00;8,00;19,00;4,00
2021-06-27;35,00;4,00;19,00;23,00;19,00;4,00
2021-07-04;24,00;12,00;8,00;32,00;24,00;4,00
2021-07-11;33,00;0,00;13,00;38,00;13,00;0,00
2021-07-18;23,00;9,00;9,00;23,00;19,00;5,00
2021-07-25;43,00;0,00;34,00;26,00;21,00;4,00
2021-08-01;38,00;17,00;51,00;34,00;4,00;9,00
2021-08-08;22,00;9,00;52,00;17,00;9,00;4,00
2021-08-15;8,00;0,00;42,00;30,00;21,00;8,00
2021-08-22;31,00;4,00;22,00;27,00;22,00;0,00
2021-08-29;31,00;0,00;31,00;35,00;53,00;0,00
2021-09-05;41,00;0,00;27,00;32,00;18,00;23,00
2021-09-12;22,00;4,00;9,00;31,00;22,00;9,00
2021-09-19;40,00;13,00;45,00;22,00;27,00;9,00
2021-09-26;35,00;4,00;26,00;39,00;17,00;0,00
2021-10-03;30,00;4,00;44,00;35,00;17,00;0,00
2021-10-10;30,00;0,00;45,00;45,00;20,00;10,00
