Semaine;Réunion (RE);Mayotte (YT);Maurice (MU);Seychelles (SC);Zanzibar (TZ);Madagascar (MG)
2020-09-27;8,00;8,00;69,33;85,33;8,00;8,00
2020-10-04;69,00;0,00;59,59;119,18;0,00;0,00
2020-10-11;35,00;0,00;35,00;159,09;0,00;35,00
2020-10-18;9,00;0,00;24,00;99,00;0,00;17,00
2020-10-25;42,00;0,00;61,38;103,38;9,69;17,00
2020-11-01;16,00;0,00;38,40;96,00;0,00;0,00
2020-11-08;8,00;0,00;21,33;77,33;0,00;17,00
2020-11-15;17,00;0,00;54,40;81,60;10,20;17,00
2020-11-22;25,00;0,00;46,88;65,63;25,00;8,00
2020-11-29;16,00;0,00;16,00;16,00;41,60;8,00
2020-12-06;0,00;0,00;10,00;18,00;3,00;0,00
2020-12-13;25,00;25,00;40,63;40,63;15,63;0,00
2020-12-20;29,00;0,00;38,67;96,67;19,33;0,00
2020-12-27;29,00;9,67;38,67;206,22;19,33;10,00
2021-01-03;33,00;0,00;59,40;79,20;42,90;8,00
2021-01-10;100,00;9,68;16,13;109,68;25,81;8,00
2021-01-17;33,00;0,00;59,40;92,40;26,40;0,00
2021-01-24;49,00;0,00;42,47;49,00;32,67;33,00
2021-01-31;57,00;0,00;57,00;114,00;15,83;16,00
2021-02-07;25,00;9,38;81,25;100,00;0,00;25,00
2021-02-14;26,00;0,00;107,25;61,75;16,25;9,00
2021-02-21;77,00;35,29;70,58;105,88;77,00;35,00
2021-02-28;17,00;10,20;27,20;17,00;17,00;17,00
2021-03-07;25,00;9,38;56,25;71,88;40,63;25,00
2021-03-14;8,00;8,00;80,00;40,00;40,00;0,00
2021-03-21;17,00;0,00;44,20;91,80;17,00;0,00
2021-03-28;18,00;0,00;36,00;51,00;0,00;9,00
2021-04-04;35,00;9,55;35,00;44,55;19,09;9,00
2021-04-11;17,00;0,00;88,40;37,40;0,00;34,00
2021-04-18;95,00;9,50;50,67;69,67;0,00;35,00
2021-04-25;42,00;0,00;51,69;109,85;9,69;17,00
2021-05-02;17,00;27,20;34,00;125,80;17,00;8,00
2021-05-09;26,00;9,75;45,50;214,50;35,75;9,00
2021-05-16;50,00;0,00;56,25;131,25;0,00;0,00
2021-05-23;70,00;19,09;79,55;89,09;9,55;35,00
2021-05-30;17,00;17,00;91,80;91,80;17,00;17,00
2021-06-06;25,00;9,38;50,00;65,63;15,63;0,00
2021-06-13;35,00;0,00;50,91;44,55;0,00;17,00
2021-06-20;51,00;0,00;121,13;111,56;9,56;9,00
2021-06-27;43,00;16,54;89,31;125,69;26,46;0,00
2021-07-04;18,00;0,00;69,00;84,00;0,00;27,00
2021-07-11;64,00;0,00;38,40;118,40;28,80;9,00
2021-07-18;20,00;0,00;106,67;190,00;20,00;20,00
2021-07-25;99,00;9,58;108,58;137,32;38,32;20,00
2021-08-01;88,00;9,43;116,29;135,14;28,29;0,00
2021-08-08;40,00;10,00;53,33;166,67;40,00;10,00
2021-08-15;65,00;29,25;74,75;84,50;9,75;0,00
2021-08-22;10,00;10,00;70,00;200,00;20,00;10,00
2021-08-29;66,00;18,86;66,00;119,43;9,43;0,00
2021-09-05;47,00;0,00;75,20;119,07;18,80;28,00
2021-09-12;9,00;0,00;78,00;123,00;9,00;18,00
2021-09-19;28,00;28,00;93,33;155,56;37,33;0,00
2021-09-26;46,00;0,00;170,86;144,57;39,43;37,00
2021-10-03;46,00;0,00;124,86;164,29;9,86;28,00
2021-10-10;44,00;9,43;132,00;110,00;53,43;22,00
