Semaine;Nice (FR);reta (SI);Agadir (MA);Djerba (TN);Corfu (GR);Santorini Island (GR);Faro (PT);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-03-17;35,00;0,00;22,00;9,07;22,04;93,33;26,25;7,00;35,00;91,00;7,00;9,00;9,00;9,00;4,00;8,45;4,83;49,48;0,00;0,00;0,00;0,00;9,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;39,00;9,00;13,00;3,90;26,00;123,00;39,00;6,50;52,00;97,50;0,00;0,00;0,00;4,00;0,00;13,00;17,73;56,73;4,73;0,00;4,59;0,00;0,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;41,00;17,00;8,00;3,84;24,34;125,93;29,29;0,00;68,33;82,00;6,83;4,00;21,00;12,00;0,00;29,29;8,20;32,80;8,20;0,00;4,32;0,00;8,00;8,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;57,00;8,00;29,00;0,00;24,61;129,00;30,00;7,13;28,50;142,50;7,13;16,00;4,00;8,00;8,00;32,57;16,29;36,06;3,49;4,38;0,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;39,00;4,00;9,00;3,77;33,97;240,00;30,00;6,50;32,50;143,00;6,50;18,00;18,00;0,00;4,00;29,82;17,21;39,00;4,59;0,00;4,33;0,00;4,00;4,00;4,00;0,00;4,00;0,00;0,00;0,00;4,00;9,00;0,00;0,00;0,00
2019-04-21;42,00;8,00;21,00;3,82;42,00;201,00;39,00;0,00;42,00;112,00;0,00;0,00;8,00;8,00;0,00;16,33;0,00;46,67;8,17;0,00;4,42;0,00;0,00;0,00;0,00;0,00;4,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-04-28;29,00;13,00;25,00;0,00;29,00;133,40;37,70;14,50;29,00;145,00;0,00;8,00;4,00;4,00;4,00;29,00;12,76;29,00;8,12;0,00;4,46;4,46;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00
2019-05-05;33,00;0,00;12,00;0,00;40,62;150,00;45,00;6,60;39,60;59,40;6,60;21,00;25,00;17,00;4,00;21,21;16,50;24,75;0,00;0,00;4,40;8,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00
2019-05-12;46,00;4,00;21,00;3,83;29,39;161,00;17,25;19,71;46,00;111,71;6,57;8,00;13,00;8,00;0,00;12,97;24,77;50,72;12,97;4,38;17,52;0,00;13,00;4,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;4,00;0,00
2019-05-19;66,00;20,00;16,00;7,76;62,12;183,00;45,00;13,20;59,40;79,20;6,60;0,00;21,00;12,00;4,00;28,29;24,75;41,25;3,54;0,00;4,40;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;52,00;12,00;16,00;3,80;71,02;176,22;14,44;19,50;84,50;71,50;6,50;0,00;4,00;4,00;0,00;28,36;20,09;31,91;0,00;0,00;8,67;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-02;72,00;8,00;20,00;7,71;72,00;186,00;45,00;19,64;58,91;124,36;6,55;12,00;28,00;4,00;0,00;20,07;16,52;28,33;11,80;0,00;4,50;4,50;4,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00
2019-06-09;49,00;8,00;61,00;3,87;39,97;232,75;55,13;14,00;49,00;91,00;7,00;24,00;0,00;12,00;12,00;119,51;20,32;57,37;11,95;0,00;0,00;8,91;4,00;0,00;0,00;4,00;0,00;4,00;8,00;4,00;0,00;8,00;0,00;0,00;0,00
2019-06-16;34,00;13,00;21,00;9,15;73,23;204,00;27,82;20,40;68,00;102,00;0,00;21,00;4,00;17,00;4,00;42,21;21,10;46,90;4,69;0,00;13,60;0,00;17,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00
2019-06-23;100,00;4,00;13,00;12,82;38,46;185,29;55,88;33,33;53,33;106,67;6,67;13,00;9,00;9,00;0,00;35,29;17,65;43,53;17,65;0,00;4,44;0,00;4,00;0,00;0,00;0,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-30;77,00;9,00;38,00;0,00;86,14;213,23;59,23;7,00;98,00;182,00;14,00;9,00;13,00;4,00;9,00;34,35;17,77;42,65;13,03;0,00;4,40;0,00;9,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-07;67,00;17,00;17,00;16,75;91,48;282,57;69,91;13,40;87,10;174,20;6,70;13,00;21,00;21,00;17,00;29,39;21,16;37,61;29,39;0,00;8,93;4,47;13,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00
2019-07-14;39,00;9,00;39,00;12,58;72,97;222,00;36,00;6,50;78,00;201,50;6,50;13,00;31,00;13,00;22,00;39,00;17,21;42,44;21,79;0,00;4,33;0,00;9,00;13,00;4,00;9,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-21;78,00;13,00;44,00;3,84;78,00;261,00;63,00;6,50;91,00;162,50;32,50;31,00;26,00;4,00;0,00;38,42;25,61;82,66;22,12;4,46;8,91;0,00;22,00;9,00;4,00;0,00;4,00;4,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-28;63,00;4,00;31,00;12,86;99,00;300,00;54,00;7,00;126,00;245,00;49,00;14,00;14,00;0,00;9,00;17,50;22,17;58,33;9,33;4,50;9,00;0,00;9,00;4,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-04;84,00;4,00;13,00;0,00;129,23;219,00;57,00;14,00;105,00;301,00;7,00;18,00;27,00;13,00;4,00;39,67;31,50;57,17;12,83;0,00;4,42;0,00;22,00;0,00;4,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-11;72,00;5,00;23,00;18,00;63,00;255,00;69,00;0,00;78,55;242,18;6,55;14,00;32,00;23,00;5,00;17,70;17,70;22,43;14,16;0,00;26,18;4,36;5,00;0,00;5,00;5,00;0,00;0,00;18,00;5,00;5,00;0,00;0,00;0,00;0,00
2019-08-18;74,00;26,00;22,00;3,89;44,14;216,08;53,28;13,45;53,82;672,73;20,18;17,00;22,00;26,00;4,00;25,84;12,92;56,38;12,92;0,00;8,97;4,48;13,00;0,00;4,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-25;42,00;4,00;29,00;0,00;34,13;219,00;54,00;21,00;49,00;301,00;14,00;4,00;8,00;4,00;8,00;42,00;21,00;37,33;4,67;0,00;4,42;8,84;13,00;8,00;4,00;8,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;56,00;12,00;28,00;3,82;39,45;126,74;44,21;21,00;35,00;147,00;7,00;4,00;32,00;8,00;0,00;19,83;19,83;44,33;3,50;0,00;4,48;0,00;16,00;8,00;8,00;0,00;4,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-08;67,00;0,00;24,00;3,87;36,08;125,26;34,96;6,70;46,90;100,50;6,70;16,00;12,00;12,00;0,00;16,46;11,75;48,19;8,23;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-09-15;47,00;8,00;20,00;3,92;52,22;73,44;35,25;6,71;20,14;94,00;0,00;8,00;12,00;16,00;4,00;27,03;19,98;8,23;8,23;4,48;4,48;4,48;8,00;4,00;0,00;4,00;4,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-22;51,00;4,00;20,00;0,00;26,78;138,00;24,00;6,38;12,75;95,63;6,38;4,00;8,00;4,00;8,00;23,72;11,86;20,16;3,56;0,00;4,43;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;27,00;0,00;35,00;34,71;30,86;114,00;27,00;6,75;20,25;81,00;6,75;12,00;4,00;4,00;4,00;19,96;0,00;8,22;8,22;0,00;0,00;0,00;4,00;4,00;0,00;0,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;43,00;0,00;12,00;7,82;23,45;73,71;27,64;0,00;21,50;86,00;0,00;0,00;8,00;4,00;4,00;23,89;3,58;23,89;3,58;0,00;0,00;4,53;4,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;38,00;0,00;23,00;11,40;19,00;70,15;26,31;6,33;19,00;76,00;0,00;8,00;4,00;15,00;4,00;11,88;3,56;19,00;11,88;0,00;4,47;0,00;0,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;45,00;4,00;4,00;7,71;11,57;51,00;30,00;12,86;6,43;51,43;0,00;4,00;15,00;11,00;0,00;3,55;0,00;18,95;3,55;0,00;11,25;0,00;8,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00
2019-10-27;42,00;0,00;8,00;0,00;26,73;51,00;30,00;7,00;14,00;119,00;7,00;8,00;0,00;8,00;4,00;8,17;3,50;15,17;11,67;0,00;6,63;0,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;38,00;8,00;23,00;3,93;23,59;55,54;26,31;6,33;6,33;69,67;0,00;0,00;4,00;0,00;0,00;7,13;0,00;27,31;7,13;0,00;15,65;0,00;4,00;0,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-11-10;49,00;0,00;30,00;3,87;15,47;54,76;14,41;0,00;14,00;42,00;0,00;4,00;8,00;8,00;0,00;15,17;0,00;26,83;0,00;0,00;22,27;0,00;0,00;4,00;4,00;0,00;0,00;8,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-17;34,00;8,00;23,00;7,56;3,78;48,17;17,00;0,00;13,60;47,60;6,80;11,00;0,00;4,00;0,00;7,03;7,03;3,52;7,03;0,00;22,67;0,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;29,00;0,00;26,00;17,65;11,35;55,10;26,10;0,00;14,50;36,25;0,00;7,00;0,00;0,00;0,00;25,52;6,96;18,56;3,48;0,00;44,62;0,00;0,00;4,00;4,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2019-12-01;54,00;0,00;19,00;7,71;19,29;39,00;36,00;0,00;6,75;94,50;0,00;4,00;12,00;12,00;4,00;23,48;0,00;3,52;3,52;0,00;120,96;4,32;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-08;12,00;4,00;20,00;8,00;12,00;27,00;15,00;6,00;6,00;66,00;0,00;12,00;8,00;4,00;0,00;12,00;0,00;28,80;0,00;0,00;136,80;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-15;46,00;4,00;15,00;7,89;3,94;42,93;15,33;0,00;13,14;52,57;6,57;8,00;0,00;8,00;0,00;15,33;11,79;7,08;7,08;0,00;124,86;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-22;30,00;0,00;26,00;0,00;13,04;51,00;30,00;7,50;22,50;67,50;0,00;17,00;0,00;4,00;0,00;8,40;0,00;4,80;8,40;4,62;230,77;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;43,00;9,00;38,00;0,00;26,06;98,29;18,43;7,17;21,50;64,50;7,17;13,00;9,00;9,00;4,00;13,14;8,36;8,36;0,00;0,00;122,21;0,00;0,00;0,00;4,00;0,00;0,00;0,00;9,00;0,00;4,00;0,00;0,00;0,00;0,00
2020-01-05;15,00;8,00;23,00;7,50;7,50;96,00;36,00;15,00;15,00;75,00;15,00;4,00;4,00;0,00;4,00;6,92;0,00;15,00;6,92;0,00;30,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-12;36,00;4,00;36,00;7,71;10,29;111,00;48,00;7,20;21,60;50,40;7,20;4,00;11,00;0,00;0,00;18,00;7,20;18,00;10,80;0,00;0,00;0,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-19;25,00;11,00;18,00;10,53;25,00;87,50;6,25;0,00;25,00;31,25;0,00;11,00;0,00;4,00;7,00;14,29;7,14;32,14;0,00;0,00;0,00;0,00;7,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-26;40,00;0,00;11,00;14,19;14,19;80,00;25,71;6,67;26,67;60,00;6,67;7,00;11,00;11,00;0,00;3,53;10,59;29,41;7,06;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-02;43,00;7,00;22,00;7,59;17,71;74,53;14,33;14,33;21,50;64,50;7,17;11,00;7,00;14,00;0,00;17,43;10,46;20,92;0,00;0,00;4,30;0,00;7,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-09;36,00;7,00;25,00;7,71;28,29;102,00;39,00;7,20;36,00;72,00;0,00;4,00;4,00;4,00;0,00;3,48;3,48;25,55;6,97;0,00;4,50;0,00;4,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-16;29,00;7,00;18,00;21,43;13,87;63,80;46,40;7,25;36,25;58,00;7,25;7,00;7,00;11,00;7,00;13,92;0,00;22,04;0,00;0,00;4,46;4,46;7,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00
2020-02-23;32,00;0,00;18,00;7,68;32,00;84,36;29,09;6,40;25,60;89,60;6,40;14,00;4,00;0,00;4,00;21,33;3,56;14,22;3,56;0,00;0,00;0,00;7,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;14,00;10,00;14,00;3,82;14,00;61,60;30,80;0,00;35,00;56,00;0,00;0,00;7,00;3,00;3,00;24,50;7,00;17,50;3,50;0,00;4,67;0,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;55,00;3,00;7,00;6,55;17,02;42,78;30,56;6,88;13,75;34,38;6,88;7,00;3,00;3,00;0,00;14,04;0,00;3,51;3,51;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-15;30,00;7,00;3,00;6,52;6,52;36,00;15,00;0,00;3,75;15,00;3,75;7,00;3,00;3,00;3,00;6,92;0,00;6,92;0,00;0,00;4,29;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;13,00;3,00;0,00;2,60;6,50;39,00;3,25;3,25;13,00;13,00;0,00;6,00;6,00;0,00;0,00;3,55;5,91;5,91;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;6,00;0,00;13,00;0,00;6,00;24,00;3,00;0,00;6,00;12,00;0,00;6,00;0,00;0,00;3,00;9,60;0,00;0,00;3,60;0,00;2,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;0,00;3,00;7,00;5,00;11,00;20,00;0,00;1,00;3,00;5,00;0,00;0,00;14,00;0,00;3,00;12,00;0,00;3,00;6,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;13,00;0,00;0,00;2,60;6,50;42,25;6,50;6,50;6,50;19,50;0,00;6,00;0,00;6,00;0,00;5,91;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00
2020-04-19;9,00;6,00;3,00;0,00;18,00;33,00;3,00;0,00;0,00;18,00;0,00;3,00;3,00;0,00;0,00;12,38;0,00;3,38;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;10,00;10,00;13,00;0,00;2,86;43,33;0,00;10,00;5,00;20,00;10,00;6,00;0,00;3,00;0,00;51,25;0,00;6,25;13,75;0,00;2,50;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;6,00;6,00;6,00;0,00;12,00;45,00;0,00;3,00;3,00;24,00;0,00;3,00;9,00;3,00;0,00;3,60;0,00;9,60;3,60;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;9,00;6,00;3,00;0,00;6,43;42,00;0,00;9,00;9,00;4,50;4,50;3,00;3,00;0,00;3,00;3,38;0,00;5,63;5,63;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;13,00;3,00;7,00;0,00;13,00;35,75;9,75;6,50;0,00;6,50;3,25;10,00;7,00;3,00;0,00;3,55;0,00;3,55;7,09;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;10,00;0,00;0,00;0,00;10,00;63,33;3,33;0,00;30,00;30,00;5,00;3,00;7,00;3,00;0,00;6,67;3,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-31;6,00;10,00;6,00;2,40;12,00;81,00;15,00;3,00;18,00;48,00;3,00;0,00;3,00;0,00;0,00;6,00;0,00;6,00;3,60;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-06-07;3,00;13,00;20,00;0,00;8,00;60,00;0,00;3,00;6,00;24,00;3,00;3,00;7,00;3,00;7,00;3,00;6,00;3,00;14,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-06-14;31,00;0,00;10,00;0,00;20,67;55,80;18,60;6,20;37,20;31,00;6,20;7,00;7,00;0,00;3,00;6,89;0,00;0,00;0,00;0,00;6,64;0,00;3,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-21;18,00;15,00;7,00;3,86;18,00;51,00;12,00;12,00;18,00;54,00;0,00;4,00;22,00;4,00;0,00;3,38;3,38;3,38;6,75;0,00;4,50;0,00;0,00;4,00;0,00;4,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-06-28;18,00;0,00;7,00;0,00;10,29;72,00;21,00;6,00;12,00;78,00;6,00;14,00;29,00;7,00;0,00;33,60;7,20;3,60;3,60;0,00;0,00;4,50;4,00;7,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-05;23,00;0,00;8,00;0,00;11,50;63,25;14,38;7,67;23,00;145,67;7,67;11,00;15,00;4,00;4,00;7,26;7,26;7,26;3,63;0,00;11,50;0,00;8,00;4,00;4,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-12;23,00;8,00;12,00;3,83;26,83;94,88;14,38;15,33;61,33;92,00;7,67;8,00;15,00;4,00;0,00;18,40;8,05;11,50;14,95;0,00;4,60;0,00;12,00;4,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-19;28,00;0,00;4,00;3,82;22,91;90,22;15,56;14,00;28,00;126,00;0,00;4,00;8,00;4,00;0,00;3,50;11,67;16,33;19,83;0,00;8,62;4,31;4,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;4,00;0,00;0,00;0,00
2020-07-26;20,00;4,00;20,00;0,00;15,00;100,00;20,00;6,67;20,00;133,33;6,67;8,00;16,00;8,00;4,00;8,24;16,47;11,76;3,53;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;4,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-02;40,00;0,00;12,00;3,87;24,52;70,77;49,23;0,00;26,67;106,67;6,67;4,00;0,00;8,00;0,00;16,47;3,53;23,53;3,53;0,00;0,00;0,00;0,00;0,00;8,00;4,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-09;16,00;4,00;12,00;16,00;20,00;105,60;22,40;16,00;24,00;144,00;16,00;16,00;32,00;0,00;0,00;20,92;3,69;12,31;3,69;0,00;0,00;0,00;0,00;4,00;0,00;0,00;4,00;4,00;8,00;0,00;0,00;4,00;0,00;0,00;0,00
2020-08-16;52,00;0,00;16,00;0,00;24,10;95,33;46,22;26,00;39,00;91,00;0,00;12,00;16,00;8,00;0,00;19,64;8,09;0,00;11,56;4,33;10,83;0,00;4,00;8,00;0,00;0,00;0,00;0,00;8,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-08-23;47,00;0,00;12,00;3,92;15,67;96,94;47,00;13,43;33,57;100,71;0,00;8,00;27,00;8,00;4,00;15,28;8,23;8,23;0,00;0,00;4,48;0,00;4,00;8,00;0,00;4,00;0,00;4,00;16,00;0,00;0,00;4,00;0,00;0,00;0,00
2020-08-30;30,00;4,00;8,00;0,00;7,50;63,00;27,00;0,00;0,00;102,00;0,00;27,00;8,00;4,00;0,00;6,92;0,00;11,54;3,46;0,00;10,71;0,00;0,00;4,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-06;34,00;0,00;26,00;0,00;23,54;74,18;27,82;6,80;27,20;108,80;47,60;42,00;4,00;4,00;4,00;7,03;0,00;0,00;3,52;0,00;4,53;0,00;4,00;4,00;4,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-13;11,00;0,00;18,00;0,00;15,13;55,00;19,25;11,00;5,50;44,00;0,00;15,00;4,00;0,00;0,00;3,67;3,67;11,00;11,00;0,00;4,40;0,00;4,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-20;26,00;0,00;7,00;0,00;11,70;46,22;0,00;6,50;13,00;39,00;6,50;15,00;4,00;0,00;0,00;7,09;3,55;3,55;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
