Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-01-06;38,00;116,53;68,40;5,07;40,53;38,00;38,00;38,00;56,17;67,69;19,00;23,75;57,00;38,00;9,77;14,11;14,11;14,00;24,00;24,00;24,00;14,00;5,00;5,00;5,00;0,00;5,00;0,00;5,00;0,00;5,00;0,00;5,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00
2019-01-13;38,00;98,80;60,80;5,07;65,87;76,00;57,83;76,00;76,00;28,50;23,75;33,25;42,75;14,11;4,34;4,34;14,11;14,00;5,00;5,00;14,00;5,00;0,00;10,00;5,00;0,00;5,00;5,00;5,00;10,00;19,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2019-01-20;64,00;89,60;40,96;0,00;35,84;74,11;28,63;28,63;47,16;32,00;46,22;41,48;68,74;18,76;18,76;13,24;8,83;5,00;5,00;5,00;9,00;5,00;18,00;18,00;0,00;0,00;5,00;5,00;5,00;5,00;9,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00
2019-01-27;41,00;87,13;76,88;0,00;41,00;77,08;41,00;31,16;49,20;41,00;14,06;31,63;45,69;45,32;8,63;14,03;8,63;32,00;14,00;5,00;0,00;18,00;5,00;9,00;5,00;0,00;0,00;5,00;0,00;5,00;5,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-03;19,00;105,86;89,57;0,00;40,71;41,17;45,92;22,17;22,17;28,50;14,25;23,75;48,69;14,53;14,53;4,47;10,06;5,00;19,00;10,00;14,00;10,00;14,00;14,00;5,00;0,00;0,00;5,00;5,00;10,00;5,00;0,00;0,00;5,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;14,00;106,40;50,40;0,00;42,00;48,22;57,56;40,44;26,44;28,00;4,67;23,33;60,67;37,69;14,00;23,69;9,69;9,00;5,00;9,00;0,00;5,00;5,00;5,00;5,00;5,00;0,00;9,00;14,00;0,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00
2019-02-17;24,00;93,33;40,00;10,67;85,33;56,00;24,00;27,20;41,60;39,60;19,20;24,00;30,00;38,18;9,82;4,36;14,18;14,00;14,00;10,00;14,00;14,00;10,00;14,00;5,00;5,00;0,00;5,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00
2019-02-24;38,00;67,86;73,29;5,43;54,29;41,30;23,13;61,13;28,09;47,50;42,75;14,25;52,25;38,00;4,47;19,00;10,06;0,00;14,00;5,00;9,00;9,00;19,00;9,00;0,00;5,00;9,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;49,00;92,84;33,53;5,16;64,47;35,48;89,55;49,00;15,21;24,50;33,83;19,83;72,33;29,40;4,36;9,80;39,20;29,00;5,00;24,00;29,00;5,00;0,00;10,00;15,00;5,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00
2019-03-10;42,00;128,63;63,00;0,00;42,00;90,72;47,04;62,16;18,48;42,00;42,00;4,67;42,00;9,69;4,31;18,31;18,31;9,00;5,00;5,00;9,00;5,00;14,00;5,00;5,00;5,00;5,00;9,00;5,00;9,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
