Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-01-06;25,00;393,75;12,50;0,00;37,50;72,73;22,73;31,82;113,64;90,00;13,33;30,00;33,33;30,56;15,28;13,89;6,94;4,17;0,00;2,78;0,00;12,50;4,17;18,06;9,72;1,39;0,00;0,00;0,00;0,00;2,78;2,78;0,00;2,78;0,00;0,00;1,39;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;30,00;487,50;7,50;7,50;37,50;71,54;27,69;27,69;101,54;88,33;15,00;31,67;30,00;31,43;15,71;8,57;1,43;2,86;2,86;2,86;0,00;11,43;1,43;10,00;7,14;0,00;0,00;0,00;0,00;0,00;4,29;1,43;0,00;2,86;0,00;1,43;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;27,00;256,50;4,50;4,50;22,50;38,12;20,65;15,88;79,41;59,87;4,70;24,65;30,52;29,08;9,35;2,08;1,04;7,00;1,00;2,00;1,00;10,00;2,00;7,00;3,00;1,00;1,00;0,00;0,00;0,00;2,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;35,00;420,00;14,00;7,00;49,00;56,00;30,33;16,33;116,67;94,50;17,50;29,75;36,75;39,38;18,96;2,92;8,75;7,29;0,00;7,29;2,92;11,67;2,92;13,13;5,83;0,00;2,92;0,00;0,00;0,00;1,46;1,46;1,46;1,46;0,00;1,46;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-02-03;34,00;702,67;11,33;11,33;56,67;68,00;37,40;34,00;136,00;63,14;7,29;53,43;51,00;55,25;27,63;2,13;6,38;12,75;6,38;6,38;2,13;14,88;12,75;12,75;4,25;0,00;2,13;0,00;2,13;0,00;4,25;6,38;0,00;2,13;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;24,00;278,40;4,80;4,80;28,80;36,80;14,40;14,40;64,00;42,00;14,40;24,00;36,00;21,00;18,00;3,00;3,00;2,00;0,00;2,00;2,00;15,00;2,00;6,00;4,00;0,00;0,00;0,00;0,00;3,00;3,00;1,00;0,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;34,00;272,00;4,86;4,86;24,29;28,90;13,60;17,00;62,90;60,44;6,30;30,22;28,96;19,74;9,87;3,29;4,39;2,13;3,19;3,19;0,00;6,38;3,19;8,50;1,06;0,00;1,06;0,00;0,00;1,06;1,06;1,06;1,06;0,00;1,06;1,06;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;30,00;342,00;6,00;6,00;24,00;53,57;21,43;17,14;68,57;48,95;7,89;25,26;30,00;27,39;13,04;1,30;3,91;3,91;1,30;5,22;2,61;5,22;6,52;6,52;2,61;0,00;2,61;0,00;0,00;3,91;0,00;1,30;0,00;3,91;0,00;2,61;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2019-03-03;39,00;287,63;4,88;4,88;19,50;37,38;16,25;4,88;56,88;50,82;5,91;26,00;16,55;12,32;12,32;7,18;1,03;0,00;2,00;4,00;0,00;13,00;3,00;11,00;3,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;3,00;0,00;0,00;0,00;1,22;0,00;0,00;0,00;0,00;0,00
2019-03-10;32,00;336,00;5,33;2,67;26,67;33,78;17,78;14,22;80,00;46,67;10,67;34,67;24,00;28,57;17,14;6,86;2,29;2,29;2,29;2,29;1,14;13,71;5,71;10,29;6,86;0,00;0,00;0,00;0,00;0,00;1,14;2,29;0,00;2,29;0,00;0,00;1,14;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-17;36,00;308,57;5,14;5,14;25,71;44,18;24,55;16,36;67,09;49,20;8,40;20,40;27,60;19,54;16,46;3,09;0,00;1,03;1,03;1,03;2,06;10,29;0,00;7,20;1,03;0,00;0,00;0,00;0,00;1,03;1,03;1,03;0,00;1,03;0,00;1,03;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;37,00;357,67;6,17;3,08;18,50;48,68;17,53;19,47;91,53;45,88;1,48;25,16;26,64;30,62;11,48;3,83;3,83;5,10;0,00;6,38;1,28;10,21;8,93;7,66;1,28;0,00;1,28;1,28;1,28;0,00;2,55;1,28;1,28;3,83;0,00;1,28;0,00;0,00;0,00;1,00;1,00;0,00;0,00
2019-03-31;41,00;403,17;6,83;3,42;27,33;55,35;20,50;18,45;82,00;53,62;11,04;29,96;22,08;31,74;10,58;5,29;1,32;7,94;1,32;2,65;0,00;19,84;10,58;18,52;2,65;1,32;1,32;1,32;0,00;1,32;2,65;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2019-04-07;57,00;693,50;9,50;9,50;47,50;98,17;53,83;19,00;152,00;95,00;16,63;57,00;33,25;42,75;16,29;6,11;2,04;4,07;6,11;6,11;2,04;32,57;8,14;38,68;10,18;2,04;0,00;2,04;0,00;6,11;0,00;2,04;2,04;2,04;0,00;0,00;2,04;1,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;46,00;391,00;5,75;5,75;17,25;55,58;24,92;23,00;99,67;55,76;8,36;26,48;20,91;42,37;9,68;1,21;2,42;3,54;1,18;4,72;2,36;15,33;5,90;20,05;9,44;0,00;2,36;0,00;0,00;2,36;1,18;0,00;1,18;3,54;1,18;1,18;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-04-21;39,00;422,50;6,50;6,50;19,50;44,85;31,20;19,50;103,35;81,00;18,00;25,50;30,00;41,52;13,84;7,55;1,26;2,52;1,26;5,03;2,52;10,06;5,03;20,13;6,29;0,00;0,00;0,00;0,00;2,52;2,52;1,26;0,00;0,00;0,00;1,26;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-28;40,00;440,00;5,71;0,00;22,86;64,76;22,86;9,52;104,76;60,69;8,28;35,86;17,93;49,41;9,41;8,24;0,00;3,53;1,18;3,53;1,18;12,94;8,24;10,59;4,71;0,00;1,18;0,00;3,53;4,71;3,53;3,53;0,00;2,35;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-05;39,00;513,50;6,50;6,50;13,00;57,47;20,53;28,74;129,32;64,50;13,50;21,00;24,00;42,90;11,70;3,90;5,20;5,20;3,90;3,90;1,30;20,80;0,00;22,10;7,80;0,00;1,30;0,00;1,30;3,90;1,30;1,30;1,30;3,90;0,00;1,30;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;42,00;480,00;12,00;6,00;18,00;92,40;18,90;16,80;128,10;91,78;7,78;28,00;28,00;58,26;18,97;6,77;1,35;1,31;6,56;2,63;2,63;18,38;10,50;14,44;5,25;0,00;0,00;1,31;1,31;2,63;3,94;3,94;2,63;2,63;0,00;0,00;1,31;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;46,00;391,00;4,60;4,60;32,20;76,14;22,21;26,97;95,17;56,62;8,26;18,87;23,59;58,27;14,31;4,09;3,07;7,00;3,00;7,00;5,00;12,00;8,00;20,00;3,00;0,00;1,00;1,00;0,00;1,00;0,00;3,00;1,00;0,00;0,00;1,00;1,00;0,00;1,10;0,00;0,00;0,00;0,00
2019-05-26;40,00;440,00;10,00;5,00;20,00;64,00;17,60;27,20;110,40;62,35;8,24;24,71;20,00;49,00;17,00;10,00;0,00;4,00;2,00;6,00;3,00;15,00;9,00;10,00;7,00;1,00;0,00;1,00;0,00;2,00;3,00;6,00;1,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-02;57,00;532,00;6,33;6,33;31,67;103,44;29,56;48,56;147,78;110,83;11,08;42,75;22,17;59,71;20,36;10,86;5,43;6,79;4,07;5,43;4,07;25,79;10,86;25,79;4,07;2,71;1,36;2,71;1,36;1,36;4,07;4,07;0,00;0,00;0,00;1,36;0,00;0,00;0,00;0,00;0,00;1,36;0,00
2019-06-09;46,00;511,11;5,11;5,11;15,33;66,44;23,85;44,30;107,33;99,46;9,95;21,14;29,84;56,70;16,05;9,63;6,42;5,35;3,21;8,56;5,35;9,63;6,42;16,05;4,28;0,00;1,07;1,07;2,14;6,42;4,28;5,35;0,00;2,14;1,07;1,07;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-06-16;52,00;478,40;5,20;5,20;20,80;84,28;41,24;39,45;132,69;124,00;5,33;37,33;25,33;58,78;20,35;13,57;3,39;4,52;4,52;3,39;6,78;15,83;7,91;21,48;10,17;1,13;0,00;1,13;1,13;11,30;2,26;2,26;1,13;1,13;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-06-23;49,00;460,60;9,80;4,90;29,40;62,07;24,50;26,13;89,83;71,71;7,17;35,85;19,12;60,47;16,68;12,51;4,17;5,10;7,15;3,06;3,06;15,31;10,21;18,38;4,08;0,00;0,00;0,00;0,00;4,08;2,04;3,06;1,02;0,00;0,00;1,02;2,04;1,00;0,00;0,00;0,00;0,00;0,00
2019-06-30;49,00;672,00;7,00;7,00;35,00;100,33;35,00;56,00;149,33;127,75;14,00;35,00;29,75;72,76;29,70;7,42;8,91;11,88;4,45;2,97;5,94;14,85;10,39;13,36;10,39;0,00;0,00;1,48;2,97;8,91;0,00;2,97;2,97;2,97;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-07;59,00;783,86;16,86;8,43;25,29;109,57;50,57;67,43;165,76;181,21;21,07;33,71;42,14;106,94;36,88;16,59;5,53;10,73;8,94;7,15;5,36;21,45;5,36;39,33;12,52;0,00;0,00;1,79;1,79;1,79;5,36;5,36;0,00;0,00;0,00;1,79;3,58;1,00;1,00;0,00;0,00;0,00;0,00
2019-07-14;54,00;640,29;7,71;3,86;30,86;117,82;46,64;73,64;152,18;124,20;18,00;30,60;27,00;98,74;20,06;13,89;9,26;6,17;6,17;6,17;0,00;20,06;12,34;27,77;6,17;0,00;1,54;4,63;6,17;6,17;1,54;4,63;1,54;4,63;3,09;1,54;4,63;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-21;46,00;418,60;9,20;2,30;23,00;77,72;30,14;46,00;115,79;95,54;3,54;21,23;11,79;87,91;24,53;7,16;5,11;7,00;2,00;4,00;6,00;14,00;6,00;22,00;6,00;0,00;2,00;1,00;2,00;3,00;2,00;2,00;0,00;3,00;0,00;1,00;2,00;0,00;1,00;1,00;0,00;0,00;0,00
2019-07-28;47,00;446,50;9,40;4,70;18,80;59,53;20,37;40,73;104,97;82,25;7,05;22,33;14,10;44,00;15,00;10,00;6,00;5,00;6,00;5,00;4,00;13,00;1,00;13,00;5,00;0,00;1,00;0,00;1,00;5,00;2,00;4,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00
