Semaine;Polynesie (PF);Nouvelle Caledonie (NC);Fidji (FJ);Vanuatu (VU);Iles Cook (CK)
2020-03-15;63,00;21,00;0,00;0,00;11,00
2020-03-22;41,00;0,00;10,00;0,00;0,00
2020-03-29;10,00;0,00;21,00;0,00;0,00
2020-04-05;56,00;11,00;11,00;0,00;11,00
2020-04-12;0,00;0,00;0,00;0,00;0,00
2020-04-19;32,00;0,00;21,00;0,00;0,00
2020-04-26;20,00;10,00;59,00;20,00;0,00
2020-05-03;0,00;0,00;42,00;21,00;10,00
2020-05-10;21,00;0,00;10,00;21,00;10,00
2020-05-17;68,00;0,00;34,00;0,00;0,00
2020-05-24;11,00;0,00;22,00;11,00;0,00
2020-05-31;32,00;0,00;11,00;0,00;0,00
2020-06-07;10,00;0,00;21,00;0,00;0,00
2020-06-14;53,00;0,00;11,00;0,00;0,00
2020-06-21;23,00;0,00;0,00;0,00;11,00
2020-06-28;44,00;0,00;22,00;0,00;0,00
2020-07-05;12,00;0,00;12,00;0,00;0,00
2020-07-12;24,00;0,00;24,00;0,00;0,00
2020-07-19;12,00;0,00;12,00;0,00;0,00
2020-07-26;24,00;25,00;0,00;0,00;0,00
2020-08-02;24,00;12,00;24,00;0,00;24,00
2020-08-09;0,00;11,00;11,00;11,00;11,00
2020-08-16;11,00;22,00;11,00;0,00;0,00
2020-08-23;33,00;0,00;33,00;0,00;0,00
2020-08-30;22,00;0,00;11,00;11,00;0,00
2020-09-06;34,00;0,00;11,00;11,00;0,00
2020-09-13;22,00;0,00;0,00;0,00;0,00
2020-09-20;44,00;11,00;11,00;11,00;11,00
2020-09-27;34,00;11,00;23,00;0,00;0,00
2020-10-04;58,00;23,00;0,00;0,00;12,00
2020-10-11;0,00;0,00;12,00;0,00;0,00
2020-10-18;35,00;0,00;12,00;0,00;0,00
2020-10-25;0,00;0,00;11,00;0,00;11,00
2020-11-01;21,00;0,00;21,00;11,00;0,00
2020-11-08;0,00;23,00;11,00;0,00;0,00
2020-11-15;11,00;0,00;23,00;0,00;0,00
2020-11-22;11,00;0,00;22,00;0,00;0,00
2020-11-29;22,00;11,00;22,00;0,00;0,00
2020-12-06;22,00;11,00;0,00;0,00;0,00
2020-12-13;68,00;11,00;23,00;0,00;0,00
2020-12-20;13,00;13,00;0,00;0,00;0,00
2020-12-27;39,00;0,00;13,00;0,00;0,00
2021-01-03;0,00;0,00;23,00;0,00;0,00
2021-01-10;45,00;0,00;11,00;0,00;0,00
2021-01-17;22,00;0,00;22,00;0,00;0,00
2021-01-24;22,00;0,00;0,00;0,00;0,00
2021-01-31;33,00;0,00;11,00;0,00;0,00
2021-02-07;22,00;11,00;0,00;0,00;0,00
2021-02-14;47,00;0,00;0,00;0,00;0,00
2021-02-21;23,00;0,00;0,00;0,00;0,00
2021-02-28;23,00;11,00;11,00;23,00;0,00
2021-03-07;45,00;0,00;0,00;22,00;0,00
2021-03-14;42,00;0,00;11,00;0,00;11,00
2021-03-21;34,00;0,00;0,00;11,00;0,00
2021-03-28;12,00;0,00;37,00;0,00;0,00
2021-04-04;36,00;0,00;0,00;0,00;0,00
2021-04-11;23,00;11,00;23,00;0,00;0,00
2021-04-18;12,00;12,00;35,00;0,00;0,00
2021-04-25;22,00;0,00;0,00;11,00;11,00
2021-05-02;22,00;0,00;22,00;0,00;0,00
2021-05-09;0,00;24,00;12,00;0,00;12,00
2021-05-16;34,00;11,00;11,00;11,00;0,00
2021-05-23;12,00;0,00;24,00;0,00;0,00
2021-05-30;46,00;12,00;0,00;0,00;0,00
2021-06-06;11,00;0,00;11,00;11,00;0,00
2021-06-13;12,00;0,00;35,00;0,00;0,00
2021-06-20;34,00;0,00;35,00;0,00;0,00
2021-06-27;34,00;0,00;0,00;0,00;0,00
2021-07-04;48,00;0,00;0,00;12,00;0,00
2021-07-11;62,00;0,00;12,00;0,00;0,00
2021-07-18;14,00;0,00;0,00;14,00;0,00
2021-07-25;53,00;0,00;40,00;13,00;0,00
2021-08-01;13,00;0,00;40,00;0,00;0,00
2021-08-08;13,00;13,00;0,00;0,00;13,00
2021-08-15;100,00;25,00;13,00;0,00;0,00
2021-08-22;52,00;0,00;26,00;0,00;0,00
2021-08-29;38,00;0,00;13,00;0,00;0,00
2021-09-05;25,00;0,00;13,00;0,00;0,00
2021-09-12;25,00;0,00;25,00;0,00;0,00
2021-09-19;38,00;0,00;13,00;0,00;0,00
2021-09-26;25,00;0,00;25,00;12,00;0,00
2021-10-03;0,00;0,00;13,00;0,00;25,00
2021-10-10;30,00;15,00;15,00;0,00;0,00
