Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Marseille (FR);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-07-14;35,00;178,18;184,55;178,18;229,09;105,00;5,25;61,25;77,00;222,73;54,09;162,27;74,38;153,13;118,13;83,13;73,00;60,00;5,00;19,00;46,00;21,00;7,00;10,00;4,00;13,00;5,00;4,00;7,00;7,00;1,00;4,00
2019-07-21;46,00;180,71;174,14;213,57;220,14;99,08;1,77;65,46;90,23;207,00;72,29;128,14;87,40;156,40;138,00;73,60;44,00;61,00;12,00;12,00;42,00;29,00;19,00;18,00;5,00;4,00;6,00;2,00;1,00;4,00;0,00;2,00
2019-07-28;47,00;194,27;178,60;194,27;184,87;88,78;0,00;73,11;97,48;224,93;53,71;167,86;94,00;173,90;136,30;84,60;47,00;74,00;9,00;16,00;63,00;36,00;15,00;10,00;1,00;6,00;7,00;5,00;3,00;10,00;0,00;1,00
2019-08-04;35,00;159,09;194,09;181,36;200,45;112,00;5,25;59,50;106,75;203,64;60,45;143,18;91,88;153,13;118,13;74,38;59,00;67,00;5,00;19,00;43,00;32,00;13,00;11,00;2,00;5,00;4,00;5,00;3,00;7,00;3,00;1,00
2019-08-11;39,00;165,75;175,50;172,25;198,25;117,00;3,55;58,50;102,82;217,75;71,50;126,75;82,88;165,75;151,13;82,88;54,00;71,00;7,00;20,00;51,00;29,00;10,00;11,00;3,00;1,00;4,00;3,00;1,00;15,00;2,00;2,00
2019-08-18;43,00;153,57;175,07;165,86;172,00;103,20;1,72;55,04;111,80;228,23;69,46;138,92;90,78;167,22;167,22;133,78;53,00;56,00;2,00;12,00;42,00;35,00;13,00;14,00;4,00;4,00;5,00;9,00;3,00;7,00;4,00;0,00
2019-08-25;37,00;163,42;178,83;154,17;200,42;104,27;1,68;99,23;105,95;191,73;70,64;124,45;78,63;161,88;134,13;180,38;56,00;68,00;10,00;10,00;34,00;28,00;3,00;9,00;3,00;8,00;4,00;2,00;2,00;3,00;2,00;1,00
2019-09-01;41,00;164,00;198,69;154,54;151,38;105,92;3,42;64,92;105,92;208,15;75,69;141,92;82,00;159,44;127,56;77,44;55,00;67,00;9,00;12,00;45,00;26,00;11,00;12,00;3,00;4,00;6,00;7,00;2,00;4,00;3,00;1,00
2019-09-08;34,00;179,27;200,91;126,73;188,55;119,00;1,70;79,90;98,60;213,27;55,64;136,00;87,43;150,57;145,71;77,71;48,00;70,00;8,00;15,00;37,00;35,00;5,00;7,00;1,00;7,00;2,00;2,00;1,00;8,00;1,00;0,00
2019-09-15;35,00;194,09;210,00;168,64;194,09;119,00;1,75;68,25;129,50;178,18;60,45;130,45;74,38;140,00;131,25;74,38;51,00;74,00;9,00;13,00;41,00;28,00;9,00;12,00;3,00;5,00;3,00;3,00;2,00;3,00;3,00;2,00
2019-09-22;35,00;184,55;219,55;168,64;168,64;129,50;1,75;82,25;103,25;229,09;63,64;184,55;74,38;122,50;135,63;70,00;48,00;70,00;16,00;13,00;32,00;35,00;6,00;8,00;4,00;6,00;3,00;3,00;3,00;4,00;1,00;2,00
2019-09-29;37,00;194,25;231,25;141,83;166,50;107,48;3,52;77,52;89,86;336,36;70,64;168,18;101,75;152,63;129,50;106,38;47,00;74,00;8,00;7,00;40,00;23,00;6,00;8,00;2,00;8,00;2,00;3,00;3,00;8,00;0,00;1,00
2019-10-06;32,00;182,40;198,40;163,20;144,00;101,05;3,37;67,37;99,37;201,60;57,60;134,40;77,71;105,14;141,71;64,00;45,00;70,00;7,00;17,00;34,00;31,00;7,00;11,00;2,00;6,00;4,00;3,00;2,00;5,00;0,00;1,00
2019-10-13;16,00;185,60;195,20;156,80;246,40;117,33;0,89;72,89;97,78;211,20;57,60;92,80;80,00;104,00;128,00;64,00;42,00;62,00;6,00;9,00;34,00;30,00;7,00;7,00;3,00;3,00;2,00;1,00;2,00;5,00;0,00;1,00
2019-10-20;16,00;179,20;179,20;144,00;182,40;113,78;1,78;76,44;92,44;227,20;64,00;121,60;72,00;104,00;124,00;52,00;51,00;55,00;10,00;11,00;31,00;20,00;7,00;8,00;2,00;3,00;1,00;2,00;1,00;2,00;2,00;1,00
2019-10-27;17,00;170,00;204,00;142,80;149,60;96,90;1,70;74,80;69,70;224,40;68,00;132,60;59,50;102,00;123,25;85,00;47,00;59,00;6,00;7,00;24,00;22,00;4,00;16,00;1,00;5,00;2,00;2,00;1,00;4,00;0,00;0,00
2019-11-03;12,00;144,00;165,00;141,00;123,00;87,43;0,86;65,14;56,57;183,00;39,00;108,00;52,00;84,00;132,00;56,00;44,00;61,00;8,00;14,00;27,00;21,00;5,00;7,00;3,00;3,00;5,00;2,00;1,00;5,00;2,00;0,00
2019-11-10;15,00;126,00;144,00;105,00;105,00;83,33;1,67;65,00;66,67;156,00;36,00;120,00;75,00;500,00;120,00;65,00;37,00;64,00;10,00;12,00;27,00;14,00;2,00;8,00;1,00;6,00;3,00;1,00;2,00;2,00;0,00;2,00
2019-11-17;16,00;137,60;195,20;112,00;105,60;80,00;1,78;56,89;62,22;172,80;54,40;112,00;74,67;298,67;117,33;74,67;40,00;49,00;6,00;10,00;23,00;19,00;4,00;10,00;1,00;7,00;0,00;4,00;2,00;3,00;1,00;0,00
2019-11-24;17,00;132,60;183,60;98,60;129,20;69,70;1,70;61,20;61,20;163,20;47,60;115,60;51,00;76,50;93,50;63,75;36,00;53,00;5,00;6,00;27,00;19,00;2,00;10,00;0,00;4,00;6,00;2,00;2,00;3,00;1,00;0,00
2019-12-01;14,00;168,00;192,50;94,50;129,50;77,00;1,75;56,00;64,75;171,50;52,50;112,00;60,67;74,67;102,67;70,00;33,00;62,00;6,00;10,00;20,00;18,00;2,00;8,00;2,00;2,00;3,00;5,00;0,00;6,00;1,00;0,00
2019-12-08;12,00;129,00;123,00;108,00;105,00;72,00;0,86;58,29;63,43;246,00;51,00;105,00;52,00;56,00;104,00;48,00;28,00;50,00;11,00;11,00;23,00;20,00;6,00;7,00;2,00;5,00;2,00;2,00;1,00;6,00;2,00;3,00
2019-12-15;14,00;154,00;164,50;140,00;147,00;80,50;3,50;70,00;68,25;203,00;49,00;115,50;70,00;70,00;130,67;79,33;30,00;56,00;7,00;7,00;25,00;17,00;3,00;10,00;2,00;3,00;2,00;3,00;1,00;3,00;2,00;0,00
2019-12-22;14,00;227,50;210,00;171,50;168,00;112,00;1,75;50,75;80,50;269,50;66,50;157,50;74,67;154,00;135,33;93,33;39,00;69,00;1,00;11,00;30,00;19,00;6,00;18,00;1,00;5,00;7,00;2,00;3,00;8,00;2,00;1,00
2019-12-29;28,00;186,67;211,56;149,33;115,11;122,50;1,75;61,25;96,25;233,33;68,44;115,11;79,33;116,67;172,67;93,33;57,00;63,00;11,00;10,00;42,00;23,00;3,00;8,00;1,00;6,00;4,00;1,00;3,00;9,00;3,00;3,00
2020-01-05;31,00;151,90;198,40;117,80;136,40;108,50;0,00;60,28;80,94;172,22;51,67;141,22;62,00;88,57;124,00;53,14;41,00;75,00;6,00;12,00;30,00;27,00;5,00;12,00;1,00;6,00;2,00;2,00;2,00;9,00;0,00;2,00
2020-01-12;26,00;162,50;227,50;130,00;152,75;102,27;3,47;72,80;91,87;156,00;48,75;133,25;60,67;125,67;121,33;47,67;48,00;72,00;4,00;10,00;27,00;24,00;14,00;12,00;4,00;5,00;3,00;4,00;1,00;2,00;1,00;1,00
2020-01-19;18,00;156,00;168,00;138,00;129,00;109,80;1,80;63,00;97,20;180,00;64,80;158,40;67,50;85,50;121,50;45,00;51,00;58,00;14,00;7,00;33,00;23,00;6,00;13,00;1,00;5,00;5,00;2,00;1,00;5,00;1,00;2,00
2020-01-26;24,00;150,86;178,29;144,00;150,86;104,57;1,71;54,86;82,29;161,14;61,71;123,43;72,00;100,80;129,60;43,20;38,00;63,00;5,00;10,00;30,00;20,00;5,00;5,00;2,00;4,00;3,00;2,00;2,00;5,00;1,00;0,00
2020-02-02;17,00;159,80;176,80;166,60;149,60;96,90;3,40;93,50;66,30;187,00;44,20;163,20;59,50;93,50;114,75;38,25;35,00;67,00;11,00;11,00;30,00;20,00;5,00;14,00;3,00;10,00;4,00;5,00;2,00;6,00;0,00;0,00
2020-02-09;25,00;168,75;178,13;134,38;156,25;116,07;1,79;60,71;96,43;153,13;53,13;115,63;65,00;95,00;120,00;55,00;43,00;69,00;5,00;9,00;29,00;20,00;6,00;23,00;2,00;3,00;1,00;1,00;1,00;8,00;0,00;1,00
2020-02-16;29,00;183,67;190,11;154,67;161,11;97,24;0,85;59,71;100,65;186,89;61,22;135,33;67,67;106,33;149,83;58,00;44,00;64,00;9,00;10,00;21,00;18,00;8,00;14,00;3,00;3,00;5,00;2,00;1,00;5,00;1,00;2,00
2020-02-23;20,00;146,67;153,33;123,33;133,33;85,00;3,33;66,67;73,33;143,33;70,00;123,33;60,00;160,00;115,00;55,00;46,00;52,00;4,00;7,00;25,00;17,00;7,00;10,00;1,00;5,00;2,00;1,00;1,00;2,00;1,00;0,00
2020-03-01;18,00;114,00;129,00;108,00;132,00;86,40;0,90;59,40;86,40;158,40;43,20;144,00;67,50;108,00;81,00;49,50;39,00;51,00;7,00;13,00;22,00;12,00;7,00;4,00;1,00;7,00;3,00;3,00;1,00;1,00;0,00;0,00
2020-03-08;21,00;117,00;129,00;108,00;132,00;80,50;1,75;98,00;64,75;168,00;42,00;136,50;42,00;92,40;96,60;37,80;29,00;43,00;6,00;11,00;17,00;20,00;2,00;8,00;3,00;5,00;2,00;1,00;1,00;6,00;2,00;1,00
2020-03-15;13,00;68,25;81,25;45,50;52,00;40,63;0,81;71,50;30,88;26,00;22,75;55,25;26,00;221,00;39,00;21,67;21,00;32,00;4,00;3,00;6,00;7,00;3,00;8,00;1,00;7,00;3,00;2,00;0,00;1,00;0,00;0,00
2020-03-22;9,00;39,00;66,00;27,00;45,00;45,00;0,00;43,20;23,40;30,00;18,00;33,00;22,50;130,50;22,50;31,50;20,00;18,00;4,00;2,00;7,00;5,00;3,00;2,00;2,00;1,00;2,00;0,00;1,00;2,00;0,00;0,00
2020-03-29;8,00;56,00;56,00;32,00;32,00;42,00;1,00;44,00;58,00;36,00;24,00;52,00;16,00;60,00;16,00;12,00;14,00;12,00;0,00;3,00;10,00;4,00;4,00;2,00;2,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00
2020-04-05;6,00;39,00;39,00;18,00;33,00;46,00;1,00;30,00;40,00;30,00;15,00;39,00;18,00;78,00;42,00;12,00;16,00;16,00;1,00;8,00;7,00;7,00;1,00;7,00;1,00;0,00;1,00;1,00;0,00;3,00;0,00;1,00
2020-04-12;10,00;40,00;50,00;33,33;40,00;35,00;0,00;20,00;20,00;36,67;16,67;43,33;15,00;55,00;25,00;20,00;12,00;11,00;1,00;5,00;8,00;5,00;2,00;1,00;1,00;1,00;1,00;1,00;0,00;2,00;0,00;0,00
2020-04-19;3,00;36,00;33,00;18,00;30,00;24,00;0,00;15,00;12,00;21,00;15,00;30,00;9,00;36,00;15,00;3,00;20,00;19,00;2,00;1,00;7,00;7,00;1,00;3,00;2,00;0,00;1,00;1,00;1,00;3,00;0,00;1,00
2020-04-26;9,00;36,00;36,00;21,00;27,00;36,00;1,80;16,20;16,20;27,00;9,00;39,00;9,00;40,50;27,00;9,00;15,00;15,00;1,00;2,00;5,00;5,00;4,00;6,00;2,00;2,00;1,00;1,00;1,00;1,00;0,00;0,00
2020-05-03;10,00;50,00;36,67;23,33;36,67;36,67;1,67;18,33;15,00;26,67;16,67;36,67;20,00;45,00;30,00;10,00;14,00;16,00;1,00;3,00;10,00;5,00;1,00;2,00;1,00;1,00;0,00;1,00;1,00;2,00;1,00;0,00
2020-05-10;5,00;22,50;35,00;32,50;27,50;23,33;0,83;20,00;18,33;45,00;30,00;75,00;15,00;50,00;30,00;20,00;15,00;15,00;1,00;5,00;9,00;6,00;1,00;2,00;1,00;3,00;1,00;1,00;0,00;3,00;1,00;0,00
2020-05-17;7,00;52,50;52,50;45,50;42,00;36,75;0,00;21,00;19,25;38,50;24,50;56,00;14,00;38,50;38,50;10,50;21,00;20,00;1,00;4,00;8,00;6,00;3,00;2,00;1,00;1,00;0,00;1,00;0,00;4,00;0,00;0,00
2020-05-24;8,00;42,67;37,33;40,00;37,33;30,40;3,20;20,80;19,20;26,67;13,33;34,67;16,00;40,00;28,00;16,00;32,00;13,00;1,00;7,00;8,00;10,00;4,00;4,00;0,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00
2020-05-31;15,00;57,00;51,00;63,00;39,00;36,67;0,83;20,00;31,67;54,00;15,00;54,00;20,00;75,00;70,00;15,00;31,00;13,00;2,00;4,00;7,00;15,00;3,00;10,00;0,00;1,00;1,00;2,00;1,00;3,00;1,00;1,00
2020-06-07;18,00;60,00;36,00;75,00;48,00;36,00;1,64;18,00;39,27;63,00;27,00;66,00;36,00;90,00;67,50;27,00;28,00;21,00;5,00;10,00;13,00;11,00;11,00;6,00;1,00;2,00;4,00;2,00;1,00;2,00;1,00;1,00
2020-06-14;25,00;71,88;46,88;90,63;62,50;41,67;0,00;26,67;31,67;96,88;18,75;59,38;35,00;95,00;75,00;40,00;29,00;21,00;4,00;10,00;8,00;12,00;7,00;6,00;1,00;3,00;2,00;1,00;1,00;3,00;5,00;2,00
2020-06-21;25,00;68,75;37,50;100,00;56,25;42,86;1,79;23,21;62,50;100,00;21,88;53,13;35,00;105,00;75,00;40,00;35,00;19,00;9,00;9,00;12,00;12,00;4,00;9,00;2,00;1,00;2,00;3,00;1,00;4,00;3,00;0,00
2020-06-28;24,00;99,43;65,14;161,14;85,71;49,71;0,00;34,29;53,14;144,00;37,71;72,00;43,20;110,40;86,40;62,40;29,00;16,00;6,00;7,00;11,00;14,00;10,00;6,00;3,00;9,00;5,00;1,00;3,00;7,00;5,00;0,00
2020-07-05;39,00;94,25;48,75;156,00;84,50;47,48;0,85;25,43;33,91;136,50;29,25;84,50;43,88;156,00;92,63;63,38;32,00;24,00;9,00;9,00;9,00;15,00;12,00;7,00;1,00;4,00;6,00;1,00;1,00;5,00;1,00;2,00
2020-07-12;49,00;101,06;55,13;196,00;94,94;54,25;1,75;31,50;47,25;169,87;39,20;88,20;35,64;133,64;89,09;62,36;30,00;29,00;9,00;12,00;12,00;13,00;10,00;8,00;0,00;3,00;4,00;12,00;0,00;9,00;0,00;1,00
2020-07-19;43,00;95,21;49,14;190,43;95,21;43,00;0,86;29,24;43,00;191,85;33,08;79,38;52,56;157,67;109,89;66,89;41,00;21,00;7,00;16,00;11,00;19,00;11,00;3,00;0,00;5,00;4,00;13,00;2,00;6,00;2,00;0,00
2020-07-26;41,00;91,46;41,00;201,85;91,46;46,13;1,71;25,63;41,00;179,77;31,54;69,38;41,00;150,33;77,44;59,22;41,00;16,00;5,00;9,00;9,00;14,00;10,00;9,00;1,00;3,00;5,00;3,00;2,00;5,00;2,00;1,00
2020-08-02;34,00;95,82;52,55;185,45;58,73;48,32;0,89;26,84;62,63;132,60;34,00;81,60;48,57;174,86;82,57;82,57;31,00;30,00;2,00;11,00;10,00;10,00;9,00;12,00;2,00;4,00;7,00;0,00;3,00;4,00;1,00;1,00
2020-08-09;34,00;80,36;46,36;142,18;80,36;49,30;0,85;27,20;54,40;157,64;30,91;61,82;58,29;160,29;92,29;63,14;39,00;21,00;6,00;11,00;14,00;11,00;5,00;13,00;1,00;6,00;4,00;2,00;1,00;2,00;2,00;2,00
2020-08-16;38,00;79,17;63,33;123,50;66,50;50,09;0,86;24,18;60,45;171,00;28,50;60,17;47,50;156,75;80,75;47,50;34,00;19,00;9,00;11,00;12,00;12,00;7,00;8,00;0,00;3,00;3,00;2,00;2,00;5,00;0,00;1,00
2020-08-23;36,00;78,55;68,73;101,45;45,82;44,57;1,71;17,14;77,14;160,36;29,45;55,64;45,00;148,50;76,50;58,50;39,00;18,00;5,00;5,00;12,00;16,00;5,00;10,00;0,00;1,00;6,00;1,00;1,00;4,00;2,00;1,00
2020-08-30;26,00;55,25;71,50;113,75;39,00;39,87;1,73;15,60;46,80;123,50;29,25;48,75;21,67;134,33;91,00;52,00;34,00;19,00;3,00;3,00;9,00;8,00;4,00;2,00;3,00;2,00;0,00;2,00;0,00;1,00;2,00;1,00
2020-09-06;12,00;54,00;72,00;93,00;27,00;51,43;0,00;24,00;58,29;153,00;27,00;54,00;20,00;120,00;60,00;40,00;42,00;21,00;2,00;4,00;20,00;19,00;5,00;3,00;2,00;3,00;3,00;2,00;0,00;3,00;0,00;0,00
2020-09-13;18,00;75,00;69,00;93,00;36,00;54,00;1,80;28,80;50,40;78,00;33,00;48,00;40,50;144,00;76,50;31,50;47,00;19,00;2,00;7,00;11,00;13,00;1,00;5,00;2,00;0,00;3,00;2,00;1,00;2,00;0,00;0,00
2020-09-20;6,00;54,00;54,00;54,00;30,00;40,50;1,50;21,00;46,50;63,00;27,00;57,00;66,00;156,00;66,00;54,00;48,00;20,00;2,00;5,00;11,00;8,00;1,00;8,00;1,00;2,00;1,00;1,00;2,00;2,00;0,00;1,00
2020-09-27;8,00;56,00;76,00;48,00;44,00;70,00;0,00;36,00;36,00;72,00;44,00;68,00;16,00;100,00;32,00;24,00;35,00;15,00;4,00;3,00;9,00;7,00;2,00;2,00;1,00;1,00;2,00;0,00;1,00;4,00;0,00;0,00
2020-10-04;10,00;63,33;73,33;40,00;40,00;40,00;1,67;23,33;25,00;43,33;30,00;63,33;20,00;140,00;35,00;35,00;40,00;13,00;2,00;3,00;15,00;5,00;1,00;5,00;0,00;3,00;4,00;1,00;1,00;2,00;1,00;0,00
2020-10-11;6,00;45,00;48,00;30,00;33,00;52,00;0,00;20,00;32,00;33,00;30,00;54,00;24,00;120,00;42,00;36,00;34,00;15,00;3,00;3,00;10,00;9,00;2,00;2,00;0,00;1,00;0,00;0,00;0,00;2,00;2,00;1,00
2020-10-18;7,00;38,50;52,50;21,00;28,00;35,00;0,00;24,50;26,25;38,50;24,50;59,50;14,00;42,00;28,00;17,50;33,00;17,00;2,00;2,00;17,00;6,00;0,00;1,00;0,00;2,00;1,00;0,00;0,00;1,00;0,00;0,00
2020-10-25;100,00;28,13;34,38;15,63;28,13;27,59;0,00;25,86;12,07;41,94;19,35;45,16;13,64;36,36;18,18;9,09;30,00;12,00;3,00;0,00;5,00;6,00;0,00;2,00;2,00;0,00;0,00;1,00;1,00;2,00;0,00;2,00
2020-11-01;10,00;30,00;43,33;16,67;36,67;18,33;0,83;20,00;18,33;33,33;10,00;40,00;20,00;25,00;60,00;15,00;21,00;8,00;1,00;1,00;8,00;2,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-11-08;5,00;45,00;85,00;25,00;45,00;31,67;0,83;30,00;13,33;60,00;25,00;105,00;20,00;40,00;25,00;10,00;21,00;19,00;2,00;1,00;5,00;4,00;1,00;1,00;0,00;2,00;2,00;0,00;1,00;0,00;0,00;0,00
2020-11-15;8,00;37,33;40,00;18,67;34,67;28,80;0,00;32,00;36,80;21,33;16,00;40,00;16,00;20,00;40,00;4,00;18,00;21,00;2,00;5,00;4,00;4,00;1,00;2,00;0,00;0,00;1,00;1,00;0,00;3,00;0,00;0,00
2020-11-22;4,00;48,00;56,00;28,00;32,00;22,00;0,00;22,00;46,00;32,00;20,00;60,00;16,00;28,00;20,00;8,00;14,00;8,00;2,00;2,00;6,00;3,00;0,00;2,00;0,00;1,00;2,00;0,00;0,00;2,00;2,00;0,00
