Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;0,00;16,00;13,00;13,00;20,00;29,60;66,60;740,00;51,80;24,67;49,33;259,00;49,33;370,00;0,00;11,10;166,50;12,00;25,00;12,00;0,00;24,67;0,00;123,33;0,00;0,00;0,00;0,00;25,00;12,00;0,00;12,00;0,00;62,16;62,16;0,00;148,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;25,00;87,50;43,75;25,00;100,00;41,67;25,00;541,67;75,00;25,00;50,00;225,00;87,50;229,17;0,00;12,50;133,33;25,00;37,00;12,00;12,00;25,00;12,50;125,00;12,50;0,00;0,00;12,00;25,00;25,00;0,00;12,00;0,00;25,00;0,00;11,76;85,29;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;24,00;58,29;10,29;17,14;82,29;40,00;24,00;288,00;24,00;24,00;36,00;172,00;56,00;148,00;12,00;12,00;76,00;24,00;36,00;0,00;12,00;24,00;49,26;109,89;0,00;0,00;24,00;12,00;0,00;0,00;0,00;12,00;0,00;0,00;36,00;0,00;36,00;12,00;12,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;7,00;5,00;18,00;7,00;19,00;5,00;2,00;54,00;7,00;3,00;6,00;46,00;14,00;68,00;0,00;0,00;12,00;24,00;24,00;24,00;36,00;29,00;0,00;29,00;0,00;0,00;0,00;12,00;12,00;12,00;0,00;59,00;0,00;8,00;8,00;16,00;40,00;12,00;36,00;0,00;0,00;0,00;0,00;0,00
2019-02-03;74,00;333,00;259,00;185,00;481,00;0,00;37,00;362,60;37,00;0,00;12,33;98,67;74,00;210,32;0,00;38,95;50,63;12,00;0,00;25,00;25,00;12,54;0,00;50,17;0,00;0,00;12,00;0,00;0,00;12,00;0,00;25,00;0,00;37,76;12,08;0,00;61,92;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;7,00;7,00;7,00;4,00;14,00;5,00;2,00;55,00;4,00;3,00;0,00;33,00;9,00;58,00;0,00;0,00;19,00;12,00;12,00;25,00;12,00;10,00;20,00;40,00;10,00;0,00;12,00;12,00;0,00;25,00;12,00;37,00;0,00;17,00;8,00;0,00;25,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;13,00;45,50;45,50;45,50;143,00;26,00;71,50;325,00;13,00;13,00;0,00;173,33;52,00;99,67;0,00;0,00;112,67;0,00;0,00;13,00;26,00;27,30;0,00;80,60;13,00;0,00;0,00;26,00;26,00;0,00;0,00;26,00;0,00;24,56;13,00;0,00;62,11;13,00;13,00;13,00;0,00;0,00;0,00;0,00
2019-02-24;37,00;83,25;83,25;64,75;64,75;14,80;0,00;362,60;14,80;37,00;37,00;197,33;98,67;251,60;0,00;37,00;48,10;12,00;0,00;25,00;0,00;12,33;0,00;74,00;12,33;0,00;12,00;0,00;0,00;12,00;0,00;37,00;0,00;11,84;11,84;11,84;48,84;0,00;12,00;12,00;0,00;0,00;0,00;0,00
2019-03-03;100,00;471,43;185,71;128,57;185,71;64,29;14,29;328,57;14,29;12,50;12,50;175,00;37,50;161,54;11,54;11,54;50,00;13,00;0,00;13,00;0,00;0,00;25,00;87,50;12,50;25,00;0,00;0,00;25,00;13,00;0,00;13,00;0,00;11,94;11,94;0,00;62,69;0,00;12,00;12,00;0,00;0,00;0,00;0,00
2019-03-10;12,00;20,57;30,86;3,43;32,57;18,00;12,00;300,00;12,00;24,00;0,00;188,00;24,00;112,00;0,00;12,00;52,00;12,00;0,00;0,00;0,00;0,00;0,00;34,80;0,00;0,00;0,00;24,00;0,00;0,00;12,00;24,00;0,00;12,00;0,00;0,00;49,50;0,00;0,00;12,00;0,00;0,00;0,00;0,00
