Semaine;Martinique (LC);Guadeloupe (GP);Saint Martin (ile d Amérique du nord) (MF);Republique Dominicaine (DO);Sainte Lucie (LC);Barbade (BB)
2019-12-22;100,00;120,00;25,71;31,43;0,00;23,00
2019-12-29;60,00;105,88;15,88;37,06;0,00;30,00
2020-01-05;34,00;72,69;4,69;36,34;0,00;7,00
2020-01-12;39,00;131,37;8,21;65,68;0,00;39,00
2020-01-19;27,00;45,41;4,91;27,00;4,91;14,00
2020-01-26;48,00;71,17;6,62;39,72;0,00;34,00
2020-02-02;27,00;70,50;0,00;43,50;6,00;7,00
2020-02-09;40,00;108,57;28,57;32,38;7,62;13,00
2020-02-16;27,00;39,71;6,35;23,82;0,00;34,00
2020-02-23;47,00;76,59;6,96;50,48;6,96;7,00
2020-03-01;13,00;51,00;0,00;15,00;0,00;0,00
2020-03-08;33,00;61,05;0,00;29,70;0,00;7,00
2020-03-15;38,00;78,53;0,00;32,93;10,13;19,00
2020-03-22;13,00;36,11;5,78;26,00;5,78;6,00
2020-03-29;13,00;29,71;9,29;9,29;7,43;13,00
2020-04-05;7,00;13,00;0,00;11,00;0,00;7,00
2020-04-12;13,00;26,00;7,43;9,29;7,43;13,00
2020-04-19;7,00;17,00;0,00;12,00;4,00;6,00
2020-04-26;17,00;17,00;5,00;8,00;3,00;12,00
2020-05-03;37,00;60,13;0,00;20,81;0,00;0,00
2020-05-10;6,00;20,00;14,00;14,00;0,00;6,00
2020-05-17;19,00;29,86;0,00;19,00;10,86;6,00
2020-05-24;7,00;7,00;0,00;4,00;3,00;12,00
2020-05-31;35,00;58,33;13,61;23,33;0,00;6,00
2020-06-07;17,00;25,50;0,00;10,63;6,38;6,00
2020-06-14;48,00;59,43;6,86;32,00;16,00;0,00
2020-06-21;19,00;35,08;0,00;5,85;0,00;6,00
2020-06-28;44,00;50,60;8,80;15,40;0,00;6,00
2020-07-05;13,00;30,73;10,64;8,27;0,00;0,00
2020-07-12;42,00;64,91;0,00;7,64;0,00;14,00
2020-07-19;22,00;50,00;0,00;22,00;0,00;0,00
2020-07-26;14,00;52,50;7,00;21,00;0,00;21,00
2020-08-02;27,00;56,70;10,80;16,20;10,80;0,00
2020-08-09;11,00;31,00;0,00;7,00;4,00;13,00
2020-08-16;19,00;78,11;8,44;12,67;8,44;6,00
2020-08-23;7,00;22,17;4,67;9,33;0,00;7,00
2020-08-30;13,00;28,36;0,00;13,00;0,00;7,00
2020-09-06;34,00;75,85;26,15;26,15;0,00;7,00
2020-09-13;11,00;13,00;6,00;8,00;4,00;0,00
2020-09-20;13,00;22,45;4,73;4,73;4,73;33,00
2020-09-27;39,00;40,70;6,78;13,57;6,78;7,00
2020-10-04;53,00;43,78;9,22;9,22;0,00;0,00
2020-10-11;8,00;22,00;6,00;10,00;0,00;24,00
2020-10-18;14,00;30,80;0,00;16,80;0,00;0,00
2020-10-25;26,00;22,53;0,00;13,87;0,00;13,00
2020-11-01;19,00;24,18;6,91;6,91;0,00;0,00
2020-11-08;4,00;17,00;4,00;13,00;0,00;7,00
2020-11-15;13,00;22,45;8,27;4,73;0,00;0,00
2020-11-22;20,00;48,57;11,43;20,00;17,14;7,00
2020-11-29;33,00;85,80;8,80;24,20;0,00;33,00
2020-12-06;33,00;68,87;5,74;12,91;11,48;13,00
2020-12-13;75,00;90,63;12,50;18,75;9,38;7,00
2020-12-20;72,00;125,33;10,67;21,33;21,33;14,00
2020-12-27;57,00;112,46;0,00;6,16;0,00;7,00
2021-01-03;53,00;130,84;6,63;14,91;6,63;0,00
2021-01-10;40,00;105,26;8,42;31,58;4,21;13,00
2021-01-17;26,00;127,64;16,55;18,91;0,00;52,00
2021-01-24;26,00;86,00;8,00;38,00;0,00;20,00
2021-01-31;13,00;65,00;0,00;10,11;0,00;7,00
2021-02-07;7,00;37,33;0,00;7,00;0,00;0,00
2021-02-14;21,00;48,56;5,25;18,38;5,25;0,00
2021-02-21;16,00;21,00;4,00;18,00;0,00;0,00
2021-02-28;48,00;56,35;8,35;29,22;8,35;7,00
2021-03-07;26,00;26,00;9,45;18,91;9,45;7,00
2021-03-14;38,00;38,00;6,61;11,57;0,00;0,00
2021-03-21;20,00;41,82;0,00;7,27;0,00;7,00
2021-03-28;57,00;34,83;0,00;6,33;0,00;0,00
2021-04-04;27,00;30,60;7,20;18,00;0,00;7,00
2021-04-11;20,00;35,00;0,00;20,00;6,67;13,00
2021-04-18;14,00;37,33;0,00;11,67;4,67;14,00
2021-04-25;12,00;31,00;4,00;14,00;4,00;12,00
2021-05-02;19,00;29,23;0,00;5,85;5,85;0,00
2021-05-09;13,00;24,92;4,33;17,33;4,33;0,00
2021-05-16;46,00;35,18;10,82;46,00;10,82;6,00
2021-05-23;49,00;61,25;24,50;55,13;12,25;0,00
2021-05-30;14,00;49,00;0,00;10,50;0,00;0,00
2021-06-06;28,00;42,00;10,18;20,36;0,00;21,00
2021-06-13;27,00;66,27;14,73;31,91;0,00;7,00
2021-06-20;34,00;65,73;0,00;27,20;0,00;7,00
2021-06-27;21,00;23,63;5,25;7,88;7,88;0,00
2021-07-04;36,00;63,43;6,86;32,57;6,86;0,00
2021-07-11;53,00;53,00;5,89;19,14;5,89;0,00
2021-07-18;25,00;60,71;33,93;25,00;0,00;0,00
2021-07-25;39,00;52,00;8,67;28,17;8,67;8,00
2021-08-01;46,00;85,73;8,36;14,64;0,00;15,00
2021-08-08;39,00;51,10;6,72;21,52;5,38;8,00
2021-08-15;15,00;25,91;5,45;12,27;12,27;8,00
2021-08-22;4,00;18,00;9,00;11,00;7,00;24,00
2021-08-29;9,00;7,00;0,00;9,00;0,00;0,00
2021-09-05;25,00;38,89;13,89;58,33;0,00;8,00
2021-09-12;16,00;23,00;0,00;18,00;5,00;0,00
2021-09-19;16,00;73,14;11,43;57,14;0,00;0,00
2021-09-26;31,00;44,78;8,61;49,94;0,00;0,00
2021-10-03;39,00;108,00;0,00;72,00;0,00;8,00
2021-10-10;9,00;23,63;0,00;20,25;0,00;9,00
