Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-01-06;44,00;6,77;10,15;8,46;8,46;14,00;4,00;3,00;0,00;2,00;0,00;3,00;4,00;0,00;1,00;0,00;1,00;0,00;1,00;1,00;0,00
2019-01-13;42,00;11,76;3,36;15,12;15,12;9,00;1,00;4,00;0,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;43,00;6,62;4,96;3,31;1,65;11,00;5,00;6,00;0,00;0,00;0,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;0,00;1,00;0,00
2019-01-27;15,00;8,33;6,67;3,33;10,00;12,00;4,00;1,00;0,00;1,00;0,00;1,00;1,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00;1,00
2019-02-03;22,00;10,15;5,08;1,69;0,00;11,00;4,00;6,00;1,00;3,00;1,00;3,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00
2019-02-10;22,00;8,46;8,46;6,77;1,69;9,00;3,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;4,00;1,00;0,00;0,00;1,00;0,00
2019-02-17;27,00;5,06;5,06;3,38;3,38;4,00;12,00;4,00;0,00;2,00;1,00;1,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;1,00
2019-02-24;35,00;5,00;8,33;5,00;8,33;9,00;10,00;3,00;1,00;2,00;4,00;1,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00
2019-03-03;29,00;17,06;0,00;1,71;5,12;1,00;10,00;4,00;0,00;2,00;1,00;1,00;3,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00
2019-03-10;31,00;11,42;4,89;11,42;11,42;15,00;8,00;4,00;0,00;1,00;1,00;8,00;3,00;0,00;3,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-03-17;18,00;9,82;6,55;4,91;1,64;10,00;0,00;0,00;0,00;0,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
2019-03-24;26,00;4,88;3,25;4,88;4,88;4,00;7,00;3,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;41,00;6,56;6,56;3,28;4,92;16,00;7,00;6,00;0,00;2,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00
2019-04-07;64,00;11,79;5,05;8,42;3,37;12,00;7,00;4,00;1,00;2,00;1,00;1,00;1,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00
