Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;77,00;6,24;7,28;1,04;9,36;6,24;1,04;16,65;5,20;16,65;12,49;8,32;19,77;0,00;10,00;4,00;10,00;0,00;4,16;7,28;12,49;1,04;1,04;1,04;0,00;0,00;0,00;0,00
2019-01-13;83,00;5,12;5,12;4,10;9,22;4,10;5,12;23,57;0,00;14,35;9,22;15,37;28,69;0,00;11,00;1,00;11,00;0,00;4,10;0,00;20,49;0,00;8,20;0,00;0,00;0,00;0,00;0,00
2019-01-20;67,00;4,06;9,14;3,05;3,05;5,08;0,00;19,29;1,02;15,23;16,24;8,12;21,32;0,00;14,00;0,00;14,00;0,00;3,05;4,06;11,17;0,00;6,09;0,00;0,00;0,00;0,00;0,00
2019-01-27;73,00;6,08;4,06;5,07;7,10;6,08;5,07;21,29;5,07;22,31;14,19;6,08;17,24;1,00;5,00;1,00;13,00;0,00;5,07;5,07;15,21;0,00;7,10;0,00;0,00;0,00;0,00;0,00
2019-02-03;78,00;4,05;3,04;1,01;3,04;4,05;3,04;17,22;1,01;10,13;21,27;9,12;18,23;0,00;7,00;4,00;5,00;0,00;6,08;3,04;18,23;0,00;4,05;0,00;0,00;0,00;0,00;0,00
2019-02-10;85,00;7,17;9,22;1,02;7,17;3,07;3,07;7,17;4,10;10,24;13,31;10,24;21,51;1,00;8,00;5,00;4,00;0,00;1,02;1,02;18,43;0,00;1,02;0,00;0,00;0,00;0,00;0,00
2019-02-17;71,00;8,11;3,04;0,00;3,04;10,14;4,06;15,21;1,01;12,17;8,11;16,23;12,17;1,00;5,00;3,00;9,00;0,00;4,06;3,04;10,14;0,00;3,04;0,00;0,00;0,00;0,00;0,00
2019-02-24;68,00;4,06;5,07;3,04;10,15;0,00;5,07;15,22;0,00;9,13;5,07;9,13;9,13;0,00;4,00;4,00;8,00;0,00;5,07;0,00;9,13;0,00;3,04;0,00;0,00;0,00;0,00;0,00
2019-03-03;53,00;2,00;6,00;2,00;9,00;2,00;2,00;18,00;4,00;7,00;11,00;2,00;5,00;0,00;4,00;2,00;6,00;1,00;0,00;4,00;11,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;79,00;5,06;11,14;1,01;8,10;2,03;0,00;10,13;1,01;5,06;10,13;6,08;6,08;0,00;8,00;0,00;4,00;0,00;2,03;1,01;5,06;0,00;1,01;0,00;0,00;0,00;0,00;0,00
2019-03-17;64,00;5,00;8,00;3,00;3,00;4,00;3,00;4,00;0,00;9,00;3,00;1,00;8,00;0,00;9,00;0,00;1,00;0,00;1,00;1,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;47,00;4,27;4,27;0,00;5,34;0,00;1,07;5,34;3,20;10,68;4,27;5,34;5,34;1,00;0,00;0,00;7,00;0,00;1,07;4,27;5,34;0,00;1,07;0,00;0,00;0,00;1,07;0,00
2019-03-31;46,00;6,13;4,09;0,00;4,09;3,07;1,02;9,20;0,00;8,18;8,18;4,09;13,29;0,00;4,00;3,00;4,00;0,00;3,07;1,02;9,20;0,00;1,02;0,00;0,00;0,00;0,00;0,00
2019-04-07;37,00;0,00;1,00;1,00;4,00;2,00;2,00;11,00;1,00;5,00;4,00;5,00;7,00;0,00;4,00;2,00;1,00;0,00;2,00;0,00;4,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00
2019-04-14;52,00;4,16;7,28;3,12;1,04;0,00;0,00;16,64;0,00;3,12;7,28;3,12;1,04;0,00;1,00;0,00;4,00;0,00;3,12;1,04;0,00;1,04;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;64,00;3,10;4,13;0,00;4,13;0,00;0,00;1,03;1,03;4,13;7,23;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;4,13;1,03;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-28;33,00;0,00;1,00;0,00;0,00;0,00;1,00;2,00;0,00;1,00;2,00;1,00;2,00;0,00;1,00;1,00;1,00;0,00;1,00;1,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-05-05;43,00;1,05;2,10;0,00;4,20;1,05;0,00;0,00;0,00;1,05;4,20;5,24;2,10;0,00;0,00;1,00;3,00;0,00;2,10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;38,00;6,00;1,00;1,00;1,00;0,00;0,00;3,00;0,00;4,00;9,00;0,00;5,00;0,00;1,00;1,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;35,00;0,00;3,09;0,00;0,00;0,00;0,00;0,00;0,00;4,12;5,15;1,03;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;6,18;0,00;0,00;0,00;0,00;0,00;0,00;1,03
2019-05-26;56,00;0,00;0,00;0,00;3,05;0,00;0,00;3,05;0,00;4,07;8,15;4,07;4,07;0,00;1,00;1,00;4,00;0,00;1,02;1,02;5,09;0,00;1,02;0,00;0,00;0,00;0,00;0,00
