Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;43,00;6,00;4,00;2,00;0,00;4,00;0,00;2,00;0,00;0,00;9,00;46,00;2,00;0,00;0,00;68,29;0,00;0,00;13,00;6,00;4,00
2019-01-13;36,00;6,00;7,00;2,00;2,00;4,00;0,00;0,00;7,00;0,00;6,00;34,00;2,00;0,00;0,00;76,50;0,00;2,00;2,00;4,00;6,00
2019-01-20;34,00;2,00;4,00;4,00;2,00;4,00;0,00;0,00;0,00;0,00;6,00;20,00;0,00;0,00;0,00;60,15;0,00;0,00;2,00;0,00;5,00
2019-01-27;47,00;2,00;4,00;0,00;0,00;2,00;0,00;0,00;0,00;4,00;5,00;22,00;0,00;2,47;4,95;56,89;4,95;0,00;11,00;5,00;5,00
2019-02-03;48,00;4,00;11,00;0,00;0,00;5,00;0,00;0,00;2,00;0,00;9,00;44,00;2,00;0,00;0,00;50,18;0,00;0,00;0,00;9,00;7,00
2019-02-10;64,00;4,00;2,00;4,00;4,00;4,00;0,00;0,00;2,00;4,00;4,00;17,00;0,00;0,00;0,00;64,00;2,46;0,00;0,00;8,00;8,00
2019-02-17;53,00;4,00;2,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;6,00;37,00;0,00;0,00;0,00;59,36;0,00;0,00;6,00;2,00;0,00
2019-02-24;50,00;9,00;9,00;0,00;2,00;7,00;0,00;2,00;2,00;2,00;13,00;31,00;6,00;0,00;2,17;56,52;2,17;0,00;7,00;4,00;2,00
2019-03-03;46,00;4,00;4,00;2,00;0,00;4,00;0,00;0,00;7,00;2,00;11,00;34,00;0,00;0,00;0,00;69,00;2,30;0,00;7,00;7,00;15,00
2019-03-10;44,00;4,00;6,00;0,00;0,00;4,00;0,00;2,00;2,00;6,00;8,00;34,00;0,00;0,00;0,00;72,60;0,00;0,00;0,00;4,00;2,00
2019-03-17;34,00;2,00;6,00;0,00;0,00;2,00;0,00;0,00;2,00;0,00;8,00;41,00;0,00;0,00;0,00;68,00;0,00;0,00;0,00;0,00;10,00
2019-03-24;41,00;4,00;14,00;0,00;2,00;0,00;0,00;0,00;2,00;2,00;6,00;41,00;0,00;2,05;2,05;61,50;0,00;0,00;0,00;2,00;4,00
2019-03-31;43,00;2,00;4,00;4,00;2,00;8,00;0,00;0,00;2,00;0,00;6,00;37,00;0,00;0,00;0,00;62,55;3,91;0,00;2,00;8,00;6,00
2019-04-07;53,00;4,00;8,00;4,00;0,00;6,00;0,00;0,00;2,00;2,00;6,00;27,00;0,00;0,00;0,00;62,22;0,00;0,00;0,00;9,00;15,00
2019-04-14;37,00;10,00;8,00;2,00;0,00;6,00;2,00;2,00;0,00;0,00;6,00;51,00;4,00;0,00;2,31;69,38;0,00;0,00;4,00;4,00;6,00
2019-04-21;71,00;4,00;8,00;0,00;2,00;4,00;0,00;2,00;2,00;4,00;6,00;25,00;0,00;0,00;0,00;68,85;0,00;0,00;4,00;8,00;6,00
2019-04-28;44,00;6,00;7,00;0,00;0,00;5,00;2,00;2,00;4,00;0,00;11,00;43,00;0,00;2,20;0,00;66,00;0,00;2,00;2,00;4,00;9,00
2019-05-05;67,00;9,00;9,00;0,00;2,00;7,00;0,00;0,00;2,00;2,00;6,00;61,00;2,00;0,00;2,23;73,70;0,00;2,00;0,00;4,00;7,00
2019-05-12;53,00;0,00;10,00;4,00;0,00;6,00;0,00;0,00;2,00;2,00;2,00;43,00;0,00;0,00;0,00;55,21;4,42;0,00;0,00;4,00;13,00
2019-05-19;67,00;4,00;2,00;0,00;0,00;9,00;0,00;2,00;4,00;2,00;4,00;41,00;0,00;0,00;0,00;109,19;0,00;0,00;4,00;2,00;4,00
