Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;88,00;26,00;29,00;9,00;1,00;28,00;3,00;40,00;5,00
2019-01-13;90,00;21,00;22,00;7,00;2,00;20,00;1,00;38,00;8,00
2019-01-20;100,00;16,00;17,00;9,00;2,00;25,00;1,00;39,00;8,00
2019-01-27;89,00;16,00;19,00;8,00;1,00;20,00;4,00;34,00;6,00
2019-02-03;87,00;13,00;16,00;8,00;2,00;15,00;2,00;33,00;5,00
2019-02-10;82,00;14,00;16,00;5,00;1,00;19,00;2,00;39,00;5,00
2019-02-17;80,00;16,00;15,00;8,00;2,00;22,00;2,00;38,00;9,00
2019-02-24;80,00;13,00;14,00;7,00;1,00;21,00;2,00;37,00;4,00
2019-03-03;98,00;14,00;11,00;11,00;2,00;23,00;2,00;34,00;5,00
2019-03-10;70,00;13,00;13,00;9,00;1,00;22,00;2,00;29,00;6,00
2019-03-17;71,00;13,00;13,00;9,00;2,00;17,00;5,00;35,00;5,00
2019-03-24;72,00;12,00;14,00;8,00;1,00;16,00;2,00;31,00;8,00
2019-03-31;67,00;11,00;10,00;9,00;1,00;21,00;3,00;30,00;6,00
2019-04-07;68,00;11,00;13,00;8,00;1,00;22,00;2,00;30,00;7,00
2019-04-14;59,00;10,00;10,00;8,00;0,50;17,00;2,00;25,00;6,00
2019-04-21;69,00;14,00;10,00;5,00;1,00;16,00;1,00;34,00;6,00
2019-04-28;64,00;12,00;9,00;8,00;2,00;15,00;1,00;31,00;5,00
2019-05-05;66,00;8,00;9,00;15,00;2,00;12,00;2,00;26,00;6,00
2019-05-12;68,00;11,00;9,00;11,00;1,00;12,00;2,00;31,00;9,00
2019-05-19;72,00;9,00;7,00;10,00;2,00;16,00;8,00;35,00;5,00
2019-05-26;87,00;11,00;13,00;7,00;0,50;17,00;2,00;33,00;7,00
2019-06-02;67,00;10,00;12,00;12,00;3,00;19,00;2,00;32,00;5,00
2019-06-09;69,00;9,00;13,00;8,00;2,00;17,00;2,00;33,00;4,00
2019-06-16;77,00;10,00;26,00;12,00;2,00;22,00;1,00;37,00;5,00
2019-06-23;69,00;14,00;66,00;12,00;2,00;19,00;2,00;32,00;7,00
2019-06-30;69,00;13,00;11,00;8,00;1,00;13,00;2,00;28,00;6,00
2019-07-07;65,00;14,00;8,00;8,00;1,00;14,00;1,00;35,00;3,00
2019-07-14;68,00;12,00;10,00;23,00;1,00;16,00;2,00;33,00;6,00
2019-07-21;72,00;11,00;10,00;11,00;1,00;19,00;2,00;33,00;9,00
2019-07-28;68,00;16,00;13,00;41,00;2,00;17,00;3,00;34,00;7,00
2019-08-04;62,00;9,00;10,00;12,00;0,50;14,00;2,00;33,00;4,00
2019-08-11;71,00;9,00;10,00;16,00;0,50;13,00;2,00;32,00;8,00
2019-08-18;78,00;13,00;12,00;13,00;2,00;18,00;1,00;31,00;4,00
2019-08-25;87,00;10,00;16,00;10,00;3,00;14,00;3,00;29,00;5,00
2019-09-01;67,00;14,00;15,00;10,00;1,00;15,00;4,00;28,00;5,00
2019-09-08;61,00;14,00;9,00;10,00;2,00;9,00;3,00;26,00;5,00
2019-09-15;64,00;12,00;13,00;10,00;2,00;12,00;2,00;24,00;5,00
2019-09-22;56,00;10,00;13,00;10,00;3,00;14,00;2,00;25,00;6,00
2019-09-29;70,00;11,00;12,00;8,00;1,00;13,00;2,00;28,00;7,00
2019-10-06;66,00;11,00;9,00;8,00;2,00;11,00;4,00;26,00;4,00
2019-10-13;54,00;13,00;12,00;10,00;2,00;10,00;1,00;25,00;5,00
2019-10-20;63,00;13,00;12,00;11,00;2,00;13,00;5,00;25,00;10,00
2019-10-27;56,00;11,00;10,00;11,00;0,50;16,00;1,00;24,00;3,00
2019-11-03;62,00;13,00;12,00;13,00;2,00;16,00;2,00;27,00;8,00
2019-11-10;59,00;14,00;10,00;8,00;2,00;17,00;3,00;20,00;7,00
2019-11-17;65,00;10,00;15,00;11,00;2,00;19,00;4,00;22,00;6,00
2019-11-24;55,00;11,00;13,00;7,00;2,00;15,00;2,00;29,00;7,00
2019-12-01;56,00;17,00;15,00;12,00;1,00;21,00;2,00;26,00;7,00
2019-12-08;56,00;18,00;14,00;11,00;1,00;16,00;3,00;29,00;8,00
2019-12-15;64,00;12,00;14,00;12,00;2,00;16,00;4,00;32,00;5,00
2019-12-22;65,00;19,00;18,00;12,00;2,00;35,00;3,00;35,00;9,00
2019-12-29;86,00;16,00;19,00;16,00;1,00;47,00;5,00;47,00;10,00
2020-01-05;72,00;22,00;21,00;16,00;1,00;33,00;8,00;48,00;7,00
2020-01-12;76,00;18,00;23,00;13,00;2,00;25,00;4,00;46,00;13,00
2020-01-19;80,00;17,00;24,00;12,00;3,00;26,00;4,00;42,00;10,00
2020-01-26;72,00;15,00;15,00;12,00;3,00;23,00;3,00;32,00;9,00
2020-02-02;66,00;19,00;18,00;12,00;2,00;26,00;4,00;36,00;9,00
2020-02-09;76,00;18,00;21,00;9,00;2,00;21,00;4,00;35,00;5,00
2020-02-16;63,00;19,00;19,00;11,00;2,00;23,00;2,00;41,00;10,00
2020-02-23;61,00;20,00;22,00;10,00;2,00;20,00;3,00;33,00;9,00
2020-03-01;64,00;16,00;16,00;11,00;1,00;19,00;3,00;32,00;9,00
2020-03-08;63,00;16,00;15,00;14,00;2,00;21,00;4,00;36,00;7,00
2020-03-15;55,00;16,00;12,00;15,00;2,00;17,00;5,00;21,00;8,00
2020-03-22;50,00;12,00;12,00;9,00;2,00;10,00;5,00;12,00;7,00
2020-03-29;47,00;9,00;11,00;7,00;2,00;10,00;4,00;12,00;6,00
2020-04-05;46,00;13,00;12,00;17,00;2,00;10,00;2,00;13,00;6,00
2020-04-12;44,00;11,00;11,00;11,00;2,00;9,00;3,00;14,00;7,00
2020-04-19;49,00;12,00;11,00;13,00;1,00;8,00;3,00;12,00;7,00
2020-04-26;47,00;9,00;11,00;12,00;1,00;10,00;4,00;11,00;8,00
2020-05-03;47,00;11,00;11,00;7,00;2,00;8,00;4,00;12,00;7,00
2020-05-10;47,00;10,00;11,00;13,00;2,00;8,00;4,00;19,00;8,00
2020-05-17;51,00;9,00;10,00;10,00;2,00;10,00;5,00;12,00;10,00
2020-05-24;42,00;11,00;9,00;10,00;2,00;9,00;4,00;11,00;8,00
2020-05-31;47,00;11,00;10,00;8,00;1,00;13,00;4,00;15,00;8,00
2020-06-07;48,00;10,00;11,00;9,00;2,00;9,00;3,00;16,00;6,00
2020-06-14;64,00;11,00;13,00;11,00;2,00;13,00;3,00;19,00;6,00
2020-06-21;60,00;11,00;8,00;12,00;1,00;13,00;5,00;20,00;9,00
2020-06-28;50,00;14,00;11,00;13,00;1,00;11,00;2,00;17,00;8,00
2020-07-05;50,00;10,00;11,00;11,00;2,00;15,00;3,00;18,00;6,00
2020-07-12;51,00;12,00;11,00;11,00;3,00;13,00;1,00;15,00;5,00
2020-07-19;63,00;16,00;14,00;22,00;2,00;14,00;2,00;17,00;8,00
2020-07-26;57,00;14,00;14,00;25,00;2,00;14,00;4,00;16,00;7,00
2020-08-02;61,00;12,00;13,00;14,00;1,00;15,00;2,00;14,00;6,00
