Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;6,00;40,80;28,80;6,00;0,00;0,00;6,00;6,00;12,00;6,00;99,00;129,00;0,00;0,00;6,00;96,00;24,00;6,00;130,50;0,00;18,00
2019-01-13;23,00;33,35;27,60;0,00;5,75;29,00;0,00;6,00;6,00;6,57;124,86;131,43;0,00;0,00;5,75;92,00;23,00;0,00;67,08;15,33;23,00
2019-01-20;18,00;46,80;46,80;12,00;6,00;18,00;0,00;0,00;24,00;0,00;118,80;108,00;0,00;0,00;6,00;132,00;6,00;6,00;64,50;0,00;6,00
2019-01-27;53,00;28,91;18,07;12,05;0,00;29,00;0,00;0,00;6,00;7,07;159,00;134,27;0,00;0,00;11,78;70,67;17,67;6,06;89,34;6,06;18,17
2019-02-03;65,00;30,09;18,06;6,02;0,00;6,00;0,00;0,00;6,00;25,28;46,94;108,33;0,00;0,00;5,91;88,64;0,00;0,00;98,33;0,00;31,67
2019-02-10;30,00;42,00;24,00;6,00;0,00;18,00;0,00;6,00;0,00;10,00;136,67;143,33;0,00;0,00;0,00;99,00;24,00;0,00;99,38;7,50;22,50
2019-02-17;18,00;55,20;30,00;6,00;6,00;24,00;0,00;0,00;30,00;10,80;129,60;122,40;0,00;0,00;12,00;117,00;12,00;0,00;61,50;0,00;12,00
2019-02-24;37,00;56,10;11,94;0,00;0,00;37,00;0,00;0,00;0,00;7,40;199,80;148,00;7,40;0,00;5,69;108,15;11,38;0,00;48,84;0,00;5,92
2019-03-03;48,00;36,00;36,00;0,00;6,00;36,00;0,00;0,00;0,00;18,46;180,92;110,77;0,00;0,00;6,00;87,00;18,00;0,00;54,86;0,00;0,00
2019-03-10;12,00;54,00;18,00;6,00;0,00;24,00;0,00;12,00;0,00;12,00;228,00;136,00;0,00;6,00;0,00;84,00;30,00;12,00;72,00;0,00;6,00
2019-03-17;49,00;43,02;54,98;0,00;0,00;19,00;0,00;0,00;12,00;7,00;115,50;164,50;0,00;0,00;0,00;103,76;60,53;6,76;91,24;6,76;13,52
2019-03-24;61,00;66,98;29,90;0,00;0,00;37,00;0,00;0,00;6,00;7,18;215,29;118,41;0,00;0,00;0,00;101,67;61,00;6,10;30,50;6,10;18,30
2019-03-31;18,00;31,20;37,20;12,00;0,00;25,00;0,00;6,00;6,00;10,80;151,20;129,60;0,00;0,00;0,00;108,00;30,00;0,00;43,50;0,00;6,00
2019-04-07;43,00;60,92;5,97;5,97;5,97;12,00;0,00;6,00;6,00;17,92;218,58;172,00;0,00;0,00;0,00;88,87;11,47;0,00;87,79;7,17;21,50
2019-04-14;60,00;73,20;13,20;7,20;0,00;27,00;0,00;0,00;0,00;21,18;229,41;112,94;7,06;0,00;0,00;114,00;21,00;0,00;61,54;0,00;0,00
2019-04-21;65,00;58,98;13,24;13,24;6,02;33,00;0,00;6,00;13,00;0,00;198,61;184,17;0,00;0,00;5,91;112,27;26,59;6,05;98,26;12,09;25,70
2019-04-28;49,00;42,88;18,38;18,38;12,25;37,00;0,00;0,00;6,00;7,00;168,00;143,50;0,00;0,00;0,00;119,44;6,13;0,00;71,75;7,00;49,00
2019-05-05;71,00;71,00;29,58;11,83;5,92;36,00;0,00;12,00;12,00;10,65;159,75;195,25;0,00;0,00;0,00;109,46;11,83;0,00;99,07;31,37;44,58
2019-05-12;43,00;43,00;11,94;17,92;0,00;55,00;6,00;12,00;18,00;7,17;100,33;207,83;0,00;0,00;5,73;120,40;17,20;0,00;69,11;12,29;18,43
2019-05-19;60,00;36,00;30,00;6,00;6,00;18,00;0,00;6,00;18,00;7,06;187,06;172,94;0,00;0,00;0,00;99,00;24,00;6,00;54,00;18,00;30,00
2019-05-26;50,00;36,90;5,95;0,00;5,95;19,00;0,00;13,00;13,00;14,29;253,57;100,00;0,00;0,00;5,88;176,47;50,00;0,00;113,64;0,00;37,88
2019-06-02;54,00;30,00;54,00;0,00;6,00;60,00;0,00;0,00;12,00;7,20;219,60;212,40;7,20;0,00;6,00;135,00;36,00;6,75;60,75;38,81;72,56
2019-06-09;93,00;118,36;18,12;18,12;12,08;31,00;0,00;0,00;6,00;7,15;268,27;178,85;10,73;6,00;0,00;189,00;24,00;6,53;122,37;19,58;32,63
2019-06-16;62,00;81,08;25,04;0,00;0,00;31,00;13,00;6,00;6,00;6,89;196,33;144,67;0,00;0,00;0,00;227,33;11,81;6,05;120,98;0,00;24,20
2019-06-23;68,00;56,07;42,95;5,96;11,93;50,00;0,00;6,00;0,00;17,89;118,11;261,26;0,00;0,00;11,83;156,70;23,65;24,18;125,42;6,04;37,78
2019-06-30;55,00;60,98;47,83;5,98;17,93;18,00;0,00;0,00;24,00;7,33;220,00;150,33;7,33;0,00;0,00;167,89;28,95;6,11;87,08;6,11;12,22
2019-07-07;55,00;66,96;31,09;17,93;0,00;31,00;0,00;0,00;18,00;6,88;250,94;147,81;6,88;0,00;0,00;231,58;28,95;0,00;92,16;29,73;35,68
2019-07-14;70,00;63,97;44,66;0,00;0,00;51,00;0,00;0,00;19,00;31,50;157,50;143,50;14,00;0,00;17,50;291,67;11,67;0,00;106,67;41,67;21,67
2019-07-21;100,00;120,48;46,99;13,25;13,25;33,00;0,00;7,00;0,00;7,14;167,86;128,57;7,14;0,00;0,00;167,65;14,71;13,64;54,55;19,70;13,64
2019-07-28;51,00;43,88;43,88;18,98;13,05;45,00;6,00;6,00;13,00;0,00;244,07;112,93;0,00;6,00;0,00;132,00;45,00;0,00;148,50;12,00;37,50
2019-08-04;52,00;52,00;32,65;6,05;0,00;46,00;0,00;0,00;7,00;24,27;280,80;183,73;6,93;0,00;5,78;210,89;52,00;6,12;107,06;13,76;32,12
2019-08-11;74,00;62,06;5,97;5,97;0,00;50,00;0,00;12,00;25,00;7,05;352,38;172,67;0,00;0,00;0,00;145,04;23,68;6,04;107,22;0,00;49,84
2019-08-18;19,00;87,88;38,00;13,06;5,94;44,00;0,00;6,00;19,00;0,00;307,80;171,00;7,60;6,33;0,00;123,50;12,67;0,00;99,38;30,69;42,38
2019-08-25;50,00;69,51;25,61;6,10;0,00;44,00;0,00;6,00;12,00;0,00;214,29;157,14;7,14;0,00;0,00;129,41;32,35;0,00;75,76;18,18;56,06
2019-09-01;36,00;60,00;66,00;12,00;6,00;48,00;0,00;0,00;18,00;18,00;223,20;126,00;0,00;0,00;6,00;141,00;24,00;0,00;150,00;6,00;30,00
2019-09-08;55,00;86,09;49,02;0,00;5,98;43,00;6,00;6,00;18,00;0,00;106,56;144,38;10,31;5,79;0,00;72,37;23,16;0,00;72,84;0,00;17,84
2019-09-15;19,00;51,93;6,33;0,00;0,00;31,00;0,00;12,00;6,00;0,00;224,20;133,00;0,00;6,33;0,00;101,33;31,67;6,33;64,92;6,33;19,00
2019-09-22;65,00;48,15;30,09;0,00;18,06;24,00;0,00;6,00;12,00;7,22;195,00;126,39;7,22;0,00;0,00;112,27;11,82;0,00;42,33;12,09;12,09
2019-09-29;18,00;36,00;24,00;6,00;0,00;24,00;0,00;12,00;12,00;7,20;277,20;122,40;7,20;0,00;6,00;147,00;48,00;0,00;85,50;0,00;18,00
2019-10-06;42,00;54,00;6,00;0,00;0,00;18,00;0,00;6,00;0,00;0,00;192,50;129,50;0,00;0,00;0,00;141,00;0,00;0,00;122,89;24,89;24,89
