Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;38,00;43,00;36,00;31,00;9,00;5,85;8,77;14,62;23,38
2019-01-13;45,00;36,00;21,00;24,00;16,00;2,81;5,63;16,88;14,06
2019-01-20;36,00;37,00;33,00;22,00;14,00;5,14;5,14;23,14;20,57
2019-01-27;40,00;49,00;30,00;18,00;18,00;5,71;5,71;17,14;14,29
2019-02-03;26,00;13,00;35,00;31,00;9,00;10,40;0,00;13,00;260,00
2019-02-10;50,00;10,00;32,00;19,00;7,00;5,56;5,56;8,33;19,44
2019-02-17;46,00;15,00;22,00;18,00;10,00;8,12;2,71;13,53;13,53
2019-02-24;31,00;18,00;31,00;18,00;9,00;2,82;8,45;14,09;5,64
2019-03-03;38,00;16,00;34,00;22,00;11,00;5,43;8,14;10,86;16,29
2019-03-10;29,00;9,00;20,00;36,00;8,00;2,90;5,80;11,60;20,30
2019-03-17;29,00;6,00;24,00;34,00;15,00;5,27;5,27;15,82;29,00
2019-03-24;54,00;27,00;20,00;12,00;37,00;5,40;10,80;10,80;16,20
2019-03-31;23,00;17,00;17,00;21,00;23,00;2,56;2,56;10,22;12,78
2019-04-07;24,00;6,00;15,00;16,00;12,00;2,67;5,33;5,33;10,67
2019-04-14;25,00;18,00;11,00;17,00;14,00;7,50;2,50;7,50;7,50
2019-04-21;70,00;13,00;21,00;26,00;7,00;5,83;11,67;14,58;14,58
2019-04-28;31,00;12,00;27,00;27,00;14,00;2,58;7,75;2,58;15,50
2019-05-05;28,00;24,00;6,00;24,00;10,00;8,40;2,80;8,40;16,80
2019-05-12;30,00;60,00;7,00;26,00;13,00;0,00;5,45;2,73;10,91
2019-05-19;60,00;100,00;23,00;22,00;13,00;2,73;5,45;10,91;21,82
2019-05-26;30,00;22,00;16,00;21,00;8,00;2,73;2,73;5,45;13,64
2019-06-02;35,00;29,00;15,00;30,00;3,00;8,08;2,69;13,46;18,85
2019-06-09;49,00;19,00;12,00;23,00;6,00;5,44;2,72;8,17;16,33
2019-06-16;46,00;12,00;17,00;31,00;6,00;2,71;5,41;10,82;18,94
2019-06-23;48,00;16,00;17,00;32,00;6,00;2,82;5,65;11,29;84,71
2019-06-30;68,00;17,00;12,00;28,00;15,00;2,72;10,88;10,88;13,60
2019-07-07;52,00;16,00;22,00;28,00;13,00;5,47;2,74;10,95;13,68
2019-07-14;20,00;20,00;15,00;35,00;3,00;2,86;5,71;11,43;14,29
2019-07-21;66,00;19,00;23,00;27,00;11,00;5,50;2,75;11,00;16,50
2019-07-28;78,00;23,00;16,00;21,00;8,00;2,79;2,79;8,36;27,86
2019-08-04;90,00;8,00;18,00;29,00;7,00;2,81;5,63;14,06;90,00
2019-08-11;84,00;42,00;38,00;40,00;5,00;2,71;5,42;16,26;24,39
2019-08-18;73,00;21,00;25,00;38,00;6,00;2,70;5,41;8,11;81,11
2019-08-25;36,00;23,00;9,00;25,00;9,00;4,80;2,40;9,60;21,60
2019-09-01;46,00;37,00;22,00;35,00;7,00;2,71;10,82;18,94;13,53
2019-09-08;46,00;17,00;23,00;23,00;6,00;5,41;5,41;10,82;18,94
2019-09-15;31,00;16,00;23,00;30,00;14,00;2,58;5,17;10,33;10,33
2019-09-22;31,00;16,00;13,00;31,00;10,00;0,00;5,64;14,09;22,55
2019-09-29;33,00;13,00;17,00;31,00;11,00;0,00;5,50;16,50;16,50
2019-10-06;38,00;19,00;16,00;26,00;12,00;2,71;2,71;8,14;29,86
2019-10-13;35,00;19,00;12,00;29,00;23,00;2,69;5,38;8,08;16,15
2019-10-20;21,00;14,00;15,00;20,00;4,00;7,88;5,25;18,38;21,00
2019-10-27;24,00;22,00;22,00;18,00;10,00;5,33;5,33;8,00;13,33
2019-11-03;21,00;25,00;24,00;53,00;7,00;3,00;9,00;6,00;30,00
2019-11-10;29,00;31,00;19,00;24,00;10,00;2,64;5,27;10,55;15,82
2019-11-17;30,00;25,00;21,00;19,00;4,00;1,36;1,36;5,45;16,36
2019-11-24;26,00;14,00;20,00;22,00;9,00;2,89;0,00;11,56;11,56
2019-12-01;18,00;17,00;16,00;24,00;10,00;3,00;6,00;18,00;15,00
2019-12-08;20,00;12,00;11,00;30,00;10,00;2,86;5,71;17,14;25,71
2019-12-15;32,00;26,00;17,00;31,00;6,00;0,00;5,33;24,00;10,67
2019-12-22;29,00;33,00;17,00;35,00;18,00;2,90;2,90;20,30;20,30
2019-12-29;31,00;40,00;23,00;36,00;19,00;5,17;12,92;10,33;10,33
2020-01-05;29,00;20,00;23,00;23,00;14,00;8,70;5,80;20,30;11,60
2020-01-12;41,00;35,00;22,00;25,00;9,00;2,73;5,47;16,40;16,40
2020-01-19;31,00;25,00;19,00;35,00;3,00;5,64;2,82;19,73;11,27
2020-01-26;28,00;32,00;17,00;13,00;13,00;2,80;8,40;11,20;11,20
2020-02-02;16,00;17,00;21,00;31,00;9,00;1,60;9,60;16,00;252,80
2020-02-09;24,00;15,00;13,00;31,00;8,00;2,67;5,33;8,00;21,33
2020-02-16;31,00;23,00;12,00;54,00;11,00;2,58;5,17;10,33;10,33
2020-02-23;27,00;17,00;14,00;20,00;9,00;2,70;5,40;10,80;13,50
2020-03-01;19,00;24,00;7,00;37,00;10,00;2,71;2,71;13,57;10,86
2020-03-08;21,00;20,00;13,00;19,00;7,00;3,00;3,00;9,00;12,00
2020-03-15;28,00;14,00;10,00;15,00;17,00;2,80;8,40;11,20;8,40
2020-03-22;22,00;7,00;2,00;12,00;10,00;2,44;4,89;2,44;12,22
2020-03-29;32,00;1,00;5,00;20,00;8,00;1,33;8,00;8,00;13,33
2020-04-05;37,00;4,00;7,00;15,00;13,00;0,00;2,85;2,85;11,38
2020-04-12;26,00;10,00;5,00;15,00;15,00;0,00;2,89;5,78;5,78
2020-04-19;34,00;7,00;6,00;15,00;7,00;2,62;2,62;5,23;7,85
2020-04-26;36,00;6,00;5,00;12,00;12,00;5,54;5,54;5,54;8,31
2020-05-03;29,00;7,00;5,00;18,00;12,00;0,00;5,27;7,91;10,55
2020-05-10;32,00;10,00;5,00;14,00;18,00;7,38;7,38;2,46;7,38
2020-05-17;16,00;5,00;10,00;21,00;21,00;2,67;2,67;8,00;8,00
2020-05-24;21,00;5,00;6,00;20,00;16,00;0,00;2,63;7,88;21,00
2020-05-31;37,00;13,00;5,00;23,00;15,00;0,00;2,85;2,85;28,46
2020-06-07;36,00;4,00;2,00;11,00;7,00;2,57;5,14;5,14;41,14
2020-06-14;47,00;7,00;10,00;22,00;14,00;2,76;0,00;2,76;24,88
2020-06-21;48,00;7,00;5,00;19,00;8,00;3,00;3,00;1,50;15,00
2020-06-28;31,00;3,00;4,00;34,00;12,00;1,41;2,82;2,82;19,73
2020-07-05;34,00;8,00;3,00;14,00;5,00;2,83;1,42;2,83;8,50
2020-07-12;26,00;3,00;5,00;16,00;7,00;2,89;2,89;2,89;28,89
2020-07-19;44,00;4,00;8,00;21,00;6,00;0,00;2,75;8,25;5,50
2020-07-26;39,00;7,00;6,00;23,00;9,00;6,00;3,00;9,00;15,00
2020-08-02;43,00;1,00;13,00;13,00;3,00;2,87;5,73;5,73;17,20
2020-08-09;57,00;6,00;12,00;20,00;11,00;5,70;5,70;5,70;11,40
2020-08-16;48,00;11,00;18,00;30,00;4,00;2,82;2,82;2,82;8,47
2020-08-23;35,00;6,00;11,00;18,00;8,00;5,38;0,00;10,77;86,15
2020-08-30;29,00;7,00;5,00;45,00;17,00;2,64;0,00;2,64;10,55
2020-09-06;31,00;12,00;0,00;22,00;8,00;0,00;2,82;5,64;11,27
2020-09-13;13,00;5,00;4,00;19,00;42,00;1,30;2,60;2,60;7,80
2020-09-20;16,00;4,00;5,00;12,00;8,00;5,33;8,00;2,67;5,33
2020-09-27;11,00;4,00;3,00;20,00;4,00;2,75;2,75;2,75;8,25
