Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-01-06;56,00;14,00;7,00;12,00;3,00;3,00;10,00;7,00;2,00;1,00;2,00;1,00;1,00;0,00;0,50;1,00;1,00;0,00;0,00;0,50;0,00
2019-01-13;61,00;11,00;6,00;13,00;2,00;4,00;11,00;5,00;1,00;0,50;2,00;0,50;0,50;0,00;0,00;0,50;0,00;0,00;0,50;1,00;0,50
2019-01-20;56,00;11,00;6,00;11,00;1,00;2,00;12,00;9,00;5,00;0,00;1,00;0,00;0,00;0,00;0,50;1,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;51,00;10,00;3,00;8,00;2,00;3,00;7,00;8,00;2,00;0,50;1,00;1,00;1,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,50
2019-02-03;53,00;13,00;6,00;6,00;1,00;1,00;6,00;9,00;2,00;0,00;1,00;2,00;1,00;0,00;0,50;1,00;1,00;0,00;0,00;0,00;0,00
2019-02-10;52,00;10,00;5,00;7,00;1,00;1,00;11,00;8,00;3,00;0,00;1,00;1,00;0,00;0,00;0,50;0,50;0,00;1,00;0,50;0,00;0,50
2019-02-17;56,00;15,00;7,00;11,00;2,00;4,00;11,00;7,00;2,00;0,00;0,00;1,00;0,50;0,50;0,00;0,50;1,00;0,50;0,00;0,00;1,00
2019-02-24;56,00;13,00;6,00;10,00;2,00;1,00;10,00;4,00;1,00;0,50;1,00;1,00;1,00;0,50;1,00;1,00;0,00;0,00;0,00;0,50;0,00
2019-03-03;58,00;13,00;5,00;9,00;4,00;3,00;12,00;8,00;2,00;0,50;0,50;1,00;0,00;0,50;0,00;1,00;1,00;0,00;1,00;0,00;0,00
2019-03-10;68,00;15,00;6,00;10,00;1,00;2,00;13,00;6,00;0,50;0,50;1,00;1,00;0,50;0,50;0,50;0,50;0,50;0,00;0,50;0,50;0,00
2019-03-17;60,00;13,00;7,00;11,00;1,00;2,00;8,00;9,00;2,00;0,50;1,00;2,00;1,00;1,00;0,50;0,50;1,00;0,00;0,00;0,00;0,00
2019-03-24;57,00;11,00;6,00;9,00;2,00;3,00;15,00;12,00;1,00;0,00;2,00;1,00;0,00;0,00;0,00;1,00;0,50;0,00;0,00;0,00;0,50
