Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;35,00;87,50;87,50;45,00;90,00;81,67;81,67;39,38;49,58;32,00;17,00;28,00;21,00;10,00;14,00;14,00;11,00;7,00;0,00;7,00;21,00;14,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;46,00;102,22;63,89;58,78;46,00;75,68;60,84;43,03;40,06;53,00;45,00;31,00;17,00;14,00;10,00;28,00;36,00;7,00;14,00;11,00;7,00;3,00;3,00;3,00;3,00;0,00;0,00;0,00
2019-01-20;45,00;80,00;65,00;62,50;60,00;76,94;58,06;49,35;45,00;35,00;27,00;31,00;17,00;3,00;44,00;7,00;17,00;3,00;17,00;14,00;10,00;10,00;10,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;65,00;57,50;82,50;62,50;50,00;107,84;76,82;84,20;41,36;24,00;24,00;24,00;30,00;17,00;14,00;10,00;14,00;7,00;21,00;20,00;24,00;3,00;7,00;3,00;0,00;0,00;0,00;0,00
2019-02-03;52,00;84,19;59,43;49,52;34,67;56,33;39,00;21,67;14,44;28,00;42,00;28,00;14,00;17,00;21,00;17,00;18,00;14,00;11,00;7,00;10,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-02-10;18,00;59,14;46,29;66,86;36,00;30,00;43,50;18,00;33,00;25,00;28,00;24,00;18,00;3,00;11,00;7,00;7,00;4,00;14,00;4,00;7,00;0,00;4,00;0,00;0,00;0,00;3,00;0,00
2019-02-17;50,00;65,00;87,50;50,00;27,50;40,00;42,86;18,57;18,57;15,00;11,00;29,00;14,00;18,00;14,00;36,00;26,00;4,00;18,00;7,00;7,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00
2019-02-24;67,00;104,22;101,74;69,48;69,48;99,04;56,80;34,96;29,13;39,00;24,00;42,00;24,00;28,00;17,00;28,00;28,00;18,00;28,00;18,00;21,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;78,00;130,84;173,61;83,03;60,39;65,00;56,33;39,00;10,11;25,00;28,00;32,00;14,00;14,00;21,00;29,00;14,00;14,00;22,00;7,00;4,00;14,00;11,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;28,00;50,91;165,45;50,91;53,45;64,84;50,11;14,74;17,68;4,00;25,00;17,00;24,00;7,00;14,00;7,00;29,00;11,00;25,00;7,00;0,00;14,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-03-17;36,00;66,86;48,86;25,71;51,43;25,92;57,60;14,40;25,92;4,00;11,00;18,00;11,00;11,00;7,00;11,00;18,00;4,00;7,00;11,00;18,00;4,00;7,00;0,00;0,00;0,00;7,00;0,00
