Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;56,00;203,00;87,50;175,00;0,00;13,00;9,00;17,00;17,00
2019-01-13;47,00;167,86;70,50;151,07;6,71;4,00;21,00;30,00;21,00
2019-01-20;51,00;108,80;57,80;132,60;3,40;8,00;4,00;8,00;8,00
2019-01-27;29,00;105,13;39,88;123,25;3,63;8,00;12,00;21,00;8,00
2019-02-03;43,00;146,92;46,58;107,50;14,33;0,00;4,00;25,00;4,00
2019-02-10;47,00;137,64;63,79;87,29;0,00;13,00;17,00;9,00;4,00
2019-02-17;22,00;84,33;84,33;117,33;3,67;9,00;9,00;26,00;4,00
2019-02-24;30,00;83,33;53,33;90,00;6,67;4,00;9,00;17,00;13,00
2019-03-03;35,00;80,50;84,00;119,00;0,00;13,00;9,00;13,00;9,00
2019-03-10;30,00;113,33;66,67;116,67;0,00;9,00;21,00;9,00;9,00
2019-03-17;35,00;129,50;49,00;108,50;14,00;13,00;13,00;18,00;13,00
2019-03-24;27,00;121,50;43,88;155,25;10,13;13,00;18,00;9,00;4,00
2019-03-31;17,00;102,00;57,80;149,60;0,00;4,00;26,00;13,00;4,00
2019-04-07;14,00;84,00;38,50;108,50;0,00;9,00;9,00;14,00;5,00
2019-04-14;38,00;107,09;62,18;117,45;3,45;9,00;28,00;14,00;9,00
2019-04-21;23,00;72,29;26,29;118,29;0,00;5,00;14,00;5,00;0,00
2019-04-28;29,00;65,25;68,88;97,88;3,63;8,00;58,00;13,00;13,00
2019-05-05;37,00;53,82;47,09;74,00;3,36;4,00;0,00;8,00;16,00
2019-05-12;17,00;85,00;17,00;102,00;3,40;0,00;30,00;4,00;9,00
2019-05-19;42,00;59,50;28,00;175,00;3,50;25,00;25,00;8,00;4,00
2019-05-26;25,00;67,86;35,71;96,43;3,57;4,00;17,00;8,00;0,00
2019-06-02;24,00;72,00;41,14;96,00;6,86;4,00;8,00;0,00;4,00
2019-06-09;29,00;90,63;25,38;112,38;3,63;24,00;8,00;4,00;12,00
2019-06-16;34,00;68,00;57,80;139,40;0,00;4,00;8,00;8,00;21,00
2019-06-23;27,00;74,25;33,75;124,88;0,00;4,00;45,00;4,00;22,00
2019-06-30;50,00;56,67;36,67;143,33;0,00;5,00;18,00;5,00;14,00
2019-07-07;31,00;106,78;20,67;93,00;0,00;9,00;9,00;9,00;13,00
2019-07-14;47,00;147,71;80,57;151,07;10,07;19,00;9,00;0,00;9,00
2019-07-21;44,00;128,62;81,23;142,15;0,00;0,00;15,00;10,00;10,00
2019-07-28;28,00;108,50;66,50;87,50;3,50;5,00;9,00;19,00;19,00
2019-08-04;14,00;77,00;80,50;108,50;3,50;5,00;14,00;19,00;23,00
2019-08-11;31,00;117,11;44,78;158,44;0,00;0,00;18,00;4,00;0,00
2019-08-18;68,00;105,40;54,40;108,80;3,40;0,00;18,00;5,00;9,00
2019-08-25;48,00;120,00;82,29;109,71;3,43;4,00;13,00;22,00;0,00
2019-09-01;21,00;73,50;56,00;112,00;3,50;9,00;4,00;17,00;9,00
2019-09-08;100,00;86,21;51,72;137,93;0,00;0,00;13,00;0,00;9,00
2019-09-15;42,00;91,00;70,00;168,00;0,00;0,00;4,00;17,00;8,00
2019-09-22;29,00;108,75;61,63;126,88;3,63;4,00;16,00;4,00;8,00
2019-09-29;33,00;73,33;80,67;121,00;0,00;4,00;16,00;4,00;0,00
2019-10-06;36,00;86,40;43,20;158,40;3,60;4,00;28,00;4,00;8,00
2019-10-13;41,00;105,92;44,42;112,75;13,67;4,00;8,00;8,00;8,00
2019-10-20;49,00;154,00;84,00;150,50;3,50;0,00;74,00;20,00;16,00
2019-10-27;21,00;98,00;59,50;122,50;0,00;4,00;21,00;4,00;0,00
2019-11-03;32,00;106,67;96,00;145,78;3,56;4,00;24,00;12,00;4,00
2019-11-10;0,00;40,00;19,00;37,00;0,00;0,00;28,00;20,00;8,00
2019-11-17;12,00;141,00;63,00;96,00;6,00;8,00;49,00;16,00;4,00
2019-11-24;35,00;115,50;77,00;129,50;0,00;12,00;8,00;19,00;0,00
2019-12-01;28,00;171,50;77,00;136,50;14,00;8,00;16,00;4,00;0,00
2019-12-08;55,00;137,50;92,81;130,63;0,00;8,00;31,00;12,00;4,00
2019-12-15;63,00;199,50;87,50;119,00;0,00;8,00;16,00;8,00;12,00
2019-12-22;56,00;164,50;84,00;122,50;0,00;9,00;4,00;13,00;4,00
2019-12-29;56,00;185,50;77,00;122,50;7,00;9,00;17,00;9,00;13,00
2020-01-05;42,00;171,50;157,50;129,50;7,00;11,00;15,00;19,00;0,00
2020-01-12;37,00;195,09;117,73;121,09;3,36;4,00;15,00;18,00;0,00
2020-01-19;23,00;154,43;82,14;124,86;3,29;8,00;15,00;11,00;8,00
2020-01-26;23,00;144,57;75,57;101,86;6,57;8,00;27,00;11,00;0,00
2020-02-02;65,00;167,63;82,11;95,79;0,00;0,00;11,00;15,00;4,00
2020-02-09;34,00;210,80;95,20;136,00;3,40;4,00;15,00;4,00;4,00
2020-02-16;42,00;157,50;98,00;164,50;7,00;0,00;11,00;4,00;8,00
2020-02-23;42,00;171,50;56,00;140,00;0,00;4,00;8,00;4,00;0,00
2020-03-01;30,00;170,00;103,33;100,00;0,00;7,00;11,00;15,00;18,00
2020-03-08;33,00;146,67;73,33;179,67;3,67;4,00;11,00;0,00;4,00
2020-03-15;15,00;116,25;56,25;191,25;0,00;4,00;15,00;11,00;15,00
2020-03-22;28,00;80,50;35,00;112,00;3,50;4,00;18,00;4,00;4,00
2020-03-29;35,00;45,50;49,00;101,50;0,00;7,00;31,00;0,00;0,00
2020-04-05;55,00;89,38;34,38;110,00;0,00;0,00;33,00;15,00;0,00
2020-04-12;32,00;53,33;46,22;160,00;0,00;4,00;14,00;11,00;7,00
2020-04-19;21,00;63,00;28,00;129,50;0,00;7,00;34,00;10,00;7,00
2020-04-26;34,00;61,20;27,20;85,00;0,00;0,00;20,00;7,00;10,00
2020-05-03;17,00;57,80;13,60;105,40;6,80;10,00;58,00;7,00;3,00
2020-05-10;41,00;54,67;20,50;105,92;0,00;7,00;13,00;0,00;3,00
2020-05-17;35,00;28,00;14,00;87,50;3,50;11,00;18,00;7,00;4,00
2020-05-24;39,00;63,82;46,09;88,64;3,55;0,00;31,00;0,00;7,00
2020-05-31;26,00;68,25;29,25;84,50;0,00;3,00;10,00;3,00;10,00
2020-06-07;26,00;55,25;35,75;58,50;6,50;0,00;10,00;0,00;10,00
