Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;36,00;148,50;49,50;40,50;13,50;30,19;20,90;11,61;41,81;13,50;39,00;43,50;27,00;12,00;12,00;6,00;0,00;6,00;3,00;6,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;49,00;93,10;49,00;58,80;39,20;27,49;25,10;25,10;25,10;2,72;29,94;42,19;21,78;12,00;9,00;3,00;15,00;9,00;6,00;12,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;55,00;82,50;59,58;32,08;9,17;17,55;29,26;23,40;23,40;2,68;22,80;40,24;20,12;6,00;32,00;3,00;6,00;15,00;9,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;26,00;78,00;36,40;57,20;36,40;29,55;43,73;35,45;17,73;8,21;31,47;26,00;15,05;14,00;9,00;3,00;6,00;12,00;12,00;6,00;3,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-02-03;24,00;67,20;52,80;43,20;14,40;18,00;18,00;15,60;18,00;2,67;12,00;26,67;5,33;6,00;9,00;3,00;3,00;3,00;15,00;6,00;6,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;33,00;80,14;28,29;37,71;9,43;15,32;17,68;11,79;30,64;0,00;30,25;24,75;9,63;12,00;15,00;0,00;6,00;9,00;6,00;6,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;37,00;92,50;46,25;46,25;37,00;25,06;25,06;9,55;15,52;5,48;12,33;39,74;9,59;12,00;3,00;0,00;3,00;6,00;12,00;6,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2019-02-24;36,00;67,50;72,00;49,50;27,00;38,32;26,71;26,71;15,10;2,67;9,33;26,67;5,33;12,00;6,00;0,00;3,00;3,00;9,00;9,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;27,00;85,50;54,00;49,50;27,00;36,39;23,48;9,39;9,39;9,45;12,15;17,55;9,45;6,00;6,00;0,00;3,00;9,00;12,00;0,00;0,00;0,00;9,00;9,00;0,00;0,00;0,00;0,00
2019-03-10;18,00;58,50;85,50;31,50;27,00;12,00;18,00;24,00;24,00;0,00;20,77;20,77;5,54;3,00;12,00;0,00;6,00;0,00;9,00;3,00;6,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
