Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;56,00;487,20;16,80;5,60;16,80;14,00;24,00;9,00;19,00;5,00;10,00;6,00;2,00
2019-01-13;61,00;438,09;11,09;11,09;16,64;19,00;22,00;12,00;17,00;9,00;6,00;4,00;2,00
2019-01-20;56,00;414,40;11,20;11,20;16,80;13,00;24,00;11,00;16,00;5,00;17,00;3,00;1,00
2019-01-27;51,00;396,67;17,00;11,33;22,67;17,00;24,00;7,00;13,00;7,00;8,00;4,00;2,00
2019-02-03;53,00;386,90;10,60;5,30;15,90;15,00;25,00;12,00;15,00;9,00;12,00;4,00;2,00
2019-02-10;52,00;379,60;10,40;5,20;15,60;19,00;23,00;7,00;16,00;8,00;9,00;4,00;3,00
2019-02-17;56,00;408,80;11,20;5,60;11,20;17,00;24,00;10,00;19,00;6,00;8,00;6,00;1,00
2019-02-24;56,00;392,00;5,60;5,60;16,80;16,00;24,00;9,00;15,00;7,00;10,00;5,00;2,00
2019-03-03;58,00;379,64;15,82;10,55;15,82;24,00;27,00;9,00;18,00;9,00;12,00;5,00;1,00
2019-03-10;68,00;376,62;10,46;15,69;15,69;19,00;25,00;7,00;15,00;6,00;9,00;2,00;2,00
2019-03-17;60,00;392,73;10,91;5,45;16,36;20,00;25,00;6,00;12,00;8,00;6,00;3,00;2,00
2019-03-24;57,00;331,64;10,36;10,36;15,55;17,00;25,00;10,00;15,00;6,00;6,00;6,00;1,00
2019-03-31;73,00;353,77;11,23;11,23;22,46;16,00;32,00;11,00;15,00;10,00;10,00;5,00;0,50
2019-04-07;81,00;421,20;10,80;10,80;21,60;24,00;22,00;12,00;18,00;12,00;14,00;3,00;2,00
2019-04-14;69,00;419,31;10,62;10,62;15,92;18,00;27,00;9,00;19,00;9,00;10,00;3,00;3,00
2019-04-21;73,00;333,71;10,43;10,43;15,64;22,00;24,00;11,00;16,00;10,00;7,00;6,00;1,00
2019-04-28;67,00;340,58;11,17;11,17;16,75;22,00;25,00;14,00;15,00;7,00;8,00;6,00;1,00
2019-05-05;85,00;340,00;10,63;10,63;15,94;24,00;33,00;16,00;27,00;9,00;8,00;12,00;1,00
2019-05-12;86,00;349,38;10,75;10,75;21,50;20,00;25,00;12,00;17,00;8,00;10,00;5,00;1,00
2019-05-19;91,00;390,76;10,71;10,71;26,76;24,00;28,00;9,00;18,00;10,00;9,00;9,00;1,00
2019-05-26;78,00;406,71;11,14;11,14;22,29;27,00;28,00;11,00;15,00;7,00;14,00;7,00;3,00
2019-06-02;96,00;400,00;10,67;16,00;21,33;29,00;37,00;15,00;24,00;6,00;15,00;8,00;3,00
