Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;23,00;34,00;34,00;11,00;0,00;23,00;0,00;0,00;0,00;11,50;76,67;57,50;0,00;0,00;0,00;0,00;0,00;11,50;0,00;11,50;23,00
2019-01-13;69,00;57,00;34,00;0,00;0,00;0,00;22,50;0,00;34,50;0,00;80,50;92,00;0,00;0,00;0,00;56,82;0,00;0,00;56,76;11,13;0,00
2019-01-20;68,00;46,00;34,00;11,00;0,00;34,00;22,17;0,00;0,00;0,00;79,33;34,00;11,33;0,00;10,88;34,00;10,88;11,15;0,00;0,00;11,15
2019-01-27;34,00;34,00;0,00;0,00;0,00;92,73;0,00;0,00;10,82;11,33;162,44;52,89;0,00;0,00;0,00;23,12;0,00;0,00;68,00;0,00;11,33
2019-02-03;59,00;47,00;24,00;0,00;0,00;71,10;0,00;12,10;0,00;11,80;153,40;94,40;0,00;0,00;0,00;48,02;12,35;0,00;23,38;0,00;23,38
2019-02-10;36,00;36,00;24,00;12,00;0,00;72,00;0,00;12,00;12,00;0,00;96,00;96,00;0,00;0,00;0,00;36,00;0,00;0,00;36,00;0,00;12,38
2019-02-17;24,00;24,00;12,00;12,00;0,00;48,00;0,00;0,00;36,00;12,00;196,00;60,00;0,00;0,00;0,00;46,67;12,00;0,00;12,57;0,00;12,57
2019-02-24;35,00;47,00;0,00;12,00;0,00;94,35;12,17;0,00;12,17;0,00;163,33;58,33;0,00;0,00;0,00;45,77;0,00;0,00;0,00;0,00;0,00
2019-03-03;56,00;67,00;22,00;11,00;0,00;10,59;10,59;0,00;22,70;0,00;116,00;124,00;12,00;0,00;0,00;77,85;0,00;11,20;11,20;0,00;11,20
2019-03-10;45,00;57,00;34,00;34,00;0,00;69,00;0,00;12,00;12,00;11,25;142,50;86,25;0,00;0,00;0,00;45,00;22,50;0,00;10,98;0,00;0,00
2019-03-17;59,00;35,00;35,00;0,00;0,00;95,31;0,00;12,10;12,10;0,00;141,60;59,00;0,00;0,00;0,00;59,00;12,35;14,05;59,00;0,00;14,05
2019-03-24;0,00;0,00;23,00;23,00;0,00;47,00;0,00;16,00;8,00;0,00;21,00;27,00;0,00;0,00;9,00;43,00;9,00;0,00;10,00;0,00;10,00
2019-03-31;58,00;70,00;58,00;23,00;0,00;46,10;0,00;11,90;11,90;11,60;150,80;58,00;0,00;0,00;0,00;45,86;0,00;13,81;71,81;0,00;0,00
2019-04-07;44,00;77,00;66,00;22,00;11,00;54,27;0,00;10,27;44,00;0,00;184,00;136,00;12,00;10,67;0,00;54,67;10,67;11,00;53,90;0,00;22,00
2019-04-14;78,00;65,00;39,00;39,00;13,00;52,50;0,00;13,50;39,00;0,00;390,00;128,70;27,30;0,00;0,00;91,68;0,00;0,00;153,77;24,51;26,74
2019-04-21;64,00;90,00;26,00;38,00;0,00;50,60;13,40;13,40;25,30;28,00;200,00;120,00;0,00;0,00;0,00;51,74;12,26;15,30;79,30;0,00;15,30
