Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;22,00;517,00;5,50;11,00;22,00;33,00;35,00;9,00;30,00;4,40;13,20;4,40;1,10
2019-01-13;15,00;780,00;7,50;30,00;30,00;30,00;37,00;9,00;25,00;15,00;15,00;5,00;2,50
2019-01-20;18,00;774,00;9,00;18,00;36,00;23,00;37,00;10,00;32,00;13,50;18,00;2,25;0,00
2019-01-27;14,00;658,00;7,00;14,00;28,00;23,00;31,00;6,00;23,00;14,00;16,33;7,00;1,17
2019-02-03;13,00;650,00;6,50;26,00;26,00;30,00;27,00;5,00;25,00;8,67;17,33;2,17;1,08
2019-02-10;16,00;816,00;8,00;32,00;32,00;28,00;29,00;6,00;15,00;11,43;20,57;2,29;0,00
2019-02-17;16,00;832,00;8,00;32,00;176,00;30,00;31,00;5,00;33,00;11,43;27,43;4,57;0,00
2019-02-24;10,00;460,00;5,00;10,00;20,00;24,00;29,00;8,00;33,00;10,00;22,50;5,00;0,00
2019-03-03;16,00;752,00;8,00;32,00;32,00;29,00;32,00;7,00;30,00;11,43;20,57;4,57;2,29
2019-03-10;18,00;918,00;9,00;18,00;54,00;31,00;36,00;9,00;30,00;9,00;20,25;6,75;1,13
2019-03-17;23,00;632,50;5,75;23,00;23,00;26,00;30,00;3,00;23,00;11,50;25,30;6,90;2,30
2019-03-24;26,00;611,00;13,00;26,00;26,00;34,00;27,00;8,00;28,00;14,18;18,91;7,09;1,18
2019-03-31;35,00;501,67;5,83;23,33;23,33;34,00;57,00;14,00;31,00;11,67;25,67;2,33;2,33
2019-04-07;25,00;575,00;12,50;25,00;25,00;45,00;44,00;7,00;36,00;18,18;22,73;6,82;2,27
2019-04-14;36,00;1200,00;12,00;24,00;36,00;48,00;73,00;20,00;47,00;15,75;31,50;6,75;0,00
2019-04-21;30,00;660,00;7,50;30,00;30,00;37,00;67,00;15,00;41,00;16,15;23,08;6,92;0,00
2019-04-28;24,00;480,00;6,00;12,00;24,00;33,00;48,00;14,00;26,00;10,91;19,64;2,18;2,18
2019-05-05;26,00;650,00;6,50;13,00;26,00;34,00;55,00;13,00;24,00;14,18;33,09;9,45;2,36
2019-05-12;27,00;553,50;6,75;27,00;40,50;35,00;51,00;17,00;40,00;13,50;20,25;6,75;0,00
2019-05-19;29,00;594,50;7,25;14,50;58,00;42,00;54,00;16,00;32,00;11,15;29,00;4,46;2,23
2019-05-26;38,00;494,00;6,33;25,33;25,33;22,00;43,00;19,00;24,00;15,65;26,82;2,24;2,24
2019-06-02;34,00;498,67;5,67;45,33;22,67;38,00;64,00;14,00;52,00;22,67;27,20;9,07;2,27
2019-06-09;39,00;546,00;13,00;52,00;39,00;53,00;53,00;11,00;38,00;25,24;32,12;4,59;2,29
2019-06-16;33,00;495,00;11,00;33,00;33,00;38,00;62,00;18,00;40,00;9,43;30,64;11,79;1,18
2019-06-23;53,00;596,25;6,63;39,75;26,50;42,00;61,00;17,00;31,00;16,13;39,17;6,91;4,61
2019-06-30;38,00;570,00;6,33;38,00;50,67;42,00;70,00;16,00;38,00;22,35;31,29;6,71;2,24
2019-07-07;46,00;517,50;5,75;23,00;34,50;57,00;61,00;18,00;49,00;20,70;32,20;11,50;2,30
2019-07-14;45,00;596,25;11,25;22,50;33,75;55,00;74,00;31,00;52,00;15,75;40,50;6,75;1,13
2019-07-21;40,00;720,00;13,33;26,67;26,67;54,00;82,00;28,00;43,00;22,22;33,33;8,89;2,22
2019-07-28;49,00;710,50;12,25;24,50;36,75;49,00;90,00;25,00;63,00;21,00;32,67;9,33;4,67
2019-08-04;51,00;701,25;12,75;38,25;38,25;71,00;98,00;24,00;54,00;32,45;37,09;13,91;2,32
2019-08-11;47,00;669,75;11,75;23,50;35,25;65,00;92,00;23,00;66,00;38,05;44,76;15,67;0,00
2019-08-18;53,00;702,25;6,63;39,75;39,75;50,00;100,00;19,00;57,00;29,96;27,65;11,52;4,61
2019-08-25;33,00;550,00;11,00;33,00;33,00;62,00;73,00;11,00;38,00;15,40;33,00;6,60;2,20
2019-09-01;31,00;790,50;15,50;31,00;46,50;41,00;67,00;23,00;44,00;9,54;31,00;4,77;4,77
2019-09-08;35,00;536,67;11,67;35,00;23,33;52,00;57,00;13,00;35,00;16,33;23,33;4,67;2,33
2019-09-15;23,00;644,00;5,75;34,50;34,50;25,00;54,00;12,00;28,00;13,80;25,30;2,30;2,30
2019-09-22;38,00;671,33;6,33;38,00;25,33;35,00;53,00;14,00;32,00;11,18;24,59;4,47;2,24
2019-09-29;34,00;578,00;5,67;34,00;34,00;32,00;64,00;8,00;30,00;13,60;24,93;4,53;6,80
2019-10-06;25,00;600,00;12,50;37,50;37,50;34,00;52,00;9,00;42,00;15,91;27,27;4,55;2,27
2019-10-13;32,00;437,33;10,67;21,33;32,00;39,00;58,00;12,00;32,00;13,71;20,57;4,57;0,00
2019-10-20;17,00;816,00;17,00;34,00;34,00;25,00;48,00;16,00;36,00;12,75;27,63;4,25;0,00
2019-10-27;19,00;532,00;9,50;28,50;19,00;29,00;53,00;7,00;27,00;16,63;23,75;2,38;1,19
2019-11-03;21,00;493,50;5,25;31,50;21,00;27,00;50,00;13,00;30,00;16,33;25,67;4,67;1,17
2019-11-10;20,00;470,00;5,00;30,00;20,00;25,00;41,00;4,00;31,00;13,33;17,78;2,22;2,22
2019-11-17;14,00;644,00;14,00;42,00;28,00;18,00;60,00;8,00;33,00;16,33;18,67;2,33;2,33
2019-11-24;17,00;816,00;8,50;68,00;34,00;29,00;57,00;13,00;30,00;8,50;14,88;4,25;1,06
2019-12-01;23,00;563,50;5,75;34,50;23,00;30,00;63,00;7,00;42,00;9,20;18,40;6,90;2,30
2019-12-08;10,00;410,00;5,00;30,00;20,00;28,00;42,00;9,00;23,00;5,00;12,50;5,00;0,00
2019-12-15;18,00;702,00;9,00;36,00;18,00;24,00;44,00;9,00;26,00;9,00;13,50;2,25;2,25
2019-12-22;15,00;615,00;7,50;45,00;30,00;29,00;53,00;7,00;30,00;12,86;21,43;2,14;2,14
2019-12-29;17,00;748,00;8,50;34,00;34,00;38,00;63,00;9,00;45,00;14,57;21,86;2,43;2,43
2020-01-05;30,00;720,00;7,50;45,00;30,00;27,00;46,00;9,00;31,00;11,54;18,46;4,62;2,31
