Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;35,00;17,00;17,00;17,00;0,00;75,00;5,00;5,00;0,00;0,00;67,08;61,25;5,83;10,77;0,00;67,31;5,38;11,05;88,42;11,05;42,37
2019-01-13;52,00;58,00;17,00;35,00;0,00;46,97;11,74;0,00;5,03;24,47;70,35;76,47;12,24;5,47;5,47;82,11;5,47;179,31;52,00;17,93;5,38
2019-01-20;40,00;40,00;28,00;23,00;11,00;73,33;5,00;0,00;16,67;6,15;107,69;70,77;0,00;0,00;0,00;66,67;5,33;50,91;40,00;10,91;69,09
2019-01-27;34,00;11,00;17,00;23,00;0,00;68,00;17,00;0,00;11,90;0,00;105,09;80,36;6,18;5,67;0,00;59,50;28,33;16,11;134,21;0,00;23,26
2019-02-03;17,00;17,00;0,00;17,00;0,00;52,70;40,80;0,00;11,90;5,67;87,83;76,50;0,00;0,00;0,00;53,83;5,67;5,10;76,50;0,00;10,20
2019-02-10;29,00;23,00;0,00;18,00;0,00;83,59;23,88;5,12;5,12;11,60;95,70;66,70;0,00;0,00;0,00;79,09;23,73;23,56;94,25;0,00;5,44
2019-02-17;24,00;24,00;24,00;0,00;0,00;61,71;18,86;0,00;12,00;0,00;114,00;108,00;6,00;0,00;0,00;58,67;5,33;5,54;105,23;18,46;5,54
2019-02-24;29,00;29,00;0,00;23,00;6,00;23,88;23,88;0,00;0,00;11,60;78,30;84,10;5,80;5,27;5,27;73,82;10,55;10,88;70,69;0,00;18,13
2019-03-03;53,00;41,00;18,00;35,00;12,00;64,59;23,19;11,59;18,22;5,89;76,56;85,39;0,00;0,00;0,00;98,05;0,00;5,30;58,30;5,30;5,30
2019-03-10;41,00;41,00;6,00;12,00;0,00;17,08;52,96;5,13;11,96;11,71;67,36;73,21;5,86;0,00;0,00;46,47;0,00;0,00;69,52;5,35;23,17
2019-03-17;24,00;24,00;6,00;18,00;0,00;60,00;36,00;6,86;18,86;12,00;90,00;78,00;6,00;0,00;5,33;69,33;0,00;12,92;68,31;12,92;12,92
