Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;40,00;306,67;66,67;26,67;13,33;21,00;17,00;14,00;8,00;8,00;4,00;4,00;3,00
2019-01-13;33,00;363,00;99,00;33,00;33,00;26,00;30,00;16,00;11,00;3,00;9,00;9,00;3,00
2019-01-20;27,00;256,50;81,00;13,50;13,50;25,00;15,00;17,00;9,00;7,00;5,00;5,00;1,00
2019-01-27;22,00;462,00;110,00;44,00;44,00;31,00;16,00;5,00;8,00;12,00;5,00;4,00;0,00
2019-02-03;18,00;414,00;72,00;36,00;36,00;27,00;11,00;4,00;9,00;15,00;3,00;4,00;2,00
2019-02-10;29,00;333,50;58,00;29,00;14,50;34,00;15,00;4,00;13,00;18,00;12,00;11,00;1,00
2019-02-17;24,00;252,00;36,00;12,00;24,00;31,00;29,00;3,00;9,00;8,00;8,00;9,00;2,00
2019-02-24;30,00;345,00;60,00;15,00;30,00;33,00;18,00;1,00;11,00;11,00;8,00;7,00;3,00
2019-03-03;31,00;403,00;77,50;31,00;31,00;26,00;24,00;5,00;8,00;9,00;7,00;9,00;2,00
2019-03-10;25,00;300,00;50,00;25,00;12,50;29,00;18,00;3,00;12,00;9,00;10,00;10,00;2,00
2019-03-17;28,00;364,00;56,00;28,00;14,00;26,00;19,00;6,00;6,00;14,00;5,00;2,00;1,00
2019-03-24;34,00;408,00;85,00;34,00;34,00;38,00;23,00;7,00;11,00;11,00;7,00;16,00;5,00
2019-03-31;37,00;320,67;74,00;12,33;24,67;43,00;25,00;15,00;19,00;16,00;11,00;15,00;9,00
2019-04-07;49,00;473,67;114,33;32,67;32,67;31,00;28,00;15,00;9,00;13,00;2,00;13,00;5,00
2019-04-14;35,00;1750,00;122,50;52,50;35,00;38,00;30,00;18,00;14,00;14,00;11,00;10,00;5,00
2019-04-21;38,00;316,67;63,33;25,33;25,33;41,00;28,00;8,00;7,00;10,00;11,00;9,00;2,00
2019-04-28;36,00;396,00;72,00;18,00;36,00;24,00;17,00;21,00;11,00;3,00;11,00;9,00;5,00
2019-05-05;49,00;359,33;65,33;32,67;16,33;29,00;27,00;22,00;17,00;16,00;4,00;16,00;8,00
2019-05-12;52,00;286,00;65,00;13,00;26,00;38,00;23,00;11,00;5,00;9,00;7,00;9,00;0,00
2019-05-19;49,00;375,67;81,67;16,33;32,67;25,00;26,00;28,00;9,00;9,00;12,00;10,00;4,00
2019-05-26;38,00;291,33;88,67;25,33;25,33;37,00;25,00;21,00;10,00;8,00;9,00;13,00;10,00
2019-06-02;40,00;306,67;66,67;13,33;26,67;46,00;27,00;18,00;14,00;6,00;8,00;9,00;10,00
2019-06-09;52,00;273,00;78,00;26,00;26,00;55,00;32,00;17,00;12,00;6,00;8,00;14,00;4,00
2019-06-16;56,00;308,00;84,00;28,00;28,00;40,00;22,00;14,00;18,00;12,00;5,00;19,00;2,00
2019-06-23;48,00;352,00;112,00;32,00;48,00;29,00;28,00;28,00;19,00;13,00;7,00;12,00;6,00
2019-06-30;51,00;425,00;119,00;51,00;34,00;50,00;36,00;20,00;23,00;21,00;18,00;15,00;7,00
2019-07-07;63,00;409,50;94,50;47,25;47,25;43,00;37,00;28,00;11,00;18,00;3,00;22,00;5,00
2019-07-14;75,00;435,00;120,00;45,00;45,00;50,00;38,00;17,00;16,00;29,00;10,00;19,00;10,00
2019-07-21;69,00;372,60;96,60;41,40;27,60;50,00;37,00;28,00;9,00;18,00;8,00;14,00;8,00
2019-07-28;69,00;441,60;110,40;27,60;41,40;50,00;34,00;26,00;13,00;16,00;11,00;20,00;9,00
2019-08-04;57,00;413,25;114,00;28,50;42,75;55,00;36,00;29,00;13,00;16,00;9,00;12,00;10,00
2019-08-11;54,00;364,50;94,50;27,00;40,50;48,00;44,00;14,00;8,00;21,00;16,00;12,00;7,00
2019-08-18;48,00;384,00;112,00;32,00;32,00;44,00;21,00;22,00;13,00;16,00;7,00;11,00;6,00
2019-08-25;41,00;300,67;95,67;27,33;41,00;46,00;23,00;15,00;14,00;10,00;6,00;12,00;8,00
2019-09-01;39,00;351,00;104,00;13,00;26,00;42,00;25,00;18,00;7,00;5,00;6,00;13,00;4,00
2019-09-08;50,00;416,67;83,33;33,33;33,33;42,00;19,00;15,00;6,00;11,00;7,00;13,00;2,00
2019-09-15;39,00;299,00;91,00;39,00;26,00;35,00;14,00;12,00;15,00;7,00;5,00;4,00;6,00
2019-09-22;34,00;391,00;119,00;34,00;34,00;35,00;19,00;13,00;8,00;10,00;6,00;5,00;4,00
2019-09-29;29,00;348,00;87,00;29,00;14,50;30,00;29,00;17,00;11,00;8,00;5,00;5,00;4,00
2019-10-06;28,00;350,00;70,00;28,00;28,00;33,00;20,00;16,00;6,00;10,00;13,00;5,00;5,00
2019-10-13;27,00;310,50;81,00;27,00;27,00;23,00;12,00;25,00;9,00;6,00;12,00;4,00;2,00
2019-10-20;28,00;406,00;98,00;42,00;28,00;28,00;14,00;10,00;14,00;8,00;10,00;4,00;3,00
2019-10-27;30,00;465,00;105,00;45,00;15,00;36,00;21,00;13,00;12,00;8,00;7,00;2,00;1,00
2019-11-03;32,00;432,00;96,00;32,00;48,00;22,00;11,00;15,00;8,00;6,00;4,00;9,00;2,00
2019-11-10;26,00;299,00;65,00;26,00;26,00;17,00;15,00;10,00;11,00;5,00;2,00;5,00;2,00
2019-11-17;34,00;391,00;68,00;68,00;34,00;30,00;15,00;12,00;21,00;6,00;9,00;4,00;3,00
2019-11-24;16,00;336,00;80,00;48,00;32,00;23,00;15,00;11,00;14,00;5,00;4,00;4,00;3,00
2019-12-01;22,00;242,00;55,00;33,00;22,00;21,00;14,00;16,00;10,00;3,00;5,00;5,00;1,00
2019-12-08;29,00;304,50;72,50;43,50;29,00;23,00;16,00;14,00;11,00;9,00;6,00;5,00;3,00
2019-12-15;27,00;310,50;67,50;54,00;27,00;25,00;17,00;9,00;7,00;8,00;3,00;3,00;2,00
2019-12-22;30,00;405,00;75,00;30,00;30,00;29,00;14,00;13,00;9,00;8,00;6,00;3,00;1,00
2019-12-29;45,00;390,00;90,00;30,00;30,00;27,00;17,00;13,00;5,00;7,00;9,00;7,00;1,00
2020-01-05;27,00;270,00;67,50;13,50;13,50;26,00;31,00;10,00;10,00;6,00;10,00;7,00;4,00
2020-01-12;37,00;425,50;111,00;18,50;37,00;36,00;22,00;16,00;12,00;10,00;6,00;7,00;3,00
2020-01-19;56,00;336,00;84,00;28,00;14,00;45,00;16,00;17,00;10,00;13,00;4,00;7,00;8,00
2020-01-26;34,00;408,00;102,00;17,00;34,00;32,00;19,00;18,00;9,00;10,00;4,00;11,00;3,00
2020-02-02;51,00;374,00;102,00;34,00;34,00;35,00;19,00;16,00;11,00;10,00;5,00;10,00;6,00
2020-02-09;39,00;299,00;65,00;13,00;26,00;25,00;20,00;23,00;9,00;7,00;7,00;4,00;7,00
2020-02-16;45,00;375,00;90,00;30,00;30,00;43,00;27,00;11,00;9,00;14,00;3,00;12,00;2,00
