Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;22,00;39,00;23,00;70,00;0,00;6,00;4,00;4,00;3,00
2019-01-13;21,00;26,00;17,00;57,00;2,00;3,00;5,00;6,00;6,00
2019-01-20;17,00;35,00;22,00;60,00;3,00;2,00;2,00;5,00;4,00
2019-01-27;20,00;26,00;26,00;52,00;1,00;4,21;3,16;12,63;6,32
2019-02-03;16,00;34,13;23,47;54,40;1,07;3,00;4,00;18,00;3,00
2019-02-10;20,00;37,00;20,00;43,00;3,00;1,00;3,00;17,00;6,00
2019-02-17;19,00;29,00;14,00;47,00;4,00;3,17;5,28;15,83;2,11
2019-02-24;14,00;24,00;13,00;32,00;2,00;1,08;3,23;14,00;5,38
2019-03-03;16,00;30,00;12,00;45,00;4,00;2,13;7,47;19,20;4,27
2019-03-10;14,00;28,00;19,00;46,00;1,00;3,00;3,00;21,00;3,00
2019-03-17;13,00;29,00;13,00;40,00;2,00;4,33;5,42;22,75;4,33
2019-03-24;19,00;22,00;13,00;37,00;1,00;1,00;9,00;22,00;1,00
2019-03-31;15,00;37,00;15,00;58,00;3,00;1,07;6,43;5,36;1,07
2019-04-07;19,00;24,00;12,00;44,00;1,00;3,17;5,28;5,28;5,28
2019-04-14;13,00;21,00;9,00;70,00;2,00;2,00;1,00;5,00;3,00
2019-04-21;19,00;15,00;11,00;65,00;1,00;4,00;6,00;3,00;5,00
2019-04-28;20,00;25,00;12,00;49,00;1,00;1,05;5,26;6,32;1,05
2019-05-05;14,00;25,00;8,00;51,00;3,00;0,00;5,38;3,23;3,23
2019-05-12;15,00;16,00;5,00;48,00;1,00;2,14;2,14;4,29;1,07
2019-05-19;18,00;10,00;10,00;41,00;2,00;1,00;8,00;3,00;5,00
2019-05-26;26,00;16,00;7,00;36,00;0,00;3,12;5,20;4,16;4,16
2019-06-02;18,00;15,00;10,00;53,00;3,00;3,00;4,00;7,00;4,00
2019-06-09;13,00;20,00;17,00;40,00;2,00;0,00;6,00;7,00;5,00
2019-06-16;23,00;22,00;28,00;40,00;2,00;3,00;5,00;7,00;4,00
2019-06-23;13,00;22,00;13,00;46,00;3,00;1,00;6,00;5,00;6,00
2019-06-30;20,00;16,00;14,00;52,00;2,00;1,00;4,00;4,00;4,00
2019-07-07;15,00;27,00;10,00;55,00;1,00;2,14;7,50;7,50;1,07
2019-07-14;19,00;17,00;15,00;50,00;1,00;1,00;5,00;4,00;5,00
2019-07-21;22,00;24,00;16,00;53,00;2,00;1,05;5,24;1,05;3,14
2019-07-28;12,00;22,00;10,00;47,00;1,00;2,00;4,00;3,00;4,00
2019-08-04;19,00;25,00;12,00;46,00;0,00;1,00;5,00;6,00;4,00
2019-08-11;20,00;17,00;12,00;45,00;3,00;1,00;4,00;4,00;3,00
2019-08-18;25,00;20,00;15,00;58,00;1,00;3,13;5,21;3,13;6,25
2019-08-25;27,00;24,00;15,00;65,00;2,00;2,00;2,00;6,00;3,00
2019-09-01;18,00;28,00;16,00;65,00;1,00;3,00;3,00;6,00;1,00
2019-09-08;19,00;28,00;9,00;53,00;0,00;3,17;3,17;6,33;3,17
2019-09-15;13,00;29,00;15,00;47,00;1,00;3,00;5,00;3,00;3,00
2019-09-22;30,00;21,00;10,00;58,00;1,00;3,00;3,00;2,00;5,00
2019-09-29;22,00;22,00;15,00;54,00;2,00;1,00;3,00;3,00;3,00
2019-10-06;20,00;24,00;19,00;58,00;1,00;3,00;5,00;4,00;4,00
2019-10-13;19,00;24,00;11,00;43,00;1,00;1,06;6,33;2,11;3,17
2019-10-20;19,00;17,00;11,00;54,00;1,00;1,00;8,00;4,00;2,00
2019-10-27;17,00;21,00;16,00;57,00;0,00;1,00;4,00;2,00;2,00
2019-11-03;16,00;23,00;16,00;61,00;1,00;4,00;3,00;6,00;1,00
2019-11-10;22,00;19,00;22,00;62,00;2,00;1,00;4,00;7,00;5,00
2019-11-17;13,00;19,00;15,00;57,00;2,00;4,00;14,00;9,00;2,00
2019-11-24;17,00;25,00;8,00;51,00;2,00;2,00;4,00;5,00;9,00
2019-12-01;14,00;19,00;11,00;44,00;2,00;1,00;3,00;4,00;4,00
2019-12-08;20,00;19,00;20,00;44,00;1,00;2,11;5,26;5,26;4,21
