Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;55,00;6,00;3,00;13,00;8,00;1,00;3,00;6,00;1,00;0,00;1,00;0,00;0,00;0,00;5,00;4,00;1,00;0,00;1,02;5,09;4,07;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;30,00;7,00;0,00;11,00;2,00;1,00;2,00;2,00;1,00;1,00;4,00;0,00;1,00;1,00;6,00;2,00;0,00;0,00;1,03;0,00;2,07;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;50,00;7,00;2,00;6,00;2,00;4,00;0,00;0,00;1,00;0,00;1,00;1,00;1,00;1,00;5,00;4,00;2,00;0,00;1,00;2,00;5,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;24,00;5,00;4,00;8,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;1,00;2,00;0,00;0,00;6,00;1,00;0,00;2,09;2,09;2,09;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-02-03;40,00;2,05;6,15;7,18;1,03;1,03;0,00;1,03;0,00;2,05;2,05;0,00;0,00;1,03;2,05;6,15;0,00;2,00;1,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;38,00;2,00;9,00;12,00;4,00;2,00;1,00;0,00;1,00;4,00;1,00;0,00;0,00;2,00;2,00;6,00;1,00;1,09;0,00;1,09;2,17;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;25,00;7,00;5,00;7,00;1,00;2,00;0,00;4,00;0,00;2,00;4,00;1,00;0,00;0,00;5,00;7,00;1,00;0,00;5,00;0,00;5,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;35,00;5,00;9,00;11,00;0,00;0,00;0,00;4,00;1,00;0,00;2,00;0,00;1,00;0,00;7,00;6,00;1,00;1,00;1,00;0,00;1,00;4,00;0,00;9,00;0,00;0,00;1,00;0,00
2019-03-03;45,00;12,00;5,00;10,00;1,00;3,00;1,00;0,00;1,00;1,00;1,00;1,00;1,00;0,00;1,00;4,00;0,00;3,21;3,21;1,07;0,00;1,00;0,00;9,00;0,00;0,00;0,00;0,00
2019-03-10;36,00;3,00;13,00;5,00;6,00;4,00;0,00;4,00;1,00;3,00;3,00;0,00;0,00;0,00;4,00;5,00;0,00;0,00;4,00;3,00;1,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-03-17;18,00;4,00;0,00;6,00;1,00;0,00;1,00;0,00;0,00;0,00;4,00;0,00;1,00;1,00;0,00;0,00;0,00;1,06;0,00;0,00;3,18;1,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-03-24;24,00;3,13;5,22;8,35;4,17;0,00;0,00;3,13;0,00;1,04;0,00;1,04;0,00;0,00;1,04;0,00;0,00;0,00;0,00;0,00;1,00;1,04;0,00;0,00;0,00;0,00;1,04;0,00
2019-03-31;36,00;1,00;0,00;4,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;6,00;3,00;0,00;0,00;3,09;1,03;4,11;1,00;0,00;0,00;1,00;0,00;0,00;0,00
2019-04-07;24,00;2,00;2,00;19,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;1,00;1,00;1,09;4,36;4,36;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;37,00;4,00;3,00;4,00;3,00;0,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;46,00;6,00;4,00;14,00;0,00;1,00;0,00;1,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-04-28;30,00;4,44;1,11;5,56;3,33;1,11;0,00;1,11;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,33;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
