Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;36,00;8,00;22,00;43,00;6,00;4,11;10,29;12,34;8,23
2019-01-13;47,00;15,67;17,76;29,24;0,00;6,00;4,00;6,00;8,00
2019-01-20;32,00;11,00;11,00;33,00;2,00;0,00;5,52;9,93;2,21
2019-01-27;44,00;15,02;13,95;28,98;9,66;4,00;2,00;11,00;9,00
2019-02-03;36,00;13,37;17,49;27,77;4,11;2,00;4,00;8,00;12,00
2019-02-10;27,00;4,00;19,00;36,00;6,00;4,32;4,32;10,80;2,16
2019-02-17;36,00;9,00;25,00;32,00;2,00;10,45;6,97;15,10;4,65
2019-02-24;38,00;13,00;15,00;40,00;2,00;4,11;9,24;4,11;8,22
2019-03-03;35,00;12,00;27,00;27,00;0,00;4,38;2,19;6,56;6,56
2019-03-10;27,00;6,00;6,00;33,00;0,00;2,08;6,23;2,08;0,00
2019-03-17;31,00;17,00;19,00;25,00;6,00;8,27;8,27;6,20;2,07
2019-03-24;77,00;25,33;19,25;39,51;4,05;0,00;6,00;12,00;6,00
2019-03-31;31,00;7,23;15,50;31,00;2,07;7,00;19,00;6,00;0,00
2019-04-07;44,00;11,26;13,30;39,91;2,05;4,00;4,00;7,00;4,00
2019-04-14;51,00;8,00;18,00;22,00;6,00;0,00;6,00;4,00;6,00
2019-04-21;27,00;9,00;13,00;25,00;2,00;6,00;8,00;9,00;2,00
2019-04-28;47,00;8,55;20,30;22,43;8,55;4,00;9,00;13,00;2,00
2019-05-05;45,00;22,00;70,00;33,00;2,00;2,05;17,39;11,25;17,39
2019-05-12;70,00;13,38;13,38;24,71;2,06;0,00;6,00;4,00;32,00
2019-05-19;39,00;18,00;18,00;31,00;2,00;0,00;6,16;6,16;6,16
2019-05-26;79,00;13,00;13,00;20,00;2,00;0,00;4,16;7,28;2,08
2019-06-02;24,00;7,00;25,00;33,00;4,00;0,00;2,00;15,00;5,00
2019-06-09;26,00;9,36;22,88;24,96;4,16;5,00;13,00;5,00;5,00
2019-06-16;18,00;18,00;13,76;36,00;8,47;0,00;17,00;4,00;2,00
2019-06-23;39,00;15,60;20,06;30,09;0,00;2,00;8,00;4,00;10,00
2019-06-30;48,00;10,00;25,00;25,00;4,00;2,00;4,00;4,00;6,00
2019-07-07;67,00;15,95;15,95;25,52;2,13;0,00;6,00;11,00;0,00
2019-07-14;57,00;18,00;16,00;27,00;0,00;4,00;14,00;14,00;4,00
2019-07-21;71,00;16,00;18,00;37,00;8,00;4,37;13,11;4,37;6,55
2019-07-28;43,00;16,00;14,00;36,00;12,00;0,00;11,32;11,32;6,79
2019-08-04;42,00;23,69;25,85;32,31;8,62;4,00;8,00;4,00;4,00
2019-08-11;47,00;18,00;22,00;35,00;6,00;4,70;7,05;21,15;2,35
2019-08-18;57,00;10,36;20,73;40,42;4,15;4,00;6,00;8,00;12,00
2019-08-25;75,00;19,26;25,34;21,28;4,05;2,00;10,00;11,00;2,00
2019-09-01;22,00;13,00;16,00;20,00;0,00;4,40;5,50;19,80;5,50
2019-09-08;41,00;18,00;16,00;25,00;4,00;0,00;4,10;4,10;2,05
2019-09-15;27,00;4,15;11,42;43,62;4,15;2,00;2,00;12,00;4,00
2019-09-22;29,00;14,00;16,00;27,00;7,00;2,00;7,00;4,00;4,00
2019-09-29;27,00;9,00;33,00;35,00;7,00;2,08;5,19;2,08;9,35
2019-10-06;37,00;12,33;23,64;38,03;11,31;0,00;9,00;9,00;5,00
2019-10-13;25,00;9,38;10,42;39,58;3,13;5,00;7,00;3,00;5,00
2019-10-20;28,00;14,52;15,56;40,44;2,07;3,00;15,00;0,00;17,00
2019-10-27;23,00;12,00;22,00;19,00;0,00;3,29;7,67;13,14;28,48
2019-11-03;30,00;18,89;18,89;35,56;2,22;2,00;5,00;7,00;10,00
2019-11-10;29,00;7,00;15,00;20,00;3,00;0,00;7,25;3,11;5,18
2019-11-17;24,00;15,00;19,00;34,00;5,00;0,00;5,71;2,29;2,29
2019-11-24;22,00;18,00;18,00;16,00;10,00;0,00;12,00;8,00;12,00
2019-12-01;31,00;21,70;19,63;25,83;0,00;4,00;2,00;5,00;12,00
2019-12-08;44,00;11,00;9,00;51,00;0,00;2,32;8,11;4,63;10,42
2019-12-15;66,00;15,97;14,90;22,35;2,13;0,00;7,00;9,00;5,00
2019-12-22;15,00;12,00;21,00;25,00;8,00;4,29;10,71;6,43;2,14
2019-12-29;51,00;19,00;23,00;32,00;0,00;8,33;4,16;19,78;6,24
2020-01-05;85,00;21,00;17,00;21,00;2,00;12,14;5,06;23,27;5,06
2020-01-12;55,00;14,00;16,00;22,00;2,00;3,00;0,00;3,00;6,00
2020-01-19;33,00;12,00;19,00;30,00;3,00;2,28;5,69;12,52;6,83
2020-01-26;20,00;13,00;21,00;19,00;0,00;0,00;3,00;10,00;2,00
2020-02-02;36,00;21,00;20,00;34,00;2,00;10,59;7,41;13,76;7,41
2020-02-09;25,00;10,42;15,63;21,88;8,33;2,00;2,00;7,00;7,00
2020-02-16;30,00;12,00;20,00;31,00;3,00;3,10;3,10;7,24;2,07
2020-02-23;25,00;16,67;21,88;18,75;8,33;0,00;5,00;8,00;3,00
2020-03-01;55,00;14,00;13,00;19,00;2,00;2,12;8,46;2,12;9,52
2020-03-08;24,00;8,00;6,00;23,00;0,00;3,00;8,00;2,00;6,00
2020-03-15;32,00;11,00;12,00;26,00;3,00;2,06;9,29;5,16;3,10
2020-03-22;34,00;9,00;17,00;19,00;3,00;4,00;13,00;6,00;9,00
2020-03-29;25,00;13,54;10,42;17,71;1,04;0,00;16,00;1,00;6,00
