Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;24,00;154,29;1,71;41,14;6,86;10,00;6,00;3,00;3,00;3,00;3,00;1,00;1,00
2019-01-13;21,00;135,00;1,50;39,00;6,00;10,00;5,00;6,00;5,00;4,00;3,00;1,00;0,50
2019-01-20;20,00;136,67;3,33;43,33;6,67;7,00;4,00;2,00;4,00;2,00;3,00;2,00;1,00
2019-01-27;17,00;149,60;1,70;47,60;3,40;12,00;7,00;1,00;3,00;4,00;3,00;1,00;1,00
2019-02-03;14,00;143,50;3,50;56,00;7,00;10,00;5,00;2,00;6,00;3,00;3,00;1,00;0,50
2019-02-10;15,00;141,00;1,50;54,00;3,00;8,00;5,00;1,00;6,00;3,00;4,00;1,00;1,00
2019-02-17;18,00;165,60;1,80;61,20;10,80;7,00;7,00;1,00;4,00;3,00;3,00;0,50;0,50
2019-02-24;16,00;153,60;3,20;57,60;6,40;11,00;7,00;2,00;4,00;3,00;3,00;2,00;0,50
2019-03-03;17,00;170,00;3,40;64,60;6,80;7,00;10,00;2,00;4,00;2,00;3,00;2,00;0,50
2019-03-10;21,00;171,50;3,50;66,50;7,00;11,00;6,00;2,00;8,00;3,00;3,00;3,00;1,00
2019-03-17;22,00;150,86;1,57;59,71;6,29;12,00;6,00;2,00;6,00;5,00;4,00;2,00;1,00
2019-03-24;18,00;180,00;3,60;79,20;3,60;11,00;8,00;2,00;5,00;2,00;2,00;2,00;1,00
2019-03-31;23,00;164,29;1,64;69,00;6,57;12,00;8,00;5,00;4,00;2,00;5,00;3,00;1,00
2019-04-07;37,00;208,55;1,68;70,64;10,09;13,00;6,00;4,00;4,00;3,00;4,00;2,00;1,00
2019-04-14;37,00;336,36;3,36;97,55;6,73;15,00;8,00;5,00;4,00;5,00;3,00;2,00;1,00
2019-04-21;35,00;159,09;1,59;79,55;6,36;15,00;12,00;5,00;4,00;4,00;3,00;2,00;1,00
2019-04-28;30,00;160,00;1,67;80,00;6,67;15,00;10,00;4,00;4,00;3,00;3,00;2,00;0,50
2019-05-05;27,00;155,25;3,38;64,13;6,75;14,00;9,00;6,00;6,00;4,00;2,00;2,00;1,00
2019-05-12;31,00;168,78;3,44;75,78;10,33;15,00;6,00;5,00;5,00;3,00;2,00;1,00;1,00
2019-05-19;30,00;166,67;1,67;73,33;13,33;15,00;7,00;5,00;5,00;3,00;3,00;2,00;2,00
