Tout_inclus;FR;BE;CH;DE;ES;IT;NL;GB;US
2020-05-03;10,00;12,00;9,00;8,00;2,00;4,00;6,00;38,00;28,00
2020-05-10;10,00;5,00;9,00;9,00;1,00;4,00;14,00;40,00;30,00
2020-05-17;14,00;15,00;6,00;10,00;5,00;4,00;22,00;46,00;30,00
2020-05-24;14,00;7,00;12,00;15,00;3,00;8,00;12,00;48,00;28,00
2020-05-31;24,00;9,00;21,00;19,00;5,00;8,00;28,00;54,00;34,00
2020-06-07;32,00;14,00;6,00;15,00;6,00;23,47;34,13;49,07;42,67
2020-06-14;31,00;9,00;17,00;17,00;4,00;26,87;18,60;55,80;37,20
2020-06-21;33,00;22,00;12,00;18,00;9,00;33,00;20,63;72,19;41,25
2020-06-28;36,00;34,00;21,00;22,00;8,00;34,00;44,00;70,00;34,00
2020-07-05;39,00;28,00;10,00;24,00;13,00;34,89;45,16;65,68;36,95
2020-07-12;38,00;22,00;23,00;22,00;6,00;32,00;46,00;78,00;34,00
2020-07-19;29,00;14,00;13,00;16,00;9,00;24,86;35,21;78,71;39,36
2020-07-26;32,00;17,00;10,00;19,00;10,00;40,00;40,00;68,00;38,00
2020-08-02;31,00;19,00;26,00;20,00;13,00;31,00;33,07;66,13;41,33
2020-08-09;28,00;15,00;19,00;22,00;11,00;36,00;28,00;76,00;38,00
2020-08-16;26,00;23,00;12,00;16,00;14,00;24,00;28,00;66,00;38,00
2020-08-23;29,00;15,00;9,00;12,00;6,00;16,57;35,21;72,50;35,21
2020-08-30;27,00;20,00;3,00;15,00;15,00;14,54;29,08;66,46;37,38
2020-09-06;21,00;21,00;22,00;14,00;7,00;6,30;33,60;60,90;39,90
2020-09-13;20,00;11,00;6,00;13,00;7,00;8,00;20,00;58,00;34,00
2020-09-20;22,00;15,00;12,00;9,00;6,00;4,00;14,00;54,00;42,00
2020-09-27;20,00;5,00;13,00;11,00;5,00;2,00;16,00;56,00;40,00
2020-10-04;14,00;5,00;16,00;8,00;3,00;8,00;12,00;44,00;42,00
2020-10-11;15,00;11,00;10,00;8,00;4,00;2,14;6,43;51,43;47,14
2020-10-18;19,00;6,00;10,00;4,00;4,00;2,11;14,78;46,44;42,22
2020-10-25;9,00;5,00;13,00;2,00;1,00;2,25;6,75;49,50;40,50
2020-11-01;7,00;2,00;15,00;3,00;1,00;1,75;21,00;31,50;28,00
2020-11-08;8,00;21,00;6,00;6,00;2,00;2,00;20,00;42,00;46,00
2020-11-15;12,00;3,00;16,00;7,00;4,00;4,00;14,00;50,00;38,00
2020-11-22;14,00;18,00;9,00;5,00;3,00;2,00;14,00;44,00;38,00
2020-11-29;11,00;10,00;3,00;4,00;3,00;1,83;18,33;40,33;33,00
2020-12-06;15,00;8,00;12,00;1,00;2,00;2,14;17,14;49,29;47,14
2020-12-13;20,00;13,00;3,00;3,00;1,00;8,00;10,00;36,00;44,00
2020-12-20;19,00;8,00;4,00;5,00;4,00;4,22;19,00;35,89;48,56
2020-12-27;33,00;14,00;14,00;11,00;4,00;2,06;10,31;55,69;63,94
2021-01-03;35,00;8,00;29,00;10,00;2,00;6,18;18,53;43,24;65,88
2021-01-10;26,00;8,00;13,00;8,00;3,00;4,00;20,00;40,00;64,00
2021-01-17;21,00;13,00;16,00;7,00;2,00;2,10;12,60;42,00;58,80
2021-01-24;18,00;10,00;28,00;8,00;3,00;8,00;6,00;34,00;56,00
2021-01-31;17,00;10,00;6,00;11,00;4,00;4,25;10,63;36,13;55,25
2021-02-07;19,00;16,00;19,00;8,00;4,00;4,22;4,22;29,56;57,00
2021-02-14;19,00;5,00;13,00;7,00;1,00;6,33;21,11;40,11;73,89
2021-02-21;19,00;14,00;10,00;11,00;4,00;10,56;14,78;50,67;80,22
2021-02-28;18,00;5,00;16,00;7,00;3,00;4,00;20,00;44,00;74,00
2021-03-07;21,00;5,00;12,00;6,00;4,00;4,20;16,80;44,10;86,10
2021-03-14;22,00;8,00;18,00;11,00;2,00;4,00;20,00;54,00;86,00
2021-03-21;25,00;5,00;13,00;5,00;4,00;8,33;10,42;37,50;85,42
2021-03-28;12,00;11,00;10,00;8,00;6,00;10,00;24,00;26,00;82,00
2021-04-04;21,00;13,00;13,00;7,00;3,00;18,90;14,70;31,50;92,40
2021-04-11;24,00;29,00;19,00;9,00;3,00;14,00;14,00;24,00;80,00
2021-04-18;25,00;27,00;16,00;7,00;3,00;14,58;16,67;31,25;83,33
2021-04-25;29,00;30,00;19,00;11,00;8,00;18,64;16,57;29,00;76,64
2021-05-02;41,00;21,00;9,00;14,00;8,00;18,45;24,60;34,85;77,90
2021-05-09;54,00;29,00;38,00;19,00;11,00;18,69;27,00;37,38;81,00
2021-05-16;39,00;39,00;22,00;27,00;13,00;22,58;30,79;36,95;80,05
2021-05-23;58,00;36,00;43,00;33,00;13,00;26,00;46,00;34,00;70,00
2021-05-30;60,00;60,00;36,00;32,00;14,00;39,31;45,52;39,31;78,62
2021-06-06;53,00;49,00;16,00;42,00;19,00;36,69;50,96;28,54;79,50
2021-06-13;55,00;42,00;19,00;36,00;11,00;52,96;46,85;36,67;81,48
2021-06-20;65,00;32,00;35,00;51,00;15,00;42,66;81,25;48,75;79,22
2021-06-27;61,00;59,00;36,00;36,00;13,00;48,80;75,23;40,67;77,27
2021-07-04;57,00;58,00;30,00;35,00;12,00;44,79;54,96;57,00;85,50
2021-07-11;45,00;35,00;41,00;35,00;24,00;51,14;51,14;55,23;75,68
2021-07-18;45,00;59,00;60,00;31,00;18,00;32,73;47,05;59,32;75,68
2021-07-25;53,00;57,00;48,00;32,00;24,00;32,62;63,19;57,08;71,35
2021-08-01;54,00;54,00;54,00;35,00;24,00;31,15;89,31;74,77;62,31
2021-08-08;68,00;43,00;59,00;36,00;21,00;37,09;82,42;80,36;57,70
2021-08-15;50,00;33,00;14,00;29,00;21,00;31,25;75,00;64,58;50,00
2021-08-22;50,00;74,00;43,00;30,00;22,00;24,00;56,00;60,00;50,00
2021-08-29;51,00;53,00;21,00;35,00;11,00;22,44;59,16;67,32;53,04
2021-09-05;42,00;23,00;25,00;35,00;9,00;14,70;54,60;73,50;50,40
2021-09-12;50,00;44,00;35,00;25,00;7,00;10,42;54,17;66,67;45,83
2021-09-19;39,00;13,00;35,00;29,00;11,00;6,16;55,42;75,95;51,32
2021-09-26;33,00;22,00;31,00;26,00;10,00;10,31;26,81;70,13;53,63
2021-10-03;34,00;24,00;30,00;27,00;8,00;6,38;34,00;59,50;51,00
2021-10-10;38,00;28,00;14,00;18,00;11,00;8,00;36,00;60,00;48,00
2021-10-17;31,00;24,00;33,00;22,00;5,00;8,27;31,00;49,60;47,53
2021-10-24;26,00;24,00;16,00;22,00;5,00;10,00;18,00;46,00;46,00
2021-10-31;36,00;22,00;14,00;15,00;7,00;6,00;14,00;42,00;50,00
2021-11-07;32,00;16,00;11,00;16,00;2,00;8,00;10,00;40,00;46,00
2021-11-14;28,00;12,00;11,00;11,00;7,00;8,00;12,00;40,00;50,00
2021-11-21;25,00;15,00;9,00;8,00;8,00;2,08;12,50;27,08;43,75
2021-11-28;13,00;20,00;4,00;11,00;2,00;4,33;15,17;19,50;49,83
2021-12-05;17,00;14,00;0,00;8,00;2,00;6,38;21,25;23,38;46,75
2021-12-12;22,00;36,00;5,00;11,00;1,00;2,00;18,00;18,00;48,00
