Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-01-06;46,00;5,94;1,48;5,94;2,97;1,00;11,00;5,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,50
2019-01-13;45,00;6,00;1,50;6,00;4,50;1,00;9,00;4,00;0,50;0,00;0,00;2,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;51,00;9,00;0,00;6,00;3,00;1,00;11,00;5,00;0,50;0,00;0,50;2,00;0,50;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00
2019-01-27;40,00;7,41;0,74;4,44;1,48;0,00;10,00;4,00;0,00;0,00;0,50;0,50;0,00;0,50;0,50;0,50;0,50;1,00;0,00;0,00;0,00
2019-02-03;51,00;7,50;1,50;3,00;3,00;1,00;10,00;6,00;0,00;1,00;0,50;1,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;47,00;10,61;1,52;4,55;3,03;1,00;11,00;6,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,50;0,00
2019-02-17;44,00;10,27;1,47;7,33;1,47;1,00;8,00;6,00;0,00;0,00;0,00;0,00;1,00;0,50;0,00;1,00;0,00;0,00;1,00;0,00;0,00
2019-02-24;49,00;8,91;1,48;7,42;1,48;0,00;10,00;7,00;0,00;0,00;0,50;1,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;56,00;7,37;1,47;5,89;2,95;1,00;16,00;5,00;0,00;0,00;2,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;62,00;8,86;1,48;7,38;2,95;1,00;11,00;7,00;0,00;0,00;1,00;2,00;0,00;0,50;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-03-17;60,00;11,71;1,46;5,85;1,46;0,00;11,00;4,00;0,50;0,00;1,00;0,00;0,00;0,00;0,50;1,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;58,00;8,92;2,97;5,95;2,97;1,00;12,00;9,00;0,00;0,00;0,50;2,00;0,00;0,00;0,00;1,00;0,50;0,00;0,00;0,00;0,00
2019-03-31;56,00;10,32;1,47;5,89;2,95;2,00;14,00;6,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00
2019-04-07;61,00;8,93;1,49;5,95;1,49;1,00;17,00;7,00;0,00;0,00;0,50;1,00;0,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00
2019-04-14;63,00;12,00;1,50;10,50;1,50;1,00;13,00;5,00;0,00;0,00;0,50;2,00;0,00;0,00;0,00;1,00;0,50;1,00;0,00;0,00;0,00
2019-04-21;56,00;10,32;1,47;5,89;1,47;1,00;21,00;8,00;0,50;0,00;0,50;1,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;1,00
2019-04-28;69,00;10,28;2,94;4,40;4,40;0,00;14,00;8,00;0,50;0,50;0,50;1,00;0,50;0,50;0,50;0,00;1,00;1,00;0,00;0,00;0,50
2019-05-05;70,00;11,91;1,49;4,47;2,98;0,00;11,00;6,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;0,50;0,00;0,00;0,00;0,00
2019-05-12;64,00;11,91;1,49;10,42;4,47;0,00;28,00;10,00;0,00;0,00;1,00;3,00;0,00;0,00;0,00;2,00;0,50;0,00;0,00;0,00;0,00
2019-05-19;79,00;16,40;1,49;10,43;4,47;2,00;26,00;6,00;0,00;0,00;3,00;1,00;1,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00
2019-05-26;75,00;17,65;1,47;16,18;2,94;1,00;23,00;10,00;0,00;1,00;1,00;2,00;2,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00
2019-06-02;82,00;10,44;2,98;11,93;1,49;2,00;22,00;11,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-06-09;74,00;13,32;1,48;10,36;4,44;1,00;21,00;7,00;0,50;0,00;1,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-06-16;71,00;10,57;4,53;12,09;0,76;2,00;27,00;15,00;0,00;0,00;2,00;1,00;1,00;0,00;0,50;2,00;0,50;0,00;0,00;0,00;0,00
2019-06-23;74,00;16,28;4,44;8,88;1,48;1,00;20,00;14,00;0,00;0,00;1,00;2,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00
2019-06-30;68,00;10,35;1,48;7,39;5,91;0,00;13,00;10,00;0,00;0,00;2,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00
2019-07-07;69,00;13,50;1,50;9,00;1,50;1,00;10,00;11,00;1,00;0,00;2,00;1,00;0,00;0,00;1,00;0,50;0,00;0,00;0,00;0,00;0,00
2019-07-14;62,00;14,76;2,95;7,38;2,95;1,00;15,00;9,00;1,00;0,00;0,00;2,00;1,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-07-21;66,00;13,20;1,47;11,73;4,40;2,00;15,00;15,00;1,00;0,00;2,00;2,00;0,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;1,00
2019-07-28;58,00;16,36;0,74;10,41;2,97;1,00;11,00;7,00;1,00;0,00;1,00;2,00;1,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;1,00
2019-08-04;61,00;17,85;1,49;5,95;4,46;1,00;14,00;12,00;0,00;0,00;2,00;1,00;1,00;1,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00
2019-08-11;67,00;14,89;2,98;10,42;2,98;2,00;11,00;14,00;0,00;0,00;1,00;2,00;1,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,50
2019-08-18;63,00;115,74;2,93;7,33;4,40;2,00;14,00;12,00;0,00;0,50;1,00;0,00;0,50;0,00;0,00;1,00;0,50;0,00;0,00;0,00;0,00
2019-08-25;54,00;145,95;2,92;8,76;5,84;0,00;12,00;8,00;0,50;0,50;0,50;2,00;0,00;1,00;0,00;2,00;0,50;0,00;0,00;0,00;0,50
