Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;100,00;88,71;53,23;103,23;0,00;4,00;0,00;15,00;4,00
2019-01-13;27,00;76,24;38,12;98,47;0,00;16,00;4,00;15,00;4,00
2019-01-20;50,00;69,35;30,65;111,29;0,00;4,00;16,00;4,00;20,00
2019-01-27;19,00;71,25;38,00;74,42;0,00;4,00;8,00;27,00;8,00
2019-02-03;40,00;67,20;48,00;115,20;0,00;12,00;0,00;20,00;37,00
2019-02-10;40,00;56,00;19,20;128,00;0,00;12,00;12,00;24,00;13,00
2019-02-17;28,00;51,33;54,44;113,56;0,00;8,00;20,00;16,00;8,00
2019-02-24;24,00;91,20;62,40;102,40;0,00;8,00;12,00;8,00;8,00
2019-03-03;30,00;47,37;22,11;88,42;3,16;0,00;8,00;4,00;8,00
2019-03-10;23,00;27,93;59,14;90,36;0,00;8,00;8,00;35,00;16,00
2019-03-17;36,00;52,36;19,64;72,00;3,27;4,00;8,00;8,00;0,00
2019-03-24;20,00;50,00;11,67;65,00;3,33;12,00;0,00;20,00;4,00
2019-03-31;48,00;43,20;11,20;75,20;16,00;4,00;0,00;4,00;4,00
2019-04-07;19,00;77,58;25,33;80,75;3,17;4,00;19,00;7,00;0,00
2019-04-14;35,00;77,95;7,95;103,41;0,00;4,00;4,00;9,00;0,00
2019-04-21;39,00;61,75;35,75;92,63;0,00;4,00;13,00;4,00;9,00
2019-04-28;53,00;33,73;8,03;64,24;3,21;11,00;8,00;8,00;0,00
2019-05-05;23,00;27,93;23,00;88,71;0,00;0,00;8,00;0,00;8,00
2019-05-12;35,00;46,14;22,27;76,36;0,00;4,00;8,00;0,00;0,00
2019-05-19;23,00;33,73;18,40;73,60;0,00;8,00;0,00;12,00;4,00
2019-05-26;42,00;46,85;21,00;46,85;0,00;0,00;0,00;13,00;4,00
2019-06-02;28,00;47,76;28,00;75,76;0,00;8,00;12,00;4,00;0,00
2019-06-09;35,00;50,91;23,86;77,95;0,00;4,00;4,00;4,00;8,00
2019-06-16;32,00;32,00;40,00;67,20;8,00;0,00;0,00;8,00;0,00
2019-06-23;34,00;21,05;21,05;80,95;0,00;13,00;13,00;13,00;4,00
2019-06-30;37,00;48,26;16,09;88,48;0,00;4,00;16,00;4,00;0,00
2019-07-07;42,00;46,85;21,00;75,92;12,92;17,00;21,00;13,00;4,00
2019-07-14;18,00;60,55;36,00;63,82;0,00;5,00;5,00;18,00;24,00
2019-07-21;38,00;28,50;28,50;110,83;4,75;0,00;14,00;9,00;15,00
2019-07-28;39,00;79,63;34,13;128,38;0,00;0,00;5,00;15,00;5,00
2019-08-04;36,00;48,52;31,30;114,26;0,00;0,00;14,00;9,00;14,00
2019-08-11;66,00;33,80;20,93;156,15;0,00;4,00;17,00;8,00;4,00
2019-08-18;44,00;44,00;19,56;79,85;3,26;0,00;16,00;0,00;16,00
2019-08-25;44,00;81,48;27,70;120,59;3,26;0,00;8,00;4,00;0,00
2019-09-01;30,00;63,16;41,05;69,47;0,00;0,00;11,00;11,00;4,00
2019-09-08;55,00;32,35;27,50;79,26;3,24;12,00;4,00;8,00;0,00
2019-09-15;32,00;67,20;3,20;86,40;0,00;8,00;4,00;8,00;8,00
2019-09-22;62,00;65,18;41,33;95,38;0,00;0,00;12,00;12,00;4,00
2019-09-29;35,00;54,09;35,00;100,23;0,00;0,00;24,00;4,00;4,00
2019-10-06;36,00;27,82;27,82;144,00;8,18;12,00;8,00;4,00;4,00
2019-10-13;16,00;81,60;30,40;104,00;0,00;4,00;4,00;4,00;12,00
2019-10-20;26,00;61,75;19,50;105,63;0,00;4,00;57,00;4,00;8,00
2019-10-27;33,00;64,43;39,29;92,71;0,00;0,00;22,00;15,00;12,00
2019-11-03;52,00;45,50;48,75;126,75;0,00;19,00;8,00;11,00;4,00
2019-11-10;34,00;59,90;22,67;102,00;0,00;4,00;19,00;7,00;4,00
2019-11-17;48,00;33,60;28,80;99,20;3,20;7,00;49,00;7,00;8,00
2019-11-24;29,00;54,78;8,06;72,50;0,00;15,00;7,00;7,00;11,00
2019-12-01;15,00;58,33;23,33;70,00;0,00;8,00;8,00;11,00;8,00
2019-12-08;48,00;56,00;65,60;107,20;8,00;4,00;19,00;22,00;15,00
2019-12-15;61,00;91,50;30,50;97,92;3,21;4,00;8,00;11,00;4,00
2019-12-22;36,00;106,36;73,64;99,82;9,82;18,00;9,00;18,00;19,00
2019-12-29;79,00;79,00;43,53;109,63;0,00;22,00;0,00;22,00;27,00
2020-01-05;54,00;79,41;49,24;95,29;11,12;18,00;4,00;22,00;4,00
2020-01-12;60,00;60,00;38,92;89,19;14,59;11,00;7,00;25,00;11,00
2020-01-19;57,00;60,17;45,92;98,17;0,00;4,00;4,00;11,00;15,00
2020-01-26;39,00;48,36;45,24;93,60;0,00;4,00;11,00;7,00;11,00
2020-02-02;61,00;56,18;59,39;88,29;0,00;4,00;7,00;14,00;33,00
2020-02-09;47,00;79,41;61,59;74,55;0,00;4,00;18,00;14,00;7,00
2020-02-16;29,00;66,06;29,00;83,78;3,22;14,00;11,00;11,00;11,00
2020-02-23;52,00;52,00;24,38;34,13;0,00;3,00;14,00;7,00;0,00
2020-03-01;24,00;41,60;20,80;76,80;3,20;7,00;14,00;17,00;4,00
2020-03-08;27,00;61,94;22,24;81,00;0,00;7,00;3,00;7,00;3,00
2020-03-15;37,00;30,57;16,09;40,22;3,22;0,00;3,00;7,00;7,00
2020-03-22;29,00;38,67;25,78;43,50;3,22;3,00;10,00;3,00;7,00
2020-03-29;36,00;29,45;22,91;22,91;0,00;0,00;16,00;13,00;14,00
2020-04-05;53,00;17,67;6,42;80,30;0,00;4,00;14,00;7,00;7,00
2020-04-12;25,00;46,67;11,67;108,33;0,00;0,00;14,00;4,00;0,00
2020-04-19;23,00;31,21;6,57;64,07;0,00;10,00;10,00;3,00;0,00
2020-04-26;32,00;32,00;9,60;75,20;6,40;3,00;10,00;0,00;3,00
2020-05-03;33,00;15,71;18,86;67,57;0,00;3,00;47,00;0,00;3,00
2020-05-10;13,00;19,50;19,50;53,63;0,00;7,00;20,00;7,00;10,00
2020-05-17;18,00;42,55;11,45;36,00;3,27;4,00;25,00;7,00;4,00
2020-05-24;31,00;24,47;37,53;40,79;6,53;0,00;17,00;3,00;0,00
2020-05-31;3,00;12,00;15,00;72,00;3,00;0,00;10,00;0,00;4,00
2020-06-07;30,00;30,00;10,00;50,00;3,33;3,00;13,00;7,00;3,00
2020-06-14;54,00;33,35;39,71;63,53;0,00;3,00;3,00;7,00;14,00
