Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;41,00;6,00;6,00;2,00;0,00;4,00;0,00;0,00;0,00;0,00;8,00;50,00;2,00;0,00;0,00;65,12;0,00;0,00;13,00;6,00;2,00
2019-01-13;36,00;2,00;5,00;2,00;2,00;2,00;0,00;0,00;7,00;0,00;4,00;27,00;2,00;0,00;0,00;86,40;0,00;2,00;2,00;4,00;4,00
2019-01-20;36,00;4,00;4,00;2,00;2,00;2,00;0,00;0,00;0,00;0,00;4,00;20,00;0,00;0,00;0,00;55,20;0,00;0,00;2,00;0,00;6,00
2019-01-27;43,00;2,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;5,00;21,00;0,00;2,39;4,78;52,56;4,78;0,00;11,00;4,00;4,00
2019-02-03;50,00;4,00;11,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;11,00;42,00;2,00;0,00;0,00;52,38;0,00;0,00;0,00;4,00;9,00
2019-02-10;59,00;6,00;6,00;4,00;4,00;4,00;0,00;0,00;2,00;2,00;4,00;24,00;0,00;0,00;0,00;59,00;2,36;0,00;0,00;4,00;6,00
2019-02-17;54,00;4,00;2,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;10,00;39,00;0,00;0,00;0,00;65,74;0,00;0,00;6,00;0,00;0,00
2019-02-24;55,00;9,00;9,00;0,00;2,00;8,00;0,00;0,00;2,00;2,00;15,00;29,00;5,00;0,00;2,39;57,39;2,39;0,00;7,00;4,00;2,00
2019-03-03;44,00;4,00;5,00;2,00;0,00;4,00;0,00;0,00;7,00;2,00;13,00;32,00;0,00;0,00;0,00;67,16;2,32;0,00;7,00;2,00;13,00
2019-03-10;50,00;2,00;5,00;0,00;0,00;4,00;0,00;0,00;2,00;7,00;7,00;33,00;0,00;0,00;0,00;80,95;0,00;0,00;0,00;0,00;2,00
2019-03-17;38,00;2,00;6,00;0,00;0,00;2,00;0,00;0,00;2,00;0,00;8,00;41,00;0,00;0,00;0,00;64,13;0,00;0,00;0,00;2,00;10,00
2019-03-24;43,00;7,00;15,00;0,00;2,00;0,00;0,00;0,00;2,00;6,00;6,00;45,00;0,00;2,39;2,39;78,83;0,00;0,00;0,00;2,00;2,00
2019-03-31;45,00;2,00;6,00;4,00;2,00;6,00;0,00;0,00;2,00;0,00;6,00;41,00;0,00;0,00;0,00;80,53;4,74;0,00;2,00;8,00;2,00
2019-04-07;50,00;4,00;9,00;4,00;0,00;4,00;0,00;0,00;2,00;2,00;6,00;22,00;0,00;0,00;0,00;66,67;0,00;0,00;0,00;10,00;16,00
2019-04-14;38,00;10,00;8,00;2,00;0,00;6,00;2,00;0,00;0,00;0,00;8,00;51,00;4,00;0,00;2,38;73,63;0,00;0,00;6,00;2,00;4,00
2019-04-21;75,00;4,00;7,00;0,00;2,00;2,00;0,00;2,00;0,00;4,00;6,00;26,00;0,00;0,00;0,00;79,69;0,00;0,00;4,00;4,00;4,00
2019-04-28;44,00;7,00;11,00;0,00;0,00;4,00;2,00;2,00;4,00;0,00;11,00;41,00;0,00;2,32;0,00;71,79;0,00;2,00;2,00;4,00;10,00
2019-05-05;72,00;9,00;9,00;0,00;2,00;4,00;0,00;0,00;0,00;2,00;9,00;62,00;2,00;0,00;2,40;79,20;0,00;2,00;0,00;4,00;6,00
2019-05-12;56,00;0,00;9,00;4,00;0,00;6,00;0,00;0,00;2,00;2,00;4,00;43,00;0,00;0,00;0,00;56,00;4,67;0,00;0,00;4,00;12,00
2019-05-19;62,00;4,00;6,00;0,00;0,00;8,00;0,00;2,00;4,00;2,00;4,00;43,00;0,00;0,00;0,00;100,15;0,00;0,00;4,00;4,00;6,00
2019-05-26;75,00;2,00;7,00;0,00;2,00;9,00;0,00;0,00;2,00;0,00;7,00;61,00;0,00;0,00;2,34;117,19;0,00;0,00;4,00;4,00;2,00
2019-06-02;77,00;7,00;7,00;0,00;0,00;4,00;2,00;0,00;0,00;5,00;5,00;61,00;3,00;0,00;0,00;233,33;2,33;0,00;7,00;8,00;11,00
2019-06-09;66,00;16,00;7,00;2,00;0,00;6,00;0,00;0,00;4,00;4,00;6,00;78,00;4,00;4,71;2,36;127,29;2,36;0,00;7,00;2,00;6,00
2019-06-16;71,00;5,00;7,00;5,00;2,00;11,00;0,00;0,00;4,00;2,00;7,00;61,00;2,00;2,37;0,00;113,60;2,37;0,00;4,00;2,00;11,00
2019-06-23;62,00;15,00;2,00;0,00;2,00;8,00;2,00;4,00;6,00;7,00;13,00;57,00;0,00;0,00;0,00;114,46;7,15;2,00;13,00;4,00;20,00
2019-06-30;54,00;4,00;4,00;0,00;0,00;13,00;0,00;4,00;2,00;4,00;6,00;53,00;0,00;2,35;0,00;110,35;0,00;0,00;5,00;2,00;15,00
2019-07-07;67,00;5,00;2,00;0,00;2,00;8,00;0,00;0,00;2,00;2,00;13,00;52,00;0,00;0,00;4,62;94,72;2,31;0,00;18,00;2,00;2,00
2019-07-14;79,00;15,00;9,00;6,00;0,00;2,00;0,00;0,00;6,00;2,00;8,00;70,00;4,00;0,00;0,00;97,59;0,00;0,00;5,00;6,00;6,00
2019-07-21;83,00;9,00;9,00;2,00;0,00;6,00;0,00;2,00;2,00;6,00;12,00;64,00;2,00;2,37;2,37;97,23;4,74;2,00;4,00;4,00;6,00
2019-07-28;98,00;6,00;7,00;0,00;0,00;6,00;0,00;0,00;4,00;6,00;12,00;45,00;2,00;2,33;0,00;81,67;0,00;0,00;7,00;8,00;4,00
2019-08-04;77,00;2,00;5,00;0,00;0,00;0,00;2,00;2,00;2,00;4,00;6,00;36,00;5,00;2,33;0,00;93,33;2,33;0,00;11,00;2,00;8,00
2019-08-11;70,00;5,00;9,00;0,00;0,00;4,00;0,00;0,00;2,00;2,00;7,00;52,00;0,00;0,00;0,00;105,00;0,00;0,00;2,00;0,00;9,00
2019-08-18;52,00;7,00;13,00;4,00;2,00;4,00;0,00;0,00;6,00;2,00;10,00;50,00;0,00;2,36;0,00;63,82;0,00;0,00;2,00;4,00;6,00
2019-08-25;61,00;5,00;11,00;4,00;4,00;6,00;0,00;0,00;4,00;2,00;6,00;44,00;4,00;2,35;0,00;91,50;0,00;2,00;5,00;4,00;10,00
2019-09-01;59,00;7,00;4,00;2,00;0,00;7,00;2,00;0,00;0,00;0,00;9,00;50,00;0,00;0,00;0,00;63,72;0,00;0,00;5,00;4,00;17,00
2019-09-08;52,00;5,00;7,00;2,00;0,00;2,00;4,00;0,00;4,00;0,00;11,00;44,00;4,00;0,00;0,00;73,27;2,36;0,00;2,00;0,00;4,00
2019-09-15;43,00;4,00;9,00;4,00;4,00;7,00;0,00;0,00;0,00;2,00;4,00;41,00;2,00;2,39;2,39;59,72;0,00;0,00;4,00;6,00;4,00
2019-09-22;33,00;9,00;7,00;2,00;0,00;0,00;0,00;0,00;2,00;2,00;7,00;36,00;2,00;4,71;0,00;56,57;2,36;0,00;2,00;2,00;7,00
2019-09-29;29,00;5,00;14,00;2,00;3,00;0,00;2,00;0,00;2,00;2,00;9,00;49,00;0,00;2,42;0,00;45,92;2,42;0,00;3,00;0,00;4,00
2019-10-06;33,00;7,00;10,00;2,00;0,00;4,00;0,00;0,00;0,00;2,00;16,00;22,00;2,00;2,36;0,00;61,29;2,36;0,00;0,00;0,00;2,00
2019-10-13;46,00;2,00;8,00;0,00;0,00;0,00;0,00;2,00;5,00;0,00;5,00;38,00;2,00;0,00;2,42;41,16;2,42;2,00;3,00;0,00;2,00
2019-10-20;28,00;2,00;3,00;2,00;0,00;2,00;0,00;0,00;5,00;0,00;7,00;26,00;2,00;2,33;4,67;46,67;2,33;0,00;3,00;0,00;2,00
2019-10-27;24,00;3,00;3,00;0,00;2,00;5,00;0,00;2,00;2,00;3,00;5,00;23,00;0,00;0,00;0,00;43,20;2,40;2,00;0,00;0,00;5,00
2019-11-03;31,00;5,00;2,00;3,00;0,00;3,00;0,00;0,00;2,00;0,00;3,00;41,00;0,00;0,00;0,00;47,69;2,38;0,00;0,00;2,00;2,00
2019-11-10;32,00;5,00;10,00;2,00;0,00;2,00;2,00;0,00;2,00;3,00;19,00;35,00;2,00;2,46;0,00;51,69;0,00;0,00;2,00;2,00;3,00
2019-11-17;30,00;5,00;23,00;3,00;0,00;3,00;0,00;0,00;8,00;0,00;13,00;26,00;0,00;0,00;0,00;39,23;2,31;0,00;7,00;4,00;3,00
2019-11-24;32,00;3,00;13,00;2,00;0,00;2,00;0,00;2,00;0,00;13,00;5,00;33,00;0,00;2,46;0,00;54,15;0,00;2,00;2,00;5,00;3,00
2019-12-01;33,00;7,00;7,00;2,00;0,00;3,00;2,00;2,00;2,00;10,00;5,00;34,00;0,00;0,00;0,00;28,29;2,36;0,00;2,00;5,00;12,00
2019-12-08;17,00;0,00;5,00;2,00;0,00;0,00;0,00;2,00;3,00;3,00;3,00;40,00;2,00;0,00;0,00;34,00;0,00;0,00;5,00;0,00;5,00
2019-12-15;24,00;10,00;7,00;0,00;0,00;0,00;0,00;2,00;3,00;3,00;5,00;36,00;0,00;2,40;0,00;36,00;0,00;0,00;3,00;2,00;7,00
2019-12-22;33,00;4,00;8,00;4,00;0,00;4,00;0,00;0,00;6,00;4,00;12,00;63,00;4,00;0,00;0,00;40,07;0,00;2,00;2,00;0,00;8,00
2019-12-29;53,00;3,00;8,00;0,00;0,00;11,00;0,00;2,00;7,00;0,00;9,00;61,00;0,00;0,00;2,30;64,52;0,00;0,00;3,00;4,00;9,00
2020-01-05;37,00;3,00;9,00;0,00;0,00;8,00;0,00;2,00;3,00;5,00;10,00;60,00;0,00;0,00;0,00;50,88;2,31;0,00;6,00;7,00;13,00
2020-01-12;50,00;5,00;8,00;3,00;0,00;7,00;3,00;2,00;0,00;2,00;6,00;56,00;2,00;0,00;2,38;73,81;2,38;0,00;2,00;2,00;8,00
2020-01-19;55,00;8,00;8,00;2,00;0,00;7,00;0,00;2,00;3,00;5,00;10,00;61,00;2,00;0,00;2,39;69,35;0,00;0,00;3,00;4,00;12,00
2020-01-26;42,00;5,00;10,00;5,00;0,00;7,00;0,00;2,00;2,00;8,00;5,00;57,00;3,00;2,33;0,00;77,00;0,00;2,00;3,00;5,00;15,00
2020-02-02;51,00;6,00;6,00;0,00;2,00;5,00;0,00;0,00;2,00;0,00;8,00;39,00;0,00;0,00;2,32;76,50;0,00;0,00;2,00;2,00;7,00
2020-02-09;51,00;9,00;5,00;2,00;0,00;0,00;2,00;0,00;5,00;5,00;11,00;46,00;3,00;2,32;0,00;69,55;0,00;2,00;6,00;2,00;10,00
2020-02-16;70,00;2,00;8,00;2,00;2,00;3,00;0,00;2,00;0,00;3,00;8,00;42,00;0,00;0,00;0,00;67,67;0,00;0,00;6,00;2,00;7,00
2020-02-23;59,00;9,00;5,00;0,00;0,00;3,00;2,00;0,00;3,00;2,00;13,00;49,00;0,00;2,36;0,00;49,56;0,00;2,00;3,00;0,00;2,00
2020-03-01;34,00;2,00;2,00;2,00;0,00;2,00;2,00;0,00;2,00;2,00;9,00;29,00;5,00;0,00;2,43;58,29;2,43;2,00;5,00;3,00;2,00
2020-03-08;23,00;4,00;1,00;2,00;3,00;3,00;2,00;3,00;2,00;0,00;0,00;33,00;0,00;0,00;2,30;48,30;2,30;0,00;3,00;3,00;2,00
2020-03-15;12,00;4,00;3,00;1,00;0,00;5,00;0,00;2,00;2,00;3,00;6,00;25,00;0,00;0,00;0,00;26,40;2,40;0,00;1,00;3,00;3,00
2020-03-22;24,00;1,00;7,00;6,00;0,00;4,00;0,00;0,00;4,00;1,00;6,00;20,00;1,00;0,00;2,40;21,60;0,00;0,00;0,00;2,00;1,00
2020-03-29;27,00;3,00;3,00;1,00;3,00;4,00;0,00;1,00;1,00;3,00;1,00;14,00;1,00;0,00;0,00;41,73;2,45;1,00;3,00;2,00;4,00
2020-04-05;16,00;3,00;4,00;1,00;0,00;3,00;0,00;0,00;0,00;0,00;3,00;23,00;0,00;0,00;2,29;38,86;0,00;0,00;3,00;2,00;3,00
2020-04-12;28,00;6,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;4,00;35,00;1,00;0,00;0,00;39,67;0,00;1,00;3,00;3,00;8,00
2020-04-19;13,00;4,00;4,00;0,00;1,00;1,00;0,00;0,00;1,00;0,00;1,00;20,00;0,00;2,17;0,00;19,50;0,00;0,00;1,00;0,00;3,00
