Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-01-06;41,00;82,00;5,13;10,25;10,25;2,00;2,00;6,00;0,00;20,50;0,00;4,10;2,05;0,00;0,00;3,00;5,00;0,00;0,00;0,00;0,00
2019-01-13;33,00;57,75;8,25;8,25;8,25;3,00;9,00;7,00;0,00;4,13;2,06;4,13;0,00;0,00;1,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-01-20;35,00;52,50;4,38;8,75;4,38;1,00;1,00;4,00;0,00;3,89;3,89;0,00;0,00;0,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;28,00;65,33;9,33;9,33;9,33;0,00;6,00;0,00;1,00;2,00;4,00;4,00;2,00;1,00;1,00;7,00;1,00;0,00;0,00;0,00;0,00
2019-02-03;27,00;81,00;9,00;9,00;9,00;2,00;14,00;5,00;0,00;3,86;1,93;0,00;0,00;0,00;0,00;0,00;5,00;2,00;2,00;0,00;0,00
2019-02-10;27,00;81,00;4,50;9,00;4,50;5,00;9,00;6,00;0,00;1,93;1,93;3,86;0,00;0,00;4,00;3,00;5,00;0,00;0,00;0,00;1,00
2019-02-17;33,00;99,00;24,75;8,25;8,25;7,00;4,00;6,00;3,00;2,06;0,00;0,00;0,00;0,00;1,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-02-24;18,00;81,00;4,50;9,00;9,00;3,00;13,00;4,00;0,00;1,80;0,00;3,60;0,00;3,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-03-03;33,00;82,50;8,25;8,25;16,50;6,00;8,00;5,00;0,00;4,13;4,13;4,13;2,06;2,00;2,00;2,00;2,00;0,00;0,00;0,00;2,00
2019-03-10;31,00;103,33;5,17;10,33;10,33;5,00;15,00;6,00;0,00;3,88;0,00;0,00;0,00;5,00;5,00;3,00;5,00;0,00;2,00;0,00;0,00
2019-03-17;40,00;120,00;10,00;20,00;10,00;3,00;6,00;14,00;0,00;2,00;0,00;4,00;0,00;3,00;2,00;2,00;2,00;0,00;2,00;2,00;0,00
2019-03-24;46,00;92,00;4,60;4,60;9,20;8,00;12,00;8,00;0,00;0,00;0,00;1,92;1,92;0,00;2,00;2,00;2,00;2,00;0,00;2,00;0,00
2019-03-31;65,00;83,57;18,57;18,57;9,29;0,00;13,00;10,00;1,00;3,82;3,82;0,00;1,91;4,00;0,00;3,00;1,00;3,00;0,00;0,00;0,00
2019-04-07;48,00;124,80;19,20;9,60;9,60;1,00;20,00;10,00;0,00;8,00;2,00;2,00;0,00;1,00;1,00;3,00;9,00;0,00;0,00;4,00;0,00
2019-04-14;69,00;246,43;9,86;29,57;9,86;9,00;11,00;9,00;0,00;8,12;0,00;2,03;2,03;5,00;6,00;2,00;12,00;0,00;0,00;0,00;0,00
2019-04-21;57,00;123,50;9,50;19,00;19,00;0,00;10,00;10,00;1,00;4,07;8,14;0,00;2,04;0,00;1,00;1,00;6,00;1,00;0,00;0,00;0,00
2019-04-28;49,00;107,80;9,80;19,60;9,80;4,00;15,00;7,00;0,00;3,77;0,00;3,77;0,00;3,00;1,00;3,00;6,00;1,00;2,00;1,00;0,00
2019-05-05;46,00;110,40;9,20;9,20;9,20;3,00;12,00;12,00;1,00;7,67;0,00;3,83;0,00;1,00;1,00;3,00;4,00;0,00;0,00;1,00;0,00
2019-05-12;51,00;102,00;10,20;20,40;10,20;4,00;19,00;12,00;0,00;3,92;0,00;3,92;1,96;0,00;1,00;1,00;7,00;0,00;0,00;0,00;0,00
2019-05-19;63,00;90,00;9,00;9,00;18,00;4,00;38,00;18,00;3,00;3,94;1,97;3,94;3,94;1,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00
