Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;69,00;9,00;12,00;7,00;27,00;5,00;5,00;11,00;9,00;2,00;0,00;2,00;2,00;0,00;11,00;2,00;5,00;0,00;9,00;7,00;0,00;0,00;2,65;59,71;18,58;0,00;20,00;11,00
2019-01-13;46,00;18,00;9,00;15,00;13,00;4,00;0,00;17,00;0,00;0,00;4,00;0,00;0,00;0,00;2,00;9,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;65,71;15,77;2,00;4,00;13,00
2019-01-20;51,00;10,00;13,00;8,00;24,00;14,00;4,00;10,00;0,00;4,00;2,00;2,00;0,00;0,00;10,00;2,00;0,00;0,00;8,00;4,00;2,00;0,00;0,00;66,69;26,15;4,00;26,00;14,00
2019-01-27;35,00;15,00;2,00;4,00;10,00;0,00;8,00;29,00;4,00;0,00;8,00;4,00;2,00;0,00;4,00;0,00;0,00;2,00;2,00;0,00;10,00;0,00;0,00;73,89;28,52;0,00;10,00;4,00
2019-02-03;53,00;9,00;2,00;4,00;16,00;2,00;0,00;2,00;0,00;2,00;2,00;0,00;4,00;0,00;4,00;4,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;80,15;9,05;0,00;24,00;4,00
2019-02-10;24,00;4,00;5,00;9,00;2,00;7,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;2,00;4,00;4,00;0,00;0,00;2,00;7,00;7,00;0,00;0,00;62,67;16,00;0,00;7,00;2,00
2019-02-17;48,00;0,00;2,00;9,00;15,00;4,00;4,00;4,00;6,00;0,00;11,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;2,00;0,00;4,00;0,00;0,00;64,86;6,49;6,00;11,00;11,00
2019-02-24;24,00;9,00;9,00;0,00;4,00;2,00;0,00;4,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;2,00;2,00;2,00;0,00;0,00;40,00;13,33;4,00;13,00;7,00
2019-03-03;41,00;2,00;9,00;9,00;11,00;5,00;0,00;0,00;0,00;2,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;2,00;4,00;2,00;2,00;0,00;0,00;27,77;15,87;4,00;11,00;7,00
2019-03-10;68,00;9,00;12,00;7,00;18,00;5,00;5,00;2,00;0,00;4,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;2,00;2,00;0,00;0,00;2,62;28,77;9,15;2,00;4,00;2,00
2019-03-17;29,00;0,00;12,00;4,00;11,00;2,00;2,00;7,00;0,00;2,00;2,00;0,00;2,00;0,00;2,00;2,00;0,00;0,00;4,00;4,00;2,00;0,00;0,00;25,05;13,18;2,00;7,00;2,00
2019-03-24;45,00;7,00;9,00;0,00;7,00;7,00;0,00;0,00;2,00;0,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;19,29;2,57;2,00;2,00;0,00
2019-03-31;43,00;9,00;7,00;6,00;4,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;2,00;4,00;0,00;0,00;19,55;0,00;4,00;4,00;4,00
2019-04-07;36,00;2,00;2,00;2,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;2,00;4,00;0,00;0,00;4,00;2,00;0,00;0,00;0,00;20,57;7,71;0,00;4,00;2,00
2019-04-14;66,00;7,00;16,00;7,00;36,00;5,00;0,00;0,00;2,00;2,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;5,00;5,00;2,00;0,00;0,00;27,18;6,47;0,00;2,00;2,00
2019-04-21;50,00;9,00;7,00;4,00;4,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;4,00;0,00;2,00;0,00;0,00;4,00;4,00;0,00;0,00;15,79;3,95;0,00;0,00;2,00
2019-04-28;35,00;0,00;2,00;0,00;7,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,59;0,00;2,59;2,59;0,00;0,00;0,00
