Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;34,00;123,64;95,82;139,09;3,09;7,00;25,00;8,00;5,00
2019-01-13;33,00;125,40;95,70;148,50;3,30;9,00;29,00;8,00;6,00
2019-01-20;31,00;114,70;77,50;133,30;3,10;5,00;30,00;8,00;5,00
2019-01-27;30,00;110,00;90,00;130,00;6,67;6,00;27,00;10,00;4,00
2019-02-03;27,00;121,50;84,38;118,13;3,38;5,00;32,00;10,00;4,00
2019-02-10;30,00;106,67;83,33;123,33;3,33;9,00;26,00;10,00;5,00
2019-02-17;29,00;103,11;74,11;112,78;3,22;6,00;51,00;8,00;5,00
2019-02-24;27,00;121,50;77,63;121,50;3,38;8,00;27,00;10,00;6,00
2019-03-03;27,00;118,13;74,25;124,88;6,75;4,00;26,00;8,00;7,00
2019-03-10;24,00;99,43;72,00;126,86;6,86;4,00;28,00;13,00;7,00
2019-03-17;27,00;97,88;74,25;104,63;3,38;4,00;29,00;7,00;4,00
2019-03-24;23,00;92,00;65,71;111,71;3,29;5,00;33,00;8,00;5,00
2019-03-31;28,00;77,78;56,00;127,56;3,11;5,00;32,00;7,00;5,00
2019-04-07;26,00;87,75;61,75;130,00;3,25;5,00;30,00;6,00;5,00
2019-04-14;24,00;82,29;54,86;120,00;3,43;5,00;33,00;6,00;3,00
2019-04-21;25,00;78,13;50,00;118,75;3,13;5,00;33,00;6,00;5,00
2019-04-28;25,00;75,00;50,00;121,88;3,13;5,00;25,00;6,00;4,00
2019-05-05;29,00;77,33;54,78;128,89;3,22;4,00;26,00;6,00;5,00
2019-05-12;29,00;70,89;51,56;106,33;3,22;4,00;30,00;6,00;6,00
2019-05-19;26,00;74,75;45,50;139,75;3,25;4,00;28,00;7,00;4,00
2019-05-26;23,00;69,00;42,71;115,00;3,29;4,00;30,00;5,00;2,00
2019-06-02;23,00;72,29;49,29;115,00;3,29;3,00;26,00;7,00;4,00
2019-06-09;25,00;65,63;46,88;115,63;6,25;5,00;26,00;5,00;4,00
2019-06-16;36,00;78,55;52,36;124,36;6,55;3,00;31,00;4,00;4,00
2019-06-23;31,00;71,30;49,60;117,80;3,10;3,00;35,00;5,00;5,00
2019-06-30;35,00;76,36;57,27;130,45;6,36;3,00;37,00;6,00;6,00
2019-07-07;31,00;74,40;58,90;117,80;3,10;4,00;35,00;6,00;5,00
2019-07-14;33,00;85,80;59,40;128,70;3,30;5,00;32,00;4,00;6,00
2019-07-21;36,00;88,36;58,91;117,82;3,27;4,00;26,00;6,00;5,00
2019-07-28;34,00;91,80;71,40;153,00;3,40;5,00;28,00;5,00;5,00
