Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;72,00;6,00;8,00;3,00;9,00;8,00;1,00;16,00;5,00;14,00;14,00;8,00;18,00;0,00;10,00;4,00;8,00;0,00;4,00;8,00;13,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-01-13;75,00;7,00;5,00;4,00;10,00;4,00;5,00;25,00;0,00;15,00;7,00;11,00;29,00;0,00;10,00;1,00;11,00;0,00;4,00;0,00;21,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;70,00;4,00;9,00;3,00;4,00;5,00;0,00;20,00;3,00;14,00;18,00;7,00;20,00;0,00;16,00;0,00;13,00;0,00;3,00;4,00;12,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;64,00;6,00;4,00;4,00;8,00;8,00;5,00;22,00;5,00;20,00;14,00;3,00;17,00;1,00;5,00;1,00;13,00;0,00;5,00;5,00;12,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00
2019-02-03;78,00;4,00;3,00;1,00;3,00;3,00;3,00;18,00;1,00;11,00;23,00;9,00;16,00;0,00;7,00;5,00;8,00;0,00;7,00;3,00;17,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;84,00;7,00;10,00;1,00;4,00;3,00;3,00;5,00;3,00;10,00;14,00;11,00;19,00;1,00;8,00;4,00;6,00;0,00;3,00;1,00;19,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;72,00;10,00;3,00;0,00;3,00;8,00;4,00;15,00;0,00;14,00;8,00;13,00;11,00;1,00;7,00;3,00;8,00;0,00;4,00;4,00;12,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;69,00;4,00;4,00;3,00;9,00;0,00;5,00;17,00;0,00;7,00;4,00;7,00;11,00;0,00;3,00;4,00;8,00;0,00;4,00;0,00;9,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;57,00;4,00;8,00;3,00;8,00;4,00;3,00;18,00;3,00;7,00;11,00;3,00;5,00;0,00;4,00;3,00;5,00;1,00;0,00;4,00;11,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;78,00;5,00;9,00;1,00;8,00;3,00;0,00;10,00;0,00;5,00;10,00;5,00;6,00;0,00;10,00;1,00;5,00;0,00;3,00;3,00;5,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-03-17;64,00;5,00;7,00;3,00;1,00;4,00;3,00;4,00;0,00;7,00;5,00;1,00;11,00;0,00;9,00;0,00;0,00;0,00;1,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;50,00;4,00;4,00;0,00;4,00;1,00;1,00;5,00;3,00;7,00;5,00;4,00;5,00;1,00;0,00;0,00;5,00;0,00;1,00;4,00;5,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00
2019-03-31;49,00;7,00;4,00;0,00;4,00;1,00;1,00;9,00;0,00;7,00;9,00;4,00;13,00;0,00;4,00;3,00;3,00;0,00;4,00;1,00;9,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;40,00;1,00;1,00;1,00;4,00;3,00;3,00;13,00;1,00;4,00;4,00;5,00;8,00;0,00;4,00;3,00;1,00;0,00;3,00;0,00;4,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-04-14;49,00;4,00;6,00;3,00;1,00;0,00;0,00;16,00;0,00;3,00;7,00;3,00;1,00;0,00;1,00;0,00;5,00;0,00;3,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;65,00;3,00;4,00;0,00;3,00;0,00;0,00;1,00;2,00;5,00;6,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-28;35,00;0,00;1,00;0,00;0,00;0,00;1,00;3,00;0,00;1,00;3,00;3,00;3,00;0,00;1,00;1,00;1,00;0,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-05-05;48,00;3,00;3,00;0,00;4,00;0,00;0,00;1,00;0,00;0,00;4,00;4,00;3,00;0,00;0,00;1,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;36,00;7,00;1,00;1,00;1,00;0,00;0,00;3,00;0,00;4,00;9,00;0,00;4,00;0,00;1,00;1,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;35,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;4,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
2019-05-26;56,00;0,00;0,00;0,00;3,00;0,00;0,00;3,00;0,00;3,00;11,00;3,00;4,00;0,00;1,00;1,00;4,00;0,00;1,00;1,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-02;48,00;0,00;5,00;0,00;0,00;1,00;0,00;1,00;0,00;7,00;4,00;1,00;4,00;0,00;4,00;0,00;5,00;0,00;3,00;1,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-06-09;51,00;0,00;1,00;5,00;5,00;0,00;0,00;1,00;0,00;1,00;7,00;1,00;13,00;0,00;0,00;0,00;7,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2019-06-16;41,00;1,00;1,00;1,00;7,00;3,00;0,00;4,00;1,00;1,00;9,00;4,00;5,00;0,00;0,00;0,00;4,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-23;67,00;1,00;4,00;0,00;1,00;0,00;0,00;1,00;0,00;2,00;3,00;2,00;12,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
