Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;54,00;456,55;14,73;4,91;19,64;14,00;23,00;9,00;18,00;5,00;10,00;5,00;2,00
2019-01-13;53,00;414,36;9,64;9,64;19,27;20,00;22,00;11,00;16,00;9,00;7,00;5,00;2,00
2019-01-20;54,00;392,73;9,82;9,82;14,73;13,00;22,00;11,00;16,00;6,00;17,00;4,00;1,00
2019-01-27;47,00;352,50;9,40;9,40;18,80;18,00;20,00;6,00;14,00;6,00;9,00;5,00;2,00
2019-02-03;49,00;387,10;9,80;4,90;19,60;14,00;26,00;10,00;15,00;8,00;11,00;5,00;2,00
2019-02-10;50,00;405,00;10,00;5,00;15,00;18,00;22,00;6,00;16,00;7,00;10,00;4,00;3,00
2019-02-17;54,00;392,73;9,82;9,82;14,73;17,00;25,00;9,00;19,00;6,00;8,00;7,00;2,00
2019-02-24;53,00;361,36;9,64;4,82;14,45;16,00;22,00;8,00;14,00;7,00;9,00;4,00;2,00
2019-03-03;56,00;397,09;15,27;10,18;15,27;24,00;26,00;8,00;17,00;9,00;11,00;5,00;1,00
2019-03-10;64,00;393,85;9,85;14,77;14,77;17,00;22,00;6,00;14,00;6,00;9,00;3,00;2,00
2019-03-17;58,00;386,67;9,67;4,83;19,33;20,00;24,00;6,00;12,00;8,00;7,00;3,00;2,00
2019-03-24;57,00;327,75;9,50;9,50;14,25;18,00;24,00;10,00;15,00;6,00;6,00;5,00;1,00
2019-03-31;70,00;370,00;10,00;10,00;20,00;16,00;29,00;11,00;16,00;9,00;8,00;6,00;0,50
2019-04-07;82,00;410,00;14,47;9,65;19,29;21,00;21,00;12,00;16,00;12,00;14,00;4,00;2,00
2019-04-14;70,00;435,00;10,00;10,00;20,00;18,00;26,00;9,00;18,00;9,00;11,00;3,00;3,00
