Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;17,00;156,40;3,40;17,00;30,60;8,00;11,00;6,00;5,00;6,00;7,00;1,00;2,00
2019-01-13;27,00;138,38;3,38;23,63;23,63;7,00;7,00;8,00;6,00;4,00;4,00;2,00;2,00
2019-01-20;29,00;151,44;3,22;19,33;25,78;7,00;12,00;10,00;2,00;7,00;5,00;1,00;4,00
2019-01-27;17,00;153,00;1,70;23,80;17,00;8,00;8,00;2,00;5,00;3,00;4,00;2,00;2,00
2019-02-03;12,00;144,00;1,50;24,00;18,00;10,00;13,00;1,00;2,00;5,00;1,00;7,00;2,00
2019-02-10;21,00;138,00;3,00;30,00;18,00;15,00;11,00;3,00;3,00;2,00;3,00;5,00;0,00
2019-02-17;25,00;156,25;0,00;18,75;25,00;11,00;8,00;4,00;5,00;4,00;1,00;3,00;2,00
2019-02-24;20,00;173,33;3,33;36,67;30,00;13,00;7,00;7,00;4,00;7,00;9,00;4,00;4,00
2019-03-03;23,00;154,43;1,64;26,29;23,00;10,00;18,00;0,00;2,00;7,00;2,00;4,00;5,00
2019-03-10;27,00;144,00;3,00;24,00;30,00;12,00;11,00;3,00;5,00;5,00;5,00;3,00;2,00
2019-03-17;27,00;162,00;6,75;20,25;23,63;10,00;7,00;1,00;3,00;7,00;6,00;5,00;2,00
2019-03-24;28,00;168,00;3,11;28,00;24,89;17,00;8,00;1,00;2,00;6,00;2,00;3,00;2,00
2019-03-31;34,00;160,73;3,09;34,00;34,00;21,00;13,00;5,00;2,00;9,00;3,00;7,00;6,00
2019-04-07;49,00;202,53;3,27;42,47;52,27;15,00;17,00;8,00;7,00;8,00;3,00;6,00;4,00
2019-04-14;50,00;278,13;3,13;65,63;56,25;21,00;8,00;4,00;3,00;10,00;6,00;8,00;14,00
2019-04-21;37,00;169,58;3,08;49,33;46,25;14,00;17,00;6,00;3,00;7,00;2,00;5,00;5,00
2019-04-28;43,00;158,77;3,31;52,92;23,15;11,00;15,00;5,00;4,00;7,00;4,00;2,00;5,00
2019-05-05;31,00;127,10;3,10;31,00;18,60;12,00;14,00;3,00;6,00;6,00;6,00;6,00;4,00
2019-05-12;36,00;157,09;3,27;32,73;26,18;16,00;9,00;7,00;9,00;6,00;8,00;5,00;1,00
2019-05-19;37,00;154,17;3,08;33,92;40,08;13,00;19,00;9,00;5,00;3,00;6,00;8,00;3,00
2019-05-26;61,00;160,53;1,61;57,79;44,95;12,00;15,00;7,00;7,00;4,00;5,00;3,00;10,00
2019-06-02;34,00;170,00;0,00;24,73;30,91;15,00;20,00;4,00;6,00;4,00;8,00;3,00;5,00
2019-06-09;46,00;151,14;3,29;32,86;32,86;13,00;12,00;11,00;7,00;8,00;4,00;4,00;7,00
2019-06-16;49,00;140,47;6,53;32,67;26,13;22,00;7,00;10,00;4,00;8,00;9,00;7,00;6,00
2019-06-23;43,00;155,46;3,31;23,15;33,08;16,00;13,00;6,00;7,00;9,00;3,00;2,00;4,00
2019-06-30;41,00;151,38;3,15;22,08;37,85;19,00;10,00;6,00;6,00;9,00;6,00;6,00;1,00
2019-07-07;54,00;158,82;3,18;34,94;38,12;18,00;14,00;4,00;7,00;11,00;5,00;3,00;4,00
2019-07-14;55,00;171,47;3,24;35,59;35,59;21,00;12,00;5,00;5,00;15,00;6,00;7,00;2,00
2019-07-21;59,00;164,58;1,55;43,47;24,84;21,00;17,00;3,00;8,00;10,00;7,00;6,00;9,00
2019-07-28;53,00;165,24;3,12;37,41;37,41;23,00;18,00;6,00;7,00;7,00;6,00;7,00;6,00
2019-08-04;42,00;158,31;3,23;35,54;38,77;18,00;12,00;8,00;7,00;14,00;5,00;6,00;3,00
2019-08-11;46,00;154,43;3,29;39,43;32,86;21,00;18,00;8,00;3,00;9,00;5,00;5,00;1,00
2019-08-18;45,00;157,50;3,21;32,14;28,93;16,00;13,00;11,00;3,00;7,00;5,00;3,00;5,00
2019-08-25;36,00;160,36;1,64;39,27;32,73;17,00;14,00;10,00;7,00;6,00;3,00;4,00;4,00
2019-09-01;42,00;174,46;3,23;42,00;35,54;14,00;10,00;3,00;2,00;12,00;6,00;5,00;6,00
2019-09-08;40,00;172,31;0,00;46,15;40,00;13,00;14,00;6,00;8,00;6,00;3,00;4,00;6,00
2019-09-15;38,00;183,67;3,17;57,00;28,50;11,00;13,00;6,00;8,00;6,00;3,00;3,00;6,00
2019-09-22;37,00;194,25;1,54;43,17;27,75;18,00;7,00;6,00;5,00;7,00;3,00;2,00;8,00
2019-09-29;44,00;201,14;3,14;34,57;31,43;20,00;10,00;4,00;4,00;6,00;2,00;5,00;2,00
2019-10-06;30,00;183,00;3,00;51,00;39,00;10,00;12,00;4,00;2,00;2,00;3,00;2,00;7,00
2019-10-13;24,00;177,00;3,00;39,00;33,00;12,00;12,00;6,00;4,00;2,00;4,00;2,00;6,00
2019-10-20;23,00;193,86;6,57;36,14;36,14;9,00;8,00;4,00;3,00;6,00;4,00;2,00;4,00
2019-10-27;18,00;162,00;0,00;33,00;24,00;11,00;8,00;8,00;2,00;3,00;5,00;3,00;5,00
2019-11-03;16,00;153,60;3,20;44,80;41,60;8,00;4,00;4,00;2,00;4,00;3,00;2,00;5,00
2019-11-10;23,00;161,00;3,29;49,29;32,86;6,00;6,00;5,00;3,00;2,00;5,00;1,00;4,00
2019-11-17;14,00;161,00;3,50;52,50;24,50;4,00;8,00;3,00;1,00;0,00;1,00;1,00;5,00
2019-11-24;14,00;171,50;3,50;56,00;28,00;8,00;5,00;4,00;5,00;5,00;2,00;1,00;2,00
2019-12-01;14,00;178,50;1,75;56,00;45,50;2,00;6,00;3,00;4,00;3,00;2,00;2,00;3,00
2019-12-08;11,00;165,00;7,33;55,00;33,00;10,00;7,00;6,00;4,00;4,00;1,00;2,00;2,00
2019-12-15;26,00;162,50;3,25;39,00;32,50;11,00;6,00;2,00;4,00;5,00;3,00;1,00;0,00
2019-12-22;26,00;191,75;3,25;42,25;29,25;15,00;9,00;3,00;6,00;3,00;2,00;2,00;4,00
2019-12-29;16,00;156,80;3,20;28,80;25,60;8,00;12,00;5,00;5,00;5,00;5,00;5,00;2,00
2020-01-05;17,00;166,60;3,40;30,60;30,60;8,00;14,00;5,00;4,00;4,00;5,00;1,00;5,00
2020-01-12;17,00;156,40;3,40;23,80;23,80;13,00;5,00;4,00;4,00;7,00;2,00;3,00;2,00
2020-01-19;28,00;140,00;3,11;24,89;24,89;6,00;7,00;4,00;5,00;6,00;5,00;3,00;3,00
2020-01-26;21,00;126,00;0,00;21,00;18,00;6,00;8,00;6,00;2,00;3,00;3,00;2,00;4,00
2020-02-02;30,00;133,33;3,33;23,33;26,67;14,00;9,00;4,00;6,00;2,00;3,00;1,00;4,00
2020-02-09;33,00;144,00;3,00;27,00;27,00;11,00;11,00;4,00;0,00;4,00;1,00;1,00;4,00
2020-02-16;29,00;170,78;1,61;25,78;25,78;12,00;12,00;4,00;3,00;7,00;2,00;4,00;7,00
2020-02-23;23,00;164,29;3,29;32,86;29,57;12,00;7,00;2,00;4,00;0,00;2,00;2,00;3,00
2020-03-01;20,00;136,67;3,33;33,33;20,00;13,00;8,00;4,00;2,00;4,00;3,00;1,00;6,00
2020-03-08;17,00;115,60;3,40;17,00;20,40;7,00;6,00;2,00;2,00;4,00;1,00;2,00;1,00
2020-03-15;12,00;78,00;1,50;9,00;12,00;5,00;6,00;2,00;1,00;1,00;0,00;1,00;1,00
2020-03-22;7,00;49,00;1,75;10,50;3,50;5,00;2,00;0,00;1,00;4,00;0,00;1,00;0,00
2020-03-29;2,00;26,00;0,00;1,00;4,00;2,00;3,00;1,00;1,00;1,00;1,00;1,00;1,00
2020-04-05;3,00;33,00;1,50;6,00;6,00;6,00;4,00;0,00;2,00;1,00;0,00;0,00;0,00
2020-04-12;5,00;37,50;1,25;5,00;5,00;5,00;1,00;2,00;1,00;0,00;1,00;0,00;1,00
2020-04-19;5,00;27,50;0,00;5,00;5,00;5,00;0,00;3,00;1,00;1,00;1,00;1,00;1,00
2020-04-26;7,00;38,50;0,00;3,50;7,00;5,00;4,00;1,00;2,00;1,00;1,00;1,00;1,00
2020-05-03;7,00;45,50;3,50;7,00;3,50;4,00;2,00;3,00;0,00;1,00;0,00;0,00;0,00
2020-05-10;10,00;40,00;1,67;6,67;6,67;5,00;3,00;3,00;3,00;0,00;3,00;1,00;1,00
2020-05-17;11,00;40,33;0,00;14,67;7,33;5,00;4,00;1,00;0,00;5,00;2,00;2,00;0,00
2020-05-24;11,00;51,33;3,67;11,00;7,33;7,00;5,00;0,00;2,00;2,00;1,00;1,00;1,00
2020-05-31;26,00;45,50;1,63;13,00;16,25;9,00;4,00;7,00;3,00;2,00;1,00;2,00;2,00
2020-06-07;23,00;59,14;1,64;19,71;19,71;20,00;10,00;3,00;3,00;4,00;4,00;2,00;3,00
2020-06-14;35,00;89,09;3,18;22,27;19,09;15,00;12,00;4,00;3,00;4,00;4,00;5,00;6,00
2020-06-21;47,00;68,93;1,57;15,67;18,80;21,00;8,00;4,00;1,00;7,00;5,00;5,00;3,00
2020-06-28;46,00;82,14;1,64;16,43;19,71;13,00;12,00;3,00;3,00;11,00;7,00;2,00;2,00
2020-07-05;75,00;87,50;1,56;31,25;25,00;24,00;14,00;3,00;2,00;13,00;3,00;5,00;3,00
2020-07-12;92,00;72,97;3,17;28,55;28,55;26,00;11,00;2,00;3,00;12,00;26,00;5,00;2,00
2020-07-19;100,00;90,32;3,23;25,81;29,03;39,00;12,00;5,00;3,00;11,00;16,00;6,00;4,00
2020-07-26;76,00;82,33;0,00;22,17;34,83;30,00;12,00;4,00;1,00;11,00;7,00;7,00;5,00
2020-08-02;71,00;83,91;1,61;22,59;22,59;25,00;10,00;4,00;4,00;10,00;2,00;2,00;6,00
2020-08-09;54,00;73,06;3,18;19,06;25,41;16,00;15,00;2,00;6,00;10,00;6,00;4,00;2,00
2020-08-16;36,00;75,27;3,27;19,64;26,18;8,00;10,00;5,00;5,00;4,00;2,00;1,00;3,00
2020-08-23;27,00;66,00;1,50;15,00;12,00;10,00;5,00;1,00;2,00;6,00;2,00;1,00;3,00
2020-08-30;30,00;66,67;3,33;20,00;16,67;7,00;9,00;2,00;1,00;1,00;1,00;4,00;1,00
2020-09-06;15,00;60,00;1,50;15,00;15,00;9,00;9,00;3,00;4,00;0,00;4,00;2,00;2,00
2020-09-13;11,00;73,33;1,83;22,00;18,33;19,00;1,00;3,00;1,00;4,00;3,00;0,00;2,00
2020-09-20;11,00;62,33;0,00;29,33;18,33;3,00;3,00;2,00;1,00;3,00;2,00;1,00;1,00
2020-09-27;8,00;42,67;2,67;18,67;16,00;3,00;2,00;1,00;1,00;2,00;2,00;1,00;1,00
2020-10-04;11,00;46,75;1,38;22,00;11,00;2,00;4,00;1,00;2,00;2,00;3,00;0,00;2,00
2020-10-11;6,00;39,00;3,00;21,00;15,00;5,00;1,00;3,00;1,00;2,00;1,00;2,00;1,00
2020-10-18;5,00;32,50;1,25;12,50;12,50;4,00;2,00;2,00;2,00;0,00;2,00;1,00;2,00
2020-10-25;27,00;45,00;1,50;6,00;9,00;3,00;1,00;1,00;1,00;1,00;2,00;0,00;2,00
2020-11-01;7,00;42,00;0,00;7,00;7,00;8,00;1,00;1,00;1,00;1,00;0,00;0,00;1,00
2020-11-08;4,00;40,00;2,00;8,00;12,00;5,00;0,00;1,00;0,00;2,00;2,00;0,00;0,00
2020-11-15;7,00;38,50;1,75;3,50;7,00;5,00;2,00;1,00;1,00;3,00;0,00;0,00;1,00
2020-11-22;5,00;32,50;1,25;5,00;2,50;2,00;4,00;1,00;1,00;1,00;1,00;1,00;2,00
2020-11-29;4,00;56,00;2,00;4,00;8,00;1,00;0,00;1,00;1,00;1,00;1,00;1,00;1,00
2020-12-06;9,00;54,00;1,50;6,00;9,00;7,00;2,00;1,00;1,00;1,00;1,00;0,00;0,00
2020-12-13;5,00;27,50;1,25;7,50;10,00;7,00;2,00;1,00;2,00;1,00;1,00;1,00;1,00
2020-12-20;6,00;54,00;0,00;9,00;15,00;4,00;3,00;2,00;0,00;2,00;1,00;1,00;0,00
2020-12-27;9,00;45,00;3,00;12,00;9,00;6,00;1,00;3,00;3,00;2,00;1,00;1,00;1,00
2021-01-03;4,00;44,00;0,00;8,00;16,00;4,00;1,00;1,00;1,00;1,00;1,00;0,00;0,00
2021-01-10;7,00;45,50;1,75;7,00;10,50;10,00;3,00;1,00;2,00;1,00;0,00;1,00;0,00
2021-01-17;6,00;39,00;0,00;3,00;9,00;2,00;1,00;2,00;1,00;0,00;1,00;1,00;1,00
2021-01-24;9,00;36,00;3,00;9,00;12,00;4,00;3,00;1,00;3,00;2,00;1,00;1,00;1,00
2021-01-31;12,00;39,00;1,50;9,00;12,00;2,00;1,00;1,00;3,00;2,00;1,00;0,00;1,00
2021-02-07;8,00;45,33;1,33;2,67;5,33;11,00;3,00;1,00;0,00;3,00;1,00;0,00;3,00
2021-02-14;7,00;49,00;0,00;3,50;10,50;2,00;2,00;3,00;0,00;2,00;0,00;0,00;0,00
2021-02-21;4,00;60,00;2,00;16,00;12,00;3,00;4,00;1,00;0,00;2,00;3,00;1,00;1,00
2021-02-28;10,00;33,33;1,67;10,00;6,67;4,00;1,00;2,00;1,00;4,00;1,00;1,00;2,00
2021-03-07;10,00;66,67;0,00;10,00;10,00;6,00;4,00;4,00;1,00;4,00;1,00;1,00;2,00
2021-03-14;11,00;38,50;1,38;5,50;8,25;6,00;2,00;0,00;3,00;2,00;0,00;0,00;0,00
2021-03-21;9,00;33,00;0,00;6,00;9,00;4,00;7,00;3,00;1,00;4,00;1,00;2,00;1,00
2021-03-28;7,00;38,50;1,75;3,50;10,50;4,00;2,00;4,00;2,00;0,00;2,00;0,00;2,00
2021-04-04;4,00;52,00;2,00;8,00;8,00;5,00;4,00;2,00;2,00;1,00;2,00;0,00;1,00
2021-04-11;12,00;36,00;3,00;3,00;9,00;2,00;4,00;4,00;0,00;2,00;1,00;0,00;1,00
2021-04-18;16,00;35,20;0,00;9,60;6,40;5,00;2,00;1,00;2,00;2,00;1,00;0,00;0,00
2021-04-25;11,00;44,00;1,83;3,67;11,00;8,00;4,00;1,00;3,00;1,00;2,00;1,00;0,00
2021-05-02;13,00;48,75;0,00;3,25;3,25;5,00;7,00;1,00;0,00;4,00;0,00;0,00;1,00
2021-05-09;13,00;45,50;1,63;6,50;13,00;9,00;5,00;4,00;3,00;6,00;2,00;2,00;1,00
2021-05-16;21,00;51,00;0,00;6,00;18,00;8,00;9,00;4,00;1,00;3,00;4,00;1,00;0,00
2021-05-23;28,00;46,67;0,00;12,44;12,44;11,00;7,00;0,00;2,00;4,00;2,00;2,00;0,00
2021-05-30;15,00;57,00;1,50;9,00;12,00;14,00;2,00;2,00;1,00;6,00;4,00;4,00;2,00
2021-06-06;35,00;70,00;3,18;9,55;12,73;14,00;10,00;3,00;2,00;4,00;4,00;3,00;1,00
2021-06-13;41,00;82,00;0,00;12,62;15,77;12,00;8,00;2,00;0,00;7,00;2,00;2,00;3,00
2021-06-20;38,00;95,00;1,58;9,50;22,17;20,00;11,00;2,00;4,00;6,00;4,00;3,00;2,00
2021-06-27;36,00;91,64;1,64;13,09;19,64;22,00;10,00;2,00;3,00;11,00;4,00;4,00;2,00
2021-07-04;59,00;111,44;3,28;13,11;19,67;26,00;17,00;4,00;6,00;8,00;4,00;2,00;4,00
2021-07-11;52,00;97,50;0,00;19,50;19,50;20,00;15,00;2,00;1,00;16,00;2,00;7,00;2,00
2021-07-18;70,00;130,45;0,00;15,91;15,91;18,00;12,00;6,00;4,00;10,00;1,00;7,00;2,00
2021-07-25;63,00;88,20;3,15;22,05;25,20;29,00;14,00;8,00;2,00;17,00;2,00;6,00;1,00
2021-08-01;53,00;109,12;3,12;18,71;21,82;25,00;16,00;2,00;3,00;9,00;2,00;5,00;6,00
2021-08-08;42,00;151,85;3,23;22,62;22,62;16,00;10,00;3,00;5,00;10,00;4,00;4,00;4,00
2021-08-15;41,00;104,08;3,15;18,92;12,62;16,00;15,00;4,00;4,00;11,00;2,00;2,00;1,00
2021-08-22;40,00;96,67;3,33;20,00;30,00;14,00;6,00;4,00;0,00;9,00;6,00;3,00;1,00
2021-08-29;26,00;117,00;3,25;19,50;35,75;13,00;14,00;2,00;5,00;4,00;3,00;2,00;2,00
2021-09-05;34,00;126,73;3,09;18,55;27,82;20,00;11,00;6,00;2,00;2,00;3,00;0,00;3,00
2021-09-12;38,00;136,17;1,58;22,17;34,83;12,00;10,00;1,00;3,00;5,00;2,00;2,00;4,00
2021-09-19;26,00;169,00;3,25;22,75;22,75;11,00;6,00;4,00;2,00;5,00;7,00;3,00;2,00
2021-09-26;22,00;157,14;3,14;18,86;28,29;7,00;9,00;2,00;1,00;6,00;3,00;1,00;3,00
2021-10-03;24,00;162,00;3,00;30,00;18,00;11,00;7,00;2,00;2,00;7,00;3,00;3,00;6,00
2021-10-10;19,00;205,83;3,17;38,00;34,83;21,00;9,00;4,00;4,00;9,00;4,00;2,00;2,00
2021-10-17;23,00;239,86;3,29;36,14;36,14;11,00;12,00;8,00;2,00;3,00;2,00;3,00;4,00
2021-10-24;22,00;176,00;3,14;34,57;28,29;28,00;8,00;6,00;1,00;3,00;3,00;1,00;6,00
2021-10-31;15,00;156,00;3,00;39,00;21,00;8,00;4,00;3,00;2,00;2,00;3,00;0,00;2,00
2021-11-07;11,00;159,50;1,38;27,50;30,25;9,00;6,00;3,00;1,00;3,00;2,00;1,00;3,00
2021-11-14;11,00;187,00;3,67;33,00;18,33;7,00;5,00;1,00;2,00;5,00;2,00;0,00;3,00
2021-11-21;12,00;120,00;1,50;33,00;21,00;5,00;4,00;3,00;2,00;2,00;2,00;0,00;0,00
2021-11-28;12,00;120,00;3,00;24,00;21,00;6,00;2,00;3,00;2,00;0,00;0,00;3,00;1,00
2021-12-05;6,00;99,00;3,00;27,00;21,00;7,00;6,00;2,00;2,00;2,00;3,00;3,00;0,00
2021-12-12;7,00;122,50;3,50;24,50;17,50;9,00;2,00;2,00;2,00;2,00;2,00;2,00;3,00
2021-12-19;7,00;147,00;3,50;21,00;28,00;10,00;2,00;4,00;0,00;0,00;3,00;3,00;3,00
2021-12-26;20,00;140,00;3,33;13,33;26,67;8,00;3,00;4,00;2,00;5,00;0,00;2,00;1,00
2022-01-02;12,00;114,00;0,00;6,00;18,00;4,00;4,00;3,00;3,00;3,00;3,00;1,00;3,00
2022-01-09;12,00;102,00;3,00;6,00;12,00;6,00;4,00;1,00;2,00;3,00;2,00;1,00;0,00
2022-01-16;11,00;135,67;3,67;7,33;22,00;9,00;2,00;2,00;2,00;3,00;6,00;2,00;1,00
2022-01-23;23,00;128,14;3,29;16,43;19,71;7,00;7,00;1,00;1,00;7,00;1,00;1,00;0,00
2022-01-30;19,00;142,50;1,58;12,67;12,67;10,00;7,00;4,00;2,00;5,00;2,00;2,00;3,00
2022-02-06;26,00;191,75;3,25;22,75;16,25;10,00;7,00;3,00;6,00;2,00;5,00;4,00;4,00
2022-02-13;29,00;170,78;3,22;16,11;22,56;11,00;6,00;5,00;5,00;3,00;4,00;3,00;3,00
2022-02-20;24,00;174,86;1,71;20,57;24,00;12,00;8,00;5,00;3,00;9,00;4,00;0,00;3,00
2022-02-27;28,00;161,78;3,11;15,56;15,56;12,00;9,00;1,00;8,00;3,00;2,00;3,00;3,00
2022-03-06;33,00;211,20;3,30;23,10;19,80;16,00;12,00;2,00;2,00;3,00;5,00;4,00;3,00
2022-03-13;38,00;202,67;3,17;34,83;22,17;20,00;14,00;4,00;3,00;7,00;2,00;4,00;5,00
2022-03-20;36,00;238,91;3,27;26,18;22,91;24,00;11,00;2,00;5,00;5,00;3,00;3,00;1,00
2022-03-27;30,00;195,00;0,00;18,00;33,00;12,00;9,00;3,00;2,00;5,00;1,00;2,00;3,00
2022-04-03;29,00;264,22;3,22;29,00;32,22;28,00;11,00;5,00;5,00;10,00;5,00;6,00;2,00
2022-04-10;59,00;327,78;3,28;65,56;49,17;27,00;17,00;7,00;5,00;16,00;7,00;5,00;10,00
