Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;46,00;2,00;12,00;0,00;0,00;2,00;0,00;0,00;2,00;0,00;16,05;36,37;0,00;0,00;0,00;49,83;0,00;0,00;5,00;7,00;9,00
2019-01-13;56,00;9,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;22,19;33,81;2,11;0,00;0,00;78,40;0,00;0,00;8,00;5,00;0,00
2019-01-20;43,00;7,00;14,00;0,00;2,00;0,00;0,00;2,00;3,00;0,00;19,35;32,25;2,15;0,00;3,91;78,18;0,00;0,00;5,00;2,00;7,00
2019-01-27;41,00;4,00;12,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;6,47;33,45;0,00;0,00;3,73;59,64;1,86;2,00;7,00;3,00;3,00
2019-02-03;31,00;5,00;12,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;11,76;53,45;0,00;0,00;0,00;69,75;0,00;0,00;11,00;5,00;5,00
2019-02-10;40,00;7,00;17,00;0,00;2,00;2,00;0,00;3,00;0,00;0,00;23,16;51,58;0,00;0,00;0,00;50,91;0,00;0,00;8,00;3,00;3,00
2019-02-17;41,00;5,00;14,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;16,18;69,05;0,00;0,00;1,86;74,55;0,00;0,00;3,00;2,00;0,00
2019-02-24;53,00;7,00;17,00;0,00;2,00;0,00;0,00;2,00;0,00;2,12;16,96;32,86;0,00;0,00;0,00;68,14;3,79;0,00;12,00;0,00;2,00
2019-03-03;48,00;4,00;17,00;2,00;0,00;0,00;0,00;0,00;2,00;2,13;16,00;46,93;0,00;0,00;0,00;62,77;0,00;0,00;2,00;0,00;2,00
2019-03-10;60,00;7,00;9,00;0,00;2,00;0,00;0,00;0,00;0,00;3,21;19,29;64,29;0,00;0,00;0,00;67,50;3,75;0,00;7,00;3,00;3,00
2019-03-17;49,00;7,00;23,00;0,00;2,00;2,00;0,00;4,00;3,00;0,00;10,65;72,43;0,00;0,00;0,00;64,08;0,00;0,00;5,00;9,00;2,00
2019-03-24;53,00;11,00;22,00;2,00;3,00;2,00;0,00;2,00;0,00;0,00;15,90;68,90;2,12;1,89;0,00;90,86;1,89;0,00;15,00;5,00;0,00
2019-03-31;50,00;7,00;14,00;2,00;0,00;0,00;0,00;2,00;2,00;2,08;13,54;62,50;0,00;0,00;0,00;73,08;1,92;0,00;7,00;2,00;2,00
2019-04-07;56,00;7,00;16,00;2,00;0,00;2,00;0,00;0,00;2,00;0,00;18,31;53,85;0,00;0,00;1,87;100,80;1,87;0,00;7,00;3,00;5,00
2019-04-14;55,00;7,00;14,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;10,58;64,52;0,00;0,00;1,83;69,67;0,00;0,00;7,00;10,00;9,00
2019-04-21;57,00;5,00;16,00;0,00;0,00;2,00;0,00;4,00;0,00;0,00;16,13;46,25;0,00;0,00;1,90;64,60;0,00;0,00;4,00;7,00;2,00
2019-04-28;48,00;7,00;14,00;0,00;0,00;2,00;0,00;0,00;3,00;0,00;12,80;64,00;2,13;1,85;0,00;81,23;0,00;0,00;9,00;0,00;3,00
