Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-01-06;42,00;8,00;12,00;10,00;10,00;16,00;3,00;3,00;0,00;2,00;0,00;1,00;4,00;0,00;1,00;0,00;2,00;0,00;1,00;0,00;0,00
2019-01-13;45,00;11,74;3,91;13,70;15,65;7,00;2,00;5,00;0,00;0,00;0,00;3,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;50,00;8,00;6,00;2,00;2,00;10,00;5,00;4,00;0,00;0,00;1,00;0,00;1,00;1,00;1,00;1,00;1,00;1,00;0,00;1,00;0,00
2019-01-27;13,00;7,43;7,43;3,71;7,43;14,00;6,00;1,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00
2019-02-03;23,00;11,50;3,83;1,92;1,92;13,00;3,00;6,00;1,00;3,00;1,00;3,00;3,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;2,00
2019-02-10;27,00;10,38;10,38;10,38;4,15;7,00;2,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;3,00;2,00;0,00;0,00;2,00;0,00
2019-02-17;29,00;3,87;5,80;3,87;3,87;6,00;15,00;5,00;0,00;2,00;2,00;2,00;5,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;2,00
2019-02-24;36,00;4,00;10,00;6,00;10,00;10,00;8,00;3,00;2,00;3,00;5,00;1,00;0,00;1,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00
2019-03-03;37,00;15,58;0,00;1,95;5,84;1,00;11,00;4,00;0,00;2,00;0,00;1,00;3,00;1,00;1,00;0,00;0,00;0,00;0,00;2,00;0,00
2019-03-10;32,00;10,00;6,00;6,00;10,00;16,00;9,00;7,00;0,00;2,00;1,00;7,00;3,00;0,00;3,00;1,00;2,00;0,00;0,00;0,00;0,00
