Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;89,00;54,00;37,00;49,00;73,00;35,00;11,00;37,00;21,00;16,75;104,71;4,19;37,69;0,00;23,00;9,00;12,00;1,00;46,00;36,00;13,00;0,00;1,00;1,00;1,00;0,00;1,00;0,00
2019-01-13;100,00;45,00;37,00;36,00;63,00;40,00;13,00;27,00;11,00;13,54;92,71;5,21;42,71;1,00;18,00;9,00;10,00;1,00;43,00;35,00;14,00;0,00;1,00;2,00;1,00;0,00;0,00;0,00
2019-01-20;79,00;38,00;42,00;31,00;52,00;31,00;12,00;27,00;16,00;7,28;76,92;5,20;30,14;1,00;49,00;8,00;13,00;1,00;32,00;30,00;8,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00
2019-01-27;78,00;32,00;26,00;34,00;50,00;35,00;14,00;29,00;10,00;10,40;91,52;6,24;28,08;0,00;17,00;6,00;5,00;2,00;36,00;32,00;5,00;0,00;2,00;1,00;1,00;0,00;0,00;1,00
2019-02-03;87,00;28,00;33,00;25,00;44,00;28,00;8,00;19,00;9,00;12,58;77,57;5,24;25,16;0,00;20,00;6,00;8,00;2,00;35,00;24,00;10,00;0,00;1,00;3,00;1,00;0,00;1,00;0,00
2019-02-10;71,00;33,00;24,00;26,00;39,00;22,00;9,00;13,00;7,00;8,23;72,03;5,14;20,58;3,00;18,00;5,00;17,00;0,00;35,00;22,00;6,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00
2019-02-17;65,00;33,00;35,00;27,00;51,00;20,00;13,00;17,00;8,00;10,48;66,05;5,24;20,97;1,00;23,00;7,00;8,00;0,00;29,00;26,00;7,00;0,00;1,00;1,00;0,00;1,00;1,00;0,00
2019-02-24;64,00;24,00;29,00;23,00;44,00;33,00;3,00;22,00;9,00;3,15;59,80;2,10;13,64;1,00;16,00;7,00;6,00;1,00;28,00;21,00;7,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00
2019-03-03;65,00;31,00;33,00;24,00;30,00;25,00;10,00;17,00;7,00;8,25;63,97;1,03;23,73;1,00;17,00;3,00;4,00;0,00;28,00;45,00;5,00;1,00;1,00;1,00;0,00;0,00;1,00;0,00
2019-03-10;54,00;33,00;19,00;27,00;35,00;27,00;7,00;14,00;7,00;4,15;49,85;1,04;19,73;1,00;11,00;5,00;8,00;0,00;25,00;17,00;4,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
