Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;30,00;40,00;25,00;25,00;7,00;2,50;5,00;10,00;20,00
2019-01-13;36,00;35,00;18,00;20,00;13,00;2,40;4,80;9,60;12,00
2019-01-20;29,00;34,00;29,00;20,00;12,00;4,83;2,42;21,75;21,75
2019-01-27;30,00;40,00;27,00;16,00;15,00;5,00;2,50;12,50;10,00
2019-02-03;23,00;13,00;26,00;26,00;8,00;7,67;0,00;10,22;255,56
2019-02-10;37,00;9,00;28,00;15,00;4,00;2,47;4,93;7,40;14,80
2019-02-17;33,00;13,00;20,00;17,00;9,00;7,62;0,00;12,69;10,15
2019-02-24;30,00;16,00;27,00;16,00;8,00;2,50;5,00;12,50;5,00
2019-03-03;30,00;14,00;24,00;20,00;11,00;5,00;7,50;10,00;12,50
2019-03-10;23,00;10,00;17,00;28,00;7,00;2,30;2,30;6,90;16,10
2019-03-17;24,00;6,00;19,00;31,00;13,00;4,80;4,80;16,80;26,40
2019-03-24;49,00;25,00;21,00;11,00;31,00;4,90;7,35;12,25;14,70
2019-03-31;21,00;17,00;13,00;18,00;19,00;2,63;2,63;5,25;13,13
2019-04-07;20,00;5,00;11,00;16,00;9,00;2,50;2,50;5,00;10,00
2019-04-14;21,00;16,00;9,00;16,00;16,00;7,00;2,33;7,00;9,33
2019-04-21;56,00;11,00;14,00;24,00;4,00;4,87;12,17;9,74;17,04
2019-04-28;24,00;14,00;25,00;24,00;12,00;2,40;4,80;2,40;14,40
2019-05-05;27,00;24,00;6,00;20,00;11,00;7,36;2,45;4,91;12,27
2019-05-12;26,00;56,00;6,00;22,00;12,00;0,00;4,73;2,36;9,45
2019-05-19;53,00;100,00;19,00;20,00;13,00;2,41;4,82;9,64;19,27
2019-05-26;26,00;23,00;15,00;19,00;9,00;4,73;2,36;4,73;11,82
2019-06-02;37,00;28,00;13,00;29,00;3,00;4,93;2,47;12,33;17,27
2019-06-09;41,00;14,00;9,00;21,00;6,00;4,82;2,41;4,82;16,88
2019-06-16;40,00;15,00;10,00;25,00;6,00;2,50;5,00;10,00;17,50
2019-06-23;48,00;14,00;16,00;32,00;4,00;2,40;2,40;9,60;69,60
2019-06-30;54,00;14,00;12,00;20,00;15,00;2,45;9,82;9,82;12,27
2019-07-07;46,00;15,00;17,00;25,00;11,00;4,84;0,00;7,26;12,11
2019-07-14;18,00;19,00;13,00;34,00;3,00;2,57;5,14;7,71;15,43
2019-07-21;47,00;19,00;18,00;27,00;10,00;4,95;2,47;9,89;14,84
2019-07-28;63,00;20,00;12,00;19,00;7,00;2,42;2,42;7,27;26,65
