Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;91,00;27,00;28,00;9,00;1,00;27,00;3,00;40,00;6,00
2019-01-13;91,00;20,00;23,00;7,00;2,00;20,00;1,00;40,00;8,00
2019-01-20;100,00;17,00;17,00;8,00;2,00;27,00;1,00;38,00;7,00
2019-01-27;89,00;15,00;19,00;8,00;1,00;21,00;4,00;33,00;6,00
2019-02-03;84,00;14,00;16,00;8,00;2,00;16,00;2,00;31,00;5,00
2019-02-10;81,00;14,00;16,00;5,00;1,00;19,00;1,00;39,00;5,00
2019-02-17;79,00;15,00;15,00;8,00;2,00;22,00;2,00;37,00;8,00
2019-02-24;79,00;13,00;15,00;6,00;1,00;23,00;2,00;36,00;5,00
2019-03-03;96,00;13,00;11,00;11,00;2,00;23,00;2,00;35,00;5,00
2019-03-10;71,00;13,00;13,00;9,00;1,00;22,00;2,00;30,00;6,00
2019-03-17;71,00;13,00;14,00;10,00;2,00;17,00;5,00;34,00;4,00
2019-03-24;70,00;13,00;14,00;9,00;1,00;16,00;2,00;32,00;8,00
2019-03-31;64,00;11,00;10,00;8,00;1,00;20,00;3,00;30,00;7,00
2019-04-07;65,00;10,00;14,00;8,00;1,00;21,00;2,00;31,00;7,00
2019-04-14;60,00;9,00;10,00;8,00;0,50;17,00;2,00;25,00;5,00
2019-04-21;69,00;13,00;10,00;5,00;1,00;18,00;1,00;33,00;6,00
2019-04-28;64,00;11,00;9,00;8,00;2,00;15,00;1,00;30,00;5,00
2019-05-05;66,00;9,00;9,00;15,00;2,00;11,00;2,00;27,00;5,00
2019-05-12;68,00;12,00;8,00;11,00;2,00;12,00;2,00;31,00;9,00
2019-05-19;71,00;10,00;8,00;10,00;2,00;16,00;10,00;34,00;5,00
2019-05-26;87,00;11,00;14,00;8,00;0,50;17,00;2,00;34,00;6,00
2019-06-02;68,00;10,00;13,00;11,00;3,00;20,00;2,00;32,00;5,00
2019-06-09;68,00;10,00;13,00;8,00;2,00;16,00;2,00;32,00;3,00
2019-06-16;74,00;10,00;27,00;11,00;2,00;22,00;1,00;36,00;4,00
2019-06-23;71,00;12,00;65,00;11,00;2,00;20,00;1,00;34,00;6,00
2019-06-30;69,00;14,00;10,00;8,00;2,00;14,00;1,00;29,00;5,00
2019-07-07;66,00;13,00;8,00;8,00;1,00;15,00;0,50;34,00;4,00
2019-07-14;70,00;11,00;10,00;22,00;1,00;15,00;2,00;32,00;6,00
2019-07-21;71,00;11,00;10,00;11,00;1,00;19,00;2,00;32,00;8,00
2019-07-28;68,00;15,00;12,00;42,00;2,00;17,00;2,00;33,00;7,00
2019-08-04;59,00;10,00;10,00;12,00;0,50;15,00;2,00;34,00;5,00
2019-08-11;70,00;9,00;11,00;17,00;0,50;13,00;1,00;32,00;7,00
2019-08-18;81,00;13,00;12,00;13,00;2,00;18,00;1,00;30,00;3,00
