Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;47,00;195,83;78,33;31,33;15,67;32,23;25,51;10,74;53,71;14,69;39,66;36,72;26,44;14,00;14,00;4,00;0,00;11,00;4,00;4,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;51,00;105,92;54,92;66,69;47,08;32,21;32,21;28,18;28,18;2,91;36,43;46,63;21,86;14,00;11,00;4,00;18,00;11,00;4,00;8,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;62,00;98,47;72,94;21,88;10,94;20,22;31,00;26,96;31,00;2,88;23,07;44,70;17,30;7,00;41,00;3,00;7,00;21,00;11,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;31,00;93,00;38,75;54,25;38,75;33,70;44,48;37,74;24,26;10,33;38,38;20,67;17,71;17,00;10,00;3,00;7,00;14,00;10,00;7,00;3,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-02-03;29,00;68,88;58,00;39,88;18,13;17,95;22,10;17,95;17,95;7,25;14,50;29,00;7,25;7,00;11,00;4,00;4,00;4,00;14,00;4,00;7,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;33,00;84,33;33,00;36,67;11,00;17,88;22,00;15,13;28,88;0,00;36,00;30,00;7,50;11,00;18,00;4,00;7,00;11,00;11,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;37,00;111,00;59,20;29,60;40,70;21,93;30,15;10,96;19,19;7,40;14,80;48,84;11,84;15,00;4,00;0,00;7,00;7,00;15,00;8,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00
2019-02-24;40,00;83,64;83,64;58,18;32,73;49,33;32,00;28,00;10,67;2,96;10,37;32,59;4,44;14,00;7,00;0,00;4,00;4,00;7,00;8,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;32,00;113,78;67,56;42,67;32,00;34,67;28,00;14,67;10,67;10,18;14,55;29,09;11,64;11,00;7,00;0,00;4,00;11,00;11,00;0,00;0,00;0,00;11,00;11,00;0,00;0,00;0,00;0,00
2019-03-10;14,00;63,00;98,00;35,00;31,50;11,20;22,40;29,40;25,20;0,00;19,60;7,00;2,80;3,00;14,00;0,00;10,00;3,00;7,00;4,00;7,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-03-17;32,00;92,00;96,00;36,00;24,00;13,33;30,67;10,67;10,67;2,91;2,91;21,82;0,00;3,00;3,00;0,00;3,00;3,00;0,00;7,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;43,00;50,17;71,67;17,92;3,58;10,75;14,78;6,72;0,00;2,87;7,17;2,87;7,17;0,00;4,00;0,00;4,00;0,00;4,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;33,00;40,33;69,67;14,67;18,33;6,60;6,60;14,52;3,96;2,87;7,17;7,17;0,00;4,00;7,00;7,00;0,00;4,00;4,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;11,00;29,33;66,00;7,33;14,67;11,00;6,88;0,00;4,13;7,86;3,14;11,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;26,00;33,43;44,57;7,43;14,86;0,00;0,00;0,00;7,80;0,00;7,22;4,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;26,00;89,14;40,86;11,14;14,86;10,40;3,90;0,00;7,80;0,00;0,00;4,33;7,22;0,00;0,00;0,00;4,00;0,00;4,00;8,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00
2019-04-28;4,00;60,00;68,00;0,00;16,00;4,00;4,00;0,00;4,00;4,00;0,00;0,00;4,00;3,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-05;35,00;11,67;81,67;0,00;3,89;4,04;6,73;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-05-12;28,00;14,00;59,50;3,50;0,00;4,00;0,00;0,00;0,00;0,00;2,95;2,95;0,00;0,00;0,00;4,00;7,00;0,00;0,00;0,00;4,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00
2019-05-19;38,00;15,20;83,60;0,00;0,00;0,00;3,93;3,93;0,00;0,00;2,92;2,92;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;32,00;4,00;144,00;8,00;4,00;10,67;0,00;0,00;4,00;2,91;0,00;0,00;2,91;4,00;4,00;4,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2019-06-02;43,00;10,75;358,33;14,33;3,58;2,69;0,00;6,72;0,00;0,00;12,90;2,87;2,87;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-09;34,00;22,67;86,89;3,78;0,00;6,80;4,08;6,80;4,08;2,96;13,30;10,35;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-06-16;59,00;11,06;55,31;7,38;0,00;6,70;6,70;6,70;4,02;0,00;7,38;0,00;2,95;7,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-23;50,00;15,38;61,54;7,69;0,00;0,00;4,05;0,00;0,00;0,00;2,94;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-30;32,00;8,00;36,00;20,00;4,00;0,00;6,67;4,00;4,00;7,27;2,91;7,27;7,27;0,00;3,00;0,00;7,00;3,00;4,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-07;35,00;35,00;38,89;15,56;23,33;13,46;4,04;6,73;13,46;7,29;2,92;2,92;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00
2019-07-14;37,00;33,30;62,90;7,40;11,10;10,96;0,00;4,11;0,00;2,96;0,00;11,84;14,80;4,00;0,00;0,00;7,00;4,00;4,00;0,00;0,00;4,00;0,00;7,00;0,00;0,00;0,00;0,00
2019-07-21;72,00;79,58;64,42;7,58;87,16;16,30;16,30;4,08;0,00;0,00;4,41;7,35;8,82;0,00;4,00;4,00;0,00;12,00;0,00;25,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00
