Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;24,00;154,29;1,71;41,14;3,43;9,00;6,00;3,00;3,00;3,00;3,00;1,00;0,50
2019-01-13;21,00;135,00;3,00;39,00;6,00;10,00;4,00;5,00;5,00;4,00;2,00;1,00;0,50
2019-01-20;21,00;120,00;3,00;39,00;6,00;8,00;4,00;2,00;4,00;1,00;3,00;2,00;0,50
2019-01-27;17,00;146,20;1,70;51,00;3,40;10,00;7,00;1,00;3,00;4,00;3,00;1,00;1,00
2019-02-03;14,00;140,00;1,75;52,50;7,00;10,00;6,00;2,00;7,00;3,00;3,00;1,00;0,50
2019-02-10;16,00;147,20;3,20;57,60;6,40;9,00;4,00;1,00;6,00;3,00;4,00;1,00;1,00
2019-02-17;18,00;158,40;1,80;61,20;10,80;7,00;7,00;1,00;5,00;3,00;3,00;0,50;1,00
2019-02-24;16,00;150,40;1,60;57,60;6,40;11,00;7,00;1,00;4,00;2,00;4,00;2,00;1,00
2019-03-03;17,00;166,60;3,40;61,20;6,80;7,00;9,00;2,00;4,00;2,00;3,00;2,00;0,50
2019-03-10;19,00;155,17;1,58;60,17;6,33;10,00;6,00;2,00;7,00;2,00;2,00;3,00;1,00
2019-03-17;22,00;154,00;3,14;59,71;6,29;13,00;7,00;2,00;6,00;5,00;4,00;2,00;1,00
2019-03-24;18,00;172,80;3,60;79,20;7,20;11,00;9,00;2,00;5,00;2,00;2,00;2,00;1,00
2019-03-31;24,00;168,00;1,71;68,57;6,86;13,00;8,00;5,00;4,00;2,00;4,00;3,00;1,00
2019-04-07;36,00;196,36;1,64;72,00;9,82;13,00;6,00;4,00;4,00;2,00;4,00;2,00;1,00
2019-04-14;33,00;330,00;3,30;92,40;6,60;15,00;9,00;4,00;4,00;4,00;3,00;1,00;1,00
