Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;59,00;63,37;19,67;41,52;4,37;32,00;5,00;25,00;14,00
2019-01-13;45,00;67,50;15,75;27,00;0,00;53,00;7,00;28,00;13,00
2019-01-20;43,00;54,32;24,89;27,16;0,00;29,00;2,00;32,00;9,00
2019-01-27;49,00;42,32;11,14;28,95;0,00;19,00;2,00;27,00;5,00
2019-02-03;51,00;51,00;13,30;26,61;4,43;21,00;7,00;22,00;5,00
2019-02-10;44,00;68,20;17,60;19,80;2,20;12,00;5,00;22,00;12,00
2019-02-17;35,00;32,81;13,13;28,44;2,19;12,00;5,00;23,00;9,00
2019-02-24;47,00;60,43;17,90;24,62;0,00;15,00;12,00;16,00;13,00
2019-03-03;35,00;26,25;8,75;32,81;0,00;14,00;13,00;14,00;10,00
2019-03-10;29,00;31,23;11,15;26,77;4,46;10,00;2,00;26,00;18,00
2019-03-17;41,00;25,06;11,39;38,72;0,00;12,00;11,00;13,00;12,00
2019-03-24;35,00;35,00;13,13;24,06;0,00;15,00;6,00;25,00;12,00
2019-03-31;30,00;25,38;18,46;27,69;2,31;14,00;4,00;12,00;10,00
2019-04-07;40,00;28,89;11,11;22,22;0,00;11,00;8,00;18,00;4,00
2019-04-14;45,00;31,50;15,75;22,50;2,25;10,00;6,00;16,00;14,00
2019-04-21;44,00;19,80;6,60;24,20;2,20;15,00;4,00;19,00;7,00
2019-04-28;58,00;13,38;15,62;24,54;0,00;7,00;2,00;16,00;14,00
2019-05-05;85,00;17,89;6,71;38,03;4,47;14,00;2,00;8,00;12,00
2019-05-12;52,00;29,39;6,78;15,83;2,26;9,00;6,00;7,00;10,00
2019-05-19;56,00;20,16;11,20;22,40;2,24;15,00;5,00;13,00;9,00
2019-05-26;67,00;20,10;2,23;33,50;2,23;13,00;1,00;9,00;8,00
2019-06-02;39,00;23,83;15,17;34,67;2,17;16,00;4,00;10,00;4,00
2019-06-09;31,00;26,57;11,07;39,86;4,43;7,00;2,00;16,00;8,00
2019-06-16;31,00;22,14;19,93;31,00;2,21;11,00;7,00;21,00;4,00
2019-06-23;40,00;26,67;11,11;35,56;2,22;7,00;4,00;13,00;5,00
