Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;32,00;97,88;80,94;43,29;79,06;76,80;73,60;46,40;46,40;28,00;18,00;28,00;19,00;11,00;11,00;25,00;11,00;7,00;4,00;12,00;21,00;14,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;46,00;97,75;61,33;59,42;46,00;80,90;49,17;52,34;49,17;42,00;40,00;28,00;11,00;14,00;11,00;35,00;46,00;7,00;8,00;12,00;7,00;11,00;4,00;8,00;4,00;0,00;0,00;0,00
2019-01-20;52,00;85,43;68,71;66,86;59,43;78,79;48,85;47,27;50,42;38,00;22,00;38,00;19,00;0,00;48,00;10,00;28,00;7,00;11,00;11,00;14,00;10,00;10,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;59,00;68,52;95,16;68,52;45,68;122,78;71,76;74,95;47,84;34,00;18,00;27,00;33,00;17,00;14,00;7,00;14,00;10,00;15,00;15,00;21,00;7,00;7,00;4,00;0,00;0,00;0,00;0,00
2019-02-03;53,00;87,07;71,93;47,32;30,29;56,21;41,76;24,09;17,67;42,00;33,00;24,00;15,00;14,00;24,00;18,00;18,00;14,00;8,00;8,00;14,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2019-02-10;18,00;68,00;46,00;58,00;28,00;29,45;39,27;18,00;32,73;25,00;19,00;25,00;15,00;4,00;11,00;7,00;11,00;4,00;8,00;8,00;7,00;4,00;4,00;0,00;0,00;0,00;4,00;0,00
2019-02-17;48,00;63,36;86,40;57,60;11,52;43,20;43,20;25,60;17,60;15,00;8,00;29,00;16,00;18,00;18,00;40,00;29,00;4,00;16,00;12,00;7,00;0,00;4,00;4,00;0,00;0,00;0,00;4,00
2019-02-24;67,00;100,50;111,67;72,58;67,00;102,10;46,26;41,48;38,29;35,00;29,00;42,00;15,00;25,00;18,00;35,00;32,00;14,00;27,00;15,00;21,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;83,00;118,84;188,64;79,23;50,93;71,83;54,27;39,90;14,37;25,00;30,00;36,00;12,00;14,00;25,00;29,00;18,00;18,00;16,00;12,00;4,00;14,00;14,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;29,00;58,00;168,20;52,20;38,67;58,00;43,50;14,50;25,78;4,00;18,00;18,00;23,00;7,00;21,00;4,00;28,00;21,00;19,00;8,00;4,00;11,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-03-17;40,00;76,19;47,62;22,86;47,62;28,80;43,20;17,60;32,00;7,00;11,00;18,00;12,00;11,00;7,00;7,00;22,00;4,00;8,00;8,00;18,00;4,00;7,00;0,00;0,00;0,00;7,00;0,00
2019-03-24;29,00;70,69;52,56;18,13;38,06;66,06;56,39;11,28;17,72;11,00;15,00;22,00;16,00;4,00;0,00;7,00;22,00;11,00;12,00;0,00;4,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;50,00;87,04;59,26;98,15;33,33;93,55;70,97;29,03;25,81;14,00;19,00;11,00;15,00;11,00;11,00;21,00;7,00;11,00;4,00;4,00;4,00;21,00;0,00;4,00;0,00;0,00;0,00;0,00
2019-04-07;61,00;49,56;26,69;66,72;57,19;38,53;70,63;8,03;27,29;19,00;12,00;15,00;4,00;4,00;15,00;11,00;15,00;8,00;12,00;8,00;8,00;8,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;23,00;44,08;15,33;11,50;38,33;18,40;7,67;10,73;10,73;8,00;12,00;4,00;0,00;0,00;4,00;4,00;16,00;0,00;17,00;17,00;0,00;16,00;8,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;26,00;26,00;11,14;11,14;16,71;14,63;8,13;0,00;0,00;4,00;4,00;0,00;4,00;0,00;0,00;4,00;4,00;4,00;0,00;0,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-04-28;28,00;13,07;13,07;3,73;7,47;3,29;0,00;3,29;0,00;7,00;7,00;0,00;0,00;0,00;0,00;7,00;14,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-05;24,00;7,38;0,00;7,38;11,08;9,60;0,00;3,20;0,00;10,00;11,00;0,00;7,00;0,00;3,00;3,00;17,00;0,00;0,00;7,00;0,00;3,00;3,00;0,00;0,00;4,00;0,00;0,00
2019-05-12;21,00;7,64;17,18;0,00;15,27;6,46;3,23;0,00;3,23;4,00;4,00;0,00;0,00;4,00;4,00;0,00;7,00;7,00;4,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00
2019-05-19;42,00;7,64;11,45;11,45;7,64;11,31;8,08;3,23;3,23;3,00;7,00;3,00;0,00;3,00;7,00;3,00;3,00;3,00;8,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;35,00;7,78;7,78;19,44;15,56;3,18;0,00;3,18;0,00;7,00;4,00;7,00;0,00;0,00;0,00;0,00;0,00;3,00;4,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2019-06-02;30,00;3,75;20,63;7,50;3,75;9,47;25,26;3,16;0,00;7,00;0,00;3,00;11,00;3,00;7,00;3,00;3,00;0,00;4,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00
2019-06-09;41,00;13,67;17,57;7,81;23,43;13,12;11,48;9,84;6,56;17,00;3,00;3,00;11,00;3,00;0,00;17,00;7,00;10,00;4,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-06-16;46,00;13,42;21,08;11,50;15,33;11,10;7,93;6,34;0,00;10,00;11,00;7,00;4,00;0,00;3,00;14,00;18,00;7,00;8,00;4,00;17,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-23;59,00;3,81;22,84;15,23;11,42;22,32;0,00;0,00;7,97;4,00;15,00;4,00;8,00;4,00;0,00;15,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-30;46,00;11,50;3,83;15,33;7,67;22,21;4,76;7,93;7,93;8,00;12,00;11,00;4,00;0,00;0,00;0,00;15,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-07;52,00;3,85;30,81;15,41;25,04;29,25;0,00;3,25;0,00;26,00;27,00;7,00;8,00;4,00;7,00;15,00;4,00;7,00;8,00;8,00;4,00;4,00;0,00;4,00;4,00;0,00;0,00;0,00
2019-07-14;66,00;11,31;32,06;24,51;7,54;26,71;17,29;7,86;7,86;47,00;12,00;8,00;13,00;4,00;0,00;4,00;4,00;0,00;4,00;4,00;4,00;4,00;8,00;4,00;0,00;0,00;0,00;0,00
2019-07-21;41,00;72,68;41,00;29,82;65,23;23,65;17,35;7,88;0,00;28,00;4,00;16,00;18,00;4,00;4,00;0,00;20,00;37,00;4,00;18,00;4,00;4,00;8,00;9,00;0,00;0,00;0,00;0,00
2019-07-28;31,00;25,53;18,24;10,94;23,71;29,45;4,65;15,50;7,75;8,00;12,00;8,00;8,00;0,00;12,00;8,00;0,00;16,00;0,00;8,00;8,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2019-08-04;35,00;22,11;49,74;11,05;20,26;30,23;20,68;7,95;11,14;4,00;4,00;19,00;21,00;0,00;4,00;16,00;8,00;8,00;4,00;8,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00
