Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;50,00;5,00;4,00;12,00;6,00;1,00;2,00;6,00;1,00;0,00;1,00;0,00;0,00;0,00;5,00;4,00;1,00;0,00;0,00;4,00;6,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;28,00;7,00;0,00;11,00;2,00;1,00;2,00;2,00;1,00;0,00;3,00;0,00;1,00;1,00;5,00;4,00;0,00;0,00;1,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;48,00;7,00;2,00;6,00;1,00;5,00;0,00;0,00;1,00;0,00;1,00;1,00;1,00;1,00;5,00;3,00;2,00;0,00;1,00;2,00;5,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;21,00;4,00;3,00;8,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;1,00;2,00;0,00;0,00;6,00;1,00;0,00;2,00;2,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-02-03;33,00;2,00;6,00;7,00;1,00;1,00;0,00;1,00;0,00;2,00;2,00;0,00;0,00;1,00;2,00;8,00;0,00;2,00;1,00;2,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;32,00;3,00;7,00;13,00;4,00;2,00;1,00;1,00;1,00;2,00;1,00;0,00;0,00;2,00;5,00;6,00;1,00;1,00;0,00;1,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;21,00;7,00;5,00;7,00;1,00;2,00;0,00;3,00;0,00;2,00;3,00;1,00;0,00;0,00;5,00;7,00;1,00;0,00;6,00;0,00;5,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;34,00;5,00;8,00;11,00;0,00;0,00;0,00;3,00;1,00;0,00;2,00;0,00;1,00;0,00;6,00;6,00;2,00;1,00;1,00;0,00;1,00;3,00;0,00;8,00;0,00;0,00;1,00;0,00
2019-03-03;44,00;11,00;5,00;9,00;1,00;2,00;1,00;0,00;1,00;1,00;1,00;1,00;1,00;0,00;1,00;5,00;0,00;2,00;2,00;1,00;1,00;1,00;0,00;9,00;0,00;0,00;0,00;0,00
2019-03-10;34,00;2,00;12,00;5,00;6,00;4,00;0,00;4,00;1,00;1,00;2,00;0,00;0,00;0,00;4,00;5,00;0,00;0,00;4,00;2,00;1,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2019-03-17;19,00;1,00;0,00;6,00;1,00;0,00;1,00;0,00;0,00;0,00;5,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;2,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00
