Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;88,00;52,00;37,00;49,00;71,00;35,00;11,00;38,00;19,00;16,37;102,33;5,12;35,81;0,00;22,00;9,00;12,00;1,00;46,00;36,00;13,00;0,00;1,00;1,00;1,00;0,00;1,00;0,00
2019-01-13;100,00;40,00;38,00;36,00;61,00;36,00;13,00;25,00;12,00;13,40;92,78;6,19;44,33;1,00;17,00;7,00;11,00;1,00;39,00;34,00;13,00;0,00;1,00;2,00;1,00;0,00;0,00;0,00
2019-01-20;78,00;39,00;40,00;30,00;50,00;31,00;14,00;24,00;17,00;7,18;78,00;6,16;27,71;2,00;49,00;8,00;11,00;1,00;30,00;30,00;9,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00
2019-01-27;79,00;31,00;26,00;34,00;48,00;35,00;12,00;27,00;13,00;10,39;88,36;7,28;31,18;0,00;18,00;6,00;6,00;2,00;36,00;31,00;5,00;0,00;2,00;2,00;1,00;0,00;1,00;1,00
2019-02-03;84,00;26,00;34,00;26,00;42,00;29,00;9,00;18,00;9,00;11,27;73,76;6,15;22,54;0,00;19,00;6,00;7,00;2,00;34,00;25,00;8,00;1,00;1,00;2,00;1,00;0,00;1,00;0,00
2019-02-10;66,00;33,00;30,00;26,00;39,00;25,00;7,00;14,00;8,00;6,29;69,14;6,29;19,90;3,00;19,00;4,00;17,00;0,00;33,00;21,00;6,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00
2019-02-17;66,00;31,00;35,00;29,00;50,00;19,00;12,00;16,00;7,00;9,28;61,88;6,19;22,69;2,00;25,00;8,00;9,00;0,00;27,00;26,00;6,00;0,00;1,00;1,00;0,00;1,00;1,00;0,00
2019-02-24;63,00;23,00;29,00;22,00;42,00;35,00;3,00;18,00;10,00;3,10;57,84;3,10;13,43;1,00;16,00;8,00;6,00;1,00;21,00;20,00;8,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00
2019-03-03;63,00;28,00;31,00;22,00;30,00;25,00;9,00;18,00;7,00;7,23;63,00;3,10;22,72;1,00;16,00;3,00;6,00;0,00;27,00;40,00;5,00;1,00;1,00;1,00;0,00;0,00;1,00;0,00
2019-03-10;52,00;33,00;23,00;26,00;32,00;26,00;6,00;14,00;10,00;4,16;48,88;1,04;17,68;1,00;10,00;5,00;8,00;0,00;23,00;17,00;4,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00
2019-03-17;50,00;26,00;25,00;22,00;41,00;18,00;8,00;18,00;7,00;9,38;51,04;1,04;9,38;0,00;11,00;6,00;7,00;0,00;21,00;20,00;6,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00
2019-03-24;49,00;29,00;18,00;17,00;34,00;17,00;6,00;16,00;5,00;1,04;44,83;5,21;11,47;1,00;10,00;3,00;2,00;0,00;20,00;7,00;6,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2019-03-31;37,00;26,00;18,00;15,00;30,00;18,00;5,00;14,00;8,00;4,11;30,83;3,08;7,19;0,00;10,00;3,00;4,00;1,00;17,00;20,00;5,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-04-07;33,00;30,00;19,00;12,00;22,00;9,00;2,00;12,00;4,00;1,03;26,81;4,13;8,25;0,00;8,00;4,00;2,00;1,00;21,00;8,00;3,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00
2019-04-14;21,00;24,00;11,00;8,00;18,00;7,00;3,00;5,00;5,00;3,15;23,10;1,05;7,35;1,00;4,00;1,00;2,00;0,00;6,00;12,00;2,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00
2019-04-21;28,00;14,00;12,00;4,00;13,00;7,00;2,00;2,00;5,00;3,11;22,81;1,04;5,19;0,00;3,00;1,00;3,00;0,00;6,00;5,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-04-28;28,00;8,00;8,00;2,00;12,00;6,00;1,00;2,00;3,00;1,04;16,59;1,04;7,26;0,00;2,00;2,00;3,00;0,00;5,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-05;16,00;6,00;9,00;3,00;12,00;5,00;1,00;4,00;1,00;1,07;20,27;1,07;4,27;0,00;3,00;2,00;1,00;0,00;2,00;5,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;21,00;3,00;4,00;3,00;5,00;2,00;2,00;1,00;2,00;1,05;13,65;1,05;3,15;0,00;2,00;2,00;3,00;1,00;2,00;3,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;22,00;6,00;6,00;1,00;11,00;5,00;3,00;3,00;1,00;3,00;19,00;1,00;4,00;0,00;4,00;1,00;2,00;1,00;6,00;4,00;1,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00
2019-05-26;32,00;3,00;6,00;3,00;8,00;4,00;3,00;1,00;2,00;2,06;15,48;1,03;4,13;1,00;2,00;2,00;4,00;0,00;6,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-06-02;35,00;4,00;13,00;4,00;10,00;6,00;2,00;4,00;2,00;1,03;20,59;1,03;4,12;0,00;6,00;1,00;2,00;1,00;5,00;3,00;2,00;0,00;1,00;1,00;0,00;1,00;1,00;0,00
2019-06-09;38,00;6,00;10,00;8,00;3,00;4,00;1,00;5,00;3,00;2,05;22,59;1,03;7,19;0,00;6,00;3,00;4,00;1,00;5,00;6,00;1,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00
2019-06-16;37,00;6,00;10,00;5,00;10,00;6,00;0,00;5,00;3,00;1,03;17,47;2,06;7,19;2,00;0,00;1,00;1,00;0,00;6,00;4,00;2,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-06-23;37,00;4,00;14,00;3,00;7,00;2,00;2,00;3,00;2,00;2,06;24,67;2,06;11,31;1,00;2,00;1,00;4,00;0,00;6,00;5,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-30;38,00;5,00;12,00;8,00;17,00;5,00;0,00;4,00;1,00;1,03;27,73;1,03;5,14;0,00;4,00;1,00;3,00;1,00;7,00;3,00;3,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00
2019-07-07;42,00;10,00;13,00;9,00;8,00;3,00;1,00;4,00;1,00;1,02;29,71;1,02;13,32;0,00;6,00;2,00;3,00;0,00;10,00;5,00;3,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-07-14;44,00;17,00;17,00;5,00;14,00;7,00;2,00;4,00;1,00;2,10;31,43;1,05;10,48;0,00;3,00;1,00;7,00;1,00;8,00;6,00;3,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-07-21;39,00;16,00;12,00;5,00;21,00;5,00;3,00;3,00;3,00;2,05;26,68;1,03;8,21;0,00;3,00;3,00;1,00;6,00;4,00;6,00;3,00;0,00;0,00;2,00;1,00;0,00;1,00;0,00
2019-07-28;47,00;11,00;13,00;3,00;9,00;7,00;3,00;6,00;1,00;1,04;36,56;2,09;8,36;1,00;4,00;1,00;1,00;1,00;10,00;7,00;4,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-08-04;39,00;8,00;13,00;4,00;12,00;7,00;1,00;6,00;4,00;2,05;42,08;1,03;10,26;0,00;3,00;1,00;4,00;1,00;9,00;6,00;2,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00
2019-08-11;38,00;8,00;14,00;4,00;13,00;6,00;2,00;4,00;2,00;2,05;29,78;3,08;9,24;0,00;3,00;6,00;4,00;1,00;11,00;5,00;2,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00
2019-08-18;44,00;8,00;13,00;10,00;14,00;9,00;2,00;7,00;1,00;4,19;29,33;2,10;9,43;0,00;5,00;3,00;5,00;0,00;9,00;5,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-08-25;39,00;7,00;10,00;6,00;12,00;8,00;1,00;3,00;1,00;2,05;23,61;1,03;10,26;1,00;3,00;1,00;3,00;0,00;12,00;5,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-09-01;45,00;7,00;19,00;9,00;9,00;7,00;3,00;8,00;4,00;2,05;39,89;1,02;10,23;1,00;3,00;1,00;2,00;0,00;12,00;6,00;5,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-09-08;42,00;17,00;8,00;10,00;18,00;14,00;3,00;8,00;6,00;3,15;26,25;2,10;10,50;1,00;6,00;6,00;6,00;1,00;12,00;9,00;4,00;1,00;1,00;0,00;1,00;1,00;1,00;1,00
2019-09-15;41,00;12,00;12,00;12,00;25,00;9,00;6,00;6,00;4,00;4,10;30,75;1,03;7,18;1,00;4,00;2,00;4,00;0,00;9,00;10,00;6,00;0,00;1,00;1,00;1,00;0,00;1,00;0,00
2019-09-22;41,00;16,00;12,00;5,00;21,00;8,00;2,00;11,00;5,00;8,41;24,18;4,21;8,41;0,00;7,00;8,00;3,00;1,00;16,00;13,00;3,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00
2019-09-29;35,00;13,00;14,00;4,00;22,00;8,00;3,00;10,00;5,00;4,12;37,06;2,06;11,32;1,00;6,00;4,00;2,00;0,00;11,00;12,00;5,00;0,00;1,00;0,00;0,00;1,00;1,00;0,00
2019-10-06;36,00;14,00;11,00;17,00;24,00;13,00;7,00;6,00;5,00;2,06;31,89;2,06;11,31;0,00;8,00;3,00;5,00;0,00;11,00;14,00;7,00;0,00;3,00;1,00;0,00;0,00;1,00;0,00
2019-10-13;35,00;16,00;14,00;12,00;27,00;14,00;8,00;13,00;4,00;4,12;41,18;3,09;14,41;1,00;9,00;2,00;2,00;0,00;14,00;14,00;5,00;0,00;1,00;1,00;2,00;0,00;0,00;0,00
2019-10-20;39,00;15,00;12,00;13,00;31,00;9,00;3,00;11,00;8,00;1,05;36,89;1,05;8,43;1,00;6,00;6,00;2,00;1,00;18,00;16,00;5,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
