Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-01-06;41,00;82,00;5,13;10,25;10,25;2,00;3,00;5,00;0,00;20,50;0,00;4,10;2,05;0,00;0,00;3,00;5,00;0,00;0,00;0,00;0,00
2019-01-13;32,00;74,67;5,33;10,67;10,67;3,00;12,00;6,00;0,00;4,00;2,00;4,00;0,00;0,00;1,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-01-20;37,00;55,50;4,63;9,25;4,63;1,00;1,00;4,00;0,00;4,11;4,11;0,00;0,00;0,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;30,00;70,00;10,00;10,00;10,00;0,00;6,00;0,00;1,00;1,88;3,75;3,75;1,88;1,00;0,00;7,00;1,00;0,00;0,00;0,00;0,00
2019-02-03;29,00;77,33;9,67;4,83;9,67;3,00;14,00;5,00;0,00;4,14;2,07;0,00;2,07;1,00;0,00;0,00;3,00;1,00;1,00;0,00;0,00
2019-02-10;29,00;96,67;4,83;9,67;4,83;4,00;12,00;6,00;0,00;2,07;2,07;4,14;0,00;0,00;4,00;3,00;4,00;0,00;0,00;0,00;1,00
2019-02-17;34,00;102,00;25,50;8,50;8,50;7,00;4,00;6,00;3,00;2,13;0,00;0,00;2,13;1,00;1,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-02-24;18,00;81,00;4,50;9,00;9,00;3,00;12,00;4,00;0,00;1,80;0,00;3,60;0,00;3,00;4,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-03-03;30,00;100,00;10,00;10,00;20,00;6,00;8,00;5,00;0,00;4,29;4,29;4,29;2,14;2,00;2,00;2,00;2,00;0,00;0,00;0,00;2,00
2019-03-10;30,00;110,00;5,00;10,00;10,00;2,00;15,00;8,00;0,00;8,57;0,00;2,14;0,00;5,00;5,00;3,00;5,00;0,00;2,00;0,00;0,00
2019-03-17;42,00;126,00;10,50;21,00;10,50;3,00;6,00;15,00;0,00;1,91;0,00;3,82;0,00;3,00;2,00;2,00;2,00;0,00;2,00;2,00;0,00
2019-03-24;44,00;88,00;4,40;4,40;8,80;9,00;12,00;8,00;0,00;2,00;0,00;0,00;2,00;0,00;2,00;3,00;2,00;2,00;0,00;2,00;0,00
2019-03-31;63,00;90,00;18,00;18,00;9,00;0,00;15,00;10,00;1,00;3,94;3,94;0,00;1,97;4,00;0,00;3,00;1,00;3,00;0,00;0,00;0,00
2019-04-07;54,00;117,00;9,00;9,00;9,00;1,00;22,00;9,00;0,00;8,31;2,08;2,08;0,00;1,00;1,00;3,00;9,00;0,00;0,00;4,00;0,00
2019-04-14;70,00;250,00;10,00;30,00;10,00;8,00;11,00;14,00;0,00;8,24;0,00;4,12;2,06;3,00;6,00;2,00;12,00;0,00;0,00;0,00;0,00
2019-04-21;61,00;132,17;10,17;20,33;20,33;0,00;10,00;7,00;1,00;4,07;4,07;0,00;4,07;0,00;0,00;1,00;6,00;1,00;0,00;0,00;0,00
2019-04-28;44,00;96,80;8,80;8,80;8,80;6,00;13,00;7,00;0,00;4,00;0,00;4,00;0,00;3,00;3,00;3,00;6,00;1,00;1,00;1,00;0,00
2019-05-05;49,00;117,60;9,80;19,60;19,60;3,00;10,00;10,00;1,00;4,08;0,00;4,08;0,00;1,00;1,00;3,00;4,00;0,00;0,00;1,00;0,00
2019-05-12;59,00;98,33;9,83;9,83;9,83;4,00;22,00;9,00;0,00;3,93;0,00;3,93;1,97;0,00;1,00;0,00;7,00;0,00;1,00;0,00;0,00
2019-05-19;64,00;91,43;9,14;9,14;18,29;3,00;36,00;16,00;3,00;4,00;2,00;4,00;4,00;1,00;0,00;3,00;1,00;0,00;0,00;0,00;0,00
2019-05-26;74,00;92,50;9,25;9,25;18,50;4,00;20,00;10,00;0,00;4,11;2,06;2,06;0,00;0,00;7,00;3,00;4,00;1,00;0,00;0,00;0,00
2019-06-02;70,00;150,00;10,00;5,00;10,00;4,00;24,00;10,00;0,00;4,12;0,00;4,12;4,12;0,00;3,00;3,00;1,00;0,00;0,00;0,00;0,00
2019-06-09;72,00;153,00;9,00;18,00;18,00;6,00;19,00;9,00;0,00;0,00;2,00;4,00;4,00;3,00;1,00;1,00;3,00;3,00;0,00;0,00;0,00
2019-06-16;65,00;139,29;9,29;18,57;18,57;1,00;15,00;12,00;0,00;4,06;2,03;2,03;4,06;1,00;1,00;6,00;7,00;3,00;0,00;0,00;0,00
2019-06-23;87,00;154,67;9,67;38,67;19,33;3,00;14,00;22,00;3,00;3,95;1,98;3,95;3,95;0,00;3,00;3,00;14,00;0,00;0,00;0,00;0,00
2019-06-30;79,00;187,63;9,88;9,88;19,75;3,00;18,00;12,00;3,00;3,95;1,98;7,90;3,95;1,00;7,00;4,00;10,00;1,00;3,00;0,00;0,00
2019-07-07;86,00;152,89;4,78;19,11;19,11;6,00;12,00;10,00;0,00;8,19;4,10;8,19;4,10;1,00;6,00;0,00;12,00;0,00;0,00;3,00;0,00
2019-07-14;90,00;230,00;10,00;20,00;20,00;5,00;9,00;15,00;0,00;16,36;2,05;4,09;4,09;2,00;6,00;9,00;12,00;0,00;0,00;3,00;0,00
2019-07-21;78,00;243,75;19,50;39,00;29,25;8,00;20,00;9,00;2,00;12,32;4,11;4,11;8,21;3,00;6,00;5,00;9,00;2,00;2,00;5,00;0,00
2019-07-28;95,00;266,00;19,00;28,50;28,50;5,00;43,00;26,00;0,00;7,92;1,98;7,92;7,92;2,00;3,00;2,00;8,00;2,00;0,00;3,00;0,00
2019-08-04;92,00;303,60;18,40;27,60;36,80;13,00;30,00;11,00;2,00;8,00;2,00;2,00;8,00;5,00;8,00;3,00;9,00;2,00;6,00;2,00;0,00
2019-08-11;87,00;377,00;19,33;29,00;38,67;6,00;29,00;19,00;2,00;7,91;1,98;7,91;11,86;9,00;3,00;5,00;9,00;5,00;0,00;2,00;0,00
2019-08-18;100,00;1000,00;10,00;20,00;30,00;9,00;28,00;14,00;0,00;16,00;4,00;4,00;4,00;0,00;5,00;5,00;14,00;6,00;2,00;0,00;2,00
2019-08-25;69,00;433,71;9,86;19,71;29,57;7,00;16,00;16,00;0,00;8,12;4,06;4,06;8,12;1,00;4,00;0,00;7,00;0,00;0,00;1,00;0,00
2019-09-01;62,00;132,86;4,43;17,71;17,71;6,00;10,00;11,00;0,00;4,13;2,07;2,07;2,07;1,00;1,00;1,00;8,00;1,00;0,00;0,00;0,00
2019-09-08;72,00;133,71;5,14;10,29;20,57;1,00;15,00;17,00;0,00;4,00;0,00;2,00;4,00;3,00;3,00;0,00;3,00;0,00;1,00;0,00;0,00
2019-09-15;47,00;131,60;4,70;9,40;9,40;5,00;12,00;7,00;0,00;3,92;0,00;0,00;0,00;3,00;0,00;1,00;0,00;3,00;1,00;1,00;0,00
2019-09-22;76,00;104,50;9,50;9,50;9,50;10,00;4,00;15,00;0,00;8,00;4,00;0,00;0,00;3,00;1,00;3,00;1,00;0,00;1,00;0,00;0,00
2019-09-29;64,00;109,71;4,57;9,14;9,14;3,00;8,00;7,00;0,00;2,00;2,00;2,00;0,00;1,00;1,00;1,00;3,00;1,00;0,00;0,00;0,00
2019-10-06;47,00;122,20;9,40;4,70;9,40;7,00;10,00;4,00;0,00;3,92;1,96;1,96;1,96;0,00;1,00;1,00;1,00;0,00;0,00;1,00;0,00
2019-10-13;58,00;87,00;0,00;4,83;4,83;0,00;11,00;4,00;0,00;8,29;0,00;4,14;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;37,00;92,50;9,25;9,25;4,63;1,00;7,00;0,00;0,00;12,33;0,00;0,00;0,00;1,00;0,00;0,00;5,00;0,00;0,00;0,00;1,00
2019-10-27;35,00;113,75;4,38;8,75;8,75;1,00;4,00;5,00;0,00;7,78;0,00;3,89;0,00;0,00;0,00;4,00;1,00;0,00;0,00;0,00;1,00
2019-11-03;37,00;64,75;0,00;9,25;4,63;1,00;5,00;3,00;0,00;8,22;0,00;0,00;0,00;1,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00
2019-11-10;38,00;57,00;4,75;9,50;9,50;1,00;8,00;7,00;0,00;19,00;0,00;3,80;1,90;0,00;1,00;3,00;3,00;0,00;0,00;0,00;0,00
2019-11-17;27,00;72,00;9,00;9,00;4,50;1,00;3,00;5,00;0,00;30,86;0,00;0,00;1,93;3,00;1,00;4,00;1,00;0,00;0,00;0,00;0,00
2019-11-24;32,00;85,33;5,33;5,33;5,33;1,00;5,00;4,00;0,00;44,00;2,00;2,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-12-01;41,00;123,00;5,13;10,25;5,13;5,00;6,00;7,00;0,00;168,10;0,00;2,05;2,05;1,00;1,00;1,00;3,00;0,00;0,00;0,00;0,00
2019-12-08;26,00;86,67;4,33;8,67;8,67;1,00;1,00;6,00;0,00;169,00;0,00;2,17;0,00;0,00;0,00;4,00;3,00;0,00;1,00;0,00;0,00
2019-12-15;29,00;67,67;4,83;9,67;4,83;3,00;5,00;8,00;0,00;120,14;2,07;2,07;4,14;0,00;0,00;1,00;3,00;1,00;0,00;0,00;0,00
2019-12-22;27,00;81,00;4,50;4,50;9,00;0,00;14,00;6,00;3,00;243,00;0,00;0,00;1,93;1,00;0,00;0,00;7,00;1,00;0,00;0,00;0,00
2019-12-29;37,00;111,00;9,25;9,25;4,63;0,00;3,00;6,00;0,00;230,22;0,00;0,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00
2020-01-05;52,00;83,20;10,40;10,40;10,40;1,00;7,00;8,00;0,00;60,00;2,00;0,00;2,00;1,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-01-12;40,00;80,00;10,00;10,00;10,00;1,00;6,00;6,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00
