Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;23,00;147,86;1,64;39,43;6,57;10,00;6,00;3,00;3,00;3,00;3,00;1,00;1,00
2019-01-13;21,00;135,00;1,50;39,00;6,00;11,00;4,00;5,00;5,00;4,00;3,00;1,00;0,50
2019-01-20;22,00;125,71;3,14;40,86;6,29;8,00;4,00;3,00;4,00;2,00;3,00;2,00;1,00
2019-01-27;17,00;149,60;1,70;47,60;6,80;11,00;7,00;2,00;4,00;3,00;3,00;1,00;1,00
2019-02-03;14,00;140,00;3,50;56,00;7,00;9,00;5,00;2,00;7,00;3,00;3,00;1,00;1,00
2019-02-10;16,00;147,20;3,20;57,60;6,40;9,00;5,00;1,00;6,00;4,00;4,00;1,00;1,00
2019-02-17;18,00;162,00;1,80;61,20;10,80;7,00;7,00;1,00;5,00;3,00;3,00;0,50;1,00
2019-02-24;16,00;153,60;3,20;57,60;6,40;11,00;7,00;2,00;4,00;2,00;4,00;2,00;1,00
2019-03-03;17,00;166,60;3,40;64,60;6,80;7,00;10,00;2,00;4,00;2,00;3,00;2,00;0,50
2019-03-10;20,00;163,33;3,33;63,33;6,67;11,00;5,00;2,00;8,00;2,00;2,00;3,00;1,00
2019-03-17;22,00;157,14;1,57;62,86;6,29;12,00;7,00;2,00;6,00;4,00;3,00;2,00;1,00
2019-03-24;18,00;147,00;3,00;66,00;3,00;10,00;9,00;2,00;6,00;2,00;2,00;3,00;1,00
2019-03-31;24,00;171,43;3,43;68,57;6,86;12,00;8,00;5,00;4,00;2,00;5,00;3,00;1,00
2019-04-07;37,00;205,18;1,68;74,00;10,09;13,00;6,00;4,00;4,00;3,00;4,00;2,00;1,00
2019-04-14;35,00;318,18;3,18;89,09;6,36;16,00;9,00;4,00;5,00;5,00;3,00;1,00;1,00
2019-04-21;35,00;155,91;3,18;76,36;6,36;14,00;12,00;5,00;4,00;4,00;3,00;2,00;1,00
2019-04-28;30,00;156,67;3,33;76,67;6,67;14,00;9,00;5,00;4,00;3,00;3,00;2,00;0,50
2019-05-05;27,00;155,25;3,38;60,75;6,75;14,00;8,00;7,00;6,00;5,00;2,00;2,00;1,00
2019-05-12;32,00;160,00;3,20;73,60;6,40;15,00;6,00;5,00;6,00;4,00;2,00;2,00;1,00
2019-05-19;28,00;164,89;1,56;68,44;12,44;15,00;6,00;5,00;4,00;3,00;3,00;2,00;2,00
2019-05-26;36,00;160,36;3,27;81,82;9,82;15,00;9,00;4,00;6,00;5,00;2,00;3,00;2,00
2019-06-02;38,00;171,00;3,17;72,83;9,50;15,00;8,00;4,00;5,00;4,00;5,00;2,00;1,00
2019-06-09;38,00;174,17;3,17;79,17;6,33;16,00;9,00;6,00;6,00;5,00;4,00;2,00;2,00
2019-06-16;44,00;154,00;3,14;88,00;9,43;16,00;10,00;6,00;5,00;5,00;2,00;3,00;1,00
2019-06-23;37,00;138,75;3,08;55,50;9,25;20,00;12,00;5,00;8,00;5,00;3,00;4,00;2,00
2019-06-30;38,00;145,67;1,58;63,33;9,50;16,00;10,00;4,00;4,00;4,00;4,00;2,00;1,00
2019-07-07;40,00;170,00;3,33;76,67;6,67;15,00;11,00;4,00;6,00;6,00;3,00;4,00;1,00
2019-07-14;42,00;190,62;3,23;87,23;9,69;15,00;10,00;5,00;4,00;7,00;5,00;4,00;1,00
2019-07-21;47,00;156,67;3,13;75,20;9,40;16,00;7,00;6,00;5,00;4,00;3,00;3,00;1,00
2019-07-28;42,00;187,38;3,23;80,77;9,69;14,00;12,00;5,00;5,00;4,00;3,00;2,00;2,00
2019-08-04;38,00;158,33;3,17;85,50;6,33;19,00;11,00;5,00;6,00;5,00;4,00;4,00;3,00
2019-08-11;46,00;167,57;3,29;95,29;13,14;17,00;9,00;5,00;4,00;5,00;4,00;3,00;2,00
2019-08-18;38,00;161,50;3,17;139,33;9,50;16,00;9,00;4,00;3,00;3,00;3,00;2,00;3,00
2019-08-25;36,00;150,55;3,27;212,73;9,82;19,00;10,00;5,00;6,00;7,00;3,00;2,00;1,00
