Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;21,00;37,00;23,00;74,00;0,00;6,00;4,00;3,00;4,00
2019-01-13;22,00;27,00;19,00;58,00;3,00;4,00;4,00;6,00;6,00
2019-01-20;17,00;32,00;21,00;62,00;3,00;2,00;2,00;6,00;4,00
2019-01-27;20,00;27,00;25,00;53,00;1,00;4,00;3,00;12,00;5,00
2019-02-03;16,00;31,00;22,00;51,00;1,00;3,00;3,00;18,00;2,00
2019-02-10;20,00;34,00;20,00;43,00;3,00;2,00;3,00;16,00;6,00
2019-02-17;19,00;29,00;12,00;47,00;3,00;2,00;5,00;15,00;2,00
2019-02-24;15,00;26,00;13,00;34,00;1,00;1,00;3,00;13,00;5,00
2019-03-03;16,00;33,00;12,00;48,00;4,00;2,00;7,00;19,00;4,00
2019-03-10;14,00;28,00;18,00;46,00;1,00;3,00;3,00;19,00;3,00
2019-03-17;14,00;30,00;12,00;41,00;2,00;3,00;5,00;21,00;3,00
2019-03-24;18,00;22,00;12,00;40,00;1,00;1,00;8,00;20,00;1,00
2019-03-31;15,00;36,00;15,00;59,00;2,00;1,00;5,00;4,00;1,00
2019-04-07;19,00;24,00;11,00;50,00;0,00;3,00;5,00;6,00;5,00
2019-04-14;14,00;22,00;8,00;72,00;2,00;2,00;1,00;5,00;4,00
2019-04-21;20,00;16,00;11,00;68,00;1,00;4,00;6,00;4,00;4,00
2019-04-28;20,00;24,00;11,00;53,00;1,00;1,00;5,00;6,00;1,00
2019-05-05;14,00;24,00;7,00;52,00;3,00;0,00;5,00;3,00;4,00
2019-05-12;15,00;16,00;5,00;48,00;1,00;1,00;3,00;3,00;1,00
2019-05-19;19,00;12,00;10,00;41,00;1,00;1,00;8,00;3,00;4,00
2019-05-26;24,00;16,00;7,00;38,00;0,00;3,00;4,00;4,00;3,00
