Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;41,00;317,75;30,75;46,13;76,88;50,23;37,93;25,63;36,90;22,00;34,00;6,00;8,00
2019-01-13;39,00;297,38;24,38;48,75;73,13;48,24;37,97;25,66;39,00;22,00;32,00;6,00;8,00
2019-01-20;38,00;342,00;38,00;48,86;81,43;48,27;40,05;26,70;33,89;24,00;31,00;6,00;6,00
2019-01-27;32,00;330,67;26,67;48,00;64,00;46,45;50,58;17,55;35,10;22,00;30,00;6,00;4,00
2019-02-03;31,00;325,50;25,83;46,50;56,83;49,60;38,23;16,53;36,17;22,00;34,00;6,00;6,00
2019-02-10;31,00;341,00;25,83;46,50;56,83;49,60;39,27;16,53;36,17;23,00;34,00;8,00;5,00
2019-02-17;31,00;351,33;25,83;46,50;62,00;56,83;40,30;14,47;38,23;25,00;34,00;8,00;5,00
2019-02-24;33,00;352,00;27,50;49,50;60,50;63,94;39,19;17,53;39,19;26,00;33,00;8,00;4,00
2019-03-03;31,00;335,83;25,83;56,83;62,00;55,80;45,47;16,53;36,17;30,00;35,00;7,00;5,00
2019-03-10;35,00;325,00;20,00;45,00;55,00;52,50;39,12;14,41;37,06;23,00;33,00;8,00;5,00
2019-03-17;30,00;360,00;20,00;45,00;55,00;60,00;39,31;13,45;34,14;24,00;32,00;7,00;5,00
2019-03-24;36,00;339,43;25,71;51,43;56,57;55,54;38,06;15,43;37,03;24,00;32,00;7,00;4,00
2019-03-31;46,00;373,11;30,67;51,11;86,89;62,36;43,96;30,67;35,78;26,00;46,00;9,00;8,00
2019-04-07;50,00;350,00;30,00;50,00;70,00;65,31;40,82;31,63;37,76;27,00;39,00;9,00;8,00
2019-04-14;57,00;518,18;41,45;46,64;67,36;63,11;44,79;31,55;38,68;29,00;46,00;9,00;9,00
2019-04-21;55,00;407,00;33,00;55,00;71,50;64,34;45,66;29,06;37,36;31,00;32,00;10,00;8,00
2019-04-28;52,00;348,40;31,20;46,80;62,40;66,56;41,60;34,32;37,44;26,00;34,00;7,00;9,00
