Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;39,00;877,50;19,50;19,50;19,50;18,00;17,00;29,00;9,00;9,00;4,00;4,00;1,00
2019-01-13;44,00;572,00;14,67;14,67;14,67;19,00;22,00;31,00;8,00;11,00;4,00;3,00;1,00
2019-01-20;44,00;528,00;29,33;14,67;14,67;20,00;11,00;33,00;5,00;9,00;15,00;3,00;1,00
2019-01-27;17,00;629,00;17,00;17,00;17,00;14,00;19,00;6,00;9,00;9,00;6,00;6,00;1,00
2019-02-03;21,00;840,00;21,00;21,00;21,00;19,00;10,00;4,00;5,00;15,00;4,00;4,00;3,00
2019-02-10;24,00;456,00;12,00;12,00;12,00;20,00;14,00;3,00;5,00;5,00;6,00;11,00;0,00
2019-02-17;27,00;486,00;13,50;13,50;40,50;22,00;17,00;3,00;14,00;8,00;5,00;3,00;3,00
2019-02-24;36,00;774,00;18,00;9,00;18,00;30,00;24,00;8,00;12,00;7,00;4,00;4,00;1,00
2019-03-03;29,00;594,50;14,50;14,50;14,50;16,00;17,00;7,00;13,00;4,00;13,00;3,00;0,00
2019-03-10;31,00;635,50;15,50;15,50;31,00;32,00;12,00;9,00;15,00;12,00;5,00;6,00;1,00
2019-03-17;22,00;770,00;22,00;11,00;11,00;18,00;19,00;4,00;9,00;9,00;4,00;4,00;8,00
2019-03-24;28,00;560,00;7,00;14,00;14,00;30,00;18,00;3,00;10,00;4,00;1,00;3,00;3,00
2019-03-31;47,00;626,67;15,67;15,67;15,67;16,00;19,00;14,00;5,00;8,00;12,00;7,00;5,00
2019-04-07;65,00;698,75;16,25;8,13;16,25;37,00;15,00;20,00;6,00;5,00;8,00;10,00;3,00
2019-04-14;47,00;1566,67;31,33;31,33;15,67;21,00;17,00;35,00;8,00;11,00;7,00;7,00;5,00
2019-04-21;53,00;848,00;17,67;17,67;17,67;27,00;18,00;38,00;5,00;11,00;7,00;7,00;11,00
2019-04-28;61,00;808,25;15,25;30,50;15,25;16,00;19,00;30,00;13,00;6,00;14,00;8,00;3,00
2019-05-05;58,00;522,00;14,50;14,50;14,50;17,00;24,00;49,00;19,00;9,00;4,00;4,00;5,00
