Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;45,00;930,00;7,50;15,00;15,00;21,00;14,00;38,00;7,00;3,00;1,00;4,00;2,00
2019-01-13;44,00;894,67;7,33;14,67;29,33;21,00;19,00;48,00;7,00;5,00;3,00;8,00;1,00
2019-01-20;47,00;908,67;7,83;15,67;31,33;19,00;18,00;39,00;8,00;4,00;5,00;9,00;3,00
2019-01-27;41,00;792,67;6,83;13,67;27,33;17,00;18,00;45,00;9,00;2,00;5,00;5,00;2,00
2019-02-03;49,00;698,25;6,13;12,25;12,25;23,00;14,00;45,00;5,00;4,00;3,00;5,00;1,00
2019-02-10;45,00;855,00;7,50;15,00;15,00;22,00;20,00;38,00;9,00;6,00;4,00;9,00;3,00
2019-02-17;44,00;924,00;7,33;14,67;29,33;20,00;15,00;45,00;6,00;3,00;2,00;13,00;2,00
2019-02-24;48,00;732,00;6,00;12,00;12,00;20,00;17,00;39,00;9,00;7,00;3,00;6,00;2,00
2019-03-03;51,00;867,00;6,38;12,75;25,50;25,00;14,00;39,00;10,00;8,00;4,00;13,00;1,00
2019-03-10;60,00;1020,00;7,50;15,00;15,00;25,00;26,00;53,00;13,00;4,00;2,00;7,00;1,00
2019-03-17;57,00;897,75;7,13;14,25;28,50;22,00;18,00;40,00;6,00;6,00;4,00;10,00;0,50
2019-03-24;58,00;942,50;7,25;14,50;14,50;16,00;20,00;43,00;9,00;6,00;1,00;10,00;2,00
2019-03-31;58,00;928,00;7,25;14,50;29,00;18,00;26,00;50,00;10,00;7,00;6,00;7,00;3,00
2019-04-07;58,00;870,00;7,25;14,50;14,50;20,00;18,00;41,00;10,00;5,00;1,00;10,00;2,00
2019-04-14;59,00;1475,00;14,75;29,50;14,75;26,00;15,00;44,00;11,00;6,00;3,00;9,00;3,00
2019-04-21;54,00;823,50;6,75;13,50;13,50;22,00;20,00;40,00;9,00;5,00;2,00;14,00;2,00
2019-04-28;67,00;804,00;6,70;13,40;26,80;22,00;20,00;52,00;7,00;4,00;5,00;12,00;3,00
2019-05-05;66,00;844,80;6,60;13,20;26,40;21,00;15,00;50,00;10,00;6,00;3,00;7,00;4,00
2019-05-12;65,00;897,00;6,50;13,00;26,00;29,00;22,00;46,00;10,00;5,00;6,00;15,00;4,00
2019-05-19;74,00;1021,20;7,40;29,60;44,40;27,00;24,00;46,00;11,00;3,00;2,00;11,00;4,00
2019-05-26;72,00;993,60;7,20;28,80;28,80;27,00;20,00;52,00;9,00;12,00;5,00;9,00;1,00
2019-06-02;78,00;897,00;6,50;13,00;26,00;28,00;21,00;52,00;9,00;6,00;5,00;7,00;0,50
2019-06-09;75,00;1035,00;7,50;15,00;30,00;27,00;23,00;58,00;6,00;4,00;4,00;13,00;1,00
2019-06-16;67,00;978,20;6,70;13,40;26,80;30,00;19,00;52,00;9,00;4,00;5,00;10,00;3,00
2019-06-23;71,00;1121,80;7,10;14,20;28,40;31,00;27,00;52,00;7,00;7,00;3,00;12,00;2,00
2019-06-30;65,00;897,00;6,50;13,00;39,00;33,00;17,00;59,00;9,00;4,00;4,00;9,00;2,00
2019-07-07;68,00;965,60;6,80;27,20;27,20;27,00;17,00;51,00;10,00;6,00;3,00;8,00;2,00
2019-07-14;59,00;988,25;14,75;14,75;14,75;24,00;19,00;59,00;8,00;9,00;5,00;12,00;4,00
2019-07-21;66,00;871,20;6,60;13,20;13,20;24,00;21,00;71,00;8,00;8,00;4,00;8,00;2,00
2019-07-28;54,00;837,00;6,75;13,50;13,50;25,00;13,00;62,00;9,00;4,00;4,00;9,00;0,50
2019-08-04;58,00;870,00;7,25;14,50;14,50;24,00;19,00;49,00;11,00;5,00;4,00;9,00;2,00
2019-08-11;63,00;756,00;6,30;25,20;12,60;22,00;22,00;53,00;6,00;6,00;2,00;9,00;3,00
2019-08-18;64,00;832,00;6,40;12,80;25,60;21,00;17,00;55,00;10,00;3,00;4,00;9,00;2,00
2019-08-25;54,00;823,50;6,75;27,00;13,50;24,00;17,00;36,00;10,00;9,00;4,00;10,00;4,00
2019-09-01;71,00;908,80;14,20;28,40;28,40;33,00;29,00;55,00;11,00;6,00;7,00;10,00;1,00
2019-09-08;61,00;780,80;6,10;24,40;24,40;26,00;26,00;55,00;11,00;11,00;3,00;10,00;3,00
2019-09-15;68,00;897,60;6,80;27,20;27,20;27,00;22,00;54,00;10,00;8,00;11,00;9,00;2,00
2019-09-22;63,00;856,80;6,30;25,20;25,20;28,00;23,00;43,00;14,00;10,00;4,00;5,00;5,00
2019-09-29;49,00;820,75;6,13;24,50;24,50;25,00;32,00;49,00;10,00;9,00;7,00;8,00;5,00
2019-10-06;51,00;777,75;6,38;25,50;25,50;26,00;21,00;45,00;14,00;11,00;9,00;5,00;3,00
2019-10-13;45,00;915,00;7,50;30,00;30,00;23,00;21,00;44,00;12,00;12,00;6,00;8,00;3,00
2019-10-20;50,00;750,00;6,25;25,00;37,50;31,00;24,00;42,00;8,00;7,00;4,00;3,00;2,00
2019-10-27;45,00;810,00;7,50;45,00;30,00;26,00;25,00;41,00;11,00;9,00;8,00;10,00;4,00
2019-11-03;49,00;747,25;12,25;36,75;24,50;27,00;17,00;43,00;11,00;7,00;9,00;6,00;2,00
2019-11-10;43,00;774,00;14,33;28,67;14,33;19,00;18,00;43,00;7,00;9,00;7,00;5,00;3,00
2019-11-17;47,00;955,67;7,83;31,33;31,33;29,00;25,00;49,00;16,00;6,00;5,00;10,00;5,00
2019-11-24;71,00;781,00;14,20;28,40;42,60;26,00;27,00;43,00;14,00;11,00;11,00;4,00;3,00
2019-12-01;52,00;806,00;13,00;39,00;26,00;27,00;21,00;37,00;13,00;8,00;9,00;5,00;4,00
2019-12-08;66,00;778,80;13,20;39,60;26,40;28,00;26,00;39,00;13,00;9,00;9,00;6,00;3,00
2019-12-15;79,00;816,33;13,17;39,50;39,50;31,00;34,00;33,00;22,00;14,00;13,00;7,00;5,00
2019-12-22;76,00;937,33;12,67;50,67;38,00;41,00;34,00;49,00;23,00;13,00;13,00;12,00;6,00
2019-12-29;75,00;950,00;12,50;25,00;37,50;38,00;38,00;66,00;25,00;14,00;11,00;7,00;6,00
2020-01-05;84,00;1078,00;14,00;42,00;42,00;48,00;37,00;57,00;25,00;14,00;17,00;10,00;5,00
2020-01-12;91,00;1066,00;13,00;39,00;52,00;55,00;42,00;65,00;24,00;22,00;15,00;9,00;6,00
2020-01-19;89,00;1029,86;12,71;38,14;50,86;54,00;46,00;64,00;24,00;17,00;14,00;13,00;7,00
2020-01-26;81,00;904,50;13,50;40,50;40,50;48,00;35,00;49,00;21,00;14,00;11,00;9,00;7,00
2020-02-02;98,00;966,00;14,00;28,00;42,00;35,00;35,00;62,00;22,00;20,00;11,00;10,00;6,00
2020-02-09;79,00;921,67;13,17;26,33;39,50;47,00;31,00;54,00;22,00;15,00;15,00;12,00;5,00
2020-02-16;90,00;951,43;12,86;38,57;38,57;41,00;39,00;53,00;21,00;15,00;16,00;12,00;5,00
2020-02-23;77,00;1001,00;12,83;51,33;51,33;60,00;40,00;45,00;19,00;22,00;11,00;12,00;5,00
2020-03-01;59,00;1076,75;14,75;59,00;59,00;39,00;35,00;44,00;15,00;19,00;12,00;7,00;5,00
2020-03-08;60,00;1215,00;15,00;45,00;45,00;41,00;30,00;49,00;18,00;17,00;9,00;4,00;4,00
2020-03-15;45,00;855,00;15,00;45,00;45,00;44,00;36,00;29,00;18,00;19,00;10,00;5,00;4,00
2020-03-22;40,00;520,00;6,67;40,00;40,00;31,00;27,00;23,00;11,00;11,00;8,00;4,00;4,00
2020-03-29;35,00;396,67;5,83;35,00;23,33;24,00;27,00;17,00;9,00;11,00;7,00;4,00;4,00
2020-04-05;43,00;516,00;14,33;28,67;28,67;32,00;22,00;21,00;14,00;13,00;6,00;6,00;3,00
2020-04-12;39,00;416,00;6,50;26,00;26,00;25,00;27,00;21,00;11,00;8,00;6,00;6,00;3,00
2020-04-19;40,00;373,33;13,33;13,33;26,67;26,00;18,00;18,00;14,00;11,00;11,00;3,00;4,00
2020-04-26;38,00;316,67;6,33;12,67;12,67;17,00;18,00;19,00;12,00;6,00;5,00;4,00;3,00
2020-05-03;34,00;459,00;8,50;17,00;34,00;21,00;20,00;20,00;11,00;8,00;9,00;4,00;2,00
2020-05-10;35,00;326,67;5,83;23,33;23,33;21,00;17,00;19,00;14,00;10,00;7,00;6,00;4,00
2020-05-17;45,00;495,00;7,50;30,00;30,00;25,00;24,00;25,00;12,00;12,00;6,00;4,00;4,00
2020-05-24;41,00;396,33;6,83;27,33;27,33;28,00;19,00;21,00;13,00;10,00;7,00;3,00;3,00
2020-05-31;40,00;386,67;13,33;13,33;13,33;26,00;23,00;24,00;8,00;10,00;10,00;5,00;4,00
2020-06-07;54,00;418,50;6,75;27,00;27,00;28,00;21,00;35,00;13,00;13,00;9,00;7,00;4,00
2020-06-14;58,00;478,50;14,50;43,50;29,00;34,00;19,00;26,00;16,00;15,00;11,00;5,00;7,00
