Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;81,00;6,00;6,00;2,00;9,00;3,00;0,00;6,00;0,00;2,00;5,00;0,00;3,00;0,00;2,00;0,00;5,00;0,00;9,00;5,00;11,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-01-13;96,00;8,00;2,00;2,00;12,00;4,00;3,00;0,00;3,00;0,00;2,00;0,00;2,00;0,00;6,00;1,00;4,00;0,00;6,00;3,00;6,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-01-20;72,00;3,00;6,00;2,00;7,00;4,00;0,00;6,00;1,00;1,00;3,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;4,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2019-01-27;72,00;1,00;3,00;3,00;4,00;6,00;1,00;0,00;1,00;1,00;2,00;1,00;2,00;0,00;3,00;1,00;3,00;0,00;6,00;7,00;7,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00
2019-02-03;47,00;3,00;4,00;0,00;6,00;3,00;0,00;0,00;0,00;1,00;4,00;0,00;1,00;0,00;12,00;3,00;1,00;0,00;11,00;3,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;68,00;4,00;9,00;3,00;4,00;1,00;0,00;1,00;0,00;1,00;3,00;0,00;0,00;1,00;21,00;3,00;0,00;0,00;9,00;7,00;3,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00
2019-02-17;69,00;0,00;17,00;1,00;1,00;1,00;0,00;1,00;1,00;0,00;6,00;0,00;1,00;0,00;6,00;0,00;0,00;0,00;9,00;4,00;6,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;63,00;3,00;9,00;1,00;3,00;1,00;1,00;3,00;3,00;1,00;6,00;0,00;1,00;0,00;4,00;3,00;0,00;0,00;4,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;65,00;6,00;11,00;2,00;6,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;1,00;6,00;6,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-03-10;49,00;2,00;8,00;0,00;7,00;1,00;3,00;0,00;0,00;1,00;2,00;0,00;3,00;0,00;6,00;0,00;1,00;0,00;1,00;7,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-17;78,00;0,00;3,00;0,00;2,00;0,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;2,00;2,00;6,00;2,00;5,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;57,00;3,00;6,00;2,00;3,00;0,00;0,00;2,00;0,00;2,00;5,00;2,00;2,00;0,00;9,00;0,00;3,00;2,00;8,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;51,00;2,00;5,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;2,00;0,00;8,00;0,00;3,00;0,00;3,00;2,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;60,00;0,00;8,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;2,00;0,00;0,00;3,00;0,00;0,00;0,00;6,00;3,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;34,00;3,00;3,00;2,00;2,00;2,00;2,00;2,00;2,00;2,00;2,00;2,00;3,00;0,00;3,00;2,00;5,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;38,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;2,00;2,00;0,00;0,00;2,00;0,00;2,00;0,00;2,00;2,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-04-28;46,00;5,00;9,00;0,00;5,00;2,00;2,00;5,00;1,00;0,00;3,00;2,00;2,00;0,00;3,00;0,00;0,00;0,00;3,00;2,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-05-05;30,00;3,00;2,00;2,00;2,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;2,00;2,00;0,00;3,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;46,00;2,00;11,00;3,00;2,00;0,00;0,00;0,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;3,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;48,00;2,00;5,00;2,00;5,00;3,00;2,00;2,00;2,00;0,00;2,00;2,00;2,00;2,00;3,00;0,00;2,00;0,00;9,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;54,00;2,00;8,00;2,00;6,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;2,00;0,00;5,00;2,00;0,00;0,00;5,00;3,00;2,00;2,00;0,00;3,00;0,00;0,00;2,00;0,00
2019-06-02;68,00;2,00;10,00;3,00;5,00;3,00;2,00;0,00;0,00;2,00;3,00;0,00;0,00;0,00;6,00;0,00;5,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-09;47,00;2,00;6,00;0,00;5,00;2,00;2,00;2,00;0,00;0,00;2,00;2,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2019-06-16;46,00;5,00;5,00;0,00;2,00;3,00;0,00;0,00;0,00;3,00;8,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;2,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-23;64,00;0,00;11,00;3,00;0,00;2,00;0,00;0,00;0,00;2,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;6,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-30;60,00;2,00;17,00;10,00;5,00;0,00;0,00;3,00;0,00;0,00;8,00;0,00;8,00;0,00;5,00;0,00;0,00;0,00;2,00;0,00;8,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2019-07-07;56,00;0,00;8,00;0,00;2,00;5,00;0,00;3,00;0,00;2,00;3,00;0,00;14,00;0,00;2,00;0,00;0,00;0,00;2,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-14;65,00;2,00;19,00;6,00;3,00;2,00;0,00;0,00;0,00;0,00;10,00;2,00;2,00;0,00;3,00;0,00;0,00;0,00;3,00;3,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-21;63,00;13,00;15,00;5,00;21,00;2,00;0,00;2,00;2,00;3,00;2,00;3,00;3,00;0,00;3,00;0,00;0,00;6,00;3,00;13,00;3,00;0,00;0,00;0,00;2,00;0,00;2,00;0,00
2019-07-28;55,00;13,00;10,00;2,00;2,00;2,00;0,00;3,00;0,00;3,00;3,00;0,00;0,00;0,00;2,00;0,00;2,00;0,00;3,00;2,00;3,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2019-08-04;69,00;8,00;8,00;5,00;6,00;2,00;0,00;0,00;3,00;2,00;10,00;0,00;5,00;2,00;10,00;0,00;5,00;0,00;8,00;5,00;8,00;2,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-08-11;50,00;5,00;9,00;0,00;6,00;5,00;2,00;2,00;3,00;5,00;0,00;0,00;2,00;0,00;5,00;3,00;2,00;2,00;5,00;2,00;5,00;0,00;2,00;0,00;0,00;0,00;2,00;0,00
2019-08-18;52,00;3,00;11,00;3,00;3,00;2,00;3,00;2,00;0,00;0,00;6,00;2,00;0,00;0,00;3,00;2,00;2,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2019-08-25;56,00;7,00;5,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;2,00;0,00;2,00;0,00;3,00;0,00;1,00;0,00;6,00;7,00;4,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00
2019-09-01;56,00;3,00;7,00;0,00;7,00;0,00;3,00;1,00;0,00;4,00;9,00;4,00;0,00;0,00;3,00;1,00;3,00;0,00;4,00;3,00;10,00;0,00;1,00;3,00;0,00;0,00;0,00;1,00
2019-09-08;58,00;3,00;4,00;3,00;10,00;1,00;4,00;1,00;1,00;7,00;3,00;0,00;1,00;0,00;4,00;3,00;1,00;0,00;4,00;7,00;4,00;0,00;1,00;4,00;1,00;0,00;1,00;0,00
