Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;14,00;126,00;2,80;11,20;25,20;8,00;11,00;4,00;4,00;5,00;8,00;1,00;1,00
2019-01-13;24,00;126,00;3,00;21,00;21,00;8,00;8,00;6,00;6,00;5,00;5,00;2,00;2,00
2019-01-20;26,00;149,50;3,25;19,50;26,00;9,00;11,00;10,00;3,00;8,00;5,00;1,00;3,00
2019-01-27;14,00;157,50;1,75;24,50;17,50;9,00;7,00;2,00;4,00;4,00;4,00;1,00;2,00
2019-02-03;14,00;164,50;1,75;24,50;21,00;9,00;13,00;0,00;2,00;5,00;2,00;6,00;2,00
2019-02-10;18,00;135,00;3,00;27,00;18,00;15,00;13,00;3,00;3,00;1,00;3,00;5,00;0,00
2019-02-17;25,00;153,13;0,00;18,75;25,00;12,00;9,00;4,00;3,00;5,00;2,00;2,00;3,00
2019-02-24;20,00;170,00;3,33;36,67;30,00;12,00;8,00;6,00;3,00;6,00;8,00;5,00;4,00
2019-03-03;20,00;166,67;1,67;26,67;23,33;10,00;16,00;0,00;2,00;7,00;6,00;4,00;5,00
2019-03-10;25,00;153,13;1,56;25,00;34,38;14,00;12,00;3,00;5,00;4,00;4,00;3,00;3,00
2019-03-17;24,00;141,00;3,00;18,00;21,00;13,00;9,00;1,00;3,00;7,00;8,00;5,00;4,00
2019-03-24;27,00;162,00;3,00;27,00;24,00;16,00;9,00;1,00;1,00;5,00;2,00;4,00;2,00
2019-03-31;33,00;156,00;3,00;33,00;33,00;21,00;13,00;4,00;2,00;8,00;3,00;6,00;6,00
2019-04-07;46,00;197,14;3,29;42,71;52,57;15,00;18,00;7,00;6,00;9,00;4,00;6,00;3,00
2019-04-14;48,00;294,40;6,40;67,20;57,60;20,00;10,00;4,00;3,00;10,00;5,00;8,00;14,00
2019-04-21;39,00;178,75;3,25;55,25;45,50;14,00;16,00;5,00;3,00;7,00;2,00;5,00;4,00
2019-04-28;39,00;156,00;3,25;52,00;22,75;14,00;13,00;4,00;4,00;7,00;4,00;2,00;4,00
