Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;23,00;563,50;5,75;11,50;23,00;30,00;33,00;9,00;29,00;4,60;13,80;4,60;1,15
2019-01-13;17,00;918,00;8,50;34,00;51,00;32,00;37,00;11,00;25,00;17,00;17,00;4,86;2,43
2019-01-20;20,00;460,00;5,00;10,00;30,00;28,00;38,00;9,00;33,00;13,33;20,00;2,22;0,00
2019-01-27;17,00;850,00;8,50;17,00;34,00;24,00;31,00;6,00;27,00;14,57;14,57;7,29;1,21
2019-02-03;16,00;848,00;8,00;32,00;32,00;28,00;25,00;5,00;29,00;9,14;18,29;4,57;1,14
2019-02-10;16,00;848,00;8,00;32,00;32,00;29,00;34,00;6,00;17,00;13,71;22,86;4,57;0,00
2019-02-17;18,00;972,00;9,00;36,00;198,00;30,00;29,00;7,00;38,00;11,25;24,75;4,50;0,00
2019-02-24;10,00;480,00;5,00;10,00;20,00;25,00;31,00;10,00;32,00;10,00;22,50;5,00;0,00
2019-03-03;16,00;800,00;8,00;16,00;32,00;33,00;35,00;8,00;33,00;11,43;18,29;4,57;2,29
2019-03-10;16,00;816,00;8,00;16,00;48,00;32,00;36,00;9,00;34,00;11,43;20,57;4,57;1,14
2019-03-17;23,00;655,50;5,75;23,00;34,50;27,00;36,00;4,00;27,00;11,50;23,00;6,90;1,15
2019-03-24;24,00;588,00;12,00;24,00;36,00;34,00;28,00;10,00;28,00;14,40;16,80;7,20;2,40
2019-03-31;34,00;510,00;11,33;22,67;22,67;32,00;57,00;15,00;34,00;11,33;24,93;2,27;2,27
2019-04-07;29,00;696,00;14,50;29,00;29,00;46,00;51,00;10,00;38,00;19,33;24,17;9,67;2,42
2019-04-14;38,00;1266,67;12,67;25,33;38,00;47,00;75,00;18,00;49,00;19,00;33,25;7,13;0,00
2019-04-21;33,00;495,00;5,50;22,00;22,00;42,00;70,00;17,00;40,00;16,50;21,21;4,71;0,00
2019-04-28;24,00;492,00;6,00;12,00;24,00;34,00;47,00;14,00;27,00;12,00;21,60;4,80;2,40
2019-05-05;27,00;702,00;6,75;27,00;27,00;36,00;59,00;15,00;25,00;12,27;34,36;7,36;2,45
2019-05-12;32,00;448,00;5,33;21,33;32,00;35,00;56,00;16,00;38,00;11,43;22,86;6,86;0,00
2019-05-19;35,00;490,00;5,83;23,33;46,67;47,00;55,00;15,00;35,00;16,33;30,33;7,00;2,33
2019-05-26;40,00;533,33;13,33;26,67;40,00;25,00;44,00;19,00;30,00;18,82;25,88;4,71;2,35
2019-06-02;38,00;595,33;6,33;50,67;25,33;41,00;66,00;15,00;53,00;21,38;30,88;9,50;2,38
2019-06-09;39,00;559,00;13,00;52,00;39,00;49,00;54,00;10,00;42,00;25,24;29,82;6,88;2,29
2019-06-16;35,00;525,00;11,67;35,00;35,00;41,00;64,00;20,00;37,00;14,00;30,33;11,67;1,17
2019-06-23;47,00;540,50;5,88;23,50;23,50;47,00;59,00;19,00;32,00;18,80;37,60;7,05;4,70
2019-06-30;43,00;494,50;10,75;43,00;43,00;42,00;72,00;20,00;36,00;21,50;33,44;7,17;2,39
2019-07-07;47,00;564,00;11,75;35,25;35,25;61,00;63,00;18,00;48,00;23,50;35,25;9,40;4,70
2019-07-14;49,00;673,75;12,25;24,50;36,75;58,00;74,00;31,00;54,00;16,33;42,00;9,33;1,17
2019-07-21;42,00;798,00;14,00;28,00;42,00;57,00;92,00;27,00;49,00;21,00;32,67;9,33;2,33
2019-07-28;52,00;767,00;13,00;26,00;39,00;56,00;95,00;22,00;64,00;21,27;33,09;9,45;4,73
2019-08-04;50,00;712,50;12,50;37,50;37,50;74,00;97,00;26,00;52,00;33,33;38,10;14,29;2,38
2019-08-11;47,00;693,25;11,75;35,25;35,25;70,00;99,00;26,00;68,00;37,60;47,00;16,45;2,35
2019-08-18;54,00;742,50;6,75;40,50;54,00;50,00;100,00;21,00;61,00;28,17;28,17;9,39;4,70
2019-08-25;38,00;658,67;12,67;50,67;38,00;61,00;72,00;13,00;41,00;19,00;35,63;7,13;2,38
2019-09-01;34,00;600,67;11,33;22,67;34,00;44,00;72,00;25,00;43,00;9,71;29,14;4,86;4,86
2019-09-08;39,00;637,00;13,00;39,00;26,00;50,00;59,00;16,00;40,00;14,63;21,94;4,88;2,44
2019-09-15;26,00;767,00;6,50;39,00;39,00;27,00;54,00;13,00;28,00;16,55;26,00;4,73;2,36
2019-09-22;41,00;765,33;6,83;41,00;27,33;34,00;50,00;14,00;34,00;11,39;25,06;6,83;2,28
2019-09-29;35,00;618,33;5,83;35,00;35,00;35,00;64,00;8,00;31,00;14,00;25,67;7,00;7,00
2019-10-06;26,00;650,00;13,00;39,00;39,00;37,00;59,00;10,00;44,00;16,55;28,36;7,09;2,36
2019-10-13;32,00;469,33;10,67;21,33;32,00;41,00;63,00;13,00;33,00;12,31;22,15;4,92;0,00
2019-10-20;20,00;490,00;10,00;20,00;20,00;26,00;51,00;19,00;41,00;15,56;26,67;4,44;0,00
2019-10-27;19,00;551,00;9,50;28,50;19,00;32,00;56,00;8,00;30,00;16,63;21,38;2,38;1,19
2019-11-03;20,00;490,00;5,00;30,00;20,00;30,00;53,00;13,00;32,00;15,56;22,22;4,44;1,11
2019-11-10;21,00;504,00;5,25;31,50;21,00;27,00;44,00;4,00;33,00;14,00;18,67;2,33;2,33
2019-11-17;15,00;735,00;15,00;45,00;30,00;20,00;62,00;8,00;34,00;17,50;20,00;5,00;2,50
2019-11-24;17,00;867,00;8,50;68,00;34,00;27,00;58,00;12,00;31,00;12,14;19,43;4,86;1,21
